Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
7.211079482386779205e+01,1.201846650975495123e+01,3.273601272482687895e-04,-3.891693832865424248e-05,4.007372068981041480e+00,6.678952902631376531e-01,1.819220059546091447e-05,-2.162710653542201944e-06
7.611816689284883353e+01,1.268636180001808889e+01,3.455523278437297040e-04,-4.107964898219644442e-05,4.007502560470314279e+00,6.679171946459145914e-01,1.819280062941366904e-05,-2.162779362087701113e-06
8.012566945331914781e+01,1.335427899466400348e+01,3.637451284731433730e-04,-4.324242834428414554e-05,4.007633056374942271e+00,6.679390987301196958e-01,1.819337734989114139e-05,-2.162848070957857846e-06
8.413330250969409008e+01,1.402221809339412317e+01,3.819385058230345144e-04,-4.540527641524200338e-05,4.007763560422688442e+00,6.679600488440300410e-01,1.819397730715269267e-05,-2.162919690962862302e-06
8.814106607011677852e+01,1.469017814223815321e+01,4.001324831301872071e-04,-4.756819610620486568e-05,4.007886436111974149e+00,6.679819523312886531e-01,1.819455395200879821e-05,-2.162988400717036830e-06
9.214895250622875267e+01,1.535816009456944187e+01,4.183270370821960053e-04,-4.973118450692190251e-05,4.008016947964122778e+00,6.680029018484638925e-01,1.819510728659750470e-05,-2.163060021618676482e-06
9.615696945419287545e+01,1.602616299641790576e+01,4.365221443687935100e-04,-5.189424452854057900e-05,4.008147470287426017e+00,6.680238512131531081e-01,1.819570712965223490e-05,-2.163122911153978183e-06
1.001651169244803015e+02,1.669418684763105887e+01,4.547178514984457449e-04,-5.405736743969455718e-05,4.008270365977551819e+00,6.680457537156208048e-01,1.819630693438399616e-05,-2.163197443429403389e-06
1.041733872904578533e+02,1.736223260134667967e+01,4.729141584328297411e-04,-5.622056488312396057e-05,4.008400900761316166e+00,6.680676560127345454e-01,1.819690670012725098e-05,-2.163266155050255573e-06
1.081817881912191694e+02,1.803030025735941422e+01,4.911110651329569921e-04,-5.838383103817421614e-05,4.008531436694127592e+00,6.680895580112036214e-01,1.819745988473062733e-05,-2.163334867106896044e-06
1.121903196279132970e+02,1.869838981537061784e+01,5.093085250176876194e-04,-6.054716590528111218e-05,4.008661978435426931e+00,6.681095524819795628e-01,1.819801303288713819e-05,-2.163403579599351906e-06
1.161989816063487240e+02,1.936649936785259740e+01,5.275065380505747576e-04,-6.271056948488046409e-05,4.008784903609736716e+00,6.681314538913554202e-01,1.819865922662335361e-05,-2.163472292416641516e-06
1.202077665099584607e+02,2.003463082174395282e+01,5.457051972771981112e-04,-6.487404177729710561e-05,4.008915457433502638e+00,6.681533548815217216e-01,1.819921229894415089e-05,-2.163546826959296095e-06
1.242166819673919633e+02,2.070278417662547454e+01,5.639044095761422621e-04,-6.703758860425640170e-05,4.009053656863500237e+00,6.681733485935019701e-01,1.819981187424957094e-05,-2.163609719593389906e-06
1.282257356242554636e+02,2.137095752521897651e+01,5.821042214503918330e-04,-6.920119832384979161e-05,4.009161321026539326e+00,6.681971561992448017e-01,1.820036487287411079e-05,-2.163684255033004942e-06
1.322348969452820029e+02,2.203915468141822132e+01,6.003045863232659438e-04,-7.136488257888279655e-05,4.009307166648369503e+00,6.682171493298270093e-01,1.820096437212448317e-05,-2.163747148402662165e-06
1.362442041119303724e+02,2.270737183074804832e+01,6.185055506953904270e-04,-7.352862972728545872e-05,4.009422482457836168e+00,6.682390491178189507e-01,1.820156383283396198e-05,-2.163821684850300619e-06
1.402536265943882086e+02,2.337561087986586728e+01,6.367071145282243889e-04,-7.569245141213575933e-05,4.009568334652101385e+00,6.682590415352365198e-01,1.820211671918307850e-05,-2.163890400308103633e-06
1.442631949290403099e+02,2.404386992140110380e+01,6.549092312474074674e-04,-7.785634181244386297e-05,4.009683662258339609e+00,6.682828480582969632e-01,1.820271610406226474e-05,-2.163959116201864341e-06
1.482728785912986496e+02,2.471215276945940076e+01,6.731119473514697322e-04,-8.002030092864572731e-05,4.009814264730209743e+00,6.683028398864436781e-01,1.820331545017981386e-05,-2.164027832753640901e-06
1.522826928560288593e+02,2.538045560934584444e+01,6.913152628016495460e-04,-8.218432876139936821e-05,4.009944866295228394e+00,6.683247384642960753e-01,1.820386822447999688e-05,-2.164102370798634415e-06
1.562926377223240877e+02,2.604878034781014051e+01,7.095191310261295429e-04,-8.434843113219800262e-05,4.010075481115308094e+00,6.683447298591502772e-01,1.820446749477007235e-05,-2.164165266844658253e-06
1.603027132034393958e+02,2.671712507766929079e+01,7.277235985208996153e-04,-8.651259639904266088e-05,4.010206102294745278e+00,6.683685350193755426e-01,1.820506672607809240e-05,-2.164239805897892025e-06
1.643129193057341411e+02,2.738549361268866633e+01,7.459286652469777077e-04,-8.867683620494055290e-05,4.010321459384044829e+00,6.683885256693287147e-01,1.820566591907040767e-05,-2.164308524107847386e-06
1.683232407651181859e+02,2.805388213835799505e+01,7.641343311660481153e-04,-9.084114472904840029e-05,4.010467347426384777e+00,6.684104233712950816e-01,1.820617201374536472e-05,-2.164371421313140845e-06
1.723337081125445707e+02,2.872229256172929013e+01,7.823405031797934801e-04,-9.300551615036154113e-05,4.010582724129079679e+00,6.684323204438769039e-01,1.820681766098513829e-05,-2.164445961823339049e-06
1.763442908366736503e+02,2.939072488217316703e+01,8.005473208407786184e-04,-9.516996211218488018e-05,4.010713369811071516e+00,6.684523102179689147e-01,1.820741673939539011e-05,-2.164514681230443344e-06
1.803550042064847219e+02,3.005917719239113595e+01,8.187547375801740085e-04,-9.733447679341532353e-05,4.010844021848924967e+00,6.684742068644347057e-01,1.820801577860371029e-05,-2.164583401073654411e-06
1.843658482283336468e+02,3.072765139925557065e+01,8.369627533587777187e-04,-9.949906019448897794e-05,4.010974662728131079e+00,6.684961030292342343e-01,1.820852172693988857e-05,-2.164657942955124418e-06
1.883768228910617779e+02,3.139614750228480489e+01,8.551712750857176073e-04,-1.016637181374441024e-04,4.011105326731239984e+00,6.685199064074467401e-01,1.820912069202271569e-05,-2.164720842303085972e-06
1.923879282177930179e+02,3.206466740869225163e+01,8.733803957777403230e-04,-1.038284389797471883e-04,4.011220724694737783e+00,6.685379876655090925e-01,1.820971961857093761e-05,-2.164795384970982024e-06
1.963991489424877557e+02,3.273320539635776072e+01,8.915901153963112606e-04,-1.059932343647181704e-04,4.011366673520910808e+00,6.685617904536940159e-01,1.821031850636316025e-05,-2.164858285277080144e-06
2.004105156160086665e+02,3.340176718681145474e+01,9.098004339026744209e-04,-1.081580926499952505e-04,4.011482083634405171e+00,6.685817782691358957e-01,1.821091735539981729e-05,-2.164932828842532964e-06
2.044219976996430717e+02,3.407034896508059063e+01,9.280113512580742382e-04,-1.103230254788377835e-04,4.011612772493634793e+00,6.686017657863558838e-01,1.821151616590317018e-05,-2.165007372770936015e-06
2.084336104721367064e+02,3.473895073086694651e+01,9.462228674239774083e-04,-1.124880328516087195e-04,4.011743447956462205e+00,6.686255676775303414e-01,1.821202189459429979e-05,-2.165070274372994544e-06
2.124453539200931687e+02,3.540757629854447686e+01,9.644348893185717081e-04,-1.146531031259817140e-04,4.061408283201359382e+00,6.769359771175231799e-01,3.782764812426878251e-04,-1.330421807421751780e-04
2.165067622032945280e+02,3.608451227566200004e+01,1.342711370561259533e-03,-2.476952838681568785e-04,4.295920456736382675e+00,7.165513244854651020e-01,2.040488887534234932e-03,-7.372161700414648060e-04
2.208026826600309107e+02,3.680106360014746514e+01,3.383200258095494465e-03,-9.849114539096216845e-04,4.306257558136849184e+00,7.171181509716930691e-01,2.046098381613182127e-03,-7.392561503307758068e-04
2.251089402181677599e+02,3.751818175111915821e+01,5.429298639708676592e-03,-1.724167604240397491e-03,4.317233622498690693e+00,7.199879791146628349e-01,2.051639403420042231e-03,-7.412539010879287595e-04
2.294261738406664506e+02,3.823816973023382104e+01,7.480938043128718823e-03,-2.465421505328326251e-03,4.327910174443161395e+00,7.219231834593742292e-01,2.057233385400871264e-03,-7.432749384761738742e-04
2.337540840151096120e+02,3.896009291369319527e+01,9.538171428529590087e-03,-3.208696443804500125e-03,4.338604625807221282e+00,7.238729448465122118e-01,2.062860861960696957e-03,-7.453081174756581891e-04
2.380926886409168333e+02,3.968396585853970748e+01,1.160103229049028704e-02,-3.954004561280158314e-03,4.349317550905880125e+00,7.258370840531966905e-01,2.068523507807954603e-03,-7.473540416739008624e-04
2.424420061918227134e+02,4.040980294259290417e+01,1.366955579829824165e-02,-4.701358602954059177e-03,4.360049369349439985e+00,7.278040600531880955e-01,2.074222242070449321e-03,-7.494127552156778366e-04
2.468020555611721534e+02,4.113760700264609227e+01,1.574377804036869097e-02,-5.450771358169737013e-03,4.370768908165928224e+00,7.297888951528932466e-01,2.079955773621546683e-03,-7.514846774099694440e-04
2.511728244693380816e+02,4.186739589779898552e+01,1.782373381399023765e-02,-6.202256035579706457e-03,4.381538941104764717e+00,7.317838710527553303e-01,2.085726471485655625e-03,-7.535691039116890894e-04
2.555543634104428463e+02,4.259917976885174085e+01,1.990946028547589328e-02,-6.955825139491395546e-03,4.392297044320429222e+00,7.337849869598400687e-01,2.091532301800379939e-03,-7.556675803508279554e-04
2.599466604547632755e+02,4.333296475581158091e+01,2.200099258727627322e-02,-7.711492719842223502e-03,4.403075379060453542e+00,7.358035125292090584e-01,2.097377065199104024e-03,-7.577786527857280005e-04
2.643497358338237291e+02,4.406876826834078997e+01,2.409836965247537724e-02,-8.469271372627951502e-03,4.405990995356887652e+00,7.394861729385837634e-01,2.046616466313825461e-03,-7.392814104918623425e-04
2.687557268291806167e+02,4.480825444127937374e+01,2.614498611878920270e-02,-9.208552783119813845e-03,4.412205160329619957e+00,7.352517730543084440e-01,2.041784465700764023e-03,-7.375572877947218775e-04
2.731679319895102367e+02,4.554350621433368218e+01,2.818677058448996672e-02,-9.946110070914535722e-03,4.423594712664964845e+00,7.393213114793653062e-01,2.047437792019428382e-03,-7.395927421718420658e-04
2.775915267021752015e+02,4.628282752581304749e+01,3.023420837650939511e-02,-1.068570281308637779e-02,4.434316588869421594e+00,7.418771298997768326e-01,2.053071028223846933e-03,-7.416262838167118898e-04
2.820258432910446231e+02,4.702470465571282432e+01,3.228727940473324204e-02,-1.142732909690308968e-02,4.444815444556070361e+00,7.438767174322222786e-01,2.058715760219119451e-03,-7.436647007121651581e-04
2.864706587356006935e+02,4.776858137314504660e+01,3.434599516495236149e-02,-1.217099379761525484e-02,4.455317794708946622e+00,7.458822892301668617e-01,2.064397501357152775e-03,-7.457163155809558991e-04
2.909259765303096401e+02,4.851446366237521346e+01,3.641039266630951426e-02,-1.291671011319621074e-02,4.465853627931892333e+00,7.479087538583115702e-01,2.070109953522983326e-03,-7.477811739131333402e-04
2.953918301582415324e+02,4.926237241623352503e+01,3.848050261983249759e-02,-1.366449128710934408e-02,4.476394582958789670e+00,7.499409223097117660e-01,2.075864049395345634e-03,-7.498585656531657484e-04
2.998682247412003221e+02,5.001231333854323680e+01,4.055636666922784322e-02,-1.441434985276250982e-02,4.486969950289733333e+00,7.519861278375401525e-01,2.081650612542382262e-03,-7.519492911242757482e-04
3.043551946914900554e+02,5.076429946638077695e+01,4.263801728177022549e-02,-1.516629914388678557e-02,4.497517755435467279e+00,7.540442024174751623e-01,2.087474805831213143e-03,-7.540533968036049195e-04
3.088527124469255227e+02,5.151834366879825211e+01,4.472549208760143863e-02,-1.592035254069039049e-02,4.508102395487071590e+00,7.561149768035519969e-01,2.093338889350482290e-03,-7.561709295080577820e-04
3.133608148424125943e+02,5.227445864560180411e+01,4.681883097695192092e-02,-1.667652347019844827e-02,4.537427316537730349e+00,7.560349576304545849e-01,2.213565511394254004e-03,-7.999107280184034052e-04
3.178982421589503247e+02,5.303049360323225869e+01,4.903239648834617492e-02,-1.747643419821685168e-02,4.595835188825503792e+00,7.652982663500793592e-01,2.473179064026310991e-03,-8.943007629330056163e-04
3.224940773477758285e+02,5.379579186958233805e+01,5.150557555237248591e-02,-1.837073496114985729e-02,4.617944411385849435e+00,7.883557546911248437e-01,2.482697818138132617e-03,-8.975713168938442843e-04
3.271120217591616779e+02,5.458414762427346290e+01,5.398827337051061853e-02,-1.926830627804370158e-02,4.624589306211362327e+00,7.780999936886416890e-01,2.490356251134688559e-03,-9.003938227247453019e-04
3.317366110653730402e+02,5.536224761796210458e+01,5.647862962164530709e-02,-2.016870010076844688e-02,4.637089214920592894e+00,7.803948395454725073e-01,2.498790777708079225e-03,-9.034454219901087713e-04
3.363737002802936331e+02,5.614264245750757709e+01,5.897742039935338632e-02,-2.107214552275855565e-02,4.649746324604848269e+00,7.830348008851686359e-01,2.507309314509438558e-03,-9.065258901522522950e-04
3.410234466048984814e+02,5.692567725839274573e+01,6.148472971386282487e-02,-2.197867141291080795e-02,4.662361643158021707e+00,7.856422310565704947e-01,2.515893677487356095e-03,-9.096292474690438612e-04
3.456858082480565031e+02,5.771131948944931622e+01,6.400062339135018097e-02,-2.288830066037985181e-02,4.675033867749959882e+00,7.882578762216496671e-01,2.524548202640738981e-03,-9.127571174847234903e-04
3.503608421158064630e+02,5.849957736567096589e+01,6.652517159399091995e-02,-2.380105777786457530e-02,4.687728702182937468e+00,7.908926117815511247e-01,2.533266031621558834e-03,-9.159096041906067409e-04
3.550485708179894004e+02,5.929046997745251701e+01,6.905843762561247878e-02,-2.471696738205518204e-02,4.700415083163477448e+00,7.935460129937368379e-01,2.542051475531381666e-03,-9.190883413218373099e-04
3.597489859011528779e+02,6.008401599044625385e+01,7.160048910114386045e-02,-2.563605572337701935e-02,4.713194604366435669e+00,7.962215498017712889e-01,2.550914311085270003e-03,-9.222919101677384823e-04
3.644621805055193136e+02,6.088023754024802514e+01,7.415140341222913045e-02,-2.655834763354475783e-02,4.725901600224972299e+00,7.989116461661467383e-01,2.559847614282309558e-03,-9.255173543119277202e-04
3.691880821057442859e+02,6.167914918641417188e+01,7.671125102651144001e-02,-2.748386498785668555e-02,4.738697713351200491e+00,8.016227107568951737e-01,2.568844533504199834e-03,-9.287755016260147711e-04
3.739267798190954863e+02,6.248077189717106705e+01,7.928009556001563984e-02,-2.841264048948270032e-02,4.751490003602100387e+00,8.043514553374677689e-01,2.577920257747112753e-03,-9.320542135007291173e-04
3.786782698226975867e+02,6.328512335250853482e+01,8.185801581776275260e-02,-2.934469470298342944e-02,4.764309171018226152e+00,8.071043408715752321e-01,2.587067853959915120e-03,-9.353627981747991704e-04
3.834425789937158129e+02,6.409222769338011005e+01,8.444508367172266772e-02,-3.028005750115822861e-02,4.777154980104000970e+00,8.098776884346534644e-01,2.596285925375238501e-03,-9.386952342740444155e-04
3.882197339738198139e+02,6.490210538181476352e+01,8.704136959709790622e-02,-3.121875273543227303e-02,4.790033059044617403e+00,8.126633352365502105e-01,2.605589425248244773e-03,-9.420577831997511975e-04
3.930097670328644313e+02,6.571476871705131373e+01,8.964695902234615099e-02,-3.216081051863202422e-02,4.802904004228309987e+00,8.154685108435444363e-01,2.614960484460290835e-03,-9.454474947808017005e-04
3.978126710370927412e+02,6.653023722789485817e+01,9.226191950680644183e-02,-3.310625801341282592e-02,4.850148155822694207e+00,8.136611154352095809e-01,2.803406954272072427e-03,-1.014026549902957708e-03
4.026628191929154355e+02,6.734389834333006775e+01,9.506532646107851425e-02,-3.412028456331578363e-02,4.970843540419252804e+00,8.266569777651682216e-01,3.316208407344076181e-03,-1.200552985002358020e-03
4.076336627333346883e+02,6.817055532109523597e+01,9.838153486842259043e-02,-3.532083754831814165e-02,5.013497404601992002e+00,8.881948337322853604e-01,3.335409126820940151e-03,-1.207025262620738115e-03
4.126471601379366803e+02,6.905875015482752133e+01,1.017169439952435306e-01,-3.652786281093887977e-02,5.015233543445162923e+00,8.587358245143974500e-01,3.349112362923012398e-03,-1.212120382022473242e-03
4.176623936813818432e+02,6.991748597934191878e+01,1.050660563581665430e-01,-3.773998319296135301e-02,5.031398152171391303e+00,8.615778782338452402e-01,3.364898078278250049e-03,-1.217842708051683487e-03
4.226937918335532345e+02,7.077906385757576402e+01,1.084309544364447930e-01,-3.895782590101303650e-02,5.048234290114919531e+00,8.657068044875160240e-01,3.380988350396393893e-03,-1.223664832451357154e-03
4.277420261236681540e+02,7.164477066206328004e+01,1.118119427868411869e-01,-4.018149073346439365e-02,5.065014575827433418e+00,8.696701229950747347e-01,3.397238998863308379e-03,-1.229546914629384147e-03
4.328070406994955874e+02,7.251444078505835478e+01,1.152091817857044953e-01,-4.141103764809377780e-02,5.081804658110968376e+00,8.736653614541296520e-01,3.413645833905548654e-03,-1.235486192504055281e-03
4.378888453576065558e+02,7.338810614651248443e+01,1.186228276196100440e-01,-4.264652384059783308e-02,5.098661873895537155e+00,8.776903828113091777e-01,3.430267980276291429e-03,-1.241498572592973637e-03
4.429875072315020930e+02,7.426579652932379361e+01,1.220530955998863354e-01,-4.388802241319080671e-02,5.115568397674906009e+00,8.817592390436885808e-01,3.447058331900509920e-03,-1.247578237892364716e-03
4.481030756291769990e+02,7.514755576836748219e+01,1.255001539317868453e-01,-4.513560065108317143e-02,5.132535327494622379e+00,8.858708599948528217e-01,3.464043864839061460e-03,-1.253725581126310940e-03
4.532356109566716214e+02,7.603342662836233501e+01,1.289641977966259068e-01,-4.638932623220948237e-02,5.149492161736986873e+00,8.900241619837743201e-01,3.481219690096154507e-03,-1.259940999984499044e-03
4.583851031184086082e+02,7.692345079034610933e+01,1.324454174867220613e-01,-4.764926723219398141e-02,5.166549044270595914e+00,8.942102792560291391e-01,3.498601736563050624e-03,-1.266231156475665365e-03
4.635516521626792041e+02,7.781766106960213847e+01,1.359440192232851119e-01,-4.891549838866964678e-02,5.357038350899301804e+00,9.359391375831336291e-01,4.229701272010749635e-03,-1.531793101152652270e-03
4.689086905135785059e+02,7.875360020718527210e+01,1.401737204952958615e-01,-5.044729148982229905e-02,5.674536383430506703e+00,9.990309174830116490e-01,5.487135700666972982e-03,-1.988592560229700268e-03
4.745832268970090126e+02,7.975263112466828375e+01,1.456608561959628345e-01,-5.243588405005199932e-02,5.697574835520185843e+00,9.970444930496427105e-01,5.531329602061846318e-03,-2.004739956625901931e-03
4.802808017325291985e+02,8.074967561771792646e+01,1.511921857980246808e-01,-5.444062400667790125e-02,5.731162508099089337e+00,1.014009279670347041e+00,5.580162217234146960e-03,-2.022408297285484269e-03
4.860119642406282878e+02,8.176368489738827350e+01,1.567723480152588278e-01,-5.646303230396338552e-02,5.760318226748324832e+00,1.022963359953692475e+00,5.628234822042721408e-03,-2.039828288898370978e-03
4.917722824673766127e+02,8.278664825734196597e+01,1.624005828373015492e-01,-5.850286059286175649e-02,2.083081659950551057e+00,3.786288823908563472e-01,2.037337806256256378e-03,-7.383225103521698363e-04
