Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
7.328147374679204518e+01,1.221357964001215812e+01,3.326746417292891539e-04,-3.954873451496398291e-05,9.905847763863704358e-01,1.650974402473970315e-01,4.496944634069471956e-06,-5.346004430753384471e-07
7.427205852317841561e+01,1.237867708025955515e+01,3.371715863633586259e-04,-4.008333495803932135e-05,9.905936816121823085e-01,1.650982172699855255e-01,4.496970961604296498e-06,-5.346065498978581757e-07
7.526265220479059792e+01,1.254377529752954068e+01,3.416685573249629224e-04,-4.061794150793717953e-05,9.905949566547320728e-01,1.651009015951494519e-01,4.497020564009650192e-06,-5.346097461605774613e-07
7.625324716144532999e+01,1.270887619912469013e+01,3.461655778889725726e-04,-4.115255125409775699e-05,9.906114940841916905e-01,1.651007250104594704e-01,4.497046890886851906e-06,-5.346129425392996031e-07
7.724385865552952168e+01,1.287397692413514960e+01,3.506626247798594245e-04,-4.168716419663705660e-05,9.906127674863256516e-01,1.651024556543383426e-01,4.497073216873923637e-06,-5.346190492734907360e-07
7.823447142301584734e+01,1.303907937978948794e+01,3.551596979967333481e-04,-4.222178324591054733e-05,9.906293069839620102e-01,1.651041863305628965e-01,4.497122817639638385e-06,-5.346222456652775139e-07
7.922510072999980935e+01,1.320418356612005084e+01,3.596568208143729865e-04,-4.275640549157582484e-05,9.906305805197916925e-01,1.651059170021458300e-01,4.497149142525106499e-06,-5.346254419510022143e-07
8.021573131051960104e+01,1.336928948312219667e+01,3.641539699568980930e-04,-4.329103093352682706e-05,9.906394862380523136e-01,1.651057403646483124e-01,4.497175467408514628e-06,-5.346315488189229089e-07
8.120637079675765335e+01,1.353439522348684498e+01,3.686511454243066076e-04,-4.382566248234574997e-05,9.906407617052934711e-01,1.651084246600369454e-01,4.497225066090501221e-06,-5.346347452287345480e-07
8.219701155846294682e+01,1.369950364814688193e+01,3.731483704903971088e-04,-4.436029722757448452e-05,9.906573017683797389e-01,1.651092016862509837e-01,4.497274663790417487e-06,-5.346379414214685833e-07
8.318766886023132656e+01,1.386461284983313291e+01,3.776456451541875263e-04,-4.489493516899595310e-05,9.906662078131205362e-01,1.651099786685126247e-01,4.497300986916767575e-06,-5.346440484231188396e-07
8.417833506804444710e+01,1.402972282850164554e+01,3.821429461411042939e-04,-4.542957921741907194e-05,9.906674815916289845e-01,1.651117093180189954e-01,4.497327309153096100e-06,-5.346472447399465899e-07
8.516900254963607608e+01,1.419483453781966453e+01,3.866402734502573900e-04,-4.596422646215901853e-05,9.906763897285060239e-01,1.651134399210860693e-01,4.497376905435255395e-06,-5.346533516467291561e-07
8.615967893936458211e+01,1.435994797774075060e+01,3.911376503556926454e-04,-4.649887981380574769e-05,9.906929283980900891e-01,1.651142169308830177e-01,4.497403226791970698e-06,-5.346565479766147663e-07
8.715037186776267220e+01,1.452506219467163362e+01,3.956350535824846161e-04,-4.703353636178236245e-05,9.906942023541063236e-01,1.651159475665195941e-01,4.497429547702591016e-06,-5.346597444225032326e-07
8.814106607011677852e+01,1.469017814223815321e+01,4.001324831301872071e-04,-4.756819610620486568e-05,9.906954762853246166e-01,1.651176781542762484e-01,4.497455868167170561e-06,-5.346658512409639794e-07
8.913176154640210314e+01,1.485529582039242946e+01,4.046299389983543777e-04,-4.810286195744582966e-05,9.907120194168044236e-01,1.651175015237988930e-01,4.497528735444269923e-06,-5.346690476999103056e-07
9.012247356581890756e+01,1.502041332191622836e+01,4.091274677337986476e-04,-4.863753100514573997e-05,9.907209260779694660e-01,1.651201857298101316e-01,4.497555054376004436e-06,-5.346751545345527698e-07
9.111319449189687703e+01,1.518553350764603849e+01,4.136250227881746520e-04,-4.917220615968029274e-05,9.907222002327529253e-01,1.651209627637371113e-01,4.497581373305570545e-06,-5.346754405232537525e-07
9.210391669212962995e+01,1.535065447040977560e+01,4.181226041614802226e-04,-4.970688160020354649e-05,9.907387396004452285e-01,1.651217397056754521e-01,4.497607691788933250e-06,-5.346815473709473003e-07
9.309465543173007518e+01,1.551577621011545105e+01,4.226202118532691558e-04,-5.024156314757449379e-05,9.907400138427675529e-01,1.651244238948379461e-01,4.497634009382382812e-06,-5.346876544503551812e-07
9.408539544557284273e+01,1.568090063401028900e+01,4.271178458626515386e-04,-5.077625080202484897e-05,9.907489251713172962e-01,1.651242472924892013e-01,4.497706872963708018e-06,-5.346879402303607982e-07
9.507614437074416003e+01,1.584602488130277820e+01,4.316155527356152466e-04,-5.131093874225520977e-05,9.907578322466008558e-01,1.651269314714056691e-01,4.497733189468184917e-06,-5.346940472117974602e-07
9.606690220299076088e+01,1.601115181277418387e+01,4.361132859250834316e-04,-5.184563278946700723e-05,9.907591066438072858e-01,1.651267547696235738e-01,4.497759505526675253e-06,-5.347001542028767453e-07
9.705766130963456817e+01,1.617627856754380744e+01,4.406110454306101068e-04,-5.238033294366988398e-05,9.907756465971004900e-01,1.651284854076457975e-01,4.497785821139070606e-06,-5.347004399962519304e-07
9.804843695623166866e+01,1.634140705295145324e+01,4.451088312517491774e-04,-5.291503338366613591e-05,9.907769210819168393e-01,1.651302159463767794e-01,4.497812136527252948e-06,-5.347065471114113779e-07
9.903921387731358550e+01,1.650653726889783002e+01,4.496066433882764304e-04,-5.344973993077754728e-05,9.907934659138248890e-01,1.651319464790255154e-01,4.497884996190813604e-06,-5.347126540141756198e-07
1.000300073432274104e+02,1.667166921537685553e+01,4.541045283844672440e-04,-5.398445258479172290e-05,9.907947405783090744e-01,1.651336770055849001e-01,4.497911310046205126e-06,-5.347187611486203134e-07
1.010208020838057195e+02,1.683680289238244043e+01,4.586024396945134491e-04,-5.451917134594034322e-05,9.908036481456861111e-01,1.651335003814082825e-01,4.497937623677600479e-06,-5.347190469618973846e-07
1.020116057319514056e+02,1.700193639276384872e+01,4.631003773181910496e-04,-5.505389039290224060e-05,9.908125557911091619e-01,1.651352309997022871e-01,4.497963936418920058e-06,-5.347193328865152426e-07
1.030024182877425147e+02,1.716707162376355100e+01,4.675983412546099696e-04,-5.558860972578875585e-05,9.908214635146777027e-01,1.651369614129905017e-01,4.497990249158179653e-06,-5.347312610414037574e-07
1.039932397512571924e+02,1.733220858517654150e+01,4.720963315037681493e-04,-5.612334098683015960e-05,9.908227431696872145e-01,1.651367847804650069e-01,4.498063105125803523e-06,-5.347315469790794753e-07
1.049840624944268797e+02,1.749734536995700651e+01,4.765943946088939528e-04,-5.665807253380923908e-05,9.908392841379054516e-01,1.651404225240682422e-01,4.498089416554208481e-06,-5.347376539272379070e-07
1.059749017785647851e+02,1.766248579248107475e+01,4.810924840254481613e-04,-5.719281018773647698e-05,9.908405590884683534e-01,1.651402457814761249e-01,4.498115727092591876e-06,-5.347437611071106716e-07
1.069657423376532535e+02,1.782762603826255088e+01,4.855905997525407532e-04,-5.772755394884358766e-05,9.908494671478820237e-01,1.651419763781056815e-01,4.498142037628861077e-06,-5.347440469471201026e-07
1.079565918048011355e+02,1.799276801464065656e+01,4.900887417901696142e-04,-5.826229799579070776e-05,9.908660084532385781e-01,1.651437068658303531e-01,4.498168347497099109e-06,-5.347501540290284247e-07
1.089474578132543741e+02,1.815791172150648691e+01,4.945869101376667134e-04,-5.879704814981973618e-05,9.908672886494542809e-01,1.651435302186676779e-01,4.498241199769057244e-06,-5.347504399868974081e-07
1.099383251019038283e+02,1.832305525172515459e+01,4.990851513374357706e-04,-5.933179858980663359e-05,9.908685637986422989e-01,1.651471679326270703e-01,4.498267508548431035e-06,-5.347565470818635902e-07
1.109291936657024706e+02,1.848820241965778166e+01,5.035834188459842016e-04,-5.986655513688849718e-05,9.908851054646561352e-01,1.651469911705873983e-01,4.498293816659827866e-06,-5.347626541864723953e-07
1.119200787711671268e+02,1.865334941082836906e+01,5.080817126626440295e-04,-6.040131779107496958e-05,9.908940140065283231e-01,1.651487216379301515e-01,4.498320124325075504e-06,-5.347687613007305997e-07
1.129109727851736551e+02,1.881849813246629921e+01,5.125800327869691050e-04,-6.093608655237570018e-05,9.908952892869393736e-01,1.651485449783152148e-01,4.498346431544499209e-06,-5.347690471674791668e-07
1.139018680744605945e+02,1.898364667744461443e+01,5.170783792185136042e-04,-6.147085559954317934e-05,9.909042032608681438e-01,1.651521826678070681e-01,4.498419280342565163e-06,-5.347751544058107574e-07
1.148927722777214626e+02,1.914879886011242149e+01,5.215767984988561694e-04,-6.200563075394899010e-05,9.909131120603689169e-01,1.651520058894746512e-01,4.498445586029143836e-06,-5.347812614317606949e-07
1.158836853897818315e+02,1.931395086600189615e+01,5.260752440848853132e-04,-6.254041201538075080e-05,9.909220209379725475e-01,1.651537364498274485e-01,4.498471891713554105e-06,-5.347815474228943562e-07
1.168746074107198041e+02,1.947910460245172359e+01,5.305737159765988673e-04,-6.307519356280364515e-05,9.909309298936648247e-01,1.651554668926245029e-01,4.498498196951815180e-06,-5.347876545729312323e-07
1.178655383406134689e+02,1.964426006934434810e+01,5.350722141735506825e-04,-6.360998121737657638e-05,9.909398389273889052e-01,1.651552901030477472e-01,4.498524501300379952e-06,-5.347937617325904027e-07
1.188564781795408578e+02,1.980941535944739584e+01,5.395707386748510625e-04,-6.414477497910916679e-05,9.909411200684985488e-01,1.651570206519892281e-01,4.498597346402725961e-06,-5.347940477371139608e-07
1.198474192996093564e+02,1.997457238009938507e+01,5.440693360212537884e-04,-6.467956902684628075e-05,9.909576628615610616e-01,1.651606583047424692e-01,4.498623649662318071e-06,-5.348001547988290175e-07
1.208383769624709174e+02,2.013973303840412754e+01,5.485679596709161065e-04,-6.521436918164510977e-05,9.909589386074628692e-01,1.651585742786565447e-01,4.498649952475977827e-06,-5.348062620922245259e-07
1.218293359010783803e+02,2.030489161268278409e+01,5.530666096233920843e-04,-6.574917544373733429e-05,9.909678479768757597e-01,1.651622120384033110e-01,4.498676254843488390e-06,-5.348065479990885733e-07
1.228203037490552560e+02,2.047005382472118740e+01,5.575652858782355727e-04,-6.628398199173642286e-05,9.909767574243346644e-01,1.651639423304303023e-01,4.498702556987002783e-06,-5.348184763717797521e-07
1.238112805064795907e+02,2.063521776705161770e+01,5.620639884352225755e-04,-6.681880046810820262e-05,9.909856727548316258e-01,1.651637657566027428e-01,4.498775398171692662e-06,-5.348129412223738728e-07
1.248022661792344223e+02,2.080038153280822044e+01,5.665627638333942681e-04,-6.735361340933057649e-05,9.909945824504546863e-01,1.651654960385009474e-01,4.498801698782470444e-06,-5.348248696143638502e-07
1.257932607616848770e+02,2.096554702884672139e+01,5.710615655321767386e-04,-6.788843827894494034e-05,9.909958584384810365e-01,1.651672265574539722e-01,4.498827999169252058e-06,-5.348251556521588625e-07
1.267842566201233581e+02,2.113071425540417536e+01,5.755603935313459906e-04,-6.842326343459709920e-05,9.910124020415622681e-01,1.651670497321298114e-01,4.498854298666012108e-06,-5.348312628799465869e-07
1.277752690221649203e+02,2.129588130513630517e+01,5.800592478300120028e-04,-6.895809469747704579e-05,9.910136781170280074e-01,1.651687802448016384e-01,4.498880598160603754e-06,-5.348315488135497705e-07
1.287662827002819483e+02,2.146105008538110681e+01,5.845581284281726065e-04,-6.949292624629059556e-05,9.910302279799907410e-01,1.651724178434292867e-01,4.498953435649790528e-06,-5.348376561654515386e-07
1.297573129282619391e+02,2.162622250322453610e+01,5.890570818638223970e-04,-7.002776390245604710e-05,9.910238703119773618e-01,1.651703337907797220e-01,4.498979733833581747e-06,-5.348437633049309961e-07
1.307483367985739164e+02,2.179139283701531582e+01,5.935560615976559788e-04,-7.056260766576097809e-05,9.910480483452772660e-01,1.651739713772393259e-01,4.499006031127676664e-06,-5.348498705650957079e-07
1.317393848469191937e+02,2.195656680839255515e+01,5.980550676287836554e-04,-7.109745753632607380e-05,9.910416906959937933e-01,1.651757018713304603e-01,4.499032328419603176e-06,-5.348501566296298563e-07
1.327304265376151875e+02,2.212174251026388561e+01,6.025540999572032586e-04,-7.163230769295570366e-05,9.910506071900613279e-01,1.651755250214819171e-01,4.499105162868470217e-06,-5.348562639028456517e-07
1.337214771448052488e+02,2.228691803528536752e+01,6.070532051200717288e-04,-7.216716395685854931e-05,9.910747794901340058e-01,1.651772555092918537e-01,4.499084921012210490e-06,-5.348565498632015238e-07
1.347125519242953828e+02,2.245209529079465938e+01,6.115522900410839393e-04,-7.270202050672175083e-05,9.910684281803980866e-01,1.651789857305487885e-01,4.499157754372104870e-06,-5.348684784751219119e-07
1.357036203524757809e+02,2.261727427652520817e+01,6.160514477954560442e-04,-7.323688898519687275e-05,9.910773387812525925e-01,1.651788091328079133e-01,4.499184049239430064e-06,-5.348629432308212375e-07
1.366946976912570335e+02,2.278245308565801608e+01,6.205506318446954743e-04,-7.377175192842769398e-05,9.910862494602099559e-01,1.651824465508369144e-01,4.499210343660714484e-06,-5.348748718620268718e-07
1.376857839407172435e+02,2.294763553220885299e+01,6.250498421883561887e-04,-7.430662680028972086e-05,9.910951666666392157e-01,1.651822698141778289e-01,4.499283174413861580e-06,-5.348751578422914063e-07
1.386768791073838827e+02,2.311281780202303082e+01,6.295491253627700503e-04,-7.484150195813201226e-05,9.911040775937181024e-01,1.651840001467199670e-01,4.499309467746281758e-06,-5.348812651609352728e-07
