Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
2.871518154360765962e+01,2.392931780895529315e+01,1.048332076350003703e-04,7.566222474792499097e-05,9.903635519948323918e-01,8.253032666483370861e-01,3.615614000890344831e-06,2.609533800681528601e-06
2.970554509560249201e+01,2.475462107560363023e+01,1.084488216358907151e-04,7.827175854860651957e-05,9.903764360845457304e-01,8.253132965266658516e-01,3.615659129633291206e-06,2.609561912715740594e-06
3.069592153168703774e+01,2.557993437213029608e+01,1.120644807655240063e-04,8.088132046132226016e-05,9.903893203703546533e-01,8.253233265193742341e-01,3.615704257617445138e-06,2.609590024512105735e-06
3.168631085205739240e+01,2.640525769864967032e+01,1.156801850231414515e-04,8.349091048583436590e-05,9.904002972760999057e-01,8.253352644562781393e-01,3.615749384842820179e-06,2.609629776866942441e-06
3.267671114933349230e+01,2.723059296310594846e+01,1.192959344079842717e-04,8.610054026270130834e-05,9.904131815484760182e-01,8.253433871890791806e-01,3.615782871829631060e-06,2.609657888126857899e-06
3.366712433088196832e+01,2.805593635029502764e+01,1.229117172798139027e-04,8.871019815082816624e-05,9.904241591991507221e-01,8.253553252350442904e-01,3.615839638391364977e-06,2.609691819516673844e-06
3.465754849008111904e+01,2.888129167553007193e+01,1.265275569182052677e-04,9.131988997034484008e-05,9.904389518386338409e-01,8.253634483691456580e-01,3.615884764006388084e-06,2.609725750401061840e-06
3.564798744191975288e+01,2.970665512389921759e+01,1.301434416822116558e-04,9.392961572074590192e-05,9.904499294874113957e-01,8.253753866826549768e-01,3.615929889528657695e-06,2.609759681446074389e-06
3.663843737140716428e+01,3.053203051058187256e+01,1.337593715717403135e-04,9.653937540219197631e-05,9.904609073115722140e-01,8.253854172371468678e-01,3.615975014070130916e-06,2.609781971341223745e-06
3.762889827871873649e+01,3.135741592781901943e+01,1.373753465858104444e-04,9.914915737353320005e-05,9.904757005462627717e-01,8.253935410980659526e-01,3.616020138518850641e-06,2.609827542050105541e-06
3.861937397926499926e+01,3.218280946891708538e+01,1.409913667243292950e-04,1.017589849155833056e-04,9.904866787488444402e-01,8.254073871684823871e-01,3.616065262208737266e-06,2.609855651730988955e-06
3.960986065801384370e+01,3.300821685608556777e+01,1.446074319865380323e-04,1.043688405673142945e-04,9.904976566542913474e-01,8.254155107251150980e-01,3.616098745288652723e-06,2.609883761396002361e-06
4.060035831466813505e+01,3.383363236681068287e+01,1.482235307318266850e-04,1.069787243287102969e-04,9.905124509451752601e-01,8.254274498999123466e-01,3.616155508020266283e-06,2.609923510902030096e-06
4.159087076561331031e+01,3.465905981671059521e+01,1.518396862398469513e-04,1.095886478396123270e-04,9.905234297015468314e-01,8.254355736945555577e-01,3.616200630099787421e-06,2.609951620030553161e-06
4.258139419531485714e+01,3.548449539040515077e+01,1.554558868699467387e-04,1.121985994596428802e-04,9.905382239374063147e-01,8.254475127238904975e-01,3.616245751420502563e-06,2.609979728477194376e-06
4.357193241925226346e+01,3.630994290312904127e+01,1.590721326213672413e-04,1.148085791881200745e-04,9.905492030721774199e-01,8.254556371695684902e-01,3.616290872648437104e-06,2.610019477339721016e-06
4.456248162232444088e+01,3.713539854029860976e+01,1.626884234940156784e-04,1.174185986654597956e-04,9.905601823823459995e-01,8.254675764568446539e-01,3.616335992895575255e-06,2.610047585693893338e-06
4.555304180470678688e+01,3.796086611675545441e+01,1.663047594869112536e-04,1.200286462511536889e-04,9.905711613262724313e-01,8.254795163248545009e-01,3.616369473451278320e-06,2.610087333515125107e-06
4.654361296603305931e+01,3.878634563308030891e+01,1.699211289603625320e-04,1.226387335846688140e-04,9.905859568766359757e-01,8.254876407149254192e-01,3.616426232487497195e-06,2.610115441332766430e-06
4.753419892290969528e+01,3.961183327379523433e+01,1.735375551928500292e-04,1.252488490260015804e-04,9.905969367406015635e-01,8.254995803894544792e-01,3.616471351124188544e-06,2.610143548912560903e-06
4.852479585965029685e+01,4.043733285418468881e+01,1.771540265439742177e-04,1.278589925749141413e-04,9.906117321668119757e-01,8.255077054785786572e-01,3.616516469668099292e-06,2.610183295868287630e-06
4.951540759181710882e+01,4.126284055966326747e+01,1.807705430136423170e-04,1.304691758707824290e-04,9.906227124091557812e-01,8.255196454110489412e-01,3.616561587453204045e-06,2.610211402911537552e-06
5.050603030422626460e+01,4.208836020507431641e+01,1.843871046010955210e-04,1.330793872736939665e-04,9.906336922276324231e-01,8.255277702579633115e-01,3.616595065091319063e-06,2.610239509716913518e-06
5.149666399645389703e+01,4.291388797533227972e+01,1.880036996661868401e-04,1.356896267834108800e-04,9.906484888367543817e-01,8.255397109382158760e-01,3.616651821455033793e-06,2.610279255807067440e-06
5.248731248529065141e+01,4.373942768627049560e+01,1.916203514876418739e-04,1.382999060392179475e-04,9.906594696328951954e-01,8.255516512579532673e-01,3.616696937629664639e-06,2.610307362075953066e-06
5.347797195492354660e+01,4.456497933752844887e+01,1.952370484252715385e-04,1.409102134012939005e-04,9.906742654263922532e-01,8.255597769905307359e-01,3.616730413783642408e-06,2.610347108012827906e-06
5.446864622034993886e+01,4.539053911451897960e+01,1.988537788390551809e-04,1.435205605093067284e-04,9.906814317535932446e-01,8.255679023134945282e-01,3.616787168410573678e-06,2.610375213301133982e-06
5.545932765210353210e+01,4.621610701683247413e+01,2.024705660074657546e-04,1.461309357226078624e-04,9.906962292162120320e-01,8.255798430005754085e-01,3.616843921930426109e-06,2.610403318795573996e-06
5.645002388131974413e+01,4.704168685983304954e+01,2.060874099293961807e-04,1.487413390414034364e-04,9.907110242565124736e-01,8.255917843740760986e-01,3.616854118688902749e-06,2.610443063644885637e-06
5.744073490557625661e+01,4.786727864420712564e+01,2.097042640480850835e-04,1.513517821050483221e-04,9.907220079785261646e-01,8.255999100544499925e-01,3.616934149628189430e-06,2.610471168602753996e-06
5.843145691355478277e+01,4.869287855426157563e+01,2.133211981977132729e-04,1.539622532736510761e-04,9.907329892137681782e-01,8.256118511288121908e-01,3.616967623224317434e-06,2.610499273100785108e-06
5.942218990276855095e+01,4.951849040539038782e+01,2.169381658209375903e-04,1.565727525467518612e-04,9.907439705898184457e-01,8.256237929183924962e-01,3.617001096853920180e-06,2.610539017084469735e-06
6.041293387335836940e+01,5.034411419830878032e+01,2.205551669177915105e-04,1.591832915638363309e-04,9.907587690881385356e-01,8.256319189561551752e-01,3.617057847785294135e-06,2.610567121267946692e-06
6.140369264244650793e+01,5.116974611726493549e+01,2.241722247655768047e-04,1.617938586851042776e-04,9.907735663857266672e-01,8.256400456984849257e-01,3.617091320203436478e-06,2.610606864654317237e-06
6.239446620883223460e+01,5.199538616296342042e+01,2.277893160857802411e-04,1.644044655497585948e-04,9.907807341806176282e-01,8.256558026231033409e-01,3.617148069754946328e-06,2.610634968079177934e-06
6.338524694301285223e+01,5.282104196558652376e+01,2.314064641555351875e-04,1.670151005178377728e-04,9.907955318335339712e-01,8.256601136739405433e-01,3.617181541405609059e-06,2.610663071266191779e-06
6.437604247484638620e+01,5.364670207926046430e+01,2.350236456969407965e-04,1.696257635891039645e-04,9.908103311898770471e-01,8.256758714911640595e-01,3.617238290021208488e-06,2.610702814008952809e-06
6.536685280603626325e+01,5.447237795075162836e+01,2.386408839869620050e-04,1.722364664031129174e-04,9.908174995547227581e-01,8.256801827600952493e-01,3.617295037751746579e-06,2.610730916659394999e-06
6.635767030559098600e+01,5.529805813351172361e+01,2.422581790247137516e-04,1.748471973197723124e-04,9.908322962239566323e-01,8.256959408744037887e-01,3.617305230404783273e-06,2.610770658804787737e-06
6.734850260181494264e+01,5.612375407438612740e+01,2.458754842551185349e-04,1.774579679785771001e-04,9.908470977772907418e-01,8.257040677456402022e-01,3.617385254490719602e-06,2.610798760918631167e-06
6.833934969959223338e+01,5.694945814213176760e+01,2.494928695096092545e-04,1.800687667394957313e-04,9.908542650987328670e-01,8.257121947163028608e-01,3.617418723583451252e-06,2.610826862794600640e-06
6.933020396469096625e+01,5.777517033684807046e+01,2.531102882331927057e-04,1.826795936022903319e-04,9.908690638727648548e-01,8.257241378724984315e-01,3.617452192043605144e-06,2.610866603852321759e-06
7.032107302856373110e+01,5.860089447472056889e+01,2.567277404252363109e-04,1.852904602061426537e-04,9.908838644884951918e-01,8.257360804952682543e-01,3.617508936963565944e-06,2.610894705413709972e-06
7.131195689305222629e+01,5.942663055521583715e+01,2.603452493621998768e-04,1.879013549115563636e-04,9.908910322646562463e-01,8.257442078233552252e-01,3.617542404656213118e-06,2.610922806515152518e-06
7.230284792531688254e+01,6.025237476303919237e+01,2.639627917668560899e-04,1.905122777180715161e-04,9.909058332818005965e-01,8.257561513956446220e-01,3.617599148640182182e-06,2.610962546929264123e-06
7.329375375859868313e+01,6.107813091443483700e+01,2.675803909154962721e-04,1.931232402650007803e-04,9.909206328216413340e-01,8.257642789617491985e-01,3.617632615121396059e-06,2.610990647272117514e-06
7.428467439142032447e+01,6.190389519339658619e+01,2.711980235306176682e-04,1.957342309122728978e-04,9.909354342953662353e-01,8.257762228112284220e-01,3.617689357725446808e-06,2.611030387088806616e-06
7.527560982571569070e+01,6.272967141620781462e+01,2.748157128883431150e-04,1.983452612993617044e-04,9.909426027269319093e-01,8.257881653396452748e-01,3.617722823439045547e-06,2.611046848101697924e-06
7.626655242844262261e+01,6.355545958154745989e+01,2.784334357117821605e-04,2.009563081474634023e-04,9.909497730556466877e-01,8.257924785193395678e-01,3.617779565107267191e-06,2.611086587159824977e-06
7.725750220149826930e+01,6.438125206006679946e+01,2.820512152768894277e-04,2.035673947346232273e-04,9.909722067009312241e-01,8.258082382487543782e-01,3.617836305890183551e-06,2.611126325888815354e-06
7.824847440819920052e+01,6.520706029831555384e+01,2.856690515827796113e-04,2.061785210605120427e-04,9.909793737894005972e-01,8.258201826724587136e-01,3.617846493616659782e-06,2.611166064288777478e-06
7.923945378198860112e+01,6.603288048098801255e+01,2.892868980763962710e-04,2.087896871248008201e-04,9.909941781380808834e-01,8.258244946909201190e-01,3.617926509744552165e-06,2.611182524349983224e-06
8.023044796012668201e+01,6.685870497567893267e+01,2.929048245861408232e-04,2.114008696491508034e-04,9.910013473705134857e-01,8.258364393526704816e-01,3.617959972900084299e-06,2.611222262213292377e-06
8.122144930749719549e+01,6.768454141503160315e+01,2.965227845590409075e-04,2.140120919113640957e-04,9.910237800711740874e-01,8.258483841725592356e-01,3.617993435423147094e-06,2.611261999747491961e-06
8.221247308756836958e+01,6.851038979920416239e+01,3.001407779944640546e-04,2.166233539111115877e-04,9.910233198367990326e-01,8.258603275369580388e-01,3.618050173395431952e-06,2.611278459125352183e-06
8.320349640740516861e+01,6.933625012674112043e+01,3.037588281678594865e-04,2.192346323702369399e-04,9.910457529479828054e-01,8.258722726347542675e-01,3.618083635150933820e-06,2.611318196122953007e-06
8.419454216035315142e+01,7.016212239937587469e+01,3.073769118030104204e-04,2.218459505663598929e-04,9.910529247718358192e-01,8.258765867836785901e-01,3.618140372187172733e-06,2.611357932791417156e-06
8.518559508512498724e+01,7.098799898615955328e+01,3.109950521751975931e-04,2.244573084991513100e-04,9.910677265538652136e-01,8.258885304866510069e-01,3.618173832731132883e-06,2.611374391485877643e-06
8.617666281167885245e+01,7.181388751664620429e+01,3.146132260079287260e-04,2.270686828906371877e-04,9.910825305463077939e-01,8.259004759806174434e-01,3.618230568387453480e-06,2.611414127617715927e-06
8.716774534222516024e+01,7.263978799262682173e+01,3.182314565763161795e-04,2.296800970182549036e-04,9.910897008887928905e-01,8.259124216327506929e-01,3.618264028163798492e-06,2.611453863420471746e-06
8.815883504311395313e+01,7.346570041425957243e+01,3.218497206044799780e-04,2.322915508816753754e-04,9.911045052826068513e-01,8.259167345274391892e-01,3.618320762884073144e-06,2.611470321431532500e-06
8.914993954839655999e+01,7.429161714878701162e+01,3.254680413673640511e-04,2.349030212031069079e-04,9.911116780225341927e-01,8.259286804175900443e-01,3.618377496719259352e-06,2.611510056697608244e-06
9.014105122641909418e+01,7.511754582920460166e+01,3.290864188640833105e-04,2.375145312598045161e-04,9.911341105558477693e-01,8.259406264659219232e-01,3.618387679518904072e-06,2.611549791634574418e-06
9.113218533697494195e+01,7.594348645567052358e+01,3.327048065436022145e-04,2.401260810514390905e-04,9.911412857945123278e-01,8.259525726724064043e-01,3.618467687688318828e-06,2.611589526242431023e-06
9.212332662276945427e+01,7.676943902834292999e+01,3.363232742312905334e-04,2.427376705776815215e-04,9.911484569378217202e-01,8.259645172313128114e-01,3.618501144906488814e-06,2.611605983301752004e-06
9.311447507970727600e+01,7.759540354557424280e+01,3.399417753761970222e-04,2.453492765609832735e-04,9.911708922118407372e-01,8.259688324293676942e-01,3.618534601492189463e-06,2.611645717594973139e-06
9.410564597191911673e+01,7.842137237800361049e+01,3.435603099776892116e-04,2.479609222785782467e-04,9.911780658769089314e-01,8.259807771878371341e-01,3.618591332516418908e-06,2.611662173795199424e-06
9.509682403779602566e+01,7.924735315519144763e+01,3.471789013102056305e-04,2.505725844523734461e-04,9.911852374748519878e-01,8.259927257737018635e-01,3.618624788334504419e-06,2.611725184810712811e-06
9.608800927527087765e+01,8.007334588096514949e+01,3.507975260985401350e-04,2.531843096371841589e-04,9.912076756278906942e-01,8.260046708100645674e-01,3.618681518422687919e-06,2.611741640696357836e-06
9.707921695089876835e+01,8.089935055177521406e+01,3.544162076169628229e-04,2.557960512778805168e-04,9.912148475810766968e-01,8.260089845809659437e-01,3.618714973029177502e-06,2.611758096657138071e-06
9.807043179847984504e+01,8.172535953635618000e+01,3.580349225899920004e-04,2.584078093745376548e-04,9.912220219384266784e-01,8.260209336206401076e-01,3.618771701737388477e-06,2.611821106402454403e-06
9.906165382041827172e+01,8.255138046997682011e+01,3.616536942917293889e-04,2.610196304809401092e-04,9.912444584991817464e-01,8.260328789956048468e-01,3.618805155576208712e-06,2.611837561604672588e-06
1.000528982789174535e+02,8.337741334897242496e+01,3.652724994473055976e-04,2.636314680425447818e-04,9.912516332578746869e-01,8.260448244710829613e-01,3.618861883348373741e-06,2.611854016882025984e-06
1.010441499121753282e+02,8.420345817344350792e+01,3.688913613306539713e-04,2.662433220594268078e-04,9.912664380477309578e-01,8.260567740044280072e-01,3.618895335753607653e-06,2.611917025357145261e-06
1.020354163502230591e+02,8.502951494744793592e+01,3.725102566664075790e-04,2.688552390847839531e-04,9.912736131525718974e-01,8.260610882921781695e-01,3.618952062589672527e-06,2.611933480097818581e-06
1.030266899633756310e+02,8.585557603574011409e+01,3.761292087289972515e-04,2.714671725648817716e-04,9.912884207177228291e-01,8.260806676089202938e-01,3.619008788318495932e-06,2.611973211464452792e-06
1.040179783840933538e+02,8.668165670334903439e+01,3.797482175173157474e-04,2.740791457763462244e-04,9.913032236480461279e-01,8.260773505907508252e-01,3.619018965370188624e-06,2.611989665568048916e-06
1.050092816077414000e+02,8.750773405393978521e+01,3.833672364826859360e-04,2.766911354419142734e-04,9.913104017427940562e-01,8.260969322409295046e-01,3.619098964475998478e-06,2.612052672826964406e-06
1.060005920094841940e+02,8.833383098618071472e+01,3.869863354471619345e-04,2.793031881147412378e-04,9.913328398460379276e-01,8.261088763970718674e-01,3.619132414323057365e-06,2.612045849803644026e-06
1.069919248493302320e+02,8.915993986257778658e+01,3.906054678614849919e-04,2.819152339645448818e-04,9.913323784954997109e-01,8.261131953127289762e-01,3.619142590449166662e-06,2.612108856626222352e-06
1.079832572278257317e+02,8.998605305789051556e+01,3.942246104519341585e-04,2.845273428211711041e-04,9.913548219874996903e-01,8.261251417432333710e-01,3.619222587205510409e-06,2.612125309778051598e-06
1.089746120498132314e+02,9.081217819963374893e+01,3.978438330391396690e-04,2.871394681309491557e-04,9.913620009679817713e-01,8.261370904067035781e-01,3.619302583489738320e-06,2.612165039412889678e-06
1.099659740507812131e+02,9.163831529004045251e+01,4.014631356226294073e-04,2.897516331703620454e-04,9.913768023457691925e-01,8.261490392282695439e-01,3.619289484185924353e-06,2.612204768274583189e-06
1.109573508531269823e+02,9.246446432926872205e+01,4.050824251068153316e-04,2.923638379386366286e-04,9.913916141850762642e-01,8.261533543922325862e-01,3.619369479312115924e-06,2.612221220964921781e-06
1.119487424673120586e+02,9.329061768366095464e+01,4.087017945861274476e-04,2.949760591596015504e-04,9.913987885495600949e-01,8.261653034519156336e-01,3.619402926190195581e-06,2.612260949733861796e-06
1.129401412558616187e+02,9.411678298711287027e+01,4.123211975123176431e-04,2.975883201093354122e-04,9.914135955814487033e-01,8.261772526697086505e-01,3.619436373101668665e-06,2.612300677729657242e-06
1.139315548514430674e+02,9.494296023978257892e+01,4.159406338854193118e-04,3.002006207870650694e-04,9.914207701999089295e-01,8.261892020456969021e-01,3.619469819380563991e-06,2.612340405840323908e-06
1.149229756216429763e+02,9.576914944182827583e+01,4.195601037047998758e-04,3.028129611929053933e-04,9.914355829340024684e-01,8.262011493322347633e-01,3.619549811631559821e-06,2.612356857578732993e-06
1.159144112045769788e+02,9.659535059116051059e+01,4.231796535164314356e-04,3.054253180504841263e-04,9.914503905494029823e-01,8.262054649745635970e-01,3.619583256974300781e-06,2.612373308948459129e-06
1.169058615951263818e+02,9.742155605613507419e+01,4.267992367734057364e-04,3.080376913594325855e-04,9.914651983469013885e-01,8.262174169944245250e-01,3.619616701684463984e-06,2.612436311792178112e-06
1.178973267934732831e+02,9.824777347312949871e+01,4.304188534750902004e-04,3.106501276712247636e-04,9.914723736206383364e-01,8.262293646195359997e-01,3.619650145984094035e-06,2.612452763069096542e-06
1.188887991670939215e+02,9.907400283774903471e+01,4.340385036210742944e-04,3.132625804342938601e-04,9.914871873047985673e-01,8.262413146696161448e-01,3.619730135581776097e-06,2.612492489333095858e-06
1.198802863543987201e+02,9.990024415241865086e+01,4.376582337566560705e-04,3.158750729236269560e-04,9.915019956858657224e-01,8.262532648779767896e-01,3.619763578945197572e-06,2.612532215711857973e-06
1.208717883500845858e+02,1.007264974172966276e+02,4.412779973356012681e-04,3.184876051393388139e-04,9.915091714602937145e-01,8.262575810371544094e-01,3.619797021676041289e-06,2.612548666083304959e-06
1.218632975215448795e+02,1.015527549983337821e+02,4.448977943572773094e-04,3.211001538054221189e-04,9.915239858662090455e-01,8.262695314834616056e-01,3.619877009199590386e-06,2.612588391481297789e-06
1.228548215074110885e+02,1.023790245298172437e+02,4.485176713664768998e-04,3.237127421969034167e-04,9.915387890689544292e-01,8.262814820880208799e-01,3.619863905737481617e-06,2.612628116994161840e-06
1.238463602964800430e+02,1.032053060119052645e+02,4.521375352722143814e-04,3.263253703138975785e-04,9.915459710597929188e-01,8.262857985259870475e-01,3.619943892324767928e-06,2.612644566460028961e-06
1.248379062675398359e+02,1.040315918104312516e+02,4.557574791645391493e-04,3.289380148803576075e-04,9.915607803334296477e-01,8.263053812926699493e-01,3.619977332854301764e-06,2.612684291436104516e-06
1.258294670478732655e+02,1.048578971917239215e+02,4.593774564973934511e-04,3.315506991717937120e-04,9.915755956894827250e-01,8.263097003892596604e-01,3.620057318168409463e-06,2.612724015860917477e-06
1.268210426435627483e+02,1.056842068921131812e+02,4.629975138155618605e-04,3.341634231876546295e-04,9.915827724651791186e-01,8.263216490699534233e-01,3.620090757539744328e-06,2.612740464643357758e-06
1.278126254160279274e+02,1.065105285411831346e+02,4.666176045731016049e-04,3.367761636522979872e-04,9.915975823223988073e-01,8.263336003486330128e-01,3.620124196944364200e-06,2.612780188753372618e-06
1.288042229983503262e+02,1.073368621415317676e+02,4.702377287700459691e-04,3.393889438410513599e-04,9.916123923617590208e-01,8.263379197816931310e-01,3.620157635494524340e-06,2.612819912312287513e-06
1.297958353907120852e+02,1.081632000613134608e+02,4.738578864055404934e-04,3.420017637533636474e-04,9.916195695459748549e-01,8.263575033605690123e-01,3.620191074077969487e-06,2.612859635541930209e-06
1.307874549602580601e+02,1.089895575646740298e+02,4.774780774796184629e-04,3.446146233889055776e-04,9.916420190900510079e-01,8.263618205150038420e-01,3.620271055937646434e-06,2.612876083372386773e-06
1.317790969793481111e+02,1.098159193851890336e+02,4.810983485355561093e-04,3.472274994722779643e-04,9.916491966755245357e-01,8.263737723481199282e-01,3.620304492918911821e-06,2.612915806287231368e-06
1.327707461760236356e+02,1.106422931575371535e+02,4.847186530284750211e-04,3.498404152785651957e-04,9.916563743603319381e-01,8.263857217458365767e-01,3.620337929933570634e-06,2.612932253702492710e-06
1.337624025503839675e+02,1.114686788792829901e+02,4.883389909584085918e-04,3.524533475322676884e-04,9.916788184402491879e-01,8.263900443661071904e-01,3.620371366315597479e-06,2.612995250968154146e-06
1.347540813688242167e+02,1.122950689236490973e+02,4.919593623247241893e-04,3.550663427832358426e-04,9.916860027491054552e-01,8.264019940019124988e-01,3.620451345521798030e-06,2.613011697624636597e-06
1.357457673715733222e+02,1.131214709176510098e+02,4.955798136702459873e-04,3.576793544808604792e-04,9.916931809344760040e-01,8.264139437382596043e-01,3.620484780523743930e-06,2.613028144800289259e-06
1.367374605525077982e+02,1.139478848613892694e+02,4.992002984507697312e-04,3.602923826256607684e-04,9.917003592192656924e-01,8.264258989158719260e-01,3.620518215558866416e-06,2.613091140573492194e-06
1.377291609117270639e+02,1.147743107603051413e+02,5.028208166663285976e-04,3.629054737662342606e-04,9.917228105732078802e-01,8.264378489301407171e-01,3.620598192468835186e-06,2.613107586990311756e-06
1.387208837223002718e+02,1.156007486092352821e+02,5.064414148587974328e-04,3.655185813532245724e-04,9.917452493319842688e-01,8.264421695505888010e-01,3.620585083784991914e-06,2.613147307621934996e-06
1.397126289716322560e+02,1.164271907787858709e+02,5.100619999425824247e-04,3.681317286608465074e-04,9.917371680538167311e-01,8.264541197644774684e-01,3.620665059758535267e-06,2.613163753401677360e-06
1.407043661396860728e+02,1.172536448985503483e+02,5.136826650023409600e-04,3.707448924142481847e-04,9.917596202123490912e-01,8.264660728261787881e-01,3.620745034594100020e-06,2.613203473718394079e-06
1.416961257598984218e+02,1.180801109713765271e+02,5.173034100369350600e-04,3.733580958879665788e-04,9.917667927614957080e-01,8.264780260459900774e-01,3.620731924846979678e-06,2.613243193483956624e-06
