Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
1.924090948640887007e+02,6.413638892895126276e+01,8.307189736375756575e-04,4.886581958473550124e-05,4.012128522883131154e+00,1.337374183090631163e+00,1.732211691565549612e-05,1.018950461983439643e-06
1.964212233869718318e+02,6.547376311204189392e+01,8.480410905532311536e-04,4.988477004671894088e-05,4.012267431845032206e+00,1.337422689607592474e+00,1.732284043349770555e-05,1.018990167057459663e-06
2.004334908188168640e+02,6.681118580164948639e+01,8.653639309867288592e-04,5.090376021377640054e-05,4.012421602742961113e+00,1.337478826214407945e+00,1.732347085898805397e-05,1.019029872009046152e-06
2.044459124215598251e+02,6.814866462786389434e+01,8.826874018457169131e-04,5.192279008578544670e-05,4.012560509479271786e+00,1.337519703142504568e+00,1.732410124629529553e-05,1.019063756247031588e-06
2.084584729310390969e+02,6.948618433100639891e+01,9.000115030920122087e-04,5.294185384203247828e-05,4.012714716320516573e+00,1.337575840347781764e+00,1.732482464241575336e-05,1.019103460965602702e-06
2.124711876473596135e+02,7.082376017135418067e+01,9.173363277344279620e-04,5.396095730299808099e-05,4.012853619339239231e+00,1.337616718247659264e+00,1.732536190541470855e-05,1.019143165561719956e-06
2.164840412666988527e+02,7.216137688960183993e+01,9.346616896398426706e-04,5.498010046855980094e-05,4.013007822618220644e+00,1.337672855639240765e+00,1.732599217883930547e-05,1.019177049462030625e-06
2.204970490893170734e+02,7.349904974524108070e+01,9.519876818186819760e-04,5.599927751802183157e-05,4.013146760675709857e+00,1.337721363500492089e+00,1.732662241430338226e-05,1.019210933257668351e-06
2.245101958499927832e+02,7.483677110874157279e+01,9.693143042329853583e-04,5.701848845127949992e-05,4.141984000336009331e+00,1.380887920487054998e+00,7.221200165489205774e-04,-1.397939822287362882e-04
2.286521798503287926e+02,7.621765902922862779e+01,1.691434320781905936e-03,-8.277549377745679502e-05,4.362492157984576124e+00,1.454524264643708875e+00,1.884669300922465823e-03,-3.720564647679879878e-04
2.330146720083133687e+02,7.767218329387233666e+01,3.576103621704371759e-03,-4.548319585454447828e-04,4.375338686919718612e+00,1.458777366962081601e+00,1.890626397628950017e-03,-3.732366792477401825e-04
2.373900106952330873e+02,7.913096066083441826e+01,5.466730019333321776e-03,-8.280686377931849654e-04,4.388405570448753679e+00,1.463765300367796840e+00,1.896647900513566062e-03,-3.744239625741148467e-04
2.417784162656818410e+02,8.059472596120221510e+01,7.363377919846887838e-03,-1.202492600367299812e-03,4.401426348714494452e+00,1.468427921972391914e+00,1.902706314082422932e-03,-3.756198501998798955e-04
2.461798426143963354e+02,8.206315388317460702e+01,9.266084233929310771e-03,-1.578112450567179708e-03,4.414525523124751771e+00,1.473115867988241234e+00,1.908807368189447892e-03,-3.768244050029840534e-04
2.505943681375210872e+02,8.353626975116284825e+01,1.117489160211875866e-02,-1.954936855570163761e-03,4.427642702695663957e+00,1.477851811453234632e+00,1.914954159034525094e-03,-3.780377367385936473e-04
2.550220108402167511e+02,8.501412156261608288e+01,1.308984576115328376e-02,-2.332974592308757408e-03,4.440824437801211388e+00,1.482612719856234662e+00,1.921146077657011342e-03,-3.792600488401907596e-04
2.594628352780179625e+02,8.649673428247231755e+01,1.501099183881029510e-02,-2.712234641148948168e-03,4.454055634721271417e+00,1.487413630359739614e+00,1.927382514935510952e-03,-3.804915452152359684e-04
2.639168909127392340e+02,8.798414791283205716e+01,1.693837435374580605e-02,-3.092726186364184136e-03,4.467337548530394997e+00,1.492246806858091190e+00,1.933666517257681683e-03,-3.817316825983655890e-04
2.683842284612696290e+02,8.947639471969014835e+01,1.887204087100348773e-02,-3.474457868962549725e-03,4.480686082692329819e+00,1.497111960096546568e+00,1.939997446911076451e-03,-3.829817866201627903e-04
2.728649145439619588e+02,9.097350667978669492e+01,2.081203831791456418e-02,-3.857439655582712516e-03,4.494039243905206149e+00,1.502016612109841276e+00,1.946374665997469694e-03,-3.842407538140655242e-04
2.773589537878671649e+02,9.247552329189653619e+01,2.275841298391203388e-02,-4.241680409396778040e-03,4.498715870535818340e+00,1.504898772133259399e+00,1.910779068119455859e-03,-3.771035778733890578e-04
2.818576696584029833e+02,9.398042206402979559e+01,2.466919205203148974e-02,-4.618783987270167098e-03,4.506523604082531165e+00,1.506459036929555850e+00,1.895657193542611002e-03,-3.740788375842752853e-04
2.863641932624855144e+02,9.548688110095935144e+01,2.656484924557410074e-02,-4.992862824854442383e-03,4.519605699780186114e+00,1.511343972805647695e+00,1.901748033831501816e-03,-3.752847486880343461e-04
2.908837989622657005e+02,9.699822507376499914e+01,2.846659727940560256e-02,-5.368147573542476729e-03,4.532957421174273804e+00,1.516715672962092754e+00,1.907939027559247408e-03,-3.765035802849522883e-04
2.954167563834399743e+02,9.851494074672709189e+01,3.037453630696484996e-02,-5.744651153827429017e-03,4.546110078492688444e+00,1.521618924235241366e+00,1.914125273089900547e-03,-3.777244855762791273e-04
2.999628664619326628e+02,1.000365596709623333e+02,3.228866158005475051e-02,-6.122375639403708145e-03,4.559296888885455701e+00,1.526553972500167333e+00,1.920355503982722201e-03,-3.789538454453357172e-04
3.045221633508181185e+02,1.015631136434625006e+02,3.420901708403747271e-02,-6.501329484849043862e-03,4.572583807313833404e+00,1.531512875673755048e+00,1.926637741249376257e-03,-3.801935517054877423e-04
3.090947471581319519e+02,1.030946265191362556e+02,3.613565482528684897e-02,-6.881523036554531604e-03,4.585936398479987020e+00,1.536525994675884021e+00,1.932959840137166152e-03,-3.814413721724731199e-04
3.136806835566119389e+02,1.046311525138121397e+02,3.806861466542401512e-02,-7.262964408727004724e-03,4.599264140518755539e+00,1.541562679004371716e+00,1.939335536913458502e-03,-3.826988243781533072e-04
3.182799476971306945e+02,1.061727151928165114e+02,4.000795020233747362e-02,-7.645663233105158031e-03,4.612723139622346480e+00,1.546645381386440476e+00,1.945755566402418424e-03,-3.839666777847158471e-04
3.228926708367530409e+02,1.077193605742029519e+02,4.195370576873989205e-02,-8.029629910889873878e-03,4.626188588363390863e+00,1.551766573417197037e+00,1.952225007745556074e-03,-3.852426980195302469e-04
3.275188594251164318e+02,1.092711271476201489e+02,4.390593077648544812e-02,-8.414872608909404125e-03,4.639693248452488206e+00,1.556910607934128166e+00,1.958746037539163543e-03,-3.865299080118046737e-04
3.321585526735689200e+02,1.108280377555542771e+02,4.586467681402461166e-02,-8.801402516921208799e-03,4.723957451703824972e+00,1.584551363696618864e+00,2.251404158336273165e-03,-4.449891389316073392e-04
3.368825101252727450e+02,1.124125891192508959e+02,4.811608097236088483e-02,-9.246391655852816138e-03,4.760403203091641444e+00,1.601375871633734960e+00,2.327165067381252450e-03,-4.600756463723227468e-04
3.416429133283643864e+02,1.140139649908846309e+02,5.044324603974213728e-02,-9.706467302225138885e-03,4.776109808831904502e+00,1.608130606127403439e+00,2.336100671690967412e-03,-4.618273805183474578e-04
3.464190231371962909e+02,1.156220955970120343e+02,5.277934671143310469e-02,-1.016829468274348634e-02,4.791870459675749316e+00,1.612861077765529672e+00,2.345378585899893231e-03,-4.636703013384778360e-04
3.512108935968720402e+02,1.172349566747775640e+02,5.512472529733299792e-02,-1.063196498408196418e-02,4.808511596104494856e+00,1.619393191303061030e+00,2.354950009173066572e-03,-4.655608900574047943e-04
3.560194051929765351e+02,1.188543498660806250e+02,5.747967530650606449e-02,-1.109752587413936897e-02,4.825193723578479421e+00,1.625992293875967221e+00,2.364598234914055963e-03,-4.674690946895754956e-04
3.608445989165550145e+02,1.204803421599565922e+02,5.984427354142012045e-02,-1.156499496882894447e-02,4.841958779399931245e+00,1.632642730938883346e+00,2.374349916502448143e-03,-4.693964647833944598e-04
3.656865576959549458e+02,1.221129848908954756e+02,6.221862345792256860e-02,-1.203439143361233893e-02,4.858833886303784766e+00,1.639367009477396664e+00,2.384186673037920479e-03,-4.713407816440105813e-04
3.705453915822587305e+02,1.237523519003728723e+02,6.460281013096048908e-02,-1.250573221525634951e-02,4.875756405369372715e+00,1.646149275856132022e+00,2.394112619583846358e-03,-4.733051051692260119e-04
3.754211479876281032e+02,1.253985011762290043e+02,6.699692275054433543e-02,-1.297903732042557552e-02,4.892830147089682669e+00,1.652989415994028377e+00,2.404142925419031074e-03,-4.752872167481450583e-04
3.803139781347177859e+02,1.270514905922230326e+02,6.940106567596336651e-02,-1.345432453717372058e-02,4.909923291562790837e+00,1.659909605868747917e+00,2.414270368337842476e-03,-4.772871593304011534e-04
3.852239014262805767e+02,1.287114001980917806e+02,7.181533604430120898e-02,-1.393161169650412173e-02,4.927164690829158644e+00,1.666863687950979056e+00,2.424487792009877296e-03,-4.793095114936606060e-04
3.901510661171097354e+02,1.303782638860427596e+02,7.423982383631108628e-02,-1.441092120799778234e-02,4.944429801983176276e+00,1.673927038111173715e+00,2.434810188551392307e-03,-4.813497882885948292e-04
3.950954959190929117e+02,1.320521909241539333e+02,7.667463402486247859e-02,-1.489227099628637717e-02,4.961850128199216670e+00,1.681023821873964152e+00,2.445235826087480135e-03,-4.834095471185056309e-04
4.000573460472921283e+02,1.337332147460278975e+02,7.911986985094995872e-02,-1.537568054340488280e-02,4.979358524556005250e+00,1.688198296864015902e+00,2.455757477951736600e-03,-4.854918634061983207e-04
4.050367045718481336e+02,1.354214130428919134e+02,8.157562732890169532e-02,-1.586117240681108112e-02,4.996895272591132198e+00,1.695465614442127844e+00,2.466389904017221579e-03,-4.875922470131584252e-04
4.100335998444392658e+02,1.371168786573340412e+02,8.404201723291891690e-02,-1.634876465382423955e-02,5.014625930325109948e+00,1.702764633085791957e+00,2.477131260649897970e-03,-4.897152897135083338e-04
4.150482257747643757e+02,1.388196432904198332e+02,8.651914849356881487e-02,-1.683847994353774788e-02,5.032348124635063868e+00,1.710170130281937872e+00,2.487968797043077496e-03,-4.918595302230537036e-04
4.200805738993994396e+02,1.405298134207017711e+02,8.900711729061189237e-02,-1.733033947376080158e-02,5.155215611127630382e+00,1.749973859413074706e+00,2.855201066170792723e-03,-5.652269770821810591e-04
4.252357895105270700e+02,1.422797872801148458e+02,9.186231835678268509e-02,-1.789556645084298264e-02,5.278021462928620622e+00,1.801691604016895099e+00,3.190715625244269771e-03,-6.321716835112449473e-04
4.305138109734556906e+02,1.440814788841317409e+02,9.505303398202695486e-02,-1.852773813435422759e-02,5.306315175183215160e+00,1.823679406084664834e+00,3.210525332286939815e-03,-6.359846469518176670e-04
4.358201261486389058e+02,1.459051582902164057e+02,9.826355931431389468e-02,-1.916372278130604526e-02,5.326547825477575770e+00,1.824811010078406071e+00,3.227941986997939772e-03,-6.394702525195361531e-04
4.411466739741164815e+02,1.477299693002948118e+02,1.014915013013118344e-01,-1.980319303382558141e-02,5.350798887536882376e+00,1.835197583925918252e+00,3.246960894057279723e-03,-6.432390928631584459e-04
4.464974728616533639e+02,1.495651668842207300e+02,1.047384621953691142e-01,-2.044643212668873986e-02,5.375375409774960644e+00,1.846064673270660705e+00,3.266253599613189174e-03,-6.470621249684352372e-04
4.518728482714283246e+02,1.514112315574913907e+02,1.080047157949823033e-01,-2.109349425165717509e-02,5.400079900131288468e+00,1.856992120193808660e+00,3.285824784744942328e-03,-6.509395233837388106e-04
4.572729281715596130e+02,1.532682236776851994e+02,1.112905405797272457e-01,-2.174443377504091390e-02,5.425043165337001483e+00,1.868098630310271346e+00,3.305657685711962945e-03,-6.548684172171768958e-04
4.626979713368966145e+02,1.551363223079954707e+02,1.145961982654392086e-01,-2.239930219225809080e-02,5.450176697988638352e+00,1.879322416054606038e+00,3.325778086139277723e-03,-6.588535522464959715e-04
4.681481480348852529e+02,1.570156447240500768e+02,1.179219763515784863e-01,-2.305815574450458677e-02,5.475514175580826759e+00,1.890721743281545741e+00,3.346179553118028283e-03,-6.628951140028489786e-04
4.736236622104660796e+02,1.589063664673316225e+02,1.212681559046965146e-01,-2.372105085850743575e-02,5.501029955762760437e+00,1.902294857918349180e+00,3.366876692470835430e-03,-6.669948174079128045e-04
4.791246921662288401e+02,1.608086613252499717e+02,1.246350325971673501e-01,-2.438804567591534855e-02,5.526826641051286515e+00,1.913995084020001514e+00,3.387862768648386425e-03,-6.711559129683984659e-04
4.846515188072801266e+02,1.627226564092699732e+02,1.280228953658157365e-01,-2.505920158888374702e-02,5.552784644407438464e+00,1.925896324185941921e+00,3.409172847219671398e-03,-6.753724903896460297e-04
4.902043034516875650e+02,1.646485527334559151e+02,1.314320682130354079e-01,-2.573457407927339305e-02,6.104731175805170551e+00,2.145396640457704507e+00,4.985557309833910100e-03,-9.899020615329184869e-04
4.963090346274927356e+02,1.667939493739136196e+02,1.364176255228693180e-01,-2.672447614080631154e-02,2.263063033537775937e+00,7.916461229089577500e-01,1.981437970553279193e-03,-3.936637591369016032e-04
