Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
1.298374721202585697e-11,5.842169722623227557e+01,-7.789560011610117984e-05,2.781985749669367005e-04,2.167158252313588657e-13,9.904007693931262679e-01,-1.320532877775441763e-06,4.716198023082347670e-06
1.320046303725721584e-11,5.941209799562540184e+01,-7.921613299387662160e-05,2.829147729900190482e-04,2.245313737841410708e-13,9.904062916792852889e-01,-1.320546264099012649e-06,4.716222333133878071e-06
1.342499441104135691e-11,6.040250428730468713e+01,-8.053667925797563425e-05,2.876309953231529263e-04,2.156496367705446252e-13,9.904156297961037581e-01,-1.320548007943759530e-06,4.716246643180529562e-06
1.364064404781190154e-11,6.139291991710079088e+01,-8.185722726591939378e-05,2.923472419663334558e-04,2.216893920379080819e-13,9.904173377757743424e-01,-1.320561394338061055e-06,4.716294228793930631e-06
1.386233343984980962e-11,6.238333725487656523e+01,-8.317778866025745484e-05,2.970635361951273865e-04,2.206235159262817901e-13,9.904266760110189693e-01,-1.320568959391896159e-06,4.716318537501321389e-06
1.408295695577609141e-11,6.337376393088758419e+01,-8.449835761964935099e-05,3.017798547326287079e-04,2.234657273415948455e-13,9.904321984519626199e-01,-1.320576524584414274e-06,4.716342845759906657e-06
1.430642268311768625e-11,6.436419612933954681e+01,-8.581893414423376527e-05,3.064961975783886145e-04,2.163603286460605625e-13,9.904415383162472608e-01,-1.320589911100159995e-06,4.716390429477851278e-06
1.452278301176374682e-11,6.535463766765579408e+01,-8.713952405533392526e-05,3.112125880078664658e-04,2.177812371214334160e-13,9.904508767780555445e-01,-1.320597476363395196e-06,4.716414736841156603e-06
1.474056424888518023e-11,6.634508854443384962e+01,-8.846012153169732046e-05,3.159290027447076224e-04,2.231104679717954201e-13,9.904525834711250809e-01,-1.320605041543282355e-06,4.716439043311621438e-06
1.496367471685697565e-11,6.733554112790497470e+01,-8.978072657324060281e-05,3.206454417880192438e-04,2.199130743643886183e-13,9.904619235950349321e-01,-1.320612606861852525e-06,4.716486625134218031e-06
1.518358779122136427e-11,6.832600305150000963e+01,-9.110133918010245534e-05,3.253619284131534619e-04,2.227547484794214566e-13,9.904636303345597526e-01,-1.320620172208110507e-06,4.716510930931393317e-06
1.540634253970078573e-11,6.931646668183456939e+01,-9.242195935231056585e-05,3.300784393440848552e-04,2.181365853525900226e-13,9.904729689870492848e-01,-1.320633558916003958e-06,4.716535235835890745e-06
1.562447912505337575e-11,7.030693965082161867e+01,-9.374259291122656981e-05,3.347949745799207459e-04,2.177818121084727001e-13,9.904823093705914516e-01,-1.320641124221943173e-06,4.716582815985021285e-06
1.584226093716184845e-11,7.129742196019221012e+01,-9.506323403544851298e-05,3.395115573959057672e-04,2.220442556155055821e-13,9.904840161926529163e-01,-1.320648689777601252e-06,4.716607119772248374e-06
1.606430519277735403e-11,7.228790597638486304e+01,-9.638388272522611423e-05,3.442281645156780156e-04,2.192029898333159822e-13,9.905009870924459392e-01,-1.320656255138875435e-06,4.716631423554542343e-06
1.628350818261067001e-11,7.327840696347730898e+01,-9.770453898036498966e-05,3.489447959392325579e-04,2.209784179001945331e-13,9.904950636220348770e-01,-1.320675463257288320e-06,4.716679001586442880e-06
1.650448660051086455e-11,7.426890202709934385e+01,-9.902521444362227798e-05,3.536614749408190008e-04,2.181362952418668834e-13,9.905120347121112445e-01,-1.320677207443260730e-06,4.716703303807594141e-06
1.672262289575273143e-11,7.525941406181145510e+01,-1.003458916510655387e-04,3.583781782446265949e-04,2.224002764526556750e-13,9.905137416528759786e-01,-1.320678951744890407e-06,4.716727606023974912e-06
1.694502317220538711e-11,7.624992780346433108e+01,-1.016665706028104291e-04,3.630949058506505699e-04,2.199132184644438221e-13,9.905230825555690899e-01,-1.320703981269187761e-06,4.716775182160419001e-06
1.716493639066983093e-11,7.724045088601990017e+01,-1.029872745840796169e-04,3.678116810328109889e-04,2.213340952408048053e-13,9.905247895426754212e-01,-1.320694082850568715e-06,4.716799483037593249e-06
1.738627048591063573e-11,7.823097567556257559e+01,-1.043079686669301856e-04,3.725284805158485821e-04,2.177808247315390761e-13,9.905341287666402650e-01,-1.320719112698419103e-06,4.716823783466016218e-06
1.760405131064217481e-11,7.922150980432921585e+01,-1.056286877796286047e-04,3.772453042993145983e-04,2.209790842087246911e-13,9.905434699288662159e-01,-1.320720856888660559e-06,4.716871357707166489e-06
1.782503039485089950e-11,8.021205327425808207e+01,-1.069494086365172653e-04,3.819621756570217648e-04,2.206232672372837529e-13,9.905451769984665589e-01,-1.320734244031644342e-06,4.716895657240309514e-06
1.804565366208818325e-11,8.120259845125654863e+01,-1.082701428805489096e-04,3.866790713142620743e-04,2.192024483905394912e-13,9.905545164128710667e-01,-1.320735988261852200e-06,4.716919955880828890e-06
1.826485611047872274e-11,8.219315296766941970e+01,-1.095908788688107618e-04,3.913959912701429032e-04,2.195579682291982856e-13,9.905638578345872247e-01,-1.320749375586588925e-06,4.716967528226631134e-06
1.848441407870792103e-11,8.318371682550400692e+01,-1.109116282443973507e-04,3.961129587983695344e-04,2.206232558262625793e-13,9.905655649866815793e-01,-1.320762762740008154e-06,4.716991826193915171e-06
1.870503733453418361e-11,8.417428239049068850e+01,-1.122323910071373589e-04,4.008299506245634495e-04,2.206231932393152787e-13,9.905749045914546969e-01,-1.320764507156576813e-06,4.717016123268412929e-06
1.892566052777349889e-11,8.516485729508214320e+01,-1.135531555142939357e-04,4.055469667478318625e-04,2.216893424528473745e-13,9.905842442683905347e-01,-1.320777894380713129e-06,4.717040420338085988e-06
1.914734987022634626e-11,8.615544153935053373e+01,-1.148739334086746488e-04,4.102640071681699484e-04,2.163606522769677842e-13,9.905859555115341664e-01,-1.320779638948297598e-06,4.717111263501290192e-06
1.936371052250331405e-11,8.714602749486206790e+01,-1.161947130476229464e-04,4.149811184316712386e-04,2.231103103536153727e-13,9.905952953527616955e-01,-1.320793026243164553e-06,4.717135559234250392e-06
1.958682083285692942e-11,8.813662279021482959e+01,-1.175155060738661110e-04,4.196982539909054890e-04,2.174260542066067651e-13,9.905969984867937228e-01,-1.320806413699808024e-06,4.717113307749361793e-06
1.980424688706353618e-11,8.912721978870162332e+01,-1.188363124875659190e-04,4.244153672986548508e-04,2.195577190140875295e-13,9.906139751695519635e-01,-1.320808158231681585e-06,4.717184149129487105e-06
2.002380460607762371e-11,9.011783376387117528e+01,-1.201571206457976006e-04,4.291325514477843379e-04,2.234656896373308918e-13,9.906156867614299699e-01,-1.320821545648019841e-06,4.717254989180217923e-06
2.024727029571495461e-11,9.110844945063260525e+01,-1.214779421914456204e-04,4.338498064369645559e-04,2.174258806444137820e-13,9.906173898857559834e-01,-1.320823290330922764e-06,4.717232736790508401e-06
2.046469617635936839e-11,9.209906684051836123e+01,-1.227987654817765432e-04,4.385670391737550643e-04,2.238214779241579770e-13,9.906267299435427276e-01,-1.320848320728572074e-06,4.717257030279657995e-06
2.068851765428352636e-11,9.308969357046190396e+01,-1.241196138025051153e-04,4.432842962040347222e-04,2.174261104709441237e-13,9.906360744504212335e-01,-1.320838422445180143e-06,4.717327868103437551e-06
2.090594376475447049e-11,9.408032964491232519e+01,-1.254404522249502954e-04,4.480016240721381598e-04,2.206232662287147105e-13,9.906454147444918590e-01,-1.320863453055360183e-06,4.717352160255820076e-06
2.112656703098318520e-11,9.507097505965681705e+01,-1.267613156780056556e-04,4.527189762323939799e-04,2.202684980550174413e-13,9.906471222261643561e-01,-1.320865197848960148e-06,4.717376451959559742e-06
2.134683552903820264e-11,9.606162218188298141e+01,-1.280821808758546157e-04,4.574363526843535396e-04,2.195571182899616427e-13,9.906564625923834910e-01,-1.320866942425123368e-06,4.717400742770621550e-06
2.156639264732816428e-11,9.705227864447536490e+01,-1.294030478182797391e-04,4.621537534271241612e-04,2.202687219310366385e-13,9.906658030307511353e-01,-1.320891973202893959e-06,4.717425033576750238e-06
2.178666136925920092e-11,9.804294444750611603e+01,-1.307239397914826331e-04,4.668711784607009114e-04,2.192021198278829067e-13,9.906675151559198866e-01,-1.320882074957964100e-06,4.717495867841744583e-06
2.200586348908708383e-11,9.903361196266203592e+01,-1.320448218664405972e-04,4.715886743285426560e-04,2.220447195272119451e-13,9.906768557585223789e-01,-1.320907105837216015e-06,4.717520157089386858e-06
2.222790820861429577e-11,1.000242888184205583e+02,-1.333657289722778132e-04,4.763061944856320428e-04,2.202681885931987404e-13,9.906785586693871437e-01,-1.320908850635125684e-06,4.717497902197935033e-06
2.244817639720749451e-11,1.010149673770899454e+02,-1.346866378229129389e-04,4.810236923878299779e-04,2.220444152617580081e-13,9.906879039974683110e-01,-1.320922238597657889e-06,4.717568734679850485e-06
2.267022081246925252e-11,1.020056552810874138e+02,-1.360075600615105967e-04,4.857412611225098284e-04,2.156499954833448480e-13,9.906972495357280195e-01,-1.320923983324498105e-06,4.717639565832479863e-06
2.288587080795259737e-11,1.029963525306231418e+02,-1.373284840448350949e-04,4.904589006883423082e-04,2.255968585120907512e-13,9.906989524367872946e-01,-1.320937371357747397e-06,4.717617309814379351e-06
2.311146766646468812e-11,1.039870514830599291e+02,-1.386494214161928422e-04,4.951765179981566876e-04,2.160054511953113304e-13,9.907159264642189100e-01,-1.320950759441791560e-06,4.717641596818319440e-06
2.332747311765999945e-11,1.049777674095241480e+02,-1.399703721756346338e-04,4.998941595949750070e-04,2.213337182388069788e-13,9.907100058679247923e-01,-1.320952504355006130e-06,4.717712425965987950e-06
2.354880683589880643e-11,1.059684774153920728e+02,-1.412913246799896399e-04,5.046118720209409950e-04,2.131630568720295412e-13,9.907269801315976565e-01,-1.320965892398717973e-06,4.717736711855259786e-06
2.376196989277083597e-11,1.069592043955236704e+02,-1.426122905723883579e-04,5.093296087327962548e-04,2.273737310692897155e-13,9.907286879424077597e-01,-1.320967637462961905e-06,4.717760997073844158e-06
2.398934362384012569e-11,1.079499330834660782e+02,-1.439332582098513198e-04,5.140473697298700989e-04,2.195576012897459821e-13,9.907380290697602732e-01,-1.320981025577445045e-06,4.717785281843785671e-06
2.420890122512987167e-11,1.089406711125358385e+02,-1.452542392354287649e-04,5.187651550117138846e-04,2.188471024847475296e-13,9.907397368807409066e-01,-1.320994413742641741e-06,4.717809566386912089e-06
2.442774832761461920e-11,1.099314108494165794e+02,-1.465752336491714066e-04,5.234829645781007967e-04,2.209790511551981054e-13,9.907490832399190595e-01,-1.320996158882237724e-06,4.717880391753859204e-06
2.464872737876981730e-11,1.109221599326564984e+02,-1.478962298080536443e-04,5.282008449698546559e-04,2.231099504036679930e-13,9.907584246034986108e-01,-1.321009547118205717e-06,4.717904674738553419e-06
2.487183732917348530e-11,1.119129183572599970e+02,-1.492172393551718500e-04,5.329187496445932093e-04,2.181364834758528643e-13,9.907601272909118961e-01,-1.321022935515963779e-06,4.717882416219090075e-06
2.508997381264933816e-11,1.129036784845509089e+02,-1.505382622906878138e-04,5.376366320608122994e-04,2.216898155577582861e-13,9.907694739323886779e-01,-1.321024680619835301e-06,4.717953239581238953e-06
2.531166362820709645e-11,1.138944479584832976e+02,-1.518592869713076491e-04,5.423545853003935383e-04,2.131629819140953479e-13,9.907788207839871575e-01,-1.321038068977315252e-06,4.718024062058028337e-06
2.552482661012119179e-11,1.148852267792672848e+02,-1.531803250402849644e-04,5.470726093624515667e-04,2.231102143402736695e-13,9.907805234615665313e-01,-1.321039814232243242e-06,4.718001802411862095e-06
2.574793682446146546e-11,1.158760073027288513e+02,-1.545013648545172076e-04,5.517906111648634288e-04,2.195578111416190583e-13,9.907898650413358155e-01,-1.321053202660467385e-06,4.718026083153016755e-06
2.596749463560308452e-11,1.168667971677701871e+02,-1.558224180571776750e-04,5.565086372480164455e-04,2.216895644218792177e-13,9.907992121752045023e-01,-1.321066591139405085e-06,4.718096903403071717e-06
2.618918420002496374e-11,1.178575963799453916e+02,-1.571434846483170801e-04,5.612267341514195172e-04,2.181366543152257648e-13,9.908009202788150560e-01,-1.321068336469685125e-06,4.718121183029449703e-06
2.640732085434018951e-11,1.188483973002242067e+02,-1.584645529847867652e-04,5.659448553344489669e-04,2.259525330889613499e-13,9.908102620948113781e-01,-1.321081725019421227e-06,4.718145461763420881e-06
2.663327338742915086e-11,1.198392075623190181e+02,-1.597856347098061864e-04,5.706630007962123878e-04,2.231102224879800849e-13,9.908196039828283119e-01,-1.321095113730920293e-06,4.718169740492621569e-06
2.685638360991713094e-11,1.208300271663018464e+02,-1.611067298235371067e-04,5.753811705367050094e-04,2.160050126262637427e-13,9.908213121225912801e-01,-1.321096859025502977e-06,4.718194018773070979e-06
2.707238862254339468e-11,1.218208484784244376e+02,-1.624278266825626097e-04,5.800993645554780804e-04,2.188468406635981086e-13,9.908306597948239869e-01,-1.321110247696751037e-06,4.718264835020576781e-06
2.729123546320699279e-11,1.228116791382192616e+02,-1.637489369302593607e-04,5.848176293904986571e-04,2.202681537398887005e-13,9.908400019189969044e-01,-1.321111993031340781e-06,4.718289111964530172e-06
2.751150361694688149e-11,1.238025191401382585e+02,-1.650700489232907015e-04,5.895359185024631873e-04,2.238209078223294527e-13,9.908417043826602821e-01,-1.321125381884328230e-06,4.718266849817434778e-06
2.773532452476921094e-11,1.247933608445209188e+02,-1.663911743051750298e-04,5.942541853522806221e-04,2.160049628305143173e-13,9.908510523370779310e-01,-1.321138770788137656e-06,4.718337664282078528e-06
2.795132948759972526e-11,1.257842118968579967e+02,-1.677123130759631674e-04,5.989725230165627006e-04,2.238211220929399688e-13,9.908604005016172778e-01,-1.321140516198052346e-06,4.718408477861362783e-06
2.817515060969266523e-11,1.267750722973596140e+02,-1.690334535921612198e-04,6.036909314944240634e-04,2.131629906442112316e-13,9.908621029552762138e-01,-1.321153905061583662e-06,4.718386214365953568e-06
2.838831360033687646e-11,1.277659344003148902e+02,-1.703546074972228034e-04,6.084093177087900170e-04,2.238206459846202636e-13,9.908638112232353024e-01,-1.321167294086823731e-06,4.718410489066475824e-06
2.861213424632149673e-11,1.287567982115381255e+02,-1.716757747913096272e-04,6.131277281978564928e-04,2.181365223699175783e-13,9.908884278145819735e-01,-1.321169039461149485e-06,4.718481300419134078e-06
2.883027076869141430e-11,1.297476866393527075e+02,-1.729969438307707766e-04,6.178462094982756269e-04,2.245317969120239870e-13,9.908825021742870831e-01,-1.321170785062100598e-06,4.718505573783160316e-06
2.905480256560343829e-11,1.307385691415269946e+02,-1.743181146158328772e-04,6.225647150720587872e-04,2.195575833619503735e-13,9.908918447506209759e-01,-1.321195817688598523e-06,4.718529846254888166e-06
2.927436014896538866e-11,1.317294609862776156e+02,-1.756393104335214758e-04,6.272832449183136753e-04,2.231103020302849423e-13,9.908859189663701272e-01,-1.321197563249298631e-06,4.718554118721628686e-06
2.949747045099567361e-11,1.327203469052439857e+02,-1.769605079967707744e-04,6.320017990370353040e-04,2.174267306371715955e-13,9.909105362658578997e-01,-1.321199308814579492e-06,4.718624926962193024e-06
2.971489718163284520e-11,1.337112574415098436e+02,-1.782817073055853539e-04,6.367204239639974971e-04,2.223994078779994900e-13,9.909046043091507272e-01,-1.321224341608776389e-06,4.718602661645974680e-06
2.993729658951084469e-11,1.347021620458189943e+02,-1.796029316471941303e-04,6.414390266256434717e-04,2.145835701775553297e-13,9.909292219887504416e-01,-1.321226087355850849e-06,4.718673468771870765e-06
3.015188015968840002e-11,1.356930912678077448e+02,-1.809241577345499811e-04,6.461577000944153425e-04,2.231107368537811681e-13,9.909232962964722446e-01,-1.321227832885515669e-06,4.718697738783110204e-06
3.037499089654218119e-11,1.366840145641042170e+02,-1.822453855674354968e-04,6.508763978331984527e-04,2.216889751823580361e-13,9.909326392528896577e-01,-1.321241222244581588e-06,4.718722008345598365e-06
3.059667987172453923e-11,1.376749472033571067e+02,-1.835666267896800784e-04,6.555951198415440511e-04,2.181370256827794514e-13,9.909267134166555024e-01,-1.321254611543392970e-06,4.718746277459552087e-06
3.081481689740731868e-11,1.386658739167737622e+02,-1.848878814012234713e-04,6.603138661190036032e-04,2.181371427462198452e-13,9.909513253096804419e-01,-1.321256357259459249e-06,4.718770546124862950e-06
