Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
2.438637060680460138e+02,2.032256145138683507e+02,9.310590702602221727e-03,5.454173760890307886e-03,4.606316363624443966e+00,3.840617094093516926e+00,1.396626785947254965e-03,8.006033183945776219e-04
2.484700224316704578e+02,2.070662316079618677e+02,1.070721748854947669e-02,6.254777079284885508e-03,4.627388746979164580e+00,3.858524747150994472e+00,1.403207309051583002e-03,8.043758841806171456e-04
2.530974111786496223e+02,2.109247563551128621e+02,1.211042479760105969e-02,7.059152963465502653e-03,4.648702712941144455e+00,3.876632588722969786e+00,1.409858869124890057e-03,8.081891043806646580e-04
2.577461138915907668e+02,2.148013889438358319e+02,1.352028366672594975e-02,7.867342067846167311e-03,4.670167861391519182e+00,3.894941987467433364e+00,1.416583054666888108e-03,8.120435278845990201e-04
2.624162817529822860e+02,2.186963309313032653e+02,1.493686672139283786e-02,8.679385595730766331e-03,4.683522378546854270e+00,3.906106452084941338e+00,1.402735715820755541e-03,8.041328340963813104e-04
2.670998041315291402e+02,2.226024373833882066e+02,1.633960243721359340e-02,9.483518429827147642e-03,4.693463820959891564e+00,3.914980815461746033e+00,1.382391194987196703e-03,7.925136617923378424e-04
2.717932679524890318e+02,2.265174181988499527e+02,1.772199363220079010e-02,1.027603209161948548e-02,4.714434973505035487e+00,3.933307055176641143e+00,1.388817206340410559e-03,7.962040555864052793e-04
2.765077029259940673e+02,2.304507252540265938e+02,1.911081083854120066e-02,1.107223614720589076e-02,4.736122383269162128e+00,3.951489248038797086e+00,1.395399230224671216e-03,7.999764377028765333e-04
2.812438253092632294e+02,2.344022145020653909e+02,2.050621006876587188e-02,1.187221258490876730e-02,4.757781043255931763e+00,3.969992881606145829e+00,1.402016648941288579e-03,8.037701641820972631e-04
2.860016063525191612e+02,2.383722073836715367e+02,2.190822671770716046e-02,1.267598274909086456e-02,4.779671069838116182e+00,3.988700319041697639e+00,1.408705447064156208e-03,8.076049556830968562e-04
2.907812774223572774e+02,2.423609077027132344e+02,2.331693216477131667e-02,1.348358770477396142e-02,4.801733049011431831e+00,4.007597312555645885e+00,1.415469368826728636e-03,8.114806206969381319e-04
2.955830104713687092e+02,2.463685050152688802e+02,2.473240153359804530e-02,1.429506832547089955e-02,4.824029503305496291e+00,4.026716930928472493e+00,1.422301962981108864e-03,8.154006358698940443e-04
3.004070399746742055e+02,2.503952219461973527e+02,2.615470349657915416e-02,1.511046896134079359e-02,4.846567442782600210e+00,4.046013643774898583e+00,1.429220009771702687e-03,8.193633285639677355e-04
3.052536074174568057e+02,2.544412355899722513e+02,2.758392350635085685e-02,1.592983228990476133e-02,4.869281373065973639e+00,4.065551431047225606e+00,1.436206869377405770e-03,8.233714268531637515e-04
3.101228887905227793e+02,2.585067870210194769e+02,2.902013037572826262e-02,1.675320371675792508e-02,4.892240114811727381e+00,4.085253705515469846e+00,1.443276366597190385e-03,8.274232528861086289e-04
3.150151289053345067e+02,2.625920407265349468e+02,3.046340674232545301e-02,1.758062696964403371e-02,5.001542867624209521e+00,4.182253887036324613e+00,1.630092395962793456e-03,9.343090802894048197e-04
3.200166717729587162e+02,2.667742946135712714e+02,3.209349913828824646e-02,1.851493604993343853e-02,5.078778761217051851e+00,4.241710688775640392e+00,1.732458573031850357e-03,9.927906019326498965e-04
3.250954505341757681e+02,2.710160053023469118e+02,3.382595771132009682e-02,1.950772665186608842e-02,5.108132516822820435e+00,4.266906803405049686e+00,1.742982948424592893e-03,9.987987489114558137e-04
3.302035830509985885e+02,2.752829121057519615e+02,3.556894065974468971e-02,2.050652540077754424e-02,5.136460100687145314e+00,4.293592098908618482e+00,1.753455768185661900e-03,1.004808342853692749e-03
3.353400431516857338e+02,2.795765042046605799e+02,3.732239642793035161e-02,2.151133374363123699e-02,5.166443655518719424e+00,4.319543127382587500e+00,1.764249442053916761e-03,1.010994064381199459e-03
3.405064868072044533e+02,2.838960473320431674e+02,3.908664586998426838e-02,2.252232780801243645e-02,5.196805805967585457e+00,4.345922233690259873e+00,1.775200952165545409e-03,1.017269180113487825e-03
3.457032926131720387e+02,2.882419695657334273e+02,4.086184682214981378e-02,2.353959698812592427e-02,5.227613984462720964e+00,4.372608173378807805e+00,1.786308611762814358e-03,1.023636078476768130e-03
3.509309065976347597e+02,2.926145777391122351e+02,4.264815543391262814e-02,2.456323306660269240e-02,5.258746861718464061e+00,4.399666097895590156e+00,1.797576424438333820e-03,1.030094223442745704e-03
3.561896534593532238e+02,2.970142438370078253e+02,4.444573185835096196e-02,2.559332729004543810e-02,5.290339509265038487e+00,4.427131009580023147e+00,1.809014022310609371e-03,1.036645976146530895e-03
3.614799929686182622e+02,3.014413748465878484e+02,4.625474588066157133e-02,2.662997326619196900e-02,5.322331431126599455e+00,4.455007210175665477e+00,1.820616720788856280e-03,1.043295127248534265e-03
3.668023243997448617e+02,3.058963820567635139e+02,4.807536260145042761e-02,2.767326839344050327e-02,5.354730618005305587e+00,4.483236750441562890e+00,1.832394024602369831e-03,1.050046887529233058e-03
3.721570550177501673e+02,3.103796188072050768e+02,4.990775662605279744e-02,2.872331528096973632e-02,5.387608443536919367e+00,4.511883654138102884e+00,1.844352491903525348e-03,1.056894860748756187e-03
3.775446634612870866e+02,3.148915024613431797e+02,5.175210911795632279e-02,2.978021014171849251e-02,5.420870068712360990e+00,4.540954631921465534e+00,1.856481640929233401e-03,1.063850014054523035e-03
3.829655335299994476e+02,3.194324570932646452e+02,5.360859075888555619e-02,3.084406015577301555e-02,5.454594170293091793e+00,4.570484498544544749e+00,1.868807707324039724e-03,1.070911700896601954e-03
3.884201277002925394e+02,3.240029415918091900e+02,5.547739846620959592e-02,3.191497185666961750e-02,5.488815673299711762e+00,4.600383073750776930e+00,1.881322879435015638e-03,1.078082152148766848e-03
3.939089433735922512e+02,3.286033246655599669e+02,5.735872134564461156e-02,3.299305400881838435e-02,5.523509255555779873e+00,4.630812219107667715e+00,1.894030618282992184e-03,1.085363576908388028e-03
3.994324526291480311e+02,3.332341368846676346e+02,5.925275196392760374e-02,3.407841758572677238e-02,5.717487556468654475e+00,4.804836402306534637e+00,2.172641185176349410e-03,1.244808515884231193e-03
4.051499401856166855e+02,3.380389732869741692e+02,6.142539314910395315e-02,3.532322610161100357e-02,5.946308333464287443e+00,4.996754983416735740e+00,2.484949226658907107e-03,1.423415922181973936e-03
4.110962485190809730e+02,3.430357282703909050e+02,6.391034237576286026e-02,3.674664202379297751e-02,6.004516899486304737e+00,5.036682706906560725e+00,2.509265120720652331e-03,1.437161402057171578e-03
4.171007654185672777e+02,3.480724109772974657e+02,6.641960749648351259e-02,3.818380342585014908e-02,6.051426557292700181e+00,5.087298512327208755e+00,2.532064411308182494e-03,1.450269035576233490e-03
4.231521919758599779e+02,3.531597094896246745e+02,6.895167190779169508e-02,3.963407246142638257e-02,6.104823542571296002e+00,5.134837799903152700e+00,2.556284247956508437e-03,1.464140468290603403e-03
4.292570155184312739e+02,3.582945472895278272e+02,7.150795615574820352e-02,4.109821292971698597e-02,6.159391540885565064e+00,5.183246295164735784e+00,2.581060689789541063e-03,1.478333535195698600e-03
4.354164070593168390e+02,3.634777935846925629e+02,7.408901684553774458e-02,4.257654646491268458e-02,6.215123304975122664e+00,5.232790714791747178e+00,2.606412797656082470e-03,1.492851261441024979e-03
4.416315303642919616e+02,3.687105842994843101e+02,7.669542964319382705e-02,4.406939772635370955e-02,6.271976445505117681e+00,5.283425819315482386e+00,2.632353672012005541e-03,1.507710828620487109e-03
4.479035068097970793e+02,3.739940101187997925e+02,7.932778331520583259e-02,4.557710855497419666e-02,6.330042511886176726e+00,5.335230124966358289e+00,2.658901514995634652e-03,1.522917855133053278e-03
4.542335493216832560e+02,3.793292402437661508e+02,8.198668483020146724e-02,4.710002641010724994e-02,6.389352767596051308e+00,5.388223066289526741e+00,2.686085011851149784e-03,1.538489206639244433e-03
4.606229020892793073e+02,3.847174633100556775e+02,8.467276984205261703e-02,4.863851561674649437e-02,6.450041033646584765e+00,5.442455604368603872e+00,2.713937682572331589e-03,1.554438716282455224e-03
4.670729431229258921e+02,3.901599189144242814e+02,8.738670752462494862e-02,5.019295433302894960e-02,7.394394451138680324e+00,6.309198538318810279e+00,4.030314904836670986e-03,2.308322310669026767e-03
4.744673375740645724e+02,3.964691174527430917e+02,9.141702242946161960e-02,5.250127664369797637e-02,8.017647710904213909e+00,6.794373875514224892e+00,4.759314478217910316e-03,2.724791547464737451e-03
4.824849852849687863e+02,4.032634913282573166e+02,9.617633690767952992e-02,5.522606819116271382e-02,8.179318464932634924e+00,6.924636257693521202e+00,4.861809786174620118e-03,2.782752172384474199e-03
4.906643037499014213e+02,4.101881275859508378e+02,1.010381466938541500e-01,5.800882036354718801e-02,8.321913195597858248e+00,7.084155226996244892e+00,4.963527237247744583e-03,2.841118088456821844e-03
4.989862169454992795e+02,4.172722828129470827e+02,1.060016739311018946e-01,6.084993845200400986e-02,8.490994716142097332e+00,7.239657728937402226e+00,5.075802545876265115e-03,2.905397006264798243e-03
5.074772116616413768e+02,4.245119405418844849e+02,1.110774764769781597e-01,6.375533545826880810e-02,2.153950177188335147e+00,1.833621164035832862e+00,1.288390161683541923e-03,7.374268916489623571e-04
5.096311618388297120e+02,4.263455617059203178e+02,1.123658666386617017e-01,6.449276234991777046e-02,3.247120404058478016e+00,2.771616001284201047e+00,1.945093204292522304e-03,1.113324460055076237e-03
5.128782822428881900e+02,4.291171777072045188e+02,1.143109598429542240e-01,6.560608680997284670e-02,1.201524923722331550e+00,1.026606950415782649e+00,7.203018038375169629e-04,4.122944248401566592e-04
5.140798071666105216e+02,4.301437846576203015e+02,1.150312616467917409e-01,6.601838123481300336e-02,2.846241622125944559e-02,2.315973486258826597e-02,1.062557973136035727e-07,7.253573601484486488e-08
5.141082695828317810e+02,4.301669443924828897e+02,1.150313679025890545e-01,6.601845377054901820e-02,5.930680296273749263e-03,4.951664537486522022e-03,2.125115823592427233e-08,1.673901509069430915e-08
5.141142002631280548e+02,4.301718960570203762e+02,1.150313891537472905e-01,6.601847050956410889e-02,8.861992808419927314e-03,7.393838989003143070e-03,3.187673619509112655e-08,2.231868667657010974e-08
5.141230622559364747e+02,4.301792898960093794e+02,1.150314210304834855e-01,6.601849282825078546e-02,5.386231912893890694e-03,4.528744971082687698e-03,2.125115709794567209e-08,1.673901464660509930e-08
5.141284484878493686e+02,4.301838186409804621e+02,1.150314422816405835e-01,6.601850956726543207e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
