Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
2.505936815805141293e+02,8.353496286622991818e+01,1.117461162626302157e-02,-1.954630410788547445e-03,8.868666754491101756e+00,2.960760963344654328e+00,3.836171768589054579e-03,-7.573237012684129812e-04
2.594623483350052311e+02,8.649572382957457251e+01,1.501078339485207615e-02,-2.711954112056960426e-03,8.921291448992406004e+00,2.979448116192926932e+00,3.861029363833643965e-03,-7.622353501482511014e-04
2.683836397839976371e+02,8.947517194576749944e+01,1.887181275868572011e-02,-3.474189462205211527e-03,8.974691354848346236e+00,2.999075705086355015e+00,3.886375910890881025e-03,-7.672384212623790944e-04
2.773583311388459833e+02,9.247424765085385445e+01,2.275818866957660114e-02,-4.241427883467590622e-03,9.006887540354057364e+00,3.014877642692368909e+00,3.806855017022423016e-03,-7.512271529231126857e-04
2.863652186792000407e+02,9.548912529354622336e+01,2.656504368659902415e-02,-4.992655036390703308e-03,9.051317539100864451e+00,3.025385415160258162e+00,3.809382759697704096e-03,-7.517428370080216082e-04
2.954165362183009051e+02,9.851451070870648152e+01,3.037442644629672825e-02,-5.744397873398724916e-03,9.105029529059891047e+00,3.047294879334828011e+00,3.834383277321291167e-03,-7.566773893798268633e-04
3.045215657473607962e+02,1.015618055880413095e+02,3.420880972361801942e-02,-6.501075262778551779e-03,9.158454350608735695e+00,3.067993693209629669e+00,3.859601249083827179e-03,-7.616497399578906272e-04
3.136800200979695319e+02,1.046297992812509392e+02,3.806841097270184660e-02,-7.262725002736442406e-03,9.211984586438916267e+00,3.088170356310598663e+00,3.885094750933015817e-03,-7.666810909027401560e-04
3.228920046844084482e+02,1.077179696375615379e+02,4.195350572363486241e-02,-8.029406093639182562e-03,9.265879180667866422e+00,3.108631884275624202e+00,3.910974672760129944e-03,-7.717882177610390498e-04
3.321578838650763146e+02,1.108266015218371621e+02,4.586448039639499236e-02,-8.801194311400221612e-03,9.474100440042377613e+00,3.169731521280738207e+00,4.574928903235624122e-03,-9.045974030655445225e-04
3.416319843051186922e+02,1.139963330431179003e+02,5.043940929963061648e-02,-9.705791714465766135e-03,9.576227404157293677e+00,3.232762098580636234e+00,4.684610899015034802e-03,-9.261439017684176822e-04
3.512082117092759859e+02,1.172290951416985365e+02,5.512402019864565128e-02,-1.063193561623418382e-02,9.635199587833199075e+00,3.248900622711559549e+00,4.719995088240870607e-03,-9.331302027163375368e-04
3.608434112971091849e+02,1.204779957644100961e+02,5.984401528688652189e-02,-1.156506581895052135e-02,9.700715382148132448e+00,3.271820055433295238e+00,4.758521052801757689e-03,-9.407637183043611462e-04
3.705441266792573174e+02,1.237498158198433913e+02,6.460253633968827958e-02,-1.250582953725488250e-02,9.768516380178027703e+00,3.299009214328535222e+00,4.798262416408183295e-03,-9.486203548350908427e-04
3.803126430594353451e+02,1.270488250341719265e+02,6.940079875609646287e-02,-1.345444989208997334e-02,9.837046029246948819e+00,3.326681175247472311e+00,4.838753914800181244e-03,-9.566270257106088137e-04
3.901496890886822939e+02,1.303755062094193988e+02,7.423955267089664412e-02,-1.441107691780058216e-02,9.906239635370809538e+00,3.354843688429184567e+00,4.880047334715115204e-03,-9.647897498016814316e-04
4.000559287240531035e+02,1.337303498978485834e+02,7.911960000561175932e-02,-1.537586666760226359e-02,9.976213178383375180e+00,3.383541729782450602e+00,4.922148706923965000e-03,-9.731145851861605633e-04
4.100321419024364786e+02,1.371138916276310340e+02,8.404174871253572432e-02,-1.634898125278842415e-02,1.004689777016977814e+01,3.412827604301270412e+00,4.965095934752306039e-03,-9.816053559642302917e-04
4.200790396726062568e+02,1.405267192319323044e+02,8.900684464728803036e-02,-1.733058660875265444e-02,1.041457798882851193e+01,3.519240059227257689e+00,6.038091825508212773e-03,-1.196412268665781459e-03
4.304936176614347687e+02,1.440459592911595621e+02,9.504493647279624313e-02,-1.852699887741843590e-02,1.064121910911455871e+01,3.657379264820008302e+00,6.442859794940941631e-03,-1.276644052621660891e-03
4.411348367705493274e+02,1.477033385559795704e+02,1.014877962677371848e-01,-1.980364293004009679e-02,1.073458208215970444e+01,3.701311001970992720e+00,6.516138390122855339e-03,-1.290880114189811578e-03
4.518694188527090319e+02,1.514046495579505631e+02,1.080039346578600401e-01,-2.109452304422990837e-02,1.082506255931008354e+01,3.725068206351920708e+00,6.591476972166124271e-03,-1.305883954609218800e-03
4.626944814120191154e+02,1.551297177643024838e+02,1.145954116300261644e-01,-2.240040699883912717e-02,1.092540213486319089e+01,3.769484758706880712e+00,6.671899513040910334e-03,-1.321824895982426362e-03
4.736198835468823063e+02,1.588992025230093645e+02,1.212673111430670747e-01,-2.372223189482155353e-02,1.102767658127100958e+01,3.815923798025039559e+00,6.754703194283812051e-03,-1.338233292178057227e-03
4.846475601281533159e+02,1.627151263210344041e+02,1.280220143373508868e-01,-2.506046518699961076e-02,1.166085976247728695e+01,4.078441273696910230e+00,8.395871204246757591e-03,-1.665458784756157495e-03
4.963084198906306028e+02,1.667935675947313143e+02,1.364178855415976443e-01,-2.672592397175576825e-02,2.265407083908030472e+00,7.998721573981697475e-01,1.982112166008770382e-03,-3.937316967484554009e-04
