Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
5.609156896164372341e+01,5.609156896164372341e+01,1.923139605106291767e-04,1.923139605106291767e-04,4.008191879019506132e+00,4.008191879019506132e+00,1.374237293248878247e-05,1.374237293248878247e-05
6.009976084066322954e+01,6.009976084066322954e+01,2.060563334431179592e-04,2.060563334431179592e-04,4.008412697392849111e+00,4.008412697392849111e+00,1.374311520038556077e-05,1.374311520038556077e-05
6.410817353805607866e+01,6.410817353805607866e+01,2.197994486435035199e-04,2.197994486435035199e-04,4.008637348005748891e+00,4.008637348005748891e+00,1.374390399007250274e-05,1.374390399007250274e-05
6.811681088606182755e+01,6.811681088606182755e+01,2.335433526335760227e-04,2.335433526335760227e-04,4.008846745218519914e+00,4.008846745218519914e+00,1.374462291289609201e-05,1.374462291289609201e-05
7.212565763128034746e+01,7.212565763128034746e+01,2.472879755464721147e-04,2.472879755464721147e-04,4.009079054633815531e+00,4.009079054633815531e+00,1.374541163404278130e-05,1.374541163404278130e-05
7.613473668591416299e+01,7.613473668591416299e+01,2.610333871805148960e-04,2.610333871805148960e-04,4.009288480358620177e+00,4.009288480358620177e+00,1.374615376722250655e-05,1.374615376722250655e-05
8.014402516627278317e+01,8.014402516627278317e+01,2.747795409477374025e-04,2.747795409477374025e-04,4.009520813879660750e+00,4.009520813879660750e+00,1.374689586675721577e-05,1.374689586675721577e-05
8.415354598015244392e+01,8.415354598015244392e+01,2.885264368144946183e-04,2.885264368144946183e-04,4.009730270354296522e+00,4.009730270354296522e+00,1.374768448554462190e-05,1.374768448554462190e-05
8.816327625050674044e+01,8.816327625050674044e+01,3.022741213000392402e-04,3.022741213000392402e-04,4.009954997574055824e+00,4.009954997574055824e+00,1.374840324182047312e-05,1.374840324182047312e-05
9.217323124808079626e+01,9.217323124808079626e+01,3.160225245418597133e-04,3.160225245418597133e-04,4.010179744866050555e+00,4.010179744866050555e+00,1.374919179228194623e-05,1.374919179228194623e-05
9.618341099294684682e+01,9.618341099294684682e+01,3.297717163341416595e-04,3.297717163341416595e-04,4.010396869677606446e+00,4.010396869677606446e+00,1.374993375708469462e-05,1.374993375708469462e-05
1.001938078626244533e+02,1.001938078626244533e+02,3.435216500912263542e-04,3.435216500912263542e-04,4.010614010236849936e+00,4.010614010236849936e+00,1.375069896374081762e-05,1.375069896374081762e-05
1.042044218728613032e+02,1.042044218728613032e+02,3.572723490549671718e-04,3.572723490549671718e-04,4.010838794106504679e+00,4.010838794106504679e+00,1.375144086171513303e-05,1.375144086171513303e-05
1.082152606669678079e+02,1.082152606669678079e+02,3.710237899166823048e-04,3.710237899166823048e-04,4.011063594225021234e+00,4.011063594225021234e+00,1.375220600067925602e-05,1.375220600067925602e-05
1.122263242611928291e+02,1.122263242611928291e+02,3.847759959173615608e-04,3.847759959173615608e-04,4.011280775825952105e+00,4.011280775825952105e+00,1.375297110525427503e-05,1.375297110525427503e-05
1.162376050370187812e+02,1.162376050370187812e+02,3.985289670226158359e-04,3.985289670226158359e-04,4.011497965434855928e+00,4.011497965434855928e+00,1.375368962899337164e-05,1.375368962899337164e-05
1.202491030024536371e+02,1.202491030024536371e+02,4.122826566516092075e-04,4.122826566516092075e-04,4.011722809403906354e+00,4.011722809403906354e+00,1.375447793952594552e-05,1.375447793952594552e-05
1.242608258118575435e+02,1.242608258118575435e+02,4.260371345911351530e-04,4.260371345911351530e-04,4.011932402070513604e+00,4.011932402070513604e+00,1.375526621537256087e-05,1.375526621537256087e-05
1.282727582139280571e+02,1.282727582139280571e+02,4.397924008065077139e-04,4.397924008065077139e-04,4.012172527415060586e+00,4.012172527415060586e+00,1.375596136592833162e-05,1.375596136592833162e-05
1.322849307413431177e+02,1.322849307413431177e+02,4.535483621724360455e-04,4.535483621724360455e-04,4.012374514350455001e+00,4.012374514350455001e+00,1.375674957385190347e-05,1.375674957385190347e-05
1.362973052556935727e+02,1.362973052556935727e+02,4.673051117462879490e-04,4.673051117462879490e-04,4.012607040269898562e+00,4.012607040269898562e+00,1.375749120295486792e-05,1.375749120295486792e-05
1.403099122959634713e+02,1.403099122959634713e+02,4.810626029492428169e-04,4.810626029492428169e-04,4.012824320516301668e+00,4.012824320516301668e+00,1.375827934189379972e-05,1.375827934189379972e-05
1.443227366164797729e+02,1.443227366164797729e+02,4.948208822911366166e-04,4.948208822911366166e-04,4.013041607744497696e+00,4.013041607744497696e+00,1.375902090351320203e-05,1.375902090351320203e-05
1.483357782242242706e+02,1.483357782242242706e+02,5.085799031946498187e-04,5.085799031946498187e-04,4.013274175054590387e+00,4.013274175054590387e+00,1.375976243147495736e-05,1.375976243147495736e-05
1.523490523992788610e+02,1.523490523992788610e+02,5.223396656261247760e-04,5.223396656261247760e-04,4.013491496621213628e+00,4.013491496621213628e+00,1.376055046757162104e-05,1.376055046757162104e-05
1.563625438959000746e+02,1.563625438959000746e+02,5.361002160936963971e-04,5.361002160936963971e-04,4.013708824610034753e+00,4.013708824610034753e+00,1.376129192826719676e-05,1.376129192826719676e-05
1.603762527205101094e+02,1.603762527205101094e+02,5.498615080219635938e-04,5.498615080219635938e-04,4.013926165921276379e+00,4.013926165921276379e+00,1.376203335530339078e-05,1.376203335530339078e-05
1.643901788864313858e+02,1.643901788864313858e+02,5.636235413772669846e-04,5.636235413772669846e-04,4.014143528387847937e+00,4.014143528387847937e+00,1.376282128877251258e-05,1.376282128877251258e-05
1.684043224148192337e+02,1.684043224148192337e+02,5.773863626660394972e-04,5.773863626660394972e-04,4.014376164526112234e+00,4.014376164526112234e+00,1.376356264809399255e-05,1.376356264809399255e-05
1.724186985793453459e+02,1.724186985793453459e+02,5.911499253141334898e-04,5.911499253141334898e-04,4.014593554803354891e+00,4.014593554803354891e+00,1.376435051256589756e-05,1.376435051256589756e-05
1.764332921341487008e+02,1.764332921341487008e+02,6.049142758266993873e-04,6.049142758266993873e-04,4.014810942177660991e+00,4.014810942177660991e+00,1.376504526710809698e-05,1.376504526710809698e-05
1.804481030763263618e+02,1.804481030763263618e+02,6.186793210938074843e-04,6.186793210938074843e-04,4.015043636490588597e+00,4.015043636490588597e+00,1.376587960028204365e-05,1.376587960028204365e-05
1.844631467128169504e+02,1.844631467128169504e+02,6.324452006940895279e-04,6.324452006940895279e-04,4.015245782279833975e+00,4.015245782279833975e+00,1.376657428816293986e-05,1.376657428816293986e-05
1.884783924950967844e+02,1.884783924950967844e+02,6.462117749822524678e-04,6.462117749822524678e-04,4.015478495824424954e+00,4.015478495824424954e+00,1.376736201591239727e-05,1.376736201591239727e-05
1.924938709909212093e+02,1.924938709909212093e+02,6.599791369981648651e-04,6.599791369981648651e-04,4.015695945672661082e+00,4.015695945672661082e+00,1.376810317357530893e-05,1.376810317357530893e-05
1.965095669365938704e+02,1.965095669365938704e+02,6.737472401717401740e-04,6.737472401717401740e-04,4.052837034743646427e+00,4.052837034743646427e+00,1.068876684152846642e-04,1.068876684152846642e-04
2.005624039713375169e+02,2.005624039713375169e+02,7.806349085870248382e-04,7.806349085870248382e-04,4.482021215715434437e+00,4.482021215715434437e+00,1.165312486622653142e-03,1.165312486622653142e-03
2.050444251870529513e+02,2.050444251870529513e+02,1.945947395209677872e-03,1.945947395209677872e-03,4.518451049340939107e+00,4.518451049340939107e+00,1.174867715265501353e-03,1.174867715265501353e-03
2.095628762363938904e+02,2.095628762363938904e+02,3.120815110475179226e-03,3.120815110475179226e-03,4.533312971739718478e+00,4.533312971739718478e+00,1.178814301969756742e-03,1.178814301969756742e-03
2.140961892081336089e+02,2.140961892081336089e+02,4.299629412444935968e-03,4.299629412444935968e-03,4.555773577792479045e+00,4.555773577792479045e+00,1.184740605441320441e-03,1.184740605441320441e-03
2.186519627859260879e+02,2.186519627859260879e+02,5.484370017886256408e-03,5.484370017886256408e-03,4.578490368731024773e+00,4.578490368731024773e+00,1.190747837196862863e-03,1.190747837196862863e-03
2.232304531546571127e+02,2.232304531546571127e+02,6.675117855083119271e-03,6.675117855083119271e-03,4.601462750561211124e+00,4.601462750561211124e+00,1.196822886265846465e-03,1.196822886265846465e-03
2.278319159052183238e+02,2.278319159052183238e+02,7.871940741348965737e-03,7.871940741348965737e-03,4.624693451372706932e+00,4.624693451372706932e+00,1.202968218585434915e-03,1.202968218585434915e-03
2.324566093565910307e+02,2.324566093565910307e+02,9.074908959934400651e-03,9.074908959934400651e-03,4.648154604509386445e+00,4.648154604509386445e+00,1.209187016754523572e-03,1.209187016754523572e-03
2.371047639611004172e+02,2.371047639611004172e+02,1.028409597668892422e-02,1.028409597668892422e-02,4.671894703459059883e+00,4.671894703459059883e+00,1.215479491742397014e-03,1.215479491742397014e-03
2.417766586645594771e+02,2.417766586645594771e+02,1.149957546843132124e-02,1.149957546843132124e-02,4.693812946671755526e+00,4.693812946671755526e+00,1.217585011405803580e-03,1.217585011405803580e-03
2.464704716112312326e+02,2.464704716112312326e+02,1.271716047983712482e-02,1.271716047983712482e-02,4.699777373449762763e+00,4.699777373449762763e+00,1.187246619267633141e-03,1.187246619267633141e-03
2.511702489846809954e+02,2.511702489846809954e+02,1.390440709910475796e-02,1.390440709910475796e-02,4.722969559696622355e+00,4.722969559696622355e+00,1.193232010853851471e-03,1.193232010853851471e-03
2.558932185443776177e+02,2.558932185443776177e+02,1.509763910995860943e-02,1.509763910995860943e-02,4.747001533408337082e+00,4.747001533408337082e+00,1.199430349646446806e-03,1.199430349646446806e-03
2.606402200777859548e+02,2.606402200777859548e+02,1.629706945960505624e-02,1.629706945960505624e-02,4.771055103327000779e+00,4.771055103327000779e+00,1.205653023377481481e-03,1.205653023377481481e-03
2.654112751811129556e+02,2.654112751811129556e+02,1.750272248298253772e-02,1.750272248298253772e-02,4.795392442205240968e+00,4.795392442205240968e+00,1.211949468045776107e-03,1.211949468045776107e-03
2.702066676233181965e+02,2.702066676233181965e+02,1.871467195102831382e-02,1.871467195102831382e-02,4.820001433618926967e+00,4.820001433618926967e+00,1.218323534086660637e-03,1.218323534086660637e-03
2.750266690569371235e+02,2.750266690569371235e+02,1.993299548511497446e-02,1.993299548511497446e-02,4.844915107552310474e+00,4.844915107552310474e+00,1.224773206109988632e-03,1.224773206109988632e-03
2.798715841644894340e+02,2.798715841644894340e+02,2.115776869122496309e-02,2.115776869122496309e-02,4.870074270831764807e+00,4.870074270831764807e+00,1.231300845521410975e-03,1.231300845521410975e-03
2.847416584353211988e+02,2.847416584353211988e+02,2.238906953674637407e-02,2.238906953674637407e-02,4.895544784298067498e+00,4.895544784298067498e+00,1.237910247528114377e-03,1.237910247528114377e-03
2.896372032196192663e+02,2.896372032196192663e+02,2.362697978427448844e-02,2.362697978427448844e-02,4.938943443773553099e+00,4.938943443773553099e+00,1.275198222023463807e-03,1.275198222023463807e-03
2.945761466633928194e+02,2.945761466633928194e+02,2.490217800629795225e-02,2.490217800629795225e-02,5.085735071637373039e+00,5.085735071637373039e+00,1.486463108854134407e-03,1.486463108854134407e-03
2.996618817350301924e+02,2.996618817350301924e+02,2.638864111515208666e-02,2.638864111515208666e-02,5.120836529345012877e+00,5.120836529345012877e+00,1.497026694458610668e-03,1.497026694458610668e-03
3.047827182643752053e+02,3.047827182643752053e+02,2.788566780961069733e-02,2.788566780961069733e-02,5.152641177387238258e+00,5.152641177387238258e+00,1.506639591406507689e-03,1.506639591406507689e-03
3.099353594417624436e+02,3.099353594417624436e+02,2.939230740101720502e-02,2.939230740101720502e-02,5.186223676469012389e+00,5.186223676469012389e+00,1.516786519528655341e-03,1.516786519528655341e-03
3.151215831182314560e+02,3.151215831182314560e+02,3.090909392054586036e-02,3.090909392054586036e-02,5.220322497296251640e+00,5.220322497296251640e+00,1.527097397578044968e-03,1.527097397578044968e-03
3.203419056155277076e+02,3.203419056155277076e+02,3.243619131812390532e-02,3.243619131812390532e-02,5.254910236223508946e+00,5.254910236223508946e+00,1.537567883606955066e-03,1.537567883606955066e-03
3.255968158517512165e+02,3.255968158517512165e+02,3.397375920173086039e-02,3.397375920173086039e-02,5.289995405323566047e+00,5.289995405323566047e+00,1.548208026761102585e-03,1.548208026761102585e-03
3.308868112570747826e+02,3.308868112570747826e+02,3.552196722849196298e-02,3.552196722849196298e-02,5.325614692091505731e+00,5.325614692091505731e+00,1.559016287448033999e-03,1.559016287448033999e-03
3.362124259491662883e+02,3.362124259491662883e+02,3.708098351593999698e-02,3.708098351593999698e-02,5.361777109621243653e+00,5.361777109621243653e+00,1.570002581873078396e-03,1.570002581873078396e-03
3.415742030587875320e+02,3.415742030587875320e+02,3.865098609781307537e-02,3.865098609781307537e-02,5.398489059882024321e+00,5.398489059882024321e+00,1.581168134279137272e-03,1.581168134279137272e-03
3.469726921186695563e+02,3.469726921186695563e+02,4.023215423209221264e-02,4.023215423209221264e-02,5.435757986094756689e+00,5.435757986094756689e+00,1.592516989998883636e-03,1.592516989998883636e-03
3.524084501047643130e+02,3.524084501047643130e+02,4.182467122209109628e-02,4.182467122209109628e-02,5.473593423080274079e+00,5.473593423080274079e+00,1.604058841089862908e-03,1.604058841089862908e-03
3.578820435278445871e+02,3.578820435278445871e+02,4.342873006318095919e-02,4.342873006318095919e-02,5.512066962222547772e+00,5.512066962222547772e+00,1.615797574332764053e-03,1.615797574332764053e-03
3.633941104900671348e+02,3.633941104900671348e+02,4.504452763751372324e-02,4.504452763751372324e-02,5.551152994771427984e+00,5.551152994771427984e+00,1.627731325180514776e-03,1.627731325180514776e-03
3.689452634848385628e+02,3.689452634848385628e+02,4.667225896269423802e-02,4.667225896269423802e-02,5.650120745444723980e+00,5.650120745444723980e+00,1.721555123738241488e-03,1.721555123738241488e-03
3.745953842302832868e+02,3.745953842302832868e+02,4.839381408643247950e-02,4.839381408643247950e-02,5.990613574223687010e+00,5.990613574223687010e+00,2.138018585333099908e-03,2.138018585333099908e-03
3.805859978045069738e+02,3.805859978045069738e+02,5.053183267176557941e-02,5.053183267176557941e-02,6.055497512680688033e+00,6.055497512680688033e+00,2.162202353557532430e-03,2.162202353557532430e-03
3.866414953171876618e+02,3.866414953171876618e+02,5.269403502532311184e-02,5.269403502532311184e-02,6.111934501708844891e+00,6.111934501708844891e+00,2.183418345470651556e-03,2.183418345470651556e-03
3.927534298188965067e+02,3.927534298188965067e+02,5.487745337079376340e-02,5.487745337079376340e-02,6.173168170581220693e+00,6.173168170581220693e+00,2.206393934210446051e-03,2.206393934210446051e-03
3.989265979894777274e+02,3.989265979894777274e+02,5.708384730500420945e-02,5.708384730500420945e-02,6.235818965094267696e+00,6.235818965094267696e+00,2.229971182375493910e-03,2.229971182375493910e-03
4.051624169545719951e+02,4.051624169545719951e+02,5.931381848737970336e-02,5.931381848737970336e-02,6.299966166798185441e+00,6.299966166798185441e+00,2.254131188453238621e-03,2.254131188453238621e-03
4.114623831213701806e+02,4.114623831213701806e+02,6.156794967583294198e-02,6.156794967583294198e-02,6.365681291266184871e+00,6.365681291266184871e+00,2.278916581598747215e-03,2.278916581598747215e-03
4.178280644126363654e+02,4.178280644126363654e+02,6.384686625743168920e-02,6.384686625743168920e-02,6.432998184010955356e+00,6.432998184010955356e+00,2.304352569504800052e-03,2.304352569504800052e-03
4.242610625966473208e+02,4.242610625966473208e+02,6.615121882693648925e-02,6.615121882693648925e-02,6.502016730696198010e+00,6.502016730696198010e+00,2.330463853687556042e-03,2.330463853687556042e-03
4.307630793273435188e+02,4.307630793273435188e+02,6.848168268062404529e-02,6.848168268062404529e-02,6.860676218989283370e+00,6.860676218989283370e+00,2.700586627622139635e-03,2.700586627622139635e-03
4.376237555463328022e+02,4.376237555463328022e+02,7.118226930824618492e-02,7.118226930824618492e-02,8.097931494917247619e+00,8.097931494917247619e+00,4.082167376621911870e-03,4.082167376621911870e-03
4.457216870412500498e+02,4.457216870412500498e+02,7.526443668486809679e-02,7.526443668486809679e-02,8.313878482917345991e+00,8.313878482917345991e+00,4.196872359177622469e-03,4.196872359177622469e-03
4.540355655241673958e+02,4.540355655241673958e+02,7.946130904404571926e-02,7.946130904404571926e-02,8.482348763845038775e+00,8.482348763845038775e+00,4.288191952200717805e-03,4.288191952200717805e-03
4.625179142880124346e+02,4.625179142880124346e+02,8.374950099624643707e-02,8.374950099624643707e-02,8.680919530713424592e+00,8.680919530713424592e+00,4.395353789236222664e-03,4.395353789236222664e-03
4.711988338187258591e+02,4.711988338187258591e+02,8.814485478548265973e-02,8.814485478548265973e-02,2.204811860776601407e+00,2.204811860776601407e+00,1.117456773845212914e-03,1.117456773845212914e-03
4.734036456795024606e+02,4.734036456795024606e+02,8.926231155932787265e-02,8.926231155932787265e-02,3.329387434023374226e+00,3.329387434023374226e+00,1.688302108824937808e-03,1.688302108824937808e-03
4.767330331135258348e+02,4.767330331135258348e+02,9.095061366815281045e-02,9.095061366815281045e-02,1.256513324364277651e+00,1.256513324364277651e+00,6.374413399125866686e-04,6.374413399125866686e-04
4.779895464378901124e+02,4.779895464378901124e+02,9.158805500806539712e-02,9.158805500806539712e-02,1.584731277898754342e-02,1.584731277898754342e-02,5.438810224411838590e-08,5.438810224411838590e-08
4.780053937506691000e+02,4.780053937506691000e+02,9.158810939616764124e-02,9.158810939616764124e-02,2.375431580850317914e-02,2.375431580850317914e-02,8.158214782894024353e-08,8.158214782894024353e-08
4.780291480664776032e+02,4.780291480664776032e+02,9.158819097831547018e-02,9.158819097831547018e-02,5.076714344187394090e-02,5.076714344187394090e-02,4.571215015253260461e-05,4.571215015253260461e-05
4.780799152099194771e+02,4.780799152099194771e+02,9.163390312846800279e-02,9.163390312846800279e-02,2.307808405538480656e-02,2.307808405538480656e-02,1.930126678734156442e-05,1.930126678734156442e-05
4.781029932939748619e+02,4.781029932939748619e+02,9.165320439525534435e-02,9.165320439525534435e-02,8.074045487376224628e-03,8.074045487376224628e-03,2.719227988612349378e-08,2.719227988612349378e-08
4.781110673394622381e+02,4.781110673394622381e+02,9.165323158753523047e-02,9.165323158753523047e-02,1.217888918137077781e-02,1.217888918137077781e-02,4.350764609695190188e-08,4.350764609695190188e-08
4.781232462286436089e+02,4.781232462286436089e+02,9.165327509518132743e-02,9.165327509518132743e-02,1.821598163377302626e-02,1.821598163377302626e-02,5.982301060081240962e-08,5.982301060081240962e-08
4.781414622102773819e+02,4.781414622102773819e+02,9.165333491819192824e-02,9.165333491819192824e-02,6.841406586431730830e-03,6.841406586431730830e-03,2.719227633340981498e-08,2.719227633340981498e-08
4.781483036168638137e+02,4.781483036168638137e+02,9.165336211046826165e-02,9.165336211046826165e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
