Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
9.085071727396699259e+01,1.362760663430800889e+02,2.509210445397109818e-04,5.277994241157814683e-04,5.348572012499076322e+00,8.022840738461695764e+00,1.477222174246225561e-05,3.107266240694823902e-05
9.619928928646606892e+01,1.442989070815417847e+02,2.656932662821732375e-04,5.588720865227297073e-04,5.349058248350019085e+00,8.023598758480090964e+00,1.477360960798864342e-05,3.107546655866971937e-05
1.015483475348160880e+02,1.523225058400218757e+02,2.804668758901618809e-04,5.899475530813994267e-04,5.349552147665434632e+00,8.024311080174811650e+00,1.477495085644247013e-05,3.107836349310196759e-05
1.068978996824815226e+02,1.603468169201966873e+02,2.952418267466043510e-04,6.210259165745013943e-04,5.350038454218349671e+00,8.025069281947452282e+00,1.477631531815785070e-05,3.108116705620033067e-05
1.122479381366998723e+02,1.683718862021441396e+02,3.100181420647622017e-04,6.521070836307017249e-04,5.350532426329209557e+00,8.025797053244872359e+00,1.477765644057106066e-05,3.108406339621407576e-05
1.175984705630290819e+02,1.763976832553890119e+02,3.247957985053332624e-04,6.831911470269158007e-04,5.351026437688901183e+00,8.026524906898487188e+00,1.477902077555074247e-05,3.108691290350468293e-05
1.229494970007179830e+02,1.844242081622874991e+02,3.395748192808840048e-04,7.142780599304204836e-04,5.351520482826188641e+00,8.027268120522336403e+00,1.478036177213101461e-05,3.108976211479758025e-05
1.283010174835441717e+02,1.924514762828098355e+02,3.543551810530150194e-04,7.453678220452180639e-04,5.351999306151697056e+00,8.027996154735063783e+00,1.478174925447688168e-05,3.109261103030993342e-05
1.336530167896958687e+02,2.004794724375448993e+02,3.691369303074919011e-04,7.764604330755279973e-04,5.352493424118534904e+00,8.028739559549819660e+00,1.478309012429993366e-05,3.109550617875318172e-05
1.390055102138144036e+02,2.085082119970947190e+02,3.839200204317918348e-04,8.075559392542811790e-04,5.352987578478831665e+00,8.029483026498297704e+00,1.478443093120510726e-05,3.109826144569963636e-05
1.443584977922932353e+02,2.165376950235930167e+02,3.987044513629969420e-04,8.386542006999808153e-04,5.353481776199771502e+00,8.030211352116225498e+00,1.478581822224458520e-05,3.110120252815750611e-05
1.497119795684930068e+02,2.245679063757092422e+02,4.134902695852415272e-04,8.697554032281383215e-04,5.767833728843640984e+00,8.647434505466691235e+00,5.471470836703989492e-04,2.158201078901868762e-03
1.554798132973366478e+02,2.332153408811759334e+02,9.606373532556405307e-04,3.027956482130006975e-03,6.018579103730274937e+00,8.962509499469803131e+00,7.850082112361472970e-04,3.104140800241617787e-03
1.614983924010669227e+02,2.421778503806457365e+02,1.745645564491787828e-03,6.132097282371624762e-03,6.008076830849404359e+00,9.069733758320239758e+00,7.919047242745003590e-04,3.136666563785850230e-03
1.675064692319163271e+02,2.512475841389659763e+02,2.537550288766288187e-03,9.268763846157474992e-03,6.088064895700284751e+00,9.124687038977185694e+00,7.979130556426791872e-04,3.159718070824657499e-03
1.735945341276166118e+02,2.603722711779431620e+02,3.335463344408967374e-03,1.242848191698213249e-02,6.140315596986198443e+00,9.198497863711736500e+00,8.046805851971258923e-04,3.186489028287671499e-03
1.797348497246028103e+02,2.695707690416548985e+02,4.140143929606093266e-03,1.561497094526980399e-02,6.192767768413915519e+00,9.273923823908717168e+00,8.115897465318620829e-04,3.213850486033677581e-03
1.859276174930167258e+02,2.788446928655636157e+02,4.951733676137955349e-03,1.882882143130348157e-02,6.219132122192206680e+00,9.313966415413744926e+00,7.917838184338076013e-04,3.134704903274200538e-03
1.921467496152089325e+02,2.881586592809773606e+02,5.743517494571762950e-03,2.196352633457768211e-02,6.274276835179080081e+00,9.385608452799942825e+00,7.982459429512617222e-04,3.160019291306159772e-03
1.984210264503880126e+02,2.975442677337773034e+02,6.541763437523024673e-03,2.512354562588384188e-02,6.326445238940095805e+00,9.463001470717301800e+00,8.051495482393747002e-04,3.187388308388300340e-03
2.047474716893281084e+02,3.070072692044946052e+02,7.346912985762399373e-03,2.831093393427214222e-02,6.380928909694716822e+00,9.540260231411309633e+00,8.121165285087782876e-04,3.214972885345751541e-03
2.111284005990228252e+02,3.165475294359059149e+02,8.159029514271177660e-03,3.152590681961789376e-02,6.436537749944534426e+00,9.618683733212208153e+00,8.192218226695125588e-04,3.243097237202403893e-03
2.175649383489673596e+02,3.261662131691181230e+02,8.978251336940690219e-03,3.476900405682029765e-02,6.544233298010084354e+00,9.765171811972948035e+00,8.691560304361304473e-04,3.441832509464323731e-03
2.241091716469774440e+02,3.359313849810910710e+02,9.847407367376820667e-03,3.821083656628462139e-02,6.737876422988591685e+00,1.003431298327473087e+01,9.885868203062687237e-04,3.917550459755461678e-03
2.308470480699660357e+02,3.459656979643658019e+02,1.083599418768308939e-02,4.212838702604008306e-02,6.793529922440598057e+00,1.014966703334522435e+01,9.998190082693200059e-04,3.963763899340291830e-03
2.376405779924066337e+02,3.561153649977110263e+02,1.183581319595240940e-02,4.609215092538037489e-02,6.878315912865105020e+00,1.024524001757043834e+01,1.010484021846485420e-03,4.005774888632997188e-03
2.445188939052717387e+02,3.663606050152814646e+02,1.284629721779889482e-02,5.009792581401337208e-02,6.955615359990929392e+00,1.035079853905745040e+01,1.021842438169464490e-03,4.050782978983591409e-03
2.514745092652626681e+02,3.767114035543389150e+02,1.386813965596835931e-02,5.414870879299696349e-02,7.034471975088081308e+00,1.045894568117739709e+01,1.033507084810808899e-03,4.097022977135066080e-03
2.585089812403507494e+02,3.871703492355163121e+02,1.490164674077916820e-02,5.824573177013202957e-02,7.115492306882458706e+00,1.056938177243904420e+01,1.045480622841942625e-03,4.144488967095433241e-03
2.656244735472332081e+02,3.977397310079553563e+02,1.594712736362111083e-02,6.239022073722746281e-02,7.198669167019318138e+00,1.068231293268843274e+01,1.057778842535033598e-03,4.193238343972928439e-03
2.728231427142525263e+02,4.084220439406437890e+02,1.700490620615614443e-02,6.658345908120039125e-02,7.284089314268385351e+00,1.079775819231366540e+01,1.070417406527825882e-03,4.243337424423856974e-03
2.801072320285209116e+02,4.192198021329574544e+02,1.807532361268397031e-02,7.082679650562424822e-02,7.682542075838398432e+00,1.130825881736285510e+01,1.285363530742406057e-03,5.097862934295455117e-03
2.877897741043593101e+02,4.305280609503203095e+02,1.936068714342637637e-02,7.592465943991970334e-02,7.932688283916661476e+00,1.171509113897764109e+01,1.417026386379565545e-03,5.624543614400276392e-03
2.957224623882759715e+02,4.422431520892979506e+02,2.077771352980594191e-02,8.154920305431997973e-02,8.058751103822658024e+00,1.189377983455307231e+01,1.440720912247700491e-03,5.720480512794723360e-03
3.037812134920986296e+02,4.541369319238510229e+02,2.221843444205364240e-02,8.726968356711470309e-02,8.209329066234602124e+00,1.206408830263745813e+01,1.464870532285899446e-03,5.816022376184074028e-03
3.119905425583332317e+02,4.662010202264884811e+02,2.368330497433954185e-02,9.308570594329877712e-02,8.353532485149173681e+00,1.225077595710234846e+01,1.490718745203751389e-03,5.918592125392349579e-03
3.203440750434824054e+02,4.784517961835908295e+02,2.517402371954329324e-02,9.900429806869112670e-02,8.503100451907585011e+00,1.244448364389052131e+01,1.517671398111052755e-03,6.025601542212696837e-03
3.288471754953899904e+02,4.908962798274813508e+02,2.669169511765434599e-02,1.050298996109038235e-01,1.014549530871579464e+01,1.470145921224656149e+01,2.433022824033466425e-03,9.678844922007032170e-03
3.389926708041057850e+02,5.055977390397279123e+02,2.912471794168781242e-02,1.147087445329108557e-01,1.082107750844227212e+01,1.550231758336963139e+01,2.689439404056921668e-03,1.069262733827819334e-02
3.498137483125480571e+02,5.211000566230975437e+02,3.181415734574473408e-02,1.254013718711890490e-01,1.959729508200496184e+00,2.884594365683142314e+00,4.993080412049391570e-04,1.987538239979408372e-03
