Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
1.386098764306806608e+01,6.930493855479459953e+00,5.676404813744020836e-05,1.452103540725252231e-05,9.901467027254877706e-01,4.950734276823576252e-01,4.054879788923583419e-06,1.037295848462846309e-06
1.485113434579355385e+01,7.425567283161817578e+00,6.081892792636379178e-05,1.555833125571536862e-05,9.901556861230051965e-01,4.950777927258718236e-01,4.054927371124708872e-06,1.037306413864676300e-06
1.584129003191655904e+01,7.920645075887689401e+00,6.487385529748850065e-05,1.659563766958004492e-05,9.901675307956363525e-01,4.950831114865970051e-01,4.054969132404262966e-06,1.037316979232518247e-06
1.683145756271219540e+01,8.415728187374286406e+00,6.892882442989276361e-05,1.763295464881256316e-05,9.901765143032150718e-01,4.950884302763647327e-01,4.055005072856659380e-06,1.037327544344319075e-06
1.782163407701541047e+01,8.910816617650651139e+00,7.298382950274942299e-05,1.867028219315688224e-05,9.901864518958838346e-01,4.950932722486296456e-01,4.055052653262894912e-06,1.037338109644164605e-06
1.881182052891129430e+01,9.405909889899280785e+00,7.703888215601231791e-05,1.970762030280104684e-05,9.901963894225787044e-01,4.950981142484529585e-01,4.055088592391073899e-06,1.037348674910020397e-06
1.980201691833387301e+01,9.901008004147733743e+00,8.109397074840339181e-05,2.074496897771106724e-05,9.902063273212178274e-01,4.951039099860601311e-01,4.055136171822760756e-06,1.037360695390517605e-06
2.079222324565509084e+01,1.039611191413379387e+01,8.514910692022615256e-05,2.178232967310158485e-05,9.902162651308330510e-01,4.951077983325014031e-01,4.055172110070757313e-06,1.037369805116186727e-06
2.178243951078592389e+01,1.089121971246629528e+01,8.920427903029690987e-05,2.281969947821777157e-05,9.902281107294115259e-01,4.951135941120874406e-01,4.055213867727348203e-06,1.037380370502094193e-06
2.277266762151533541e+01,1.138633330657838272e+01,9.325949289802425808e-05,2.385707984871986577e-05,9.902361414299356568e-01,4.951184362068499212e-01,4.055255625253265626e-06,1.037389480165804549e-06
2.376290376294527107e+01,1.188145174278523264e+01,9.731474852327752370e-05,2.489446932888567031e-05,9.902460797964423023e-01,4.951232783810510796e-01,4.055297381982470636e-06,1.037402955749907316e-06
2.475314984274171337e+01,1.237657502116628372e+01,1.013700459052599943e-04,2.593187228463557763e-05,9.902579258598755985e-01,4.951290742497107544e-01,4.055339137914949679e-06,1.037413520586720592e-06
2.574340776860158897e+01,1.287170409541599447e+01,1.054253850431749440e-04,2.696928580522229822e-05,9.902678645362819054e-01,4.951339164089798572e-01,4.055380893716782360e-06,1.037421175354446716e-06
2.673367563313787088e+01,1.336683801182497433e+01,1.094807659368917264e-04,2.800670698057674494e-05,9.902758957946993235e-01,4.951387586721676115e-01,4.055422648499885127e-06,1.037434650605458859e-06
2.772395152893257020e+01,1.386197677049714194e+01,1.135361885853916115e-04,2.904414163118220380e-05,9.902877423229838882e-01,4.951436008836882507e-01,4.055464403152327980e-06,1.037442305311229605e-06
2.871423927125555409e+01,1.435712037138083019e+01,1.175916529885439395e-04,3.008158393649343340e-05,9.902976814410102691e-01,4.951484432048864903e-01,4.055506157008044866e-06,1.037455780266163075e-06
2.970453695269656436e+01,1.485226881458571668e+01,1.216471591455519844e-04,3.111903971675959648e-05,9.903076203489860063e-01,4.951532854686497842e-01,4.055536269953764739e-06,1.037463435132016272e-06
3.069484457304555036e+01,1.534742210005436647e+01,1.257026954155057491e-04,3.215650315189161275e-05,9.903175601071509959e-01,4.951590815538366996e-01,4.055589663042610902e-06,1.037476910012915675e-06
3.168516213315270136e+01,1.584258118160820317e+01,1.297582850785483600e-04,3.319398006190452842e-05,9.903294072706501083e-01,4.951648776263333218e-01,4.055631415174229494e-06,1.037487474833791179e-06
3.267549154042335147e+01,1.633774605923453649e+01,1.338139164937225895e-04,3.423146753673831960e-05,9.903355313779442781e-01,4.951687662644701504e-01,4.055661526537474981e-06,1.037495129162622099e-06
3.366582707180129574e+01,1.683291482549900664e+01,1.378695780202600645e-04,3.526896266590094170e-05,9.903473792161321398e-01,4.951736087326885638e-01,4.055714917760639597e-06,1.037508604376540975e-06
3.465617445101742788e+01,1.732808843423169520e+01,1.419252929380207041e-04,3.630647127027748268e-05,9.903592268444327829e-01,4.951784511290462376e-01,4.055756668168159895e-06,1.037516258643423294e-06
3.564653367786186067e+01,1.782326688536074144e+01,1.459810496061888640e-04,3.734398752892090597e-05,9.903672589471312904e-01,4.951852010771098378e-01,4.055786777948930995e-06,1.037529733561266885e-06
3.663690093680899196e+01,1.831845208643785128e+01,1.500368363841377950e-04,3.838151726248217286e-05,9.903791073001571021e-01,4.951881361058667608e-01,4.055840167306346304e-06,1.037537387988218102e-06
3.762728004410914906e+01,1.881364022254371804e+01,1.540926765514441413e-04,3.941905465047039096e-05,9.903871396587220488e-01,4.951948861159003457e-01,4.055870276254151981e-06,1.037550862832024238e-06
3.861766718376787111e+01,1.930883510865961838e+01,1.581485468276982932e-04,4.045660551330241520e-05,9.903989883446442377e-01,4.951978212505814270e-01,4.055923663923708452e-06,1.037561427414890260e-06
3.960806617211251535e+01,1.980403292991019981e+01,1.622044704916220017e-04,4.149416694071730546e-05,9.904108362905645890e-01,4.952045712073243067e-01,4.055953772038575810e-06,1.037569081526867193e-06
4.059847700840307994e+01,2.029923750111752412e+01,1.662604242636605775e-04,4.253173602224417265e-05,9.904150541623906179e-01,4.952094138825451353e-01,4.055995519092306422e-06,1.037582556259610369e-06
4.158889206256547055e+01,2.079444691500006925e+01,1.703164197827528839e-04,4.356931857850378302e-05,9.904307186945899844e-01,4.952142564657435742e-01,4.056048905118185294e-06,1.037590210531649424e-06
4.257932278126006054e+01,2.128966117146581283e+01,1.743724686878710692e-04,4.460690878903543244e-05,9.904387517082682280e-01,4.952190991989802171e-01,4.056079011206543267e-06,1.037603685190361920e-06
4.356976153296832877e+01,2.178488027066479304e+01,1.784285476990776125e-04,4.564451247422579436e-05,9.904467853299223634e-01,4.952258493369363634e-01,4.056120756758193084e-06,1.037614249381180436e-06
4.456020831829825113e+01,2.228010612000172941e+01,1.824846684558358056e-04,4.668212672360697480e-05,9.904586350144768403e-01,4.952287845628298157e-01,4.056174140918322648e-06,1.037621903560283036e-06
4.555066695331272797e+01,2.277533490456455922e+01,1.865408425967541282e-04,4.771974862716725783e-05,9.904704838207720741e-01,4.952336273830901803e-01,4.056204245646196629e-06,1.037635378329943296e-06
4.654113743713350004e+01,2.327056853194764940e+01,1.905970468424003248e-04,4.875738400549720113e-05,9.904785178762125497e-01,4.952403776096829802e-01,4.056245989029767362e-06,1.037645942418772269e-06
4.753161595500971259e+01,2.376580890955733238e+01,1.946532928314300922e-04,4.979502994791597340e-05,9.904903669462470361e-01,4.952452202830066597e-01,4.056276093019082823e-06,1.037650686092182891e-06
4.852210632195595963e+01,2.426105412984033904e+01,1.987095689244491750e-04,5.083268063400815629e-05,9.904984029860273154e-01,4.952481558158474684e-01,4.056352753218619902e-06,1.037667070944506547e-06
4.951260472494198694e+01,2.475630228565618651e+01,2.027659216776677949e-04,5.187034770495266284e-05,9.905102512135286474e-01,4.952549061310840273e-01,4.056359577403906855e-06,1.037677634931312095e-06
5.050311497615551559e+01,2.525155719178727054e+01,2.068222812550717018e-04,5.290802533988397493e-05,9.905182864028816425e-01,4.952597490283068282e-01,4.056412957926971811e-06,1.037688199106152182e-06
5.149363326255839723e+01,2.574681694081557737e+01,2.108786942129986736e-04,5.394571353899012712e-05,9.905301372678962935e-01,4.952645919531057928e-01,4.056466337511713998e-06,1.037698763246988978e-06
5.248416339982629353e+01,2.624208153276868316e+01,2.149351605505103876e-04,5.498341230223711609e-05,9.905381715607290971e-01,4.952713422053349746e-01,4.056496438769165245e-06,1.037703507002616006e-06
5.347470157138702263e+01,2.673735287497401814e+01,2.189916569892795528e-04,5.602111580923973210e-05,9.905500214910460954e-01,4.952742778844942961e-01,4.056526539371541539e-06,1.037719891210645744e-06
5.446525159287806872e+01,2.723262715285851243e+01,2.230481835286510944e-04,5.705883570045037784e-05,9.905618728477918467e-01,4.952791208919933297e-01,4.056579917406958821e-06,1.037730455471503721e-06
5.545581346572586057e+01,2.772790627375050576e+01,2.271047634460580532e-04,5.809656615592188156e-05,9.905699075167291312e-01,4.952858713884857877e-01,4.056610016954352192e-06,1.037741019254282749e-06
5.644638337324258970e+01,2.822319214513899155e+01,2.311613734630124054e-04,5.913430717517616431e-05,9.905779436117541081e-01,4.952888069916774327e-01,4.056663393745945636e-06,1.037751583225096316e-06
5.743696131685434381e+01,2.871848095213066898e+01,2.352180368567583510e-04,6.017205875840126063e-05,9.905897954752873602e-01,4.952955575472763883e-01,4.056716769599162100e-06,1.037762147161899815e-06
5.842755111232963117e+01,2.921377650967794537e+01,2.392747536263575131e-04,6.120982090556316044e-05,9.906016447782306500e-01,4.953004004960988027e-01,4.056723590203302173e-06,1.037766890527708728e-06
5.941815275710786182e+01,2.970907691017404417e+01,2.433314772165608153e-04,6.224758779609086917e-05,9.906096827243047187e-01,4.953052438154301740e-01,4.056800242617508712e-06,1.037783274717489989e-06
6.040876243983216654e+01,3.020438215398947435e+01,2.473882774591783240e-04,6.328537107080835916e-05,9.906215336967534313e-01,4.953100869923119376e-01,4.056830339432956553e-06,1.037793838552290393e-06
6.139938397352891997e+01,3.069969224098178628e+01,2.514451077986112806e-04,6.432316490936064955e-05,9.906295691330555542e-01,4.953149301967663121e-01,4.056860435815536677e-06,1.037804402353060401e-06
6.239001354266197552e+01,3.119500717117855260e+01,2.555019682344268172e-04,6.536096931171370996e-05,9.906414218210883860e-01,4.953216809040625890e-01,4.056913808875523084e-06,1.037814966119827119e-06
6.338065496448306391e+01,3.169032885208261519e+01,2.595588820433023403e-04,6.639878427783353707e-05,9.906494575131645774e-01,4.953246166903539915e-01,4.056943904203011864e-06,1.037825529852590546e-06
6.437130442199622848e+01,3.218565346877296918e+01,2.636158259475053522e-04,6.743660980768612762e-05,9.906613105339943104e-01,4.953294597873068028e-01,4.056997275797265354e-06,1.037830273050612396e-06
6.536196573253022279e+01,3.268098292856027598e+01,2.676728232233026175e-04,6.847444008073674002e-05,9.906693464818516759e-01,4.953381182518015180e-01,4.057027370291761605e-06,1.037846657000107350e-06
6.635263507901207447e+01,3.317632104681207750e+01,2.717298505935943792e-04,6.951228673773684737e-05,9.906850155847877204e-01,4.953391466356293904e-01,4.057080740864100338e-06,1.037857220630847353e-06
6.734332009459686219e+01,3.367166019344770689e+01,2.757869313344584795e-04,7.055014395836769472e-05,9.906854202897648065e-01,4.953439900055016665e-01,4.057110834081623270e-06,1.037867784227584065e-06
6.833400551488662700e+01,3.416700418345320855e+01,2.798440421685401028e-04,7.158801174259527879e-05,9.907010897255048576e-01,4.953526483772705546e-01,4.057164203410165270e-06,1.037878347568272882e-06
6.932470660461213185e+01,3.466235683183047911e+01,2.839012063719502680e-04,7.262589009016355167e-05,9.907167577763402733e-01,4.953536768319324324e-01,4.057194295572705278e-06,1.037888911319020512e-06
7.031542336238847213e+01,3.515771050866241154e+01,2.879584006675229733e-04,7.366377900148257218e-05,9.907171644238133013e-01,4.953623350592621932e-01,4.057247663657396336e-06,1.037893654349221419e-06
7.130614052681228543e+01,3.565307284372167373e+01,2.920156483311803696e-04,7.470167265583179360e-05,9.907328327613384999e-01,4.953633637657617328e-01,4.057277754764953420e-06,1.037910038058443619e-06
7.229687335957362393e+01,3.614843620748743547e+01,2.960729260859453231e-04,7.573958269389023722e-05,9.907408695967490075e-01,4.953720222636448511e-01,4.057307845439480157e-06,1.037920601263078615e-06
7.328761422917037294e+01,3.664380822975108032e+01,3.001302339313848032e-04,7.677750329515331583e-05,9.907489099782935682e-01,4.953768658068895547e-01,4.057384487824626865e-06,1.037931164877799531e-06
7.427836313914866651e+01,3.713918509555796987e+01,3.041876184192094301e-04,7.781543446003111536e-05,9.907645770793891415e-01,4.953817093776748948e-01,4.057391301277911509e-06,1.037941728014427946e-06
7.526912771622805565e+01,3.763456680493564477e+01,3.082450097204873416e-04,7.885337618804554331e-05,9.907726160653140823e-01,4.953827379740403103e-01,4.057444666347382115e-06,1.037952291561115175e-06
7.625990033229336973e+01,3.812994954290968508e+01,3.123024543868347237e-04,7.989132847960665848e-05,9.907806552096900532e-01,4.953913965980447642e-01,4.057498030700466135e-06,1.037962854629737009e-06
7.725068098750305978e+01,3.862534093950772984e+01,3.163599524175351898e-04,8.092929133423639549e-05,9.907886926919928783e-01,4.953962400238935970e-01,4.057528118643074447e-06,1.037967597464158108e-06
7.824146968019505266e+01,3.912073717953162344e+01,3.204174805361782643e-04,8.196725893170055360e-05,9.908043621337014883e-01,4.954010839297851021e-01,4.057558206152706622e-06,1.037983981115023126e-06
7.923227404232875415e+01,3.961613826346140854e+01,3.244750387423309709e-04,8.300524291281557673e-05,9.908124017232182723e-01,4.954059276384512600e-01,4.057611568734475344e-06,1.037994544081607983e-06
8.022308644405197242e+01,4.011154419109985980e+01,3.285326503110654463e-04,8.404323745689718471e-05,9.908204414711718755e-01,4.954107713746864761e-01,4.057664930599749059e-06,1.038005107236220602e-06
8.121390688552314430e+01,4.060695496247454628e+01,3.325903152416651953e-04,8.508124256413340531e-05,9.908361114278676496e-01,4.954194301642971254e-01,4.057695016432499944e-06,1.038015670356802825e-06
8.220474299695101195e+01,4.110237439263884340e+01,3.366480102580976953e-04,8.611925823449020814e-05,9.908441495728368409e-01,4.954204589338644382e-01,4.057725101832166271e-06,1.038026233443368205e-06
8.319558714652384879e+01,4.159779485157270784e+01,3.407057353599298615e-04,8.715728446793357634e-05,9.908521897659170463e-01,4.954253027528281450e-01,4.057778461926178897e-06,1.038036796495930294e-06
8.418643933628976583e+01,4.209322015432553599e+01,3.447635138218560404e-04,8.819532126442950664e-05,9.908602301174340710e-01,4.954301465993751208e-01,4.057831821303750728e-06,1.038047359292458040e-06
8.517729956640719990e+01,4.258865030092491111e+01,3.488213456431597912e-04,8.923336862372196468e-05,9.908759007093550508e-01,4.954388052643707852e-01,4.057861905026481555e-06,1.038052102125144416e-06
8.616817546711655496e+01,4.308408910618928189e+01,3.528792075481862727e-04,9.027142072584710909e-05,9.908763072479445100e-01,4.954398343762562718e-01,4.057891988316236244e-06,1.038068485233555982e-06
8.715905177436449947e+01,4.357952894056553816e+01,3.569370995365025090e-04,9.130948921108066507e-05,9.908919801313800235e-01,4.954484933550702408e-01,4.057945345922492775e-06,1.038079048150064251e-06
8.814994375449587949e+01,4.407497743392060841e+01,3.609950448824250017e-04,9.234756825923072932e-05,9.909076511921171004e-01,4.954495222663126697e-01,4.057975428157210331e-06,1.038089610810538177e-06
8.914085140568799659e+01,4.457042695618692107e+01,3.650530203105822121e-04,9.338565787004126750e-05,9.909156923214510471e-01,4.954581813082228336e-01,4.058028784519561710e-06,1.038100173881043812e-06
9.013176709800944764e+01,4.506588513749514391e+01,3.691110490951017738e-04,9.442375804392231131e-05,9.909161013676310859e-01,4.954592102666808273e-01,4.058082140165580713e-06,1.038110736473484052e-06
9.112268319937707872e+01,4.556134434776182474e+01,3.731691312352673545e-04,9.546186878039579536e-05,9.909394051539379689e-01,4.954678693716516591e-01,4.058112220723416978e-06,1.038121299253938500e-06
9.211362260453101669e+01,4.605681221713347639e+01,3.772272434559907715e-04,9.649999007964973387e-05,9.909398123047736817e-01,4.954727134467162841e-01,4.058142300848168686e-06,1.038131862000362554e-06
9.310456241683579037e+01,4.655228493058019268e+01,3.812853857568389401e-04,9.753812194165009642e-05,9.909554863101561750e-01,4.954775575493499673e-01,4.058195654722818180e-06,1.038142424490779369e-06
9.409551790314594655e+01,4.704776248812954265e+01,3.853435814115617583e-04,9.857626436614087579e-05,9.909635259892013437e-01,4.954824014028957890e-01,4.058225733792586963e-06,1.038147167071700448e-06
9.508648142913514789e+01,4.754324488953243844e+01,3.894018071453543453e-04,9.961441153321257624e-05,9.909715657576043668e-01,4.954872461140524820e-01,4.058255812651370004e-06,1.038169370133057152e-06
9.607745299489275226e+01,4.803873213564649092e+01,3.934600629580057153e-04,1.006525809033456334e-04,9.909872403008677111e-01,4.954920897402885771e-01,4.058309164532605384e-06,1.038168292116529111e-06
9.706844023519361997e+01,4.853422422538677949e+01,3.975183721225383207e-04,1.016907491954621625e-04,9.909876524601202163e-01,4.954969345181510221e-01,4.058385789502646276e-06,1.038190495307719026e-06
9.805942788765374019e+01,4.902972115990493052e+01,4.015767579120409670e-04,1.027289396907698815e-04,9.910109530045616566e-01,4.955017781880002303e-01,4.058369319296262646e-06,1.038189417247294350e-06
9.905043884065830184e+01,4.952522293809293075e+01,4.056351272313372296e-04,1.037671291080171759e-04,9.910113654345735767e-01,4.955066230325400056e-01,4.058445943022344175e-06,1.038211620124282475e-06
1.000414502060928754e+02,5.002072956112547075e+01,4.096935731743595738e-04,1.048053407281414583e-04,9.910270384008299516e-01,4.955114667460165379e-01,4.058476018927218397e-06,1.038210542020001821e-06
1.010324772444937054e+02,5.051624102787148729e+01,4.137520491932867922e-04,1.058435512701614602e-04,9.910274511317851420e-01,4.955163116572478543e-01,4.058552641253540712e-06,1.038232745026782498e-06
1.020235046956254905e+02,5.101175733952873514e+01,4.178106018345403329e-04,1.068817840151882427e-04,9.910507522509135470e-01,4.955249705233057966e-01,4.058536169248953569e-06,1.038231666878645866e-06
1.030145554478764041e+02,5.150728231005204094e+01,4.218691380037892865e-04,1.079200156820668885e-04,9.910511652526281523e-01,4.955260003962251858e-01,4.058612790331479151e-06,1.038253869571211202e-06
1.040056066131290322e+02,5.200280831044826613e+01,4.259277507941207656e-04,1.089582695516380997e-04,9.910668388540244678e-01,4.955308441969563660e-01,4.058642864348269499e-06,1.038252791601222539e-06
1.049966734519830567e+02,5.249833915464522249e+01,4.299863936584690351e-04,1.099965223432393223e-04,9.910748848626695917e-01,4.955395043623980200e-01,4.058719483365173103e-06,1.038274994201576480e-06
1.059877483368457263e+02,5.299387865900762051e+01,4.340451131418342082e-04,1.110347973374408988e-04,9.910829211444251996e-01,4.955405330898727811e-01,4.058703010450127185e-06,1.038273915965700787e-06
1.069788312579901515e+02,5.348941919209749329e+01,4.381038161522843354e-04,1.120730712534065995e-04,9.910909674238297384e-01,4.955491933299285279e-01,4.058779628445007611e-06,1.038296118695874386e-06
1.079699222254139812e+02,5.398496838542742182e+01,4.421625957807293430e-04,1.131113673721024739e-04,9.911066416602807294e-01,4.955502220931080615e-01,4.058809700130058557e-06,1.038295040416129162e-06
1.089610288670742619e+02,5.448051860752052988e+01,4.462214054808594016e-04,1.141496624125186031e-04,9.911146832490516090e-01,4.955588824077707955e-01,4.058839771381916525e-06,1.038317242832060313e-06
1.099521435503233135e+02,5.497607748992830068e+01,4.502802452522413181e-04,1.151879796553506634e-04,9.911303629494767620e-01,4.955637263472922882e-01,4.058916387355139370e-06,1.038316164508472665e-06
1.109432739132727903e+02,5.547164121627559297e+01,4.543391616395964575e-04,1.162262958198591361e-04,9.911307719790301007e-01,4.955685709485067036e-01,4.058946457363200606e-06,1.038326726842669499e-06
1.119344046852518204e+02,5.596720978722409967e+01,4.583981080969596581e-04,1.172646225467018056e-04,9.911464468505641889e-01,4.955734162344427318e-01,4.058976526938177284e-06,1.038348928898266059e-06
1.129255511321023846e+02,5.646278320345854240e+01,4.624570846238978353e-04,1.183029714756000716e-04,9.911544889505421452e-01,4.955744450868948547e-01,4.059006596302114009e-06,1.038347850730884838e-06
1.139167056210529267e+02,5.695835764854543726e+01,4.665160912201999494e-04,1.193413193263309565e-04,9.911701641244690109e-01,4.955831055880892677e-01,4.059036664789148017e-06,1.038370052916273950e-06
1.149078757851773958e+02,5.745394075413352653e+01,4.705751278849890974e-04,1.203796893792472304e-04,9.911705788410785090e-01,4.955879503111617623e-01,4.059113277274709313e-06,1.038380614868221756e-06
1.158990463640184743e+02,5.794952870444468829e+01,4.746342411622638067e-04,1.214180699941154522e-04,9.911862543476672727e-01,4.955927943815439107e-01,4.059143344961764748e-06,1.038379536412998411e-06
1.168902326183661415e+02,5.844512149882623220e+01,4.786933845072255714e-04,1.224564495305284506e-04,9.911942969587812513e-01,4.956014550025997778e-01,4.059173411771809046e-06,1.038401738682115036e-06
1.178814269153249228e+02,5.894072295382883198e+01,4.827525579189973805e-04,1.234948512692105656e-04,9.912099782978600615e-01,4.956024839522257253e-01,4.059250022013722366e-06,1.038400660183035713e-06
1.188726368936227828e+02,5.943632543778105770e+01,4.868118079410111028e-04,1.245332519293936013e-04,9.912180212415933056e-01,4.956073294716105693e-01,4.059280087801797696e-06,1.038422862137882785e-06
1.198638549148643762e+02,5.993193276725266827e+01,4.908710880288129005e-04,1.255716747915314841e-04,9.912260642745565065e-01,4.956121736292757873e-01,4.059310153157005309e-06,1.038421783594920380e-06
1.208550809791389327e+02,6.042754494088194406e+01,4.949303981819699058e-04,1.266100965751264045e-04,9.912341073968207183e-01,4.956208343995527343e-01,4.059340218079019943e-06,1.038443985679600662e-06
1.218463150865357534e+02,6.092316577528149679e+01,4.989897384000489258e-04,1.276485405608060052e-04,9.912421506083859413e-01,4.956218634205953322e-01,4.059370282790048835e-06,1.038442907092782279e-06
1.228375572371441393e+02,6.141878763870209212e+01,5.030491086828389746e-04,1.286869834678987874e-04,9.912578329329875260e-01,4.956267090733774694e-01,4.059446889322364423e-06,1.038465108863206561e-06
1.238288150700771268e+02,6.191441434777546959e+01,5.071085555721613390e-04,1.297254485767619940e-04,9.912658764771151709e-01,4.956353685143852772e-01,4.059476952567443557e-06,1.038464030454522595e-06
1.248200809465542420e+02,6.241004971628985487e+01,5.111680325247287826e-04,1.307639126072165166e-04,9.912815534359253888e-01,4.956402142417744017e-01,4.059507015601536949e-06,1.038486232132735483e-06
1.258113624999901674e+02,6.290568993053162927e+01,5.152275395403303196e-04,1.318023988393492521e-04,9.912819697626531479e-01,4.956412433342478607e-01,4.059583619668268376e-06,1.038485153458150933e-06
1.268026444697528206e+02,6.340133117386587713e+01,5.192871231599985879e-04,1.328408839928074030e-04,9.912976411093836759e-01,4.956499043283884021e-01,4.059567139737892301e-06,1.038507355266169926e-06
1.277939421108622042e+02,6.389698107819426554e+01,5.233466902997364802e-04,1.338793913480735729e-04,9.913056910631752316e-01,4.956547486684925730e-01,4.059643742782437920e-06,1.038506276547729399e-06
1.287852478019253795e+02,6.439263582686275811e+01,5.274063340425189182e-04,1.349178976246213023e-04,9.913137352076546449e-01,4.956557793133811174e-01,4.059673803706673884e-06,1.038528478041465287e-06
1.297765615371330341e+02,6.488829160617613923e+01,5.314660078462255920e-04,1.359564261026627676e-04,9.913370524847380238e-01,4.956644389090456571e-01,4.059750405129469893e-06,1.038527399279168782e-06
1.307678985896177721e+02,6.538395604508518488e+01,5.355257582513550619e-04,1.369949535019419364e-04,9.913298238722916267e-01,4.956731000603866732e-01,4.059733923401052935e-06,1.038549600902683671e-06
1.317592284134900638e+02,6.587962914514557156e+01,5.395854921747561149e-04,1.380335031028446201e-04,9.913531415438967542e-01,4.956741292678827904e-01,4.059810524023924581e-06,1.038548522096531188e-06
1.327505815550339605e+02,6.637530327441345435e+01,5.436453026987800394e-04,1.390720516249411513e-04,9.913611862613436188e-01,4.956751600303306304e-01,4.059840582394213908e-06,1.038570723405817181e-06
1.337419427412953041e+02,6.687097843444378498e+01,5.477051432811742534e-04,1.401106223483469684e-04,9.913692373351636888e-01,4.956838205131361974e-01,4.059917181173182919e-06,1.038581284711282337e-06
1.347333119786304678e+02,6.736666225495692117e+01,5.517650604623474363e-04,1.411492036330582508e-04,9.913772760100414416e-01,4.956924802456654788e-01,4.059900698312642053e-06,1.038580206061336282e-06
1.357246892546405093e+02,6.786235473520258665e+01,5.558249611606600783e-04,1.421877838391195871e-04,9.913853273544646072e-01,4.956935111041786968e-01,4.059977295625769728e-06,1.038602407010260579e-06
1.367160745819949739e+02,6.835804824630676535e+01,5.598849384562858481e-04,1.432263862461298476e-04,9.913933725209744807e-01,4.956945403930603788e-01,4.060007352108137811e-06,1.038601328538421836e-06
1.377074679545159483e+02,6.885374278669982573e+01,5.639449458083939859e-04,1.442649875746682695e-04,9.914166916842646060e-01,4.957032017976388261e-01,4.060083948021452060e-06,1.038623529395107633e-06
1.386988846462002130e+02,6.934944598849746455e+01,5.680050297564154379e-04,1.453036111040633771e-04,9.914094632297576482e-01,4.957118616332394367e-01,4.060067463806634261e-06,1.038622450657422517e-06
1.396902941094299706e+02,6.984515785013070399e+01,5.720650972202220722e-04,1.463422335547207996e-04,9.914327827874842569e-01,4.957128926093190557e-01,4.060144058253998753e-06,1.038644651421842709e-06
1.406817268922174549e+02,7.034087074274002305e+01,5.761252412784760709e-04,1.473808782061426423e-04,9.914408285269757926e-01,4.957215533209193836e-01,4.060174112626400988e-06,1.038655212711180357e-06
1.416731677207444307e+02,7.083659229606094243e+01,5.801854153911024719e-04,1.484195334188538227e-04,9.914488809912995748e-01,4.957225827069748902e-01,4.060250705673952056e-06,1.038654133685612459e-06
