Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
1.322649092119296768e+02,8.817661263896228263e+01,5.122641503777436911e-04,2.435354337708155095e-04,1.203399786961210793e+01,8.022676647503786285e+00,4.660793614498601623e-05,2.215783251135772800e-05
1.442989070815417847e+02,9.619928928646606892e+01,5.588720865227297073e-04,2.656932662821732375e-04,1.203566906885865251e+01,8.023772580978487667e+00,4.661428039004651951e-05,2.216090283631549224e-05
1.563345761504004372e+02,1.042230618674445566e+02,6.054863669127762268e-04,2.878541691184887297e-04,1.203731005174370239e+01,8.024876269255315719e+00,4.662071671792549811e-05,2.216397294627347201e-05
1.683718862021441396e+02,1.122479381366998723e+02,6.521070836307017249e-04,3.100181420647622017e-04,1.203896660859558665e+01,8.025987707420526363e+00,4.662715204456816497e-05,2.216699629059494959e-05
1.804108528107397262e+02,1.202739258441203987e+02,6.987342356752698899e-04,3.321851383553571513e-04,1.204062347207010930e+01,8.027091639423773017e+00,4.663358636994817397e-05,2.217004269765786816e-05
1.924514762828098355e+02,1.283010174835441717e+02,7.453678220452180639e-04,3.543551810530150194e-04,1.204228064213953076e+01,8.028188065341765878e+00,4.664001969337380413e-05,2.217311216538034270e-05
2.044937569249493663e+02,1.363292055488859376e+02,7.920078417385918680e-04,3.765282932183953621e-04,1.204393809864365039e+01,8.029292243407297747e+00,4.664635896138894736e-05,2.217615814460157991e-05
2.165376950235930167e+02,1.443584977922932353e+02,8.386542006999808153e-04,3.987044513629969420e-04,1.221655959337951458e+01,8.144773308649206456e+00,6.456271260254374447e-04,1.720749914125569010e-04
2.287542546169725313e+02,1.525032711009424418e+02,1.484281326725418260e-03,5.707794427755538431e-04,1.344023161421375789e+01,8.965984012457795416e+00,4.651170800086332734e-03,1.174656195833081573e-03
2.421944862311862892e+02,1.614692551134002372e+02,6.135452126811750777e-03,1.745435638608635416e-03,1.360515159166976673e+01,9.075281170544087672e+00,4.710041572210628587e-03,1.189456358463734801e-03
2.557996378228560559e+02,1.705445362839443249e+02,1.084549369902237936e-02,2.934891997072370216e-03,1.376993195056999753e+01,9.190962183162923793e+00,4.769629817222856283e-03,1.204510694450022443e-03
2.695695697734260534e+02,1.797354984671072486e+02,1.561512351624523565e-02,4.139402691522392659e-03,1.392197773884475964e+01,9.295841637096771137e+00,4.778245323393423560e-03,1.206753688452582782e-03
2.834915475122708131e+02,1.890313401042040198e+02,2.039336883963865921e-02,5.346156379974975441e-03,1.405363715289286120e+01,9.388764691234854354e+00,4.730856858098743400e-03,1.194983068775477657e-03
2.975451846651636743e+02,1.984201047954388741e+02,2.512422569773740261e-02,6.541139448750453098e-03,1.422121678457261851e+01,9.511654532973068399e+00,4.790851626832185600e-03,1.210245632582804265e-03
3.117664014497362928e+02,2.079317593284119425e+02,2.991507732456958821e-02,7.751385081333257362e-03,1.439845219945976851e+01,9.634018982179270552e+00,4.854021719222102044e-03,1.226192097384625618e-03
3.261648536491960613e+02,2.175657783105912131e+02,3.476909904379169025e-02,8.977577178717882980e-03,1.476382328989171810e+01,9.907207093207034632e+00,5.393371512154077063e-03,1.361931084035317152e-03
3.409286769390877794e+02,2.274729854037982477e+02,4.016247055594576731e-02,1.033950826275320013e-02,1.517334105131908473e+01,1.017945217416797732e+01,5.926202570239111345e-03,1.495525200014030665e-03
3.561020179904068641e+02,2.376524375779662250e+02,4.608867312618487866e-02,1.183503346276723080e-02,1.541817689831987082e+01,1.033647057437681838e+01,6.028282198917642165e-03,1.520687821713931007e-03
3.715201948887267349e+02,2.479889081523430434e+02,5.211695532510252082e-02,1.335572128448116180e-02,1.564787287963065410e+01,1.052168776305117603e+01,6.128101659599469175e-03,1.545941605129207488e-03
3.871680677683573890e+02,2.585105959153942194e+02,5.824505698470199000e-02,1.490166288961036929e-02,1.589603301749775710e+01,1.070449175072945991e+01,6.234830089918652618e-03,1.572878481974274503e-03
4.030641007858551461e+02,2.692150876661236794e+02,6.447988707462064262e-02,1.647454137158464380e-02,1.615301150079034187e+01,1.089414440146879315e+01,6.346048730014125505e-03,1.600937364005097091e-03
4.192171122866454880e+02,2.801092320675924725e+02,7.082593580463476812e-02,1.807547873558974089e-02,1.711381449646353303e+01,1.165110094434760413e+01,7.886930023234928200e-03,1.989462536351273292e-03
4.363309267831090210e+02,2.917603330119400766e+02,7.871286582786969632e-02,2.006494127194101418e-02,1.778492597636500250e+01,1.204023427959344872e+01,8.548771668327750928e-03,2.154060088114001514e-03
4.541158527594740235e+02,3.038005672915335253e+02,8.726163749619744725e-02,2.221900136005501569e-02,1.818071322912680898e+01,1.235344741753903008e+01,8.766856181929558178e-03,2.208256854028905342e-03
4.722965659886008325e+02,3.161540147090725554e+02,9.602849367812700543e-02,2.442725821408392103e-02,1.859339104490038608e+01,1.269800086953557638e+01,8.997724718367502983e-03,2.266537758976026884e-03
4.908899570335012186e+02,3.288520155786081318e+02,1.050262183964945084e-01,2.669379597305994792e-02,2.241791434350716372e+01,1.549051173145926441e+01,1.498882578343506411e-02,3.767569853111382011e-03
5.133078713770083823e+02,3.443425273100673962e+02,1.200150441799295725e-01,3.046136582617132993e-02,1.065886831230056941e+01,7.455116692012893509e+00,7.365826666799649147e-03,1.852385222258071118e-03
