Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
2.165067622032945280e+02,3.608453134946736895e+01,1.342711370561259533e-03,-2.476951441351859704e-04,8.602482152134797388e+00,1.437503153277553736e+00,4.086027054938561401e-03,-1.476196872705125111e-03
2.251092443554293254e+02,3.752203450274492269e+01,5.428738425499820934e-03,-1.723892016840311136e-03,8.643260317867856202e+00,1.435393643251259732e+00,4.109131904960668276e-03,-1.484687824370984829e-03
2.337525046732971816e+02,3.895742814599618242e+01,9.537870330460489210e-03,-3.208579841211295965e-03,8.687882009817997186e+00,1.449629252728279027e+00,4.131381201496876418e-03,-1.492697167715056981e-03
2.424403866831151788e+02,4.040705739872446145e+01,1.366925153195736563e-02,-4.701277008926352946e-03,8.730747091590529863e+00,1.457485774277898827e+00,4.154176349462074605e-03,-1.500933295353344514e-03
2.511711337747057087e+02,4.186454317300236028e+01,1.782342788141944023e-02,-6.202210304279697460e-03,8.773764243508594518e+00,1.465465705149242126e+00,4.177257133199146349e-03,-1.509272654827459488e-03
2.599448980182143032e+02,4.333000887815160240e+01,2.200068501461858658e-02,-7.711482959107156948e-03,8.809876559336601076e+00,1.476789034667874034e+00,4.144132711371876360e-03,-1.497100653989967556e-03
2.687547745775509043e+02,4.480679791281947644e+01,2.614481772599046294e-02,-9.208583613097124504e-03,8.838154973197276831e+00,1.479725672994469221e+00,4.089462937410765636e-03,-1.477170408221336814e-03
2.775929295507481811e+02,4.628652358581394566e+01,3.023428066340122858e-02,-1.068575402131846132e-02,8.876010406471380065e+00,1.479141876784503040e+00,4.111435179239671805e-03,-1.485224692665603960e-03
2.864689399572195612e+02,4.776566546259844870e+01,3.434571584264090038e-02,-1.217097871398406528e-02,8.921063943542776542e+00,1.493564452115272445e+00,4.134494268702978981e-03,-1.493527679300891281e-03
2.953900039007623377e+02,4.925922991471372114e+01,3.848021011134387936e-02,-1.366450639328495656e-02,8.963292088825880910e+00,1.501873740292808179e+00,4.157515875521738957e-03,-1.501841163016217132e-03
3.043532959895882186e+02,5.076110365500652932e+01,4.263772598686561832e-02,-1.516634755630117369e-02,9.005546331777452451e+00,1.510060942898959979e+00,4.180812066571268359e-03,-1.510257733320247500e-03
3.133588423213656711e+02,5.227116459790548930e+01,4.681853805343688668e-02,-1.667660528962142119e-02,9.119412483217729459e+00,1.493928877957934276e+00,4.684518244250812646e-03,-1.693924776158078210e-03
3.224782548045834005e+02,5.376509347586342358e+01,5.150305629768769933e-02,-1.837053006577949940e-02,9.242661521622039800e+00,1.565256500721055488e+00,4.973438355709611236e-03,-1.798493896204511611e-03
3.317209163262054403e+02,5.533034997658447907e+01,5.647649465339731056e-02,-2.016902396198401101e-02,9.298896641861574608e+00,1.589582394432937917e+00,5.007612902395076893e-03,-1.810469995169438490e-03
3.410198129680670149e+02,5.691993237101741698e+01,6.148410755579238746e-02,-2.197949395715344950e-02,9.337547629828748086e+00,1.574180762618709650e+00,5.040472892433471575e-03,-1.822455009719482766e-03
3.503573605978957630e+02,5.849411313363612663e+01,6.652458044822585903e-02,-2.380194896687293227e-02,9.387917495172189319e+00,1.584042514817674885e+00,5.075287208109471870e-03,-1.835051561955642480e-03
3.597452780930679523e+02,6.007815564845380152e+01,7.159986765633533090e-02,-2.563700052882857475e-02,9.438935246056189499e+00,1.594927469791258545e+00,5.110737491668654320e-03,-1.847866150945582514e-03
3.691842133391241418e+02,6.167308311824506006e+01,7.671060514800398522e-02,-2.748486667977415726e-02,9.490060094654836576e+00,1.605780200781751432e+00,5.146746138928876002e-03,-1.860886822574771282e-03
3.786742734337789784e+02,6.327886331902681150e+01,8.185735128693286122e-02,-2.934575350234892854e-02,9.541302121124203950e+00,1.616773896161959101e+00,5.183335360527535629e-03,-1.874115363921919492e-03
3.882155755549031824e+02,6.489563721518877060e+01,8.704068664746039685e-02,-3.121986886627084803e-02,9.592804829415570111e+00,1.627924177721084220e+00,5.220526290040203299e-03,-1.887565917152379119e-03
3.978083803843187525e+02,6.652356139290985482e+01,9.226121293750060015e-02,-3.310743478342322715e-02,9.841631783139007439e+00,1.683841144751568208e+00,6.122828449815945207e-03,-2.215227406739454785e-03
4.076500121674577599e+02,6.820740253766142303e+01,9.838404138731654536e-02,-3.532266219016268194e-02,9.976997371375944113e+00,1.637553704241113905e+00,6.676015767241541554e-03,-2.417469555873061338e-03
4.176270095388337040e+02,6.984495624190253693e+01,1.050600571545580869e-01,-3.774013174603574328e-02,1.010536754831838380e+01,1.784020323470599578e+00,6.749647062842395462e-03,-2.442814023857958761e-03
4.277323770871520878e+02,7.162897656537313651e+01,1.118097042174004824e-01,-4.018294576989370204e-02,1.014799570896582281e+01,1.745890371814496689e+00,6.811101190286786289e-03,-2.465254404063289828e-03
4.378803727961179106e+02,7.337486693718763320e+01,1.186208054076872687e-01,-4.264820017395699187e-02,1.021355851100491918e+01,1.758334661077782357e+00,6.877171932776787733e-03,-2.489193230236629029e-03
4.480939313071228298e+02,7.513320159826541556e+01,1.254979773404640564e-01,-4.513739340419362089e-02,1.028153718529171101e+01,1.775234766850530832e+00,6.945153313539509377e-03,-2.513802371792661638e-03
4.583754684924145408e+02,7.690843636511594639e+01,1.324431306540035658e-01,-4.765119577598628253e-02,1.047295322715967814e+01,1.723703124106563678e+00,7.714674055032871847e-03,-2.795124039859507581e-03
4.688484217195742190e+02,7.863213948922251006e+01,1.401578047090364376e-01,-5.044631981584579011e-02,1.143441970921691109e+01,2.124765061580092151e+00,1.103497548519916105e-02,-3.998691084394150053e-03
4.802828414287911301e+02,8.075690455080260222e+01,1.511927801942355987e-01,-5.444501090023994017e-02,1.146103035080437849e+01,1.985260836263606166e+00,1.119623969492086757e-02,-4.058810267822406115e-03
4.917438717795955085e+02,8.274216538706620838e+01,1.623890198891564662e-01,-5.850382116806234628e-02,2.105557176433080713e+00,4.157419219670259736e-01,2.046888193035112380e-03,-7.416497778823596954e-04
