Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
4.555422532867066820e+01,4.555422532867066820e+01,1.561859183638392493e-04,1.561859183638392493e-04,1.981264980815147680e+00,1.981264980815147680e+00,6.792914065943770350e-06,6.792914065943770350e-06
4.753549030948581589e+01,4.753549030948581589e+01,1.629788324297830196e-04,1.629788324297830196e-04,1.981318605430352875e+00,1.981318605430352875e+00,6.793089074094265647e-06,6.793089074094265647e-06
4.951680891491616876e+01,4.951680891491616876e+01,1.697719215038772853e-04,1.697719215038772853e-04,1.981372232228736152e+00,1.981372232228736152e+00,6.793275717886104606e-06,6.793275717886104606e-06
5.149818114714490491e+01,5.149818114714490491e+01,1.765651972217633899e-04,1.765651972217633899e-04,1.981425860680140261e+00,1.981425860680140261e+00,6.793462357560685816e-06,6.793462357560685816e-06
5.347960700782504517e+01,5.347960700782504517e+01,1.833586595793240757e-04,1.833586595793240757e-04,1.981479490139179234e+00,1.981479490139179234e+00,6.793637353976888105e-06,6.793637353976888105e-06
5.546108649796422441e+01,5.546108649796422441e+01,1.901522969333009638e-04,1.901522969333009638e-04,1.981533122518996493e+00,1.981533122518996493e+00,6.793835624637113322e-06,6.793835624637113322e-06
5.744261962048322090e+01,5.744261962048322090e+01,1.969461325579380771e-04,1.969461325579380771e-04,1.981586755237970010e+00,1.981586755237970010e+00,6.794010612754777974e-06,6.794010612754777974e-06
5.942420637572119091e+01,5.942420637572119091e+01,2.037401431706928551e-04,2.037401431706928551e-04,1.981644205755770827e+00,1.981644205755770827e+00,6.794197236340151309e-06,6.794197236340151309e-06
6.140585058147696174e+01,6.140585058147696174e+01,2.105343404070330064e-04,2.105343404070330064e-04,1.981694026951693388e+00,1.981694026951693388e+00,6.794383855364096369e-06,6.794383855364096369e-06
6.338754460842865512e+01,6.338754460842865512e+01,2.173287242623971028e-04,2.173287242623971028e-04,1.981747665275136683e+00,1.981747665275136683e+00,6.794570470714493418e-06,6.794570470714493418e-06
6.536929227370379181e+01,6.536929227370379181e+01,2.241232947331115962e-04,2.241232947331115962e-04,1.981805120829704947e+00,1.981805120829704947e+00,6.794757081503435088e-06,6.794757081503435088e-06
6.735109739453349675e+01,6.735109739453349675e+01,2.309180518146150313e-04,2.309180518146150313e-04,1.981854946906921100e+00,1.981854946906921100e+00,6.794943688396702826e-06,6.794943688396702826e-06
6.933295234144041785e+01,6.933295234144041785e+01,2.377129955030117341e-04,2.377129955030117341e-04,1.981912404159757557e+00,1.981912404159757557e+00,6.795107013933391650e-06,6.795107013933391650e-06
7.131486474560017541e+01,7.131486474560017541e+01,2.445081025169451258e-04,2.445081025169451258e-04,1.981962235104660408e+00,1.981962235104660408e+00,6.795316890210502132e-06,6.795316890210502132e-06
7.329682698070483582e+01,7.329682698070483582e+01,2.513034194071556279e-04,2.513034194071556279e-04,1.982019695623094435e+00,1.982019695623094435e+00,6.795480207384143288e-06,6.795480207384143288e-06
7.527884667632793025e+01,7.527884667632793025e+01,2.580988996145397712e-04,2.580988996145397712e-04,1.982069529914369355e+00,1.982069529914369355e+00,6.795690075331382689e-06,6.795690075331382689e-06
7.726091620624229961e+01,7.726091620624229961e+01,2.648945896898711539e-04,2.648945896898711539e-04,1.982126993698457795e+00,1.982126993698457795e+00,6.795853384807784732e-06,6.795853384807784732e-06
7.924304319994075740e+01,7.924304319994075740e+01,2.716904430746789386e-04,2.716904430746789386e-04,1.982184462855244078e+00,1.982184462855244078e+00,6.796063243759019237e-06,6.796063243759019237e-06
8.122522766279600148e+01,8.122522766279600148e+01,2.784865063184379578e-04,2.784865063184379578e-04,1.982234298437617781e+00,1.982234298437617781e+00,6.796226545537965326e-06,6.796226545537965326e-06
8.320746196123361926e+01,8.320746196123361926e+01,2.852827328639759232e-04,2.852827328639759232e-04,1.982284137439222604e+00,1.982284137439222604e+00,6.796413119805285764e-06,6.796413119805285764e-06
8.518974609867284187e+01,8.518974609867284187e+01,2.920791459837812089e-04,2.920791459837812089e-04,1.982341609690763562e+00,1.982341609690763562e+00,6.796599689732544906e-06,6.796599689732544906e-06
8.717208770836360543e+01,8.717208770836360543e+01,2.988757456735137538e-04,2.988757456735137538e-04,1.982399083673115570e+00,1.982399083673115570e+00,6.796786255985822357e-06,6.796786255985822357e-06
8.915448679203672100e+01,8.915448679203672100e+01,3.056725319294995762e-04,3.056725319294995762e-04,1.982448927607734390e+00,1.982448927607734390e+00,6.796972817898930090e-06,6.796972817898930090e-06
9.113693571964445539e+01,9.113693571964445539e+01,3.124695047473985063e-04,3.124695047473985063e-04,1.982498773117526980e+00,1.982498773117526980e+00,6.797159375693966922e-06,6.797159375693966922e-06
9.311943449276198237e+01,9.311943449276198237e+01,3.192666641230924732e-04,3.192666641230924732e-04,1.982556249871862519e+00,1.982556249871862519e+00,6.797322653808140613e-06,6.797322653808140613e-06
9.510199074263384489e+01,9.510199074263384489e+01,3.260639867769006138e-04,3.260639867769006138e-04,1.982613732736567158e+00,1.982613732736567158e+00,6.797532479087579297e-06,6.797532479087579297e-06
9.708460447537041205e+01,9.708460447537041205e+01,3.328615192559881931e-04,3.328615192559881931e-04,1.982663583179331113e+00,1.982663583179331113e+00,6.797719024527861323e-06,6.797719024527861323e-06
9.906726805854974316e+01,9.906726805854974316e+01,3.396592382805160544e-04,3.396592382805160544e-04,1.982721064883961049e+00,1.982721064883961049e+00,6.797882290761943919e-06,6.797882290761943919e-06
1.010499891234337042e+02,1.010499891234337042e+02,3.464571205712779984e-04,3.464571205712779984e-04,1.982770920885826627e+00,1.982770920885826627e+00,6.798092103211693035e-06,6.798092103211693035e-06
1.030327600443195308e+02,1.030327600443195308e+02,3.532552126744896914e-04,3.532552126744896914e-04,1.982828405855997289e+00,1.982828405855997289e+00,6.798255361525407710e-06,6.798255361525407710e-06
1.050155884501755281e+02,1.050155884501755281e+02,3.600534680360150991e-04,3.600534680360150991e-04,1.982878262714734774e+00,1.982878262714734774e+00,6.798441890808637911e-06,6.798441890808637911e-06
1.069984667128902629e+02,1.069984667128902629e+02,3.668519099268237370e-04,3.668519099268237370e-04,1.982935755929347010e+00,1.982935755929347010e+00,6.798651690428372200e-06,6.798651690428372200e-06
1.089814024688196099e+02,1.089814024688196099e+02,3.736505616172521092e-04,3.736505616172521092e-04,1.982993245849783648e+00,1.982993245849783648e+00,6.798814936861236839e-06,6.798814936861236839e-06
1.109643957146693936e+02,1.109643957146693936e+02,3.804493765541133461e-04,3.804493765541133461e-04,1.983043107641421443e+00,1.983043107641421443e+00,6.799001453788844872e-06,6.799001453788844872e-06
1.129474388223108150e+02,1.129474388223108150e+02,3.872483780079021909e-04,3.872483780079021909e-04,1.983092973682019533e+00,1.983092973682019533e+00,6.799211240578076441e-06,6.799211240578076441e-06
1.149305317959928345e+02,1.149305317959928345e+02,3.940475892484802674e-04,3.940475892484802674e-04,1.983150465728996892e+00,1.983150465728996892e+00,6.799351201529650526e-06,6.799351201529650526e-06
1.169136822617218314e+02,1.169136822617218314e+02,4.008469404500099179e-04,4.008469404500099179e-04,1.983207970294245115e+00,1.983207970294245115e+00,6.799584253301324804e-06,6.799584253301324804e-06
1.188968902320160765e+02,1.188968902320160765e+02,4.076465247033112427e-04,4.076465247033112427e-04,1.983257833061841779e+00,1.983257833061841779e+00,6.799724206870403666e-06,6.799724206870403666e-06
1.208801480650779183e+02,1.208801480650779183e+02,4.144462489101816464e-04,4.144462489101816464e-04,1.983307702844442133e+00,1.983307702844442133e+00,6.799910703520828988e-06,6.799910703520828988e-06
1.228634557679223605e+02,1.228634557679223605e+02,4.212461596137024753e-04,4.212461596137024753e-04,1.983365212670989308e+00,1.983365212670989308e+00,6.800143741986523684e-06,6.800143741986523684e-06
1.248468209805933498e+02,1.248468209805933498e+02,4.280463033556889990e-04,4.280463033556889990e-04,1.983422712703273305e+00,1.983422712703273305e+00,6.800283684148494649e-06,6.800283684148494649e-06
1.268302436932966231e+02,1.268302436932966231e+02,4.348465870398374937e-04,4.348465870398374937e-04,1.983472587418660282e+00,1.983472587418660282e+00,6.800470168442213602e-06,6.800470168442213602e-06
1.288137162807152833e+02,1.288137162807152833e+02,4.416470572082797073e-04,4.416470572082797073e-04,1.983530102610387758e+00,1.983530102610387758e+00,6.800703193601495035e-06,6.800703193601495035e-06
1.307972463833256711e+02,1.307972463833256711e+02,4.484477604018812023e-04,4.484477604018812023e-04,1.983587607454524004e+00,1.983587607454524004e+00,6.800843124356032842e-06,6.800843124356032842e-06
1.327808339907801951e+02,1.327808339907801951e+02,4.552486035262372352e-04,4.552486035262372352e-04,1.983629854183050156e+00,1.983629854183050156e+00,6.801029596292557534e-06,6.801029596292557534e-06
1.347644638449632453e+02,1.347644638449632453e+02,4.620496331225297927e-04,4.620496331225297927e-04,1.983687368274217988e+00,1.983687368274217988e+00,6.801216063888099357e-06,6.801216063888099357e-06
1.367481512132374633e+02,1.367481512132374633e+02,4.688508491864178921e-04,4.688508491864178921e-04,1.983744890550156015e+00,1.983744890550156015e+00,6.801449071748555657e-06,6.801449071748555657e-06
1.387318961037876193e+02,1.387318961037876193e+02,4.756522982581664477e-04,4.756522982581664477e-04,1.983802401740973664e+00,1.983802401740973664e+00,6.801588987070668162e-06,6.801588987070668162e-06
1.407156985055285929e+02,1.407156985055285929e+02,4.824538872452371159e-04,4.824538872452371159e-04,1.983844654769796989e+00,1.983844654769796989e+00,6.801775442308527833e-06,6.801775442308527833e-06
1.426995431602983899e+02,1.426995431602983899e+02,4.892556626875456437e-04,4.892556626875456437e-04,1.983917441934693215e+00,1.983917441934693215e+00,6.801961893870833720e-06,6.801961893870833720e-06
1.446834606022330831e+02,1.446834606022330831e+02,4.960576245814164774e-04,4.960576245814164774e-04,1.983959698217461209e+00,1.983959698217461209e+00,6.802148340869949503e-06,6.802148340869949503e-06
1.466674203004505443e+02,1.466674203004505443e+02,5.028597729222864269e-04,5.028597729222864269e-04,1.984001955919666216e+00,1.984001955919666216e+00,6.802334784193511501e-06,6.802334784193511501e-06
1.486514222563702106e+02,1.486514222563702106e+02,5.096621077064799384e-04,5.096621077064799384e-04,1.984074748380578512e+00,1.984074748380578512e+00,6.802521223175711160e-06,6.802521223175711160e-06
1.506354970047507891e+02,1.506354970047507891e+02,5.164646289296556496e-04,5.164646289296556496e-04,1.984117009336557658e+00,1.984117009336557658e+00,6.802707657816440059e-06,6.802707657816440059e-06
1.526196140140873467e+02,1.526196140140873467e+02,5.232673365874720896e-04,5.232673365874720896e-04,1.984174538589343229e+00,1.984174538589343229e+00,6.802894088781398334e-06,6.802894088781398334e-06
1.546037885526766900e+02,1.546037885526766900e+02,5.300702306762534880e-04,5.300702306762534880e-04,1.984232069572726687e+00,1.984232069572726687e+00,6.803080515183058084e-06,6.803080515183058084e-06
1.565880206222494166e+02,1.565880206222494166e+02,5.368733111914365461e-04,5.368733111914365461e-04,1.984289602286963827e+00,1.984289602286963827e+00,6.803266937908947209e-06,6.803266937908947209e-06
1.585723102245363805e+02,1.585723102245363805e+02,5.436765781293454933e-04,5.436765781293454933e-04,1.984331869543183302e+00,1.984331869543183302e+00,6.803453356293040315e-06,6.803453356293040315e-06
1.605566420940795638e+02,1.605566420940795638e+02,5.504800314856385336e-04,5.504800314856385336e-04,1.984389397950707234e+00,1.984389397950707234e+00,6.803593230194564072e-06,6.803593230194564072e-06
1.625410314920302710e+02,1.625410314920302710e+02,5.572836247158330977e-04,5.572836247158330977e-04,1.984446943117774254e+00,1.984446943117774254e+00,6.803826181018776155e-06,6.803826181018776155e-06
1.645254784351480453e+02,1.645254784351480453e+02,5.640874508968518738e-04,5.640874508968518738e-04,1.984504482547322368e+00,1.984504482547322368e+00,6.804012586821787251e-06,6.804012586821787251e-06
1.665099829176953676e+02,1.665099829176953676e+02,5.708914634836736611e-04,5.708914634836736611e-04,1.984546756103640064e+00,1.984546756103640064e+00,6.804198988948702460e-06,6.804198988948702460e-06
1.684945296737990077e+02,1.684945296737990077e+02,5.776956624726223635e-04,5.776956624726223635e-04,1.984619558565526631e+00,1.984619558565526631e+00,6.804338847637351854e-06,6.804338847637351854e-06
1.704791492323645343e+02,1.704791492323645343e+02,5.845000013202597154e-04,5.845000013202597154e-04,1.984661843212734311e+00,1.984661843212734311e+00,6.804571780715451199e-06,6.804571780715451199e-06
1.724638110755772686e+02,1.724638110755772686e+02,5.913045731009751666e-04,5.913045731009751666e-04,1.984704121442092628e+00,1.984704121442092628e+00,6.804758170038697693e-06,6.804758170038697693e-06
1.744485151970193613e+02,1.744485151970193613e+02,5.981093312710138643e-04,5.981093312710138643e-04,1.984776937129339558e+00,1.984776937129339558e+00,6.804944555685523040e-06,6.804944555685523040e-06
1.764332921341487008e+02,1.764332921341487008e+02,6.049142758266993873e-04,6.049142758266993873e-04,1.984819210314469728e+00,1.984819210314469728e+00,6.805084399160972811e-06,6.805084399160972811e-06
1.784181113444631706e+02,1.784181113444631706e+02,6.117193602258603601e-04,6.117193602258603601e-04,1.984876769649702055e+00,1.984876769649702055e+00,6.805317314491983634e-06,6.805317314491983634e-06
1.804029881141128726e+02,1.804029881141128726e+02,6.185246775403523438e-04,6.185246775403523438e-04,1.984934322509900539e+00,1.984934322509900539e+00,6.805503687556534349e-06,6.805503687556534349e-06
1.823879224366227731e+02,1.823879224366227731e+02,6.253301812279088781e-04,6.253301812279088781e-04,1.984991868526037706e+00,1.984991868526037706e+00,6.805643519621515196e-06,6.805643519621515196e-06
1.843729143051488109e+02,1.843729143051488109e+02,6.321358247475303933e-04,6.321358247475303933e-04,1.985034164791613875e+00,1.985034164791613875e+00,6.805876421641667527e-06,6.805876421641667527e-06
1.863579484699404247e+02,1.863579484699404247e+02,6.389417011691720608e-04,6.389417011691720608e-04,1.985106982519567964e+00,1.985106982519567964e+00,6.806016246099452251e-06,6.806016246099452251e-06
1.883430554524599927e+02,1.883430554524599927e+02,6.457477174152715131e-04,6.457477174152715131e-04,1.985134013477050985e+00,1.985134013477050985e+00,6.806249139245409800e-06,6.806249139245409800e-06
1.903281894659370437e+02,1.903281894659370437e+02,6.525539665545169229e-04,6.525539665545169229e-04,1.985206834482056593e+00,1.985206834482056593e+00,6.806388956095889980e-06,6.806388956095889980e-06
1.923133963004191003e+02,1.923133963004191003e+02,6.593603555106128129e-04,6.593603555106128129e-04,1.985264406370276902e+00,1.985264406370276902e+00,6.806621840367652748e-06,6.806621840367652748e-06
1.942986607067893772e+02,1.942986607067893772e+02,6.661669773509804656e-04,6.661669773509804656e-04,1.985306692952121921e+00,1.985306692952121921e+00,6.806761649610611545e-06,6.806761649610611545e-06
1.962839673997414991e+02,1.962839673997414991e+02,6.729737390005910772e-04,6.729737390005910772e-04,1.985364268278459576e+00,1.985364268278459576e+00,6.806994525007637430e-06,6.806994525007637430e-06
1.982693316680199587e+02,1.982693316680199587e+02,6.797807335255987146e-04,6.797807335255987146e-04,1.991659857589269222e+00,1.991659857589269222e+00,2.248953783709397442e-05,2.248953783709397442e-05
2.002609915256092279e+02,2.002609915256092279e+02,7.022702713626926890e-04,7.022702713626926890e-04,2.213921666638839270e+00,2.213921666638839270e+00,5.755988706153913849e-04,5.755988706153913849e-04
2.024749131922480672e+02,2.024749131922480672e+02,1.277869141978084074e-03,1.277869141978084074e-03,2.223109972606323481e+00,2.223109972606323481e+00,5.780085710258453958e-04,5.780085710258453958e-04
2.046980231648543906e+02,2.046980231648543906e+02,1.855877713003929470e-03,1.855877713003929470e-03,2.226555447347351446e+00,2.226555447347351446e+00,5.789249968024333219e-04,5.789249968024333219e-04
2.069245786122017421e+02,2.069245786122017421e+02,2.434802709806362792e-03,2.434802709806362792e-03,2.231950520225183254e+00,2.231950520225183254e+00,5.803488382737495219e-04,5.803488382737495219e-04
2.091565291324269253e+02,2.091565291324269253e+02,3.015151548080112313e-03,3.015151548080112313e-03,2.237391816189671090e+00,2.237391816189671090e+00,5.817820713584376940e-04,5.817820713584376940e-04
2.113939209486165964e+02,2.113939209486165964e+02,3.596933619438550007e-03,3.596933619438550007e-03,2.242848501530460226e+00,2.242848501530460226e+00,5.832229956960182510e-04,5.832229956960182510e-04
2.136367694501470567e+02,2.136367694501470567e+02,4.180156615134568258e-03,4.180156615134568258e-03,2.248351480850089956e+00,2.248351480850089956e+00,5.846723256368070720e-04,5.846723256368070720e-04
2.158851209309971466e+02,2.158851209309971466e+02,4.764828940771375330e-03,4.764828940771375330e-03,2.253854812076411918e+00,2.253854812076411918e+00,5.861296616561529477e-04,5.861296616561529477e-04
2.181389757430735585e+02,2.181389757430735585e+02,5.350958602427528278e-03,5.350958602427528278e-03,2.259404674005168090e+00,2.259404674005168090e+00,5.875953458785738298e-04,5.875953458785738298e-04
2.203983804170787266e+02,2.203983804170787266e+02,5.938553948306102108e-03,5.938553948306102108e-03,2.264985868177291195e+00,2.264985868177291195e+00,5.890693491485366959e-04,5.890693491485366959e-04
2.226633662852560178e+02,2.226633662852560178e+02,6.527623297454638804e-03,6.527623297454638804e-03,2.270583234038440423e+00,2.270583234038440423e+00,5.905520121106677678e-04,5.905520121106677678e-04
2.249339495192944582e+02,2.249339495192944582e+02,7.118175309565306572e-03,7.118175309565306572e-03,2.276227698990510362e+00,2.276227698990510362e+00,5.920436742279707593e-04,5.920436742279707593e-04
2.272101772182849686e+02,2.272101772182849686e+02,7.710218983793277331e-03,7.710218983793277331e-03,2.281903707665946968e+00,2.281903707665946968e+00,5.935428265311272489e-04,5.935428265311272489e-04
2.294920809259509156e+02,2.294920809259509156e+02,8.303761810324404580e-03,8.303761810324404580e-03,2.287596493148498666e+00,2.287596493148498666e+00,5.950516566389993378e-04,5.950516566389993378e-04
2.317796774190994142e+02,2.317796774190994142e+02,8.898813466963403918e-03,8.898813466963403918e-03,2.293305813311945940e+00,2.293305813311945940e+00,5.965686553984043961e-04,5.965686553984043961e-04
2.340729832324113602e+02,2.340729832324113602e+02,9.495382122361808314e-03,9.495382122361808314e-03,2.299078339980411556e+00,2.299078339980411556e+00,5.980952682672919379e-04,5.980952682672919379e-04
2.363720615723917717e+02,2.363720615723917717e+02,1.009347739062910025e-02,1.009347739062910025e-02,2.304867668844394757e+00,2.304867668844394757e+00,5.996299876602443485e-04,5.996299876602443485e-04
2.386769292412361665e+02,2.386769292412361665e+02,1.069310737828934460e-02,1.069310737828934460e-02,2.310689494993908966e+00,2.310689494993908966e+00,6.011735203871222677e-04,6.011735203871222677e-04
2.409876187362300755e+02,2.409876187362300755e+02,1.129428089867646687e-02,1.129428089867646687e-02,2.316544303470237764e+00,2.316544303470237764e+00,6.027273071974904861e-04,6.027273071974904861e-04
2.433041630397003132e+02,2.433041630397003132e+02,1.189700820587395735e-02,1.189700820587395735e-02,2.322431880186087483e+00,2.322431880186087483e+00,6.042898410884133681e-04,6.042898410884133681e-04
2.456265949198864007e+02,2.456265949198864007e+02,1.250129804696237072e-02,1.250129804696237072e-02,2.319937976582338024e+00,2.319937976582338024e+00,5.887242027155740326e-04,5.887242027155740326e-04
2.479465328964687387e+02,2.479465328964687387e+02,1.309002224967794475e-02,1.309002224967794475e-02,2.324079641101036486e+00,2.324079641101036486e+00,5.871063699437531480e-04,5.871063699437531480e-04
2.502706125375697752e+02,2.502706125375697752e+02,1.367712861962169790e-02,1.367712861962169790e-02,2.329854747127285464e+00,2.329854747127285464e+00,5.885952037634513412e-04,5.885952037634513412e-04
2.526004672846970607e+02,2.526004672846970607e+02,1.426572382338514924e-02,1.426572382338514924e-02,2.335630132225986699e+00,2.335630132225986699e+00,5.900885479223540869e-04,5.900885479223540869e-04
2.549360974169230474e+02,2.549360974169230474e+02,1.485581237130750333e-02,1.485581237130750333e-02,2.341453046402278915e+00,2.341453046402278915e+00,5.915893164386461234e-04,5.915893164386461234e-04
2.572775504633253263e+02,2.572775504633253263e+02,1.544740168774614945e-02,1.544740168774614945e-02,2.347276759179180772e+00,2.347276759179180772e+00,5.930960153717242805e-04,5.930960153717242805e-04
2.596248272225045071e+02,2.596248272225045071e+02,1.604049770311787373e-02,1.604049770311787373e-02,2.353148975929457265e+00,2.353148975929457265e+00,5.946130171916134965e-04,5.946130171916134965e-04
2.619779761984339643e+02,2.619779761984339643e+02,1.663511072030948723e-02,1.663511072030948723e-02,2.359069494813297752e+00,2.359069494813297752e+00,5.961388225687869191e-04,5.961388225687869191e-04
2.643370456932472621e+02,2.643370456932472621e+02,1.723124954287827415e-02,1.723124954287827415e-02,2.364976743358170097e+00,2.364976743358170097e+00,5.976748640033648086e-04,5.976748640033648086e-04
2.667020224366054322e+02,2.667020224366054322e+02,1.782892440688163896e-02,1.782892440688163896e-02,2.370962835111868117e+00,2.370962835111868117e+00,5.992167178862223276e-04,5.992167178862223276e-04
2.690729852717173003e+02,2.690729852717173003e+02,1.842814112476786129e-02,1.842814112476786129e-02,2.376967737971426686e+00,2.376967737971426686e+00,6.007716699034555685e-04,6.007716699034555685e-04
2.714499530096887270e+02,2.714499530096887270e+02,1.902891279467131685e-02,1.902891279467131685e-02,2.382990012300126637e+00,2.382990012300126637e+00,6.023338333345784612e-04,6.023338333345784612e-04
2.738329430219888536e+02,2.738329430219888536e+02,1.963124662800589532e-02,1.963124662800589532e-02,2.389061666588247590e+00,2.389061666588247590e+00,6.039061005506073110e-04,6.039061005506073110e-04
2.762220046885771012e+02,2.762220046885771012e+02,2.023515272855650263e-02,2.023515272855650263e-02,2.395150930701618108e+00,2.395150930701618108e+00,6.054855174732753920e-04,6.054855174732753920e-04
2.786171556192787193e+02,2.786171556192787193e+02,2.084063824602977802e-02,2.084063824602977802e-02,2.401321836615068150e+00,2.401321836615068150e+00,6.070778897487791315e-04,6.070778897487791315e-04
2.810184774558937875e+02,2.810184774558937875e+02,2.144771613577855715e-02,2.144771613577855715e-02,2.407448283157862079e+00,2.407448283157862079e+00,6.086773443184471943e-04,6.086773443184471943e-04
2.834259257390516495e+02,2.834259257390516495e+02,2.205639348009700434e-02,2.205639348009700434e-02,2.413655855956733376e+00,2.413655855956733376e+00,6.102867660790038673e-04,6.102867660790038673e-04
2.858395815950083829e+02,2.858395815950083829e+02,2.266668024617600821e-02,2.266668024617600821e-02,2.419913992480189791e+00,2.419913992480189791e+00,6.119075751081781700e-04,6.119075751081781700e-04
2.882594955874885727e+02,2.882594955874885727e+02,2.327858782128418638e-02,2.327858782128418638e-02,2.426190813012851777e+00,2.426190813012851777e+00,6.135368220944806272e-04,6.135368220944806272e-04
2.906856864005014245e+02,2.906856864005014245e+02,2.389212464337866701e-02,2.389212464337866701e-02,2.432486828352466546e+00,2.432486828352466546e+00,6.151759286646650560e-04,6.151759286646650560e-04
2.931181732288538910e+02,2.931181732288538910e+02,2.450730057204333207e-02,2.450730057204333207e-02,2.484149512214230526e+00,2.484149512214230526e+00,6.947844827571818260e-04,6.947844827571818260e-04
2.956023227410681216e+02,2.956023227410681216e+02,2.520208505480051389e-02,2.520208505480051389e-02,2.514163513047776632e+00,2.514163513047776632e+00,7.348359411573530953e-04,7.348359411573530953e-04
2.981164862541158982e+02,2.981164862541158982e+02,2.593692099595786699e-02,2.593692099595786699e-02,2.522109563381491171e+00,2.522109563381491171e+00,7.372271639062774606e-04,7.372271639062774606e-04
