Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
2.798472541171863605e-11,1.282163272729341656e+02,-1.709551336349769777e-04,6.105540567398364850e-04,1.779910041850055052e-12,8.017258121776251301e+00,-1.068969572719385172e-05,3.817745586191540613e-05
2.976463545356869110e-11,1.362335853947104169e+02,-1.816448293621708294e-04,6.487315126017518911e-04,1.784882262179586720e-12,8.017701853103915255e+00,-1.069027574886893686e-05,3.817958152889226221e-05
3.154951771574827782e-11,1.442512872478143322e+02,-1.923351051110397663e-04,6.869110941306441533e-04,1.779198688015075817e-12,8.018145609141555497e+00,-1.069086743175369893e-05,3.818166036487333128e-05
3.332871640376335364e-11,1.522694328569558877e+02,-2.030259725427934652e-04,7.250927544955174846e-04,1.781331673514680687e-12,8.018589395840820089e+00,-1.069143584437495082e-05,3.818373890686636764e-05
3.511004807727803433e-11,1.602880222527967078e+02,-2.137174083871684160e-04,7.632764934023838523e-04,1.778487392783823497e-12,8.019017949996595007e+00,-1.069203920657393978e-05,3.818586368388324302e-05
3.688853547006185782e-11,1.683070402027933028e+02,-2.244094475937423558e-04,8.014623570862670953e-04,1.783461840625457926e-12,8.019461805760784046e+00,-1.069264258679334463e-05,3.818798816204868000e-05
3.867199731068731575e-11,1.763265020085540868e+02,-2.351020901805357004e-04,8.396503452483157753e-04,1.778489237825340467e-12,8.019905684699153881e+00,-1.069322269637996005e-05,3.819006581570576209e-05
4.045048654851265622e-11,1.843464076932532407e+02,-2.457953128769156605e-04,8.778404110640215374e-04,1.782040769277072163e-12,8.020349594252792258e+00,-1.069380282335395281e-05,3.819214317564282625e-05
4.223252731778972838e-11,1.923667572875060330e+02,-2.564891157002696133e-04,9.160325542396643636e-04,7.810853645102051932e-07,8.030933434466959397e+00,-6.145448386529956449e-05,1.397357344016386671e-04
7.811275970375230026e-07,2.003976907219729924e+02,-3.179435995655691778e-04,1.055768288641303031e-03,4.248049145881120821e-03,8.473382272143396676e+00,-2.185280021575254552e-03,4.388492622770361236e-03
4.248830273478157969e-03,2.088710729941163891e+02,-2.503223621140823838e-03,5.444260911411664267e-03,-8.983661444877848526e-03,8.502508087690557659e+00,-2.195835380207736536e-03,4.409290478851199749e-03
-4.734831171399690557e-03,2.173735810818069467e+02,-4.699059001348560374e-03,9.853551390262864015e-03,-1.201341949949204235e-04,8.540777269292647134e+00,-2.205795616818719343e-03,4.429375854733415274e-03
-4.854965366394610980e-03,2.259143583510995938e+02,-6.904854618167279717e-03,1.428292724499627929e-02,-1.582611798872871761e-04,8.574718855044437760e+00,-2.215965163379950489e-03,4.449796037589140787e-03
-5.013226546281898156e-03,2.344890772061440316e+02,-9.120819781547230207e-03,1.873272328258542008e-02,-1.536318746936460658e-04,8.608537938078342222e+00,-2.226233069562502664e-03,4.470414813078651961e-03
-5.166858420975544222e-03,2.430976151442223738e+02,-1.134705285110973287e-02,2.320313809566407204e-02,1.265149315477381506e-02,8.638238880138914055e+00,-2.189311532164492369e-03,4.397087193630206531e-03
7.484634733798269969e-03,2.517358540243612879e+02,-1.353636438327422524e-02,2.760022528929427857e-02,-6.306203251789472761e-03,8.654848581898249904e+00,-2.176089662023076091e-03,4.370373073689658855e-03
1.178431482008796992e-03,2.603907026062595378e+02,-1.571245404529730133e-02,3.197059836298393742e-02,-6.328678542664262392e-03,8.687166162318021634e+00,-2.186066052962298140e-03,4.390253835553324657e-03
-5.150247060655465184e-03,2.690778687685775594e+02,-1.789852009825959947e-02,3.636085219853726208e-02,-2.144994904414894432e-04,8.722926843118216311e+00,-2.196176663852997951e-03,4.410611565080303775e-03
-5.364746551096954627e-03,2.778007956116957757e+02,-2.009469676211259742e-02,4.077146376361756586e-02,-1.040296512221502642e-04,8.755230910286570634e+00,-2.206320625617135683e-03,4.430992471371950070e-03
-5.468776202319104891e-03,2.865560265219823464e+02,-2.230101738772973310e-02,4.520245623498951593e-02,-2.087908986706311920e-02,8.794920433460106324e+00,-2.289235238399887212e-03,4.596271739190208039e-03
-2.634786606938222323e-02,2.953509469554424527e+02,-2.459025262612962032e-02,4.979872797417972397e-02,-6.962734457260209842e-02,8.883967350078592062e+00,-2.609209205401318704e-03,5.234200574808486883e-03
-9.597521064198431817e-02,3.042349143055210448e+02,-2.719946183153093902e-02,5.503292854898821085e-02,8.517129791553784690e-02,9.008717253074337350e+00,-2.625005285359305329e-03,5.269546298090330150e-03
-1.080391272644646433e-02,3.132436315585953821e+02,-2.982446711689024435e-02,6.030247484707854100e-02,2.235864789487656407e-03,8.999422548327402183e+00,-2.638594546195579399e-03,5.296109762848860703e-03
-8.568047936958807925e-03,3.222430541069227843e+02,-3.246306166308582375e-02,6.559858460992740170e-02,-7.978415043302204690e-04,9.033930294468689226e+00,-2.653279639600970852e-03,5.325538517057235022e-03
-9.365889441289028394e-03,3.312769844013914735e+02,-3.511634130268679460e-02,7.092412312698463672e-02,-3.349997230917296093e-04,9.070640957996545239e+00,-2.668323317163108499e-03,5.355742731804030710e-03
-9.700889164380758004e-03,3.403476253593880188e+02,-3.778466461984990310e-02,7.627986585878866743e-02,-2.560051827942607522e-04,9.106962809674143955e+00,-2.683546411046996982e-03,5.386296397808160163e-03
-9.956894347175018756e-03,3.494545881690621627e+02,-4.046821103089690008e-02,8.166616225659682760e-02,-2.658374435835809957e-04,9.143036064803197860e+00,-2.698966503474627132e-03,5.417243358709550316e-03
-1.022273179075859975e-02,3.585976242338653606e+02,-4.316717753437152721e-02,8.708340561530637791e-02,-2.710892156906705847e-04,9.178897615856556058e+00,-2.714588942996420950e-03,5.448604199167206286e-03
-1.049382100644927034e-02,3.677765218497219166e+02,-4.588176647736794816e-02,9.253200981447358420e-02,1.037266917605056925e-02,9.328201312613714435e+00,-3.071316417234494500e-03,6.162780434779219219e-03
-1.211518303987018877e-04,3.771047231623356311e+02,-4.895308289460244267e-02,9.869479024925280342e-02,-1.446481054559075885e-01,9.383538858457939114e+00,-3.434611829780304104e-03,6.884510124422496546e-03
-1.447692572863062965e-01,3.864882620207935702e+02,-5.238769472438274677e-02,1.055793003736753000e-01,1.197455610954901578e-01,9.576059129315865448e+00,-3.464153575810008379e-03,6.949387819272276334e-03
-2.502369619081613872e-02,3.960643211501094356e+02,-5.585184830019275515e-02,1.125286881929475763e-01,4.852665608838825639e-03,9.557359956344498642e+00,-3.489256435236752496e-03,6.998822516506630897e-03
-2.017103058197731308e-02,4.056216811064539343e+02,-5.934110473542950764e-02,1.195275107094542072e-01,-1.425751521105824565e-03,9.595660220816171204e+00,-3.515634369183361085e-03,7.051649007394647506e-03
-2.159678210308313764e-02,4.152173413272701055e+02,-6.285673910461286873e-02,1.265791597168488547e-01,-9.197153797736237757e-04,9.638291989247420588e+00,-3.542904377585018305e-03,7.106349701762909588e-03
-2.251649748285676142e-02,4.248556333165175261e+02,-6.639964348219788703e-02,1.336855094186117643e-01,-1.219289536217382647e-01,9.701466890806727861e+00,-3.840513220367589020e-03,7.697608402126770999e-03
-1.444454511045950296e-01,4.345571002073242539e+02,-7.024015670256547605e-02,1.413831178207385353e-01,1.409631454107636572e-01,1.041541757106688237e+01,-5.459181621401687501e-03,1.094282029449605842e-02
-3.482305693831382314e-03,4.449725177783911363e+02,-7.569933832396716356e-02,1.523259381152345937e-01,-5.790775381606105138e-02,1.034483439425446250e+01,-5.513836459282550617e-03,1.104844198302409874e-02
-6.139005950989243066e-02,4.553173521726455988e+02,-8.121317478324971417e-02,1.633743800982586925e-01,-1.882000709722106424e-02,1.043749325139572193e+01,-5.593222252128327021e-03,1.120725105073791528e-02
-8.021006660711349490e-02,4.657548454240413207e+02,-8.680639703537804119e-02,1.745816311489966077e-01,6.274906467087494610e-02,2.669897181739372627e+00,-1.418898557942457894e-03,2.844264794019751852e-03
-1.746100193623854879e-02,4.684247426057806933e+02,-8.822529559332049909e-02,1.774258959430163596e-01,1.679346763764487729e-02,3.949114561174894789e+00,-2.124294444976498886e-03,4.257757273362583472e-03
-6.675342985936709569e-04,4.723738571669555881e+02,-9.034959003829699797e-02,1.816836532163789431e-01,6.673530932853611848e-04,3.709150340872611196e-01,-2.000870639211893565e-04,4.010364707623392810e-04
-1.812053083097592003e-07,4.727447722010428492e+02,-9.054967710221818733e-02,1.820846896871412823e-01,7.480045015639121812e-07,1.386683979742997508e-01,-7.487493071012263357e-05,1.500690430699946898e-04
5.667991932541529280e-07,4.728834405990171490e+02,-9.062455203292830996e-02,1.822347587302112770e-01,-5.668018985144472830e-07,1.069923666517524907e-02,-1.957758448412061369e-08,4.967484756868145723e-08
-2.705260294327105187e-12,4.728941398356823242e+02,-9.062457161051279408e-02,1.822348084050588457e-01,1.088810666212451824e-10,1.605084374045873119e-02,-1.957758476167636985e-08,7.947975089184211583e-08
1.061758063269180739e-10,4.729101906794227830e+02,-9.062459118809755576e-02,1.822348878848097375e-01,1.697834598940111909e-14,6.037106430596850259e-03,-6.525861670492183464e-09,2.980490504400634677e-08
1.061927846729074751e-10,4.729162277858533798e+02,-9.062459771395922625e-02,1.822349176897147816e-01,8.487398714659283931e-15,9.035633615951610409e-03,-1.305172359078454747e-08,3.973987197647410596e-08
1.062012720716221343e-10,4.729252634194693314e+02,-9.062461076568281704e-02,1.822349574295867580e-01,8.347753637420330479e-14,4.846501860072294221e-03,-6.525861795392273734e-09,2.980490282356029752e-08
1.062847496079963376e-10,4.729301099213294037e+02,-9.062461729154461243e-02,1.822349872344895816e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
