Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
1.155182991990757024e+01,3.465549120894164048e+01,8.801393972493093317e-06,1.496237053866329887e-04,3.301059532416932285e-01,9.903174531064848907e-01,2.515094195562800111e-07,4.275658370103127071e-06
1.188193587314926347e+01,3.564580866204812537e+01,9.052903392049373328e-06,1.538993637567361158e-04,3.301089803725769656e-01,9.903259205170726887e-01,2.515122666108660478e-07,4.275698287159413954e-06
1.221204485352184044e+01,3.663613458256519806e+01,9.304415658660239376e-06,1.581750620438955297e-04,3.301120074901930934e-01,9.903382033631729087e-01,2.515136586188941934e-07,4.275738204069577490e-06
1.254215686101203353e+01,3.762647278592837097e+01,9.555929317279133570e-06,1.624508002479651072e-04,3.301150346300776306e-01,9.903428557101605634e-01,2.515165056698854222e-07,4.275778119945493469e-06
1.287227189564211116e+01,3.861681564163853153e+01,9.807445822949018992e-06,1.667265783679106007e-04,3.301180617557228913e-01,9.903551383650253115e-01,2.515178974530076855e-07,4.275806396089235463e-06
1.320238995739783405e+01,3.960717078000355684e+01,1.005896372040202668e-05,1.710023847639998362e-04,3.301210889046028996e-01,9.903636067317620473e-01,2.515207447224419352e-07,4.275857950642613552e-06
1.353251104630243695e+01,4.059753438673531889e+01,1.031048446512446861e-05,1.752782427146424497e-04,3.301241160584584833e-01,9.903720742836554791e-01,2.515235917676716460e-07,4.275886225483496901e-06
1.386263516236089544e+01,4.158790646101897437e+01,1.056200805689214026e-05,1.795541289401259466e-04,3.301271431966430470e-01,9.903805429104863833e-01,2.515249837681747509e-07,4.275937778534956825e-06
1.419276230555753848e+01,4.257828700392946075e+01,1.081353304066031501e-05,1.838300667186609034e-04,3.301301703594958781e-01,9.903890106763668655e-01,2.515278305877650489e-07,4.275966052517043633e-06
1.452289247591703436e+01,4.356867601460582762e+01,1.106506087124808006e-05,1.881060327711779471e-04,3.301331975165222588e-01,9.903974790447733767e-01,2.515299504393801901e-07,4.276005965173421261e-06
1.485302567343355662e+01,4.455907349365060099e+01,1.131659082168746025e-05,1.923820387363513683e-04,3.301352709924518791e-01,9.904097629791124291e-01,2.515320696232572361e-07,4.276045877239613435e-06
1.518316094442600850e+01,4.554948325662971342e+01,1.156812289131071748e-05,1.966580846135909818e-04,3.301392518431036649e-01,9.904144161533778856e-01,2.515341892495988828e-07,4.276085788493656867e-06
1.551330019626911216e+01,4.653989767278309131e+01,1.181965708056031637e-05,2.009341704020846386e-04,3.301422790244288308e-01,9.904267009104827935e-01,2.515370362836731697e-07,4.276137338789345920e-06
1.584344247529354099e+01,4.753032437369357410e+01,1.207119411684398954e-05,2.052103077408739846e-04,3.301443525128942014e-01,9.904351681147289810e-01,2.515391559064183145e-07,4.276142331571195767e-06
1.617358682780643520e+01,4.852075954180830308e+01,1.232273327275040785e-05,2.094864500724451803e-04,3.301473796912155478e-01,9.904436387906372374e-01,2.515412753055094918e-07,4.276217158740748536e-06
1.650373420749765074e+01,4.951120318059894032e+01,1.257427454805591734e-05,2.137626672311859289e-04,3.301513605480899116e-01,9.904521073380720964e-01,2.515426672941880167e-07,4.276245428717955150e-06
1.683388556804574065e+01,5.050165528793701242e+01,1.282581721535010536e-05,2.180389126599038840e-04,3.301534340855916128e-01,9.904643915148056976e-01,2.515469693603359313e-07,4.276273698254325160e-06
1.716403900213133227e+01,5.149211967945181812e+01,1.307736418471044129e-05,2.223151863581582092e-04,3.301574149264894231e-01,9.904690459225093946e-01,2.515469060844726360e-07,4.276325245005838625e-06
1.749419641705782169e+01,5.248258872537432751e+01,1.332891109079491393e-05,2.265915116031640478e-04,3.301594884734768698e-01,9.904813303458297469e-01,2.515512085903763399e-07,4.276353513683384990e-06
1.782435590553129856e+01,5.347307005572015726e+01,1.358046229938529027e-05,2.308678651168474328e-04,3.301634693483350702e-01,9.904859837134765144e-01,2.515526001285095699e-07,4.276381781920040540e-06
1.815451937487963363e+01,5.446355603943363377e+01,1.383201489951379984e-05,2.351442468987674733e-04,3.301655428788698998e-01,9.904982696277855325e-01,2.515554473695055354e-07,4.276433326851286978e-06
1.848468491775850353e+01,5.545405430906141930e+01,1.408357034688330537e-05,2.394206802256187603e-04,3.301695237622510604e-01,9.905067401172047425e-01,2.515568393488565335e-07,4.276484871043026220e-06
1.881485444152075459e+01,5.644456104917862405e+01,1.433512718623216191e-05,2.436971650966617865e-04,3.301715973012946392e-01,9.905152094230729176e-01,2.515596863642147803e-07,4.276513137558971608e-06
1.914502603882204923e+01,5.743507625860169696e+01,1.458668687259637669e-05,2.479736782342207581e-04,3.301755781931916545e-01,9.905236788128775061e-01,2.515610781186615902e-07,4.276541403634053287e-06
1.947520161701524088e+01,5.842559993741457447e+01,1.483824795071503828e-05,2.522502196378548114e-04,3.301776517407510880e-01,9.905359653451100144e-01,2.515639253524611639e-07,4.276592946005498396e-06
1.980537926875599197e+01,5.941613590275968448e+01,1.508981187606749944e-05,2.565268125838603098e-04,3.301797252925773307e-01,9.905406192893053685e-01,2.515667723620578926e-07,4.276621210777802745e-06
2.013555899404856930e+01,6.040667652204898985e+01,1.534137864842955733e-05,2.608034337946381126e-04,3.301837061972499043e-01,9.905529061141749025e-01,2.515681641118426332e-07,4.276672752091337584e-06
2.046574270024581921e+01,6.139722942816316476e+01,1.559294681254139997e-05,2.650801065467294501e-04,3.301876871364370913e-01,9.905575602396652357e-01,2.515710113398806887e-07,4.276701015782854998e-06
2.079593038738225630e+01,6.238778698840282999e+01,1.584451782388128065e-05,2.693568075625123051e-04,3.301897607019981251e-01,9.905698473571575846e-01,2.515738581216746825e-07,4.276752555816543382e-06
2.112612014808425442e+01,6.337835683575998758e+01,1.609609168200295534e-05,2.736335601183288485e-04,3.301918342405976148e-01,9.905783174213382836e-01,2.515752503108747051e-07,4.276780818427219650e-06
2.145631198232485204e+01,6.436893515318132586e+01,1.634766693231383004e-05,2.779103409367560682e-04,3.301958151939992092e-01,9.905906033431648439e-01,2.515780970890705030e-07,4.276809080819158129e-06
2.178650779751885125e+01,6.535952575652449070e+01,1.659924502940290055e-05,2.821871500175752263e-04,3.301997961209330867e-01,9.905914435716596245e-01,2.515794892754075543e-07,4.276860618810534882e-06
2.211670759363978433e+01,6.635011720009615033e+01,1.685082451867830810e-05,2.864640106363857612e-04,3.302018697035222772e-01,9.906075470807138572e-01,2.515823360500051562e-07,4.276912156284421937e-06
2.244690946334330661e+01,6.734072474717686418e+01,1.710240685472831326e-05,2.907409227926701831e-04,3.302039432903782767e-01,9.906160176053475652e-01,2.515851832665235636e-07,4.276940416733632754e-06
2.277711340663368489e+01,6.833134076478221175e+01,1.735399203799483682e-05,2.950178632094038159e-04,3.302079242300770545e-01,9.906244882138111052e-01,2.515865750041127238e-07,4.276968676741898547e-06
2.310732133086376194e+01,6.932196525299602285e+01,1.760557861299894954e-05,2.992948318861457144e-04,3.302119052081415873e-01,9.906253288317827810e-01,2.515894219949917185e-07,4.277020212617563179e-06
2.343753323607190353e+01,7.031259058182780564e+01,1.785716803499394126e-05,3.035718520987632776e-04,3.302120713909744154e-01,9.906414313321221243e-01,2.515908139517591242e-07,4.277048471323105852e-06
2.376774530746287795e+01,7.130323201315992776e+01,1.810875884894570039e-05,3.078489005700863835e-04,3.302179597612138195e-01,9.906499039205840518e-01,2.515936609390365347e-07,4.277100005696879426e-06
2.409796326722409177e+01,7.229388191708051181e+01,1.836035250988473692e-05,3.121260005757832629e-04,3.302200333703240176e-01,9.906583749568653730e-01,2.515965081461969221e-07,4.277128263765615952e-06
2.442818330059441578e+01,7.328454029203737718e+01,1.861194901803093384e-05,3.164031288395488788e-04,3.302221069476658499e-01,9.906744779181337890e-01,2.515978998762542654e-07,4.277156520949643506e-06
2.475840540754208163e+01,7.427521476995551097e+01,1.886354691790718811e-05,3.206802853604985223e-04,3.302260879494234302e-01,9.906753190650050556e-01,2.516007468577752401e-07,4.277208053725086237e-06
2.508863149549150506e+01,7.526589008902051603e+01,1.911514766476496335e-05,3.249574934142236086e-04,3.302281615343325427e-01,9.906837921733142593e-01,2.516021388070108287e-07,4.277259585317122297e-06
2.541885965702583761e+01,7.625657388119383029e+01,1.936674980357197418e-05,3.292347529995407309e-04,3.302321425455652104e-01,9.906922636372996749e-01,2.516049857849336074e-07,4.277287841002402977e-06
2.574909179957140282e+01,7.724726614483112996e+01,1.961835478935690778e-05,3.335120408405431339e-04,3.302342161759739270e-01,9.907083671568557293e-01,2.516078327606879818e-07,4.277316096468783239e-06
2.607932601574737674e+01,7.823797451198798569e+01,1.986996262211759577e-05,3.377893569370119171e-04,3.302381971592183163e-01,9.907092086929907282e-01,2.516092247052615011e-07,4.277367626240552272e-06
2.640956421290659506e+01,7.922868372068097642e+01,2.012157184682285727e-05,3.420667245632524694e-04,3.302402707981570984e-01,9.907253124916479692e-01,2.516120716774210677e-07,4.277395880626199808e-06
2.673980448370475216e+01,8.021940903317262439e+01,2.037318391850027834e-05,3.463441204438786692e-04,3.302442518293062790e-01,9.907261542224432560e-01,2.516149186474156180e-07,4.277447409118176596e-06
2.707004873553405844e+01,8.121013518739506765e+01,2.062479883714769395e-05,3.506215678529968458e-04,3.302463254378444901e-01,9.907422583001732619e-01,2.516163105873202917e-07,4.277475662422982987e-06
2.740029506097190293e+01,8.220087744569524091e+01,2.087641514773501424e-05,3.548990435154198288e-04,3.302483990492000032e-01,9.907507323604392013e-01,2.516177023041232634e-07,4.277527189635113320e-06
2.773054346002110293e+01,8.319162817805568011e+01,2.112803285003913751e-05,3.591765707050549421e-04,3.302523801344392496e-01,9.907592046151023624e-01,2.516220045183172906e-07,4.277555441859241196e-06
2.806079584015554218e+01,8.418238738267078247e+01,2.137965485455745480e-05,3.634541261469141833e-04,3.302563611442153046e-01,9.907600467351187490e-01,2.516233964535598950e-07,4.277606967791416654e-06
2.839105220129975748e+01,8.517314742940590122e+01,2.163127825101101469e-05,3.677317331147055999e-04,3.302584347678667598e-01,9.907761513710511281e-01,2.516247883877352379e-07,4.277635218934757594e-06
2.872131063606762424e+01,8.616392358077695235e+01,2.188290303939874993e-05,3.720093683336403575e-04,3.302624158697362589e-01,9.907846239233890628e-01,2.516290903730270814e-07,4.277663469415434166e-06
2.905157305193736050e+01,8.715470820470034141e+01,2.213453212977177701e-05,3.762870318030557917e-04,3.302644894591466596e-01,9.907930986102826409e-01,2.516290270558438249e-07,4.277714993527396807e-06
2.938183754139650716e+01,8.814550130331062405e+01,2.238616115682762084e-05,3.805647467965831885e-04,3.302665631796486423e-01,9.908092037070872493e-01,2.516333292588434647e-07,4.277743243149222628e-06
2.971210410457615581e+01,8.913631050701771130e+01,2.263779448608646430e-05,3.848424900397324111e-04,3.302705442107196632e-01,9.908100463558753290e-01,2.516347211865542521e-07,4.277794766203275000e-06
3.004237464878687547e+01,9.012712055337358663e+01,2.288942920727301855e-05,3.891202848059356861e-04,3.302745252460290715e-01,9.908185193357894605e-01,2.516361128911667256e-07,4.277823014300441515e-06
3.037264917403290454e+01,9.111793907270937609e+01,2.314106532016418528e-05,3.933981078202361276e-04,3.302765989370328725e-01,9.908269945424592606e-01,2.516389598410052799e-07,4.277874536296637827e-06
3.070292577296993741e+01,9.210876606725183535e+01,2.339270428000519056e-05,3.976759823565327655e-04,3.302786726323034827e-01,9.908431001973667662e-01,2.516418070107166467e-07,4.277902783535007802e-06
3.103320444560224090e+01,9.309960916744920212e+01,2.364434608701590721e-05,4.019538851400677733e-04,3.302826537260408202e-01,9.908439410463643071e-01,2.516446539562251685e-07,4.277931030332595384e-06
3.136348709932828172e+01,9.409045310849556643e+01,2.389599074097213238e-05,4.062318161704003686e-04,3.302866347793518287e-01,9.908600513581831137e-01,2.516460456543730866e-07,4.278005823661840210e-06
3.169377373410763354e+01,9.508131315985374954e+01,2.414763678662650546e-05,4.105098219940622089e-04,3.302887084417598373e-01,9.908608924017840991e-01,2.516474375734881837e-07,4.278034069401571732e-06
3.202406244254939338e+01,9.607217405225553364e+01,2.439928422419999365e-05,4.147878560634637806e-04,3.302888747584233897e-01,9.908769986147802911e-01,2.516502845139653298e-07,4.278062314478476257e-06
3.235435131730781677e+01,9.706305105087031393e+01,2.465093450871395898e-05,4.190659183779422568e-04,3.302966707099770360e-01,9.908854723851305835e-01,2.516545866963820690e-07,4.278090559114598387e-06
3.268464798801779381e+01,9.805393652325544451e+01,2.490258909541034104e-05,4.233440089370568552e-04,3.302968369409882143e-01,9.908863135823651191e-01,2.516545233663645693e-07,4.278118803309992335e-06
3.301494482495878202e+01,9.904482283683780963e+01,2.515424361877670561e-05,4.276221277403668476e-04,3.303008180631650248e-01,9.909024247990458889e-01,2.516573703010785033e-07,4.278193593041366462e-06
3.334524564302194705e+01,1.000357252616368555e+02,2.540590098907778412e-05,4.319003213334082140e-04,3.303047991910545989e-01,9.909108989131425460e-01,2.516602174556686379e-07,4.278221836178741719e-06
3.367555044221300165e+01,1.010266361605499981e+02,2.565756120653345275e-05,4.361785431695869557e-04,3.303049655285192898e-01,9.909193731109979808e-01,2.516630641640147108e-07,4.278250078653506819e-06
3.400585540774152093e+01,1.020175555336609960e+02,2.590922427069746747e-05,4.404567932482404626e-04,3.303089465659638790e-01,9.909278473926974584e-01,2.516630010517693819e-07,4.278278320687381106e-06
3.433616435430748481e+01,1.030084833810536935e+02,2.616088727174923685e-05,4.447350715689278437e-04,3.303129277070979697e-01,9.909363265968096357e-01,2.516658479792869239e-07,4.278353107682771050e-06
3.466647728201458278e+01,1.039994197076505031e+02,2.641255311972852377e-05,4.490134246766106147e-04,3.303169088539448239e-01,9.909448011383119592e-01,2.516686949046428379e-07,4.278381348436798882e-06
3.499679419086852761e+01,1.049903645087888151e+02,2.666422181463316661e-05,4.532918060250474136e-04,3.303170752065298643e-01,9.909609086491570906e-01,2.516715418278269595e-07,4.278409588750044321e-06
3.532711126607505747e+01,1.059813254174379722e+02,2.691589335646099357e-05,4.575702156137974579e-04,3.303210563628553587e-01,9.909617505054910680e-01,2.516743887488528410e-07,4.278437828622615787e-06
3.565743232243791283e+01,1.069722871679434633e+02,2.716756774520984641e-05,4.618486534424200737e-04,3.303250375248794057e-01,9.909702252984970983e-01,2.516772358897447588e-07,4.278466068054350650e-06
3.598775735996279224e+01,1.079632573932419604e+02,2.741924498109959117e-05,4.661271195104744244e-04,3.303290185869087736e-01,9.909863382275858612e-01,2.516771725483295838e-07,4.278540851451761474e-06
3.631808637854970101e+01,1.089542437314695462e+02,2.767092215364792075e-05,4.704056603619261858e-04,3.303291849546283743e-01,9.909871803295828840e-01,2.516800192422828728e-07,4.278569089603649882e-06
3.664841556350432938e+01,1.099452309117991291e+02,2.792260217289020363e-05,4.746842294515298357e-04,3.303331661299111488e-01,9.910032885149036019e-01,2.516828663781468030e-07,4.278597327314701687e-06
3.697874872963424053e+01,1.109362342003140327e+02,2.817428503926835043e-05,4.789628267788445374e-04,3.303371473109137924e-01,9.910041359262464766e-01,2.516857135118423289e-07,4.278672108394142477e-06
3.730908587694515433e+01,1.119272383362402792e+02,2.842597075278019276e-05,4.832414988872386799e-04,3.303373135813814088e-01,9.910202391835696289e-01,2.516856499441236673e-07,4.278653801437443203e-06
3.763942319052653573e+01,1.129182585754238488e+02,2.867765640272431642e-05,4.875201526886761231e-04,3.303451095775500335e-01,9.910287199360254817e-01,2.516884968529150049e-07,4.278728581014992934e-06
3.796976830010408577e+01,1.139092872953598743e+02,2.892934489957723143e-05,4.917988812696911160e-04,3.303452760765992480e-01,9.910371955653261011e-01,2.516942542352957723e-07,4.278756816564741917e-06
3.830011357618068502e+01,1.149003244909252004e+02,2.918103915381252720e-05,4.960776380862558579e-04,3.303454422440879057e-01,9.910456712783997091e-01,2.516912806323306194e-07,4.278785051673654298e-06
3.863045901842477292e+01,1.158913701622036001e+02,2.943273043444485782e-05,5.003564231379295122e-04,3.303532383697813657e-01,9.910541525126177476e-01,2.516970377883435256e-07,4.278859829155170179e-06
3.896081225679455429e+01,1.168824243147162179e+02,2.968442747223320135e-05,5.046352829670846824e-04,3.303534047696672360e-01,9.910626284854373580e-01,2.516998846884714103e-07,4.278888062984290315e-06
3.929116566156422152e+01,1.178734869432016552e+02,2.993612735692167276e-05,5.089141710300689727e-04,3.303573858694832666e-01,9.910711045420441678e-01,2.516998213356551719e-07,4.278916296372682268e-06
3.962152304743370479e+01,1.188645580477436994e+02,3.018782717825732793e-05,5.131930873264416550e-04,3.303613670884004705e-01,9.910795806825518639e-01,2.517026682329200852e-07,4.278944529542065382e-06
3.995188441452210526e+01,1.198556376284262512e+02,3.043952984649024801e-05,5.174720318559837204e-04,3.303615334986815810e-01,9.910880569067614942e-01,2.517055153500544228e-07,4.278972761827064784e-06
4.028224594802078684e+01,1.208467256853330127e+02,3.069123536184030244e-05,5.217510046178107852e-04,3.303693295423784093e-01,9.910965388823598232e-01,2.517083622429960800e-07,4.279047535710655756e-06
4.061261527756316525e+01,1.218378222242153726e+02,3.094294372408329852e-05,5.260300521535214409e-04,3.303694959621239491e-01,9.911126488068191520e-01,2.517112091337557803e-07,4.279075766937582258e-06
4.094298477352528920e+01,1.228289348730221917e+02,3.119465493321705430e-05,5.303091279204590232e-04,3.303696622645944103e-01,9.911134919667432541e-01,2.517111457752373160e-07,4.279103997945716761e-06
4.127335443578988361e+01,1.238200483649889350e+02,3.144636607899229161e-05,5.345882319184047399e-04,3.303774583244276641e-01,9.911296021240616483e-01,2.517139926631442094e-07,4.279132228069359133e-06
4.160373189411431127e+01,1.248111779671129966e+02,3.169808007165543582e-05,5.388673641464740991e-04,3.303776247545613387e-01,9.911304512380638698e-01,2.517168395488759221e-07,4.279206998994812897e-06
4.193410951886887261e+01,1.258023084183510605e+02,3.194979691120431174e-05,5.431465711454689120e-04,3.303816060076343319e-01,9.911465558225671657e-01,2.517196866544838354e-07,4.279188687460774680e-06
4.226449112487650694e+01,1.267934549741736276e+02,3.220151659785879558e-05,5.474257598329296867e-04,3.303855872663987725e-01,9.911474051309312472e-01,2.517225335358922920e-07,4.279263457106544620e-06
4.259487671214290572e+01,1.277846023793045589e+02,3.245323913139468787e-05,5.517050232900362313e-04,3.303857535839185289e-01,9.911635218360714816e-01,2.517224701716682137e-07,4.279338225492146375e-06
4.292526246572682425e+01,1.287757659011406304e+02,3.270496160156635609e-05,5.559843615155283776e-04,3.303897348502360387e-01,9.911719931200480005e-01,2.517253170502103108e-07,4.279319912612938523e-06
4.325565220057706028e+01,1.297669378942606784e+02,3.295668691861656640e-05,5.602636814281413162e-04,3.303937161222663121e-01,9.911804765138469975e-01,2.517281639265772273e-07,4.279394680162620403e-06
4.358604591669932660e+01,1.307581183707745254e+02,3.320841508254314362e-05,5.645430761083039366e-04,3.303976974000022437e-01,9.911889540013589794e-01,2.517310108007825157e-07,4.279422906404276895e-06
4.391644361409932884e+01,1.317493073247758844e+02,3.346014609334392614e-05,5.688224990147082135e-04,3.303978638575628679e-01,9.911974315727434259e-01,2.517338578948640046e-07,4.279451132648969154e-06
4.424684147795689171e+01,1.327405047563486278e+02,3.371187995123879014e-05,5.731019501473571826e-04,3.304018450150536523e-01,9.912059092278582284e-01,2.517337943029032601e-07,4.279479358009169281e-06
4.457724332297194536e+01,1.337317106655764860e+02,3.396361374554169340e-05,5.773814295053663519e-04,3.304058263060412060e-01,9.912143932330366169e-01,2.517366413941116133e-07,4.279554122600822373e-06
4.490764914927798657e+01,1.347229250588095226e+02,3.421535038693580502e-05,5.816609836279671743e-04,3.304098076027415232e-01,9.912228711478121568e-01,2.517394882611205097e-07,4.279582346681121835e-06
4.523805895688072809e+01,1.357141479299573348e+02,3.446708987519692553e-05,5.859405659746482961e-04,3.304099740754296022e-01,9.912313491463464743e-01,2.517423351259677781e-07,4.279610570764565483e-06
4.556846893095615769e+01,1.367053792791036813e+02,3.471883221032289331e-05,5.902201765454128616e-04,3.304139553816227703e-01,9.912398272286679912e-01,2.517451822106709183e-07,4.279638793963408579e-06
4.589888288633778046e+01,1.376966191063323492e+02,3.497057739253356422e-05,5.944998153393762702e-04,3.304179365589590134e-01,9.912635797709299368e-01,2.517451186130181123e-07,4.279713555597141304e-06
4.622930082289673948e+01,1.386878826861032792e+02,3.522232251114658234e-05,5.987795288949734115e-04,3.304181031775357269e-01,9.912567837560004591e-01,2.517508759302552698e-07,4.279695239505442415e-06
4.655971892607427520e+01,1.396791394698592796e+02,3.547407338707683761e-05,6.030592241344788539e-04,3.304258991960011826e-01,9.912652686321337114e-01,2.517508125517739330e-07,4.279769999415618947e-06
4.689014482527027639e+01,1.406704047384914134e+02,3.572582419962861154e-05,6.073389941338944728e-04,3.304260656885560365e-01,9.912737471416335211e-01,2.517536594072496288e-07,4.279798220896868961e-06
4.722057089095883242e+01,1.416616784856330469e+02,3.597757785903586117e-05,6.116187923547913418e-04,3.304300468810197344e-01,9.912975005564419462e-01,2.517535960273588292e-07,4.279872979128917371e-06
