Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
1.202077665099584607e+02,2.003463082174395282e+01,5.457051972771981112e-04,-6.487404177729710561e-05,1.202713043532354220e+01,2.004523859674268493e+00,5.459938904606783262e-05,-6.490840801585690944e-06
1.322348969452820029e+02,2.203915468141822132e+01,6.003045863232659438e-04,-7.136488257888279655e-05,1.202829798375830705e+01,2.004715239982882480e+00,5.460464492414152365e-05,-6.491459233561066417e-06
1.442631949290403099e+02,2.404386992140110380e+01,6.549092312474074674e-04,-7.785634181244386297e-05,1.202944279328377775e+01,2.004910426409036717e+00,5.460989977872207548e-05,-6.492089319754139657e-06
1.562926377223240877e+02,2.604878034781014051e+01,7.095191310261295429e-04,-8.434843113219800262e-05,1.203060304279409820e+01,2.005101790547854534e+00,5.461520013991857242e-05,-6.492713596850397664e-06
1.683232407651181859e+02,2.805388213835799505e+01,7.641343311660481153e-04,-9.084114472904840029e-05,1.203176344136653597e+01,2.005295054033140900e+00,5.462040641412589312e-05,-6.493332064366923238e-06
1.803550042064847219e+02,3.005917719239113595e+01,8.187547375801740085e-04,-9.733447679341532353e-05,1.203292401130829603e+01,2.005490216301115680e+00,5.462565819756631455e-05,-6.493962186331864801e-06
1.923879282177930179e+02,3.206466740869225163e+01,8.733803957777403230e-04,-1.038284389797471883e-04,1.203406948185005376e+01,2.005681556388339004e+00,5.463095548033391514e-05,-6.494586499090595133e-06
2.044219976996430717e+02,3.407034896508059063e+01,9.280113512580742382e-04,-1.103230254788377835e-04,1.208477976281895394e+01,2.014201457351568081e+00,4.146999262957606165e-04,-1.373720022121872734e-04
2.165067774624620256e+02,3.608455042243215871e+01,1.342711277553834855e-03,-2.476950276910250704e-04,1.291961639161786479e+01,2.163543972032883289e+00,6.136492624557840676e-03,-2.216821238630837208e-03
2.294263938540798904e+02,3.824809439446504200e+01,7.479203902111675531e-03,-2.464516266321862062e-03,1.301065186906888016e+01,2.153675986312251212e+00,6.189336204803328953e-03,-2.236433992276094102e-03
2.424370457231487705e+02,4.040177038077729321e+01,1.366854010691500448e-02,-4.700950258597956163e-03,1.311203037738891908e+01,2.188896994191630085e+00,6.239880129650151458e-03,-2.254619042736995607e-03
2.555490761005376896e+02,4.259066737496892330e+01,1.990842023656515594e-02,-6.955569301334951771e-03,1.320250727845640881e+01,2.210946493458237683e+00,6.235811017732094397e-03,-2.252897007463523088e-03
2.687515833789940984e+02,4.480161386842716098e+01,2.614423125429725034e-02,-9.208466308798474859e-03,1.327615245156283663e+01,2.228893192039151927e+00,6.143056807072468789e-03,-2.218890672078897147e-03
2.820277358305569351e+02,4.703050706046631291e+01,3.228728806136971913e-02,-1.142735698087737201e-02,1.335862114756281471e+01,2.222935208043466560e+00,6.192245265300315438e-03,-2.237014967452558012e-03
2.953863569781197498e+02,4.925344226850977947e+01,3.847953332667003457e-02,-1.366437194832993002e-02,1.346027975454001080e+01,2.254993891702831377e+00,6.244927105025839531e-03,-2.255995732651977503e-03
3.088466367326597606e+02,5.150843616021261084e+01,4.472446043169587410e-02,-1.592036768098190752e-02,1.362073219432289761e+01,2.238922960001943352e+00,6.776269088049763356e-03,-2.450091050863644621e-03
3.224673689269826582e+02,5.374735912021455420e+01,5.150072951974563745e-02,-1.837045873184555214e-02,1.385960599884549538e+01,2.306267024887546313e+00,7.469076974070738839e-03,-2.702169217235726728e-03
3.363269749258281536e+02,5.605362614510210051e+01,5.896980649381637629e-02,-2.107262794908127887e-02,1.402159417182895140e+01,2.426784441871831177e+00,7.553078591031325839e-03,-2.730851606246705032e-03
3.503485690976571050e+02,5.848041058697393169e+01,6.652288508484770213e-02,-2.380347955532798390e-02,1.410224793397594567e+01,2.382736745780825061e+00,7.626426293023041980e-03,-2.757619419985896103e-03
3.644508170316330506e+02,6.086314733275475675e+01,7.414931137787074411e-02,-2.656109897531388001e-02,1.421503544502451177e+01,2.403163928807884986e+00,7.706430754066365130e-03,-2.786581851656255715e-03
3.786658524766575624e+02,6.326631126156264173e+01,8.185574213193710924e-02,-2.934768082697013572e-02,1.433074602645774576e+01,2.428558838143906939e+00,7.788819161267807045e-03,-2.816373526145037748e-03
3.929965985031153082e+02,6.569487009970654867e+01,8.964456129320491629e-02,-3.216405435311517347e-02,1.458010106382084814e+01,2.372703488669841931e+00,8.724473298836687984e-03,-3.158789992676769298e-03
4.075766995669361563e+02,6.806757358837639060e+01,9.836903459204160427e-02,-3.532284434579194277e-02,1.511568666747575662e+01,2.713096658607000222e+00,1.006204819572723008e-02,-3.641045586316997429e-03
4.226923862344119129e+02,7.078067024698339083e+01,1.084310827877688344e-01,-3.896388993210894020e-02,1.517203445257905514e+01,2.571036503359124481e+00,1.018542408256038756e-02,-3.687159081980043163e-03
4.378644206869909681e+02,7.335170675034251531e+01,1.186165068703292219e-01,-4.265104901408898336e-02,1.534195868142984409e+01,2.637025992497186166e+00,1.034027207734440623e-02,-3.743215823081839921e-03
4.532063793684208122e+02,7.598873274283970147e+01,1.289567789476736281e-01,-4.639426483717082328e-02,1.560762577591219724e+01,2.592149176833558499e+00,1.118629099905213420e-02,-4.053311886159365052e-03
4.688140051443330094e+02,7.858088191967325997e+01,1.401430699467257623e-01,-5.044757672333018833e-02,1.719418781077979475e+01,3.184720393474677280e+00,1.662777996304803940e-02,-6.025476965947802743e-03
4.860081929551128042e+02,8.176560231314793725e+01,1.567708499097738017e-01,-5.647305368927799107e-02,7.812479999698723532e+00,1.345553857020846067e+00,7.654398608998164155e-03,-2.774909020328404641e-03
