Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
2.772263431964692160e+01,6.157740872609820496e-12,1.320125473393452431e-04,-3.696351406951421626e-05,1.980390299081083327e+00,4.412471726403388109e-13,9.430423771723166551e-06,-2.640519911827181332e-06
2.970302461872800492e+01,6.598988045250159307e-12,1.414429711110684097e-04,-3.960403398134139760e-05,1.980416199078899098e+00,4.400035696522112896e-13,9.430555995589354201e-06,-2.640555989361987243e-06
3.168344081780690402e+01,7.038991614902370597e-12,1.508735271066577639e-04,-4.224458997070338484e-05,1.980444007192502909e+00,4.401812583542698965e-13,9.430688214654071215e-06,-2.640589156472843244e-06
3.366388482499940693e+01,7.479172873256640493e-12,1.603042153213118351e-04,-4.488517912717622808e-05,1.980469907734253354e+00,4.401813182986748314e-13,9.430808789538566413e-06,-2.640628144892988077e-06
3.564435473273366028e+01,7.919354191555315325e-12,1.697350241108504015e-04,-4.752580727206921616e-05,1.980499624486796506e+00,4.408917551896325648e-13,9.430940999663982305e-06,-2.640664223118918664e-06
3.762485435722045679e+01,8.360245946744947890e-12,1.791659651105143838e-04,-5.016647149518813482e-05,1.980521710975160943e+00,4.382271131819629480e-13,9.431073205432070981e-06,-2.640697391119938529e-06
3.960537606819561773e+01,8.798473059926910838e-12,1.885970383159464548e-04,-5.280716888630807335e-05,1.980551428238236156e+00,4.416023776856395805e-13,9.431193767127409380e-06,-2.640733469865310377e-06
4.158592749643385389e+01,9.240075437612550418e-12,1.980282320830738642e-04,-5.544790235617338373e-05,1.980577330512687695e+00,4.376942814986539793e-13,9.431314324572756579e-06,-2.640775370004518497e-06
4.356650482694654158e+01,9.677769719111204397e-12,2.074595464076466208e-04,-5.808867772617790223e-05,1.980607049763818850e+00,4.428458666041130647e-13,9.431458156094048263e-06,-2.640805628173664482e-06
4.554711187671036043e+01,1.012061558571531746e-11,2.168910045637406690e-04,-6.072948335435156671e-05,1.980629137425793829e+00,4.389375242233488246e-13,9.431578704600582230e-06,-2.640841707721271398e-06
4.752774101413615426e+01,1.055955310993866629e-11,2.263225832683412513e-04,-6.337032506207283811e-05,1.980658857717116916e+00,4.405366829360977800e-13,9.431722526300032224e-06,-2.640877787536330661e-06
4.950839987185327118e+01,1.100008979287476407e-11,2.357543057946412835e-04,-6.601120284960916877e-05,1.980688576250045685e+00,4.407140604294299752e-13,9.431819788866658118e-06,-2.640913867618788062e-06
5.148908844810331686e+01,1.144080385330419404e-11,2.451861255835079416e-04,-6.865211671722795683e-05,1.980710667540378722e+00,4.396481620429542361e-13,9.431986878853171937e-06,-2.640949947968691033e-06
5.346979911564369559e+01,1.188045201534714828e-11,2.546181124623611135e-04,-7.129306666519664786e-05,1.980740386928964369e+00,4.385824454955101595e-13,9.432084132698394241e-06,-2.640986028586053127e-06
5.545053950257265996e+01,1.231903446084265844e-11,2.640501965950595078e-04,-7.393405269378270099e-05,1.980766293611424089e+00,4.440896216362895923e-13,9.432227936303756808e-06,-2.641022109470833688e-06
5.743130579618408404e+01,1.276312408247894803e-11,2.734824245313632646e-04,-7.657507480325353468e-05,1.980792199441317791e+00,4.366283815996526407e-13,9.432348458655783613e-06,-2.641058190623086924e-06
5.941209799562540184e+01,1.319975246407860067e-11,2.829147729900190482e-04,-7.921613299387662160e-05,1.980821921475389047e+00,4.423126396077788525e-13,9.432468976314407633e-06,-2.641094272042772179e-06
6.139291991710079088e+01,1.364206510368637952e-11,2.923472419663334558e-04,-8.185722726591939378e-05,1.980844013786793312e+00,4.387603172726707970e-13,9.432612766295252020e-06,-2.641130353729957215e-06
6.337376393088758419e+01,1.408082542095905032e-11,3.017798547326287079e-04,-8.449835761964935099e-05,1.980873736768209881e+00,4.405364557086561647e-13,9.432733275237757935e-06,-2.641166435684574269e-06
6.535463766765579408e+01,1.452136187666770648e-11,3.112125880078664658e-04,-8.713952405533392526e-05,1.980903460249180625e+00,4.419577741746876069e-13,9.432853780152778041e-06,-2.641202517906677551e-06
6.733554112790497470e+01,1.496331965084239409e-11,3.206454417880192438e-04,-8.978072657324060281e-05,1.980925553929594685e+00,4.391147446264037619e-13,9.432997556065611348e-06,-2.641232779069963032e-06
6.931646668183456939e+01,1.540243439546879785e-11,3.300784393440848552e-04,-9.242195935231056585e-05,1.980955278357640736e+00,4.408919075652404407e-13,9.433118051820912030e-06,-2.641274683137947131e-06
7.129742196019221012e+01,1.584332630303403829e-11,3.395115573959057672e-04,-9.506323403544851298e-05,1.980985003285098855e+00,4.423129526033632135e-13,9.433238543326790716e-06,-2.641304944916476687e-06
7.327840696347730898e+01,1.628563925563740151e-11,3.489447959392325579e-04,-9.770453898036498966e-05,1.981007098334146121e+00,4.391157482422402100e-13,9.433382305394037021e-06,-2.641352670700549050e-06
7.525941406181145510e+01,1.672475500387964172e-11,3.583781782446265949e-04,-1.003458916510655387e-04,1.981036824208445069e+00,4.376942229705930873e-13,9.433502788184393913e-06,-2.641382933014078168e-06
7.724045088601990017e+01,1.716244922685023481e-11,3.678116810328109889e-04,-1.029872745840796169e-04,1.981058918309315686e+00,4.412466764968871826e-13,9.433623266503609467e-06,-2.641413195548987817e-06
7.922150980432921585e+01,1.760369590334712199e-11,3.772453042993145983e-04,-1.056286877796286047e-04,1.981088646927332775e+00,4.391160689738389951e-13,9.433767014947476003e-06,-2.641455100920304900e-06
8.120259845125654863e+01,1.804281197232096098e-11,3.866790713142620743e-04,-1.082701428805489096e-04,1.981118374247458291e+00,4.426676288263161916e-13,9.433887484107460024e-06,-2.641485363848441125e-06
8.318371682550400692e+01,1.848547960114727717e-11,3.961129587983695344e-04,-1.109116282443973507e-04,1.981140469578136276e+00,4.405365045572159341e-13,9.434007949462328100e-06,-2.641527269896584967e-06
8.516485729508214320e+01,1.892601610570449311e-11,4.055469667478318625e-04,-1.135531555142939357e-04,1.981170199779924701e+00,4.398259707743618296e-13,9.434151683839376180e-06,-2.641557533329010727e-06
8.714602749486206790e+01,1.936584207647885494e-11,4.149811184316712386e-04,-1.161947130476229464e-04,1.981192293839555418e+00,4.384049840364133057e-13,9.434248866983612185e-06,-2.641599439942972577e-06
8.912721978870162332e+01,1.980424706051526824e-11,4.244153672986548508e-04,-1.188363124875659190e-04,1.981229661930981933e+00,4.423124318766498485e-13,9.434439138309705028e-06,-2.641629703879701425e-06
9.110844945063260525e+01,2.024655949239191809e-11,4.338498064369645559e-04,-1.214779421914456204e-04,1.981244119829298711e+00,4.366290590123183495e-13,9.434489767070166396e-06,-2.641671611059494837e-06
9.308969357046190396e+01,2.068318855140423644e-11,4.432842962040347222e-04,-1.241196138025051153e-04,1.981281489194913092e+00,4.419577476964520222e-13,9.434680028359257627e-06,-2.641701875500540326e-06
9.507097505965681705e+01,2.112514629910068846e-11,4.527189762323939799e-04,-1.267613156780056556e-04,1.981303584818547847e+00,4.412466951272725551e-13,9.434777194730181293e-06,-2.641732140274083516e-06
9.705227864447536490e+01,2.156639299422796102e-11,4.621537534271241612e-04,-1.294030478182797391e-04,1.981333318186671022e+00,4.384049949401562752e-13,9.434920901418494821e-06,-2.641774048160858059e-06
9.903361196266203592e+01,2.200479798916811729e-11,4.715886743285426560e-04,-1.320448218664405972e-04,1.981355414427909523e+00,4.408918434163564238e-13,9.435018059287321891e-06,-2.641815956472341699e-06
1.010149673770899454e+02,2.244568983258447372e-11,4.810236923878299779e-04,-1.346866378229129389e-04,1.981385153533196330e+00,4.440887706341921013e-13,9.435208300512330348e-06,-2.641846221922155994e-06
1.029963525306231418e+02,2.288977860321866582e-11,4.904589006883423082e-04,-1.373284840448350949e-04,1.981414878901006205e+00,4.373392928009205399e-13,9.435258906632698790e-06,-2.641888130799538957e-06
1.049777674095241480e+02,2.332711789601958636e-11,4.998941595949750070e-04,-1.399703721756346338e-04,1.981436985999522449e+00,4.376941092609984923e-13,9.435449137821247736e-06,-2.641918396753724103e-06
1.069592043955236704e+02,2.376481200528058485e-11,5.093296087327962548e-04,-1.426122905723883579e-04,1.981466717012168033e+00,4.440892198492868170e-13,9.435546278917629828e-06,-2.641948663040406950e-06
1.089406711125358385e+02,2.420890122512987167e-11,5.187651550117138846e-04,-1.452542392354287649e-04,1.981488820120659966e+00,4.405362443957333264e-13,9.435689958140771293e-06,-2.641990572624879465e-06
1.109221599326564984e+02,2.464943746952560499e-11,5.282008449698546559e-04,-1.478962298080536443e-04,1.981518551894410507e+00,4.362733815999146162e-13,9.435787090957643494e-06,-2.642032482634169496e-06
1.129036784845509089e+02,2.508571085112551961e-11,5.376366320608122994e-04,-1.505382622906878138e-04,1.981548294716375835e+00,4.419574945740437827e-13,9.435977301639267290e-06,-2.642062749597150553e-06
1.148852267792672848e+02,2.552766834569956339e-11,5.470726093624515667e-04,-1.531803250402849644e-04,1.981570388502902347e+00,4.391156844409303779e-13,9.436027885564878849e-06,-2.642093016892710627e-06
1.168667971677701871e+02,2.596678403014049377e-11,5.565086372480164455e-04,-1.558224180571776750e-04,1.981600132454019558e+00,4.426681146194668414e-13,9.436218086432521419e-06,-2.642134927609090210e-06
1.188483973002242067e+02,2.640945214475996061e-11,5.659448553344489669e-04,-1.584645529847867652e-04,1.981629866077639690e+00,4.462206900058278322e-13,9.436315202256042450e-06,-2.642176838750341520e-06
1.208300271663018464e+02,2.685567283476578845e-11,5.753811705367050094e-04,-1.611067298235371067e-04,1.981651971917415267e+00,4.398262274157094860e-13,9.436458853793647759e-06,-2.642207106722254013e-06
1.228116791382192616e+02,2.729549906218149793e-11,5.848176293904986571e-04,-1.637489369302593607e-04,1.981681706301657186e+00,4.384047870157529668e-13,9.436555961781964950e-06,-2.642237374915669011e-06
1.247933608445209188e+02,2.773390384919725090e-11,5.942541853522806221e-04,-1.663911743051750298e-04,1.981711452838695209e+00,4.391149722755362374e-13,9.436746142143441311e-06,-2.642279286986190003e-06
1.267750722973596140e+02,2.817301882147278714e-11,6.036909314944240634e-04,-1.690334535921612198e-04,1.981725914178511516e+00,4.362733949524353163e-13,9.436796703432429392e-06,-2.642321199148407393e-06
1.287567982115381255e+02,2.860929221642522245e-11,6.131277281978564928e-04,-1.716757747913096272e-04,1.981770929988869057e+00,4.440895114276351580e-13,9.436986874202294394e-06,-2.642339824523250082e-06
1.307385691415269946e+02,2.905338172785285761e-11,6.225647150720587872e-04,-1.743181146158328772e-04,1.981777763716991103e+00,4.405359443874290353e-13,9.437083964976516852e-06,-2.642393380937897154e-06
1.327203469052439857e+02,2.949391767224028665e-11,6.320017990370353040e-04,-1.769605079967707744e-04,1.981815140575008627e+00,4.369841405415899516e-13,9.437227588608167704e-06,-2.642423650423355880e-06
1.347021620458189943e+02,2.993090181278187660e-11,6.414390266256434717e-04,-1.796029316471941303e-04,1.981852518285222686e+00,4.405356300213178748e-13,9.437371207554980969e-06,-2.642453920241366518e-06
1.366840145641042170e+02,3.037143744280319447e-11,6.508763978331984527e-04,-1.822453855674354968e-04,1.981859352669545160e+00,4.376940824006765504e-13,9.437468285805150452e-06,-2.642495833787974558e-06
1.386658739167737622e+02,3.080913152520387102e-11,6.603138661190036032e-04,-1.848878814012234713e-04,1.981896731323757876e+00,4.476427034109780516e-13,9.437611895595334269e-06,-2.642526103999523479e-06
1.406477706480975201e+02,3.125677422861484907e-11,6.697514780145989374e-04,-1.875304075052229948e-04,1.981934104197364377e+00,4.412473606624340768e-13,9.437708966011058853e-06,-2.642568018334319393e-06
1.426297047522948844e+02,3.169802158927728315e-11,6.791891869806099963e-04,-1.901729755235573142e-04,1.981940945778120522e+00,4.391151970717938661e-13,9.437852566866440987e-06,-2.642598288939406598e-06
1.446116456980730050e+02,3.213713678634907702e-11,6.886270395474764373e-04,-1.928155738124967208e-04,1.981978326228215792e+00,4.355629359950631095e-13,9.437996162815591450e-06,-2.642640203729296373e-06
1.465936240243012207e+02,3.257269972234414013e-11,6.980650357102920287e-04,-1.954582140162260172e-04,1.982000437945487192e+00,4.384043208021322060e-13,9.438139753858076561e-06,-2.642682118833008468e-06
1.485756244622467079e+02,3.301110404314627233e-11,7.075031754641501053e-04,-1.981008961350590257e-04,1.982037812810403921e+00,4.419578186475524088e-13,9.438236807283377321e-06,-2.642689102620281996e-06
1.505576622750571119e+02,3.345306186179382474e-11,7.169414122714334826e-04,-2.007435852376793077e-04,1.982059925471276074e+00,4.426686524118985203e-13,9.438380389391602850e-06,-2.642765949889742429e-06
1.525397222005283879e+02,3.389573051420572326e-11,7.263797926608250854e-04,-2.033863511875690501e-04,1.982082038551766345e+00,4.469307707881567063e-13,9.438523966593813548e-06,-2.642772934008998662e-06
1.545218042390801543e+02,3.434266128499387997e-11,7.358183166274188990e-04,-2.060291241215780487e-04,1.982104144775007626e+00,4.334312577201740128e-13,9.438621007274100930e-06,-2.642826494189676190e-06
1.565039083838551619e+02,3.477609254271405398e-11,7.452569376346929999e-04,-2.086719506157677249e-04,1.982141528815617448e+00,4.490628055462436926e-13,9.438764575763988231e-06,-2.642833478740011207e-06
1.584860499126707793e+02,3.522515534826029767e-11,7.546957022104569882e-04,-2.113147840945077361e-04,1.982163635798031009e+00,4.334307928263942364e-13,9.438861608388761891e-06,-2.642887039486886214e-06
1.604682135484688104e+02,3.565858614108669191e-11,7.641345638188457500e-04,-2.139576711339946224e-04,1.982185758029942235e+00,4.405372433843634331e-13,9.439051698020839432e-06,-2.642940600528881053e-06
1.624503993064987526e+02,3.609912338447105534e-11,7.735736155168665895e-04,-2.166006117345235034e-04,1.982223136404172692e+00,4.405363009732005520e-13,9.439148721711895611e-06,-2.642947585571335436e-06
1.644326224429029253e+02,3.653965968544425589e-11,7.830127642385784851e-04,-2.192435593200948388e-04,1.982245244473062940e+00,4.348522762119706655e-13,9.439245742036395624e-06,-2.643001147401653674e-06
1.664148676873759882e+02,3.697451196165622656e-11,7.924520099806148807e-04,-2.218865604674964925e-04,1.982282639368293076e+00,4.447991557334216691e-13,9.439435816511001533e-06,-2.643031421034646496e-06
1.683971503267442813e+02,3.741931111738964823e-11,8.018914457971258822e-04,-2.245295918885311390e-04,1.982289477210855466e+00,4.327206658519056571e-13,9.439532827680173141e-06,-2.643084983443305279e-06
1.703794398039551368e+02,3.785203178324155389e-11,8.113309786248060554e-04,-2.271726768719744443e-04,1.982326857390688701e+00,4.490623072432205865e-13,9.439629835482897004e-06,-2.643091969359978978e-06
1.723617666613458255e+02,3.830109409048477447e-11,8.207706084602889524e-04,-2.298157688413344233e-04,1.982364254355985622e+00,4.433793378046125889e-13,9.439819894578745617e-06,-2.643145532223894253e-06
1.743441309157018111e+02,3.874447342828938706e-11,8.302104283548676980e-04,-2.324589143735583175e-04,1.982371092852275751e+00,4.398251132769335917e-13,9.439916893448077259e-06,-2.643175806977382915e-06
1.763265020085540868e+02,3.918429854156632065e-11,8.396503452483157753e-04,-2.351020901805357004e-04,1.982408474549856692e+00,4.362736917782946787e-13,9.440013888729458652e-06,-2.643206082063477699e-06
1.783089104831039435e+02,3.962057223334461533e-11,8.490903591370452339e-04,-2.377452962625991781e-04,1.982430601695625683e+00,4.448000077019488434e-13,9.440203932668811415e-06,-2.643259645899949427e-06
1.802913410847995692e+02,4.006537224104656418e-11,8.585305630697140453e-04,-2.403885559084991276e-04,1.982467984623554003e+00,4.419572152317808088e-13,9.440300919017017428e-06,-2.643266632739983907e-06
1.822738090694231232e+02,4.050732945627834498e-11,8.679708639887310628e-04,-2.430318225412391115e-04,1.982490095949316355e+00,4.334304574113443768e-13,9.440397901555445427e-06,-2.643320197142815745e-06
1.842562991653724396e+02,4.094075991368968936e-11,8.774112618902865082e-04,-2.456751427383819272e-04,1.982512224732232653e+00,4.419581079489891785e-13,9.440587930560455365e-06,-2.643373762062947545e-06
1.862388113901046722e+02,4.138271802163867854e-11,8.868518498208469636e-04,-2.483185165004448748e-04,1.982534336711921696e+00,4.433785799619366693e-13,9.440684904387969430e-06,-2.643380749506286324e-06
1.882213457268165939e+02,4.182609660160061521e-11,8.962925347252349330e-04,-2.509618972499511611e-04,1.982571721443889601e+00,4.391157915468868801e-13,9.440781874405813900e-06,-2.643434314881728826e-06
1.902039174482604835e+02,4.226521239314750209e-11,9.057333165996407469e-04,-2.536053315648328899e-04,1.982593851863526879e+00,4.440894607105422395e-13,9.440971888254870090e-06,-2.643464591654408509e-06
1.921865113001240104e+02,4.270930185385804433e-11,9.151742884878956170e-04,-2.562487961564872984e-04,1.982631237825358994e+00,4.376945750155727873e-13,9.441068849340298122e-06,-2.643494868759667209e-06
1.941691425379493694e+02,4.314699642887361712e-11,9.246153573372359151e-04,-2.588922910252469656e-04,1.982638078278938565e+00,4.447996418243121030e-13,9.441165807059712090e-06,-2.643548435107910110e-06
1.961517806162283080e+02,4.359179607069792922e-11,9.340565231442956272e-04,-2.615358394603548757e-04,1.982675483232355873e+00,4.312988088587090504e-13,9.441355805753356631e-06,-2.643555423474718089e-06
1.981344560994606638e+02,4.402309487955663827e-11,9.434978789500489838e-04,-2.641793948838295938e-04,1.982712870710628295e+00,4.469312312079621187e-13,9.441452754318743236e-06,-2.643608990389348205e-06
2.001171689701712921e+02,4.447002611076460039e-11,9.529393317043677271e-04,-2.668230038742189420e-04,2.086443207819627332e+00,1.132453781657493161e-04,1.038165712839063132e-03,-5.168958094622188963e-04
2.022036121779909195e+02,1.132454226357754206e-04,1.991105044543430968e-03,-7.837188133364377841e-04,2.091969444457106420e+00,-1.893425457599386347e-03,1.084131559240326254e-03,-5.398884234618498736e-04
2.042955816224480259e+02,-1.780180034963610913e-03,3.075236603783757221e-03,-1.323607236798287658e-03,2.096011294979064132e+00,1.677688369251676423e-03,1.085438066809339078e-03,-5.405157754675060568e-04
2.063915929174270900e+02,-1.024916657119344219e-04,4.160674670593096300e-03,-1.864123012265793715e-03,2.097178188322970982e+00,9.000253683234129914e-06,1.086607865052520785e-03,-5.411059914267816583e-04
2.084887711057500610e+02,-9.349141202870029201e-05,5.247282535645617085e-03,-2.405229003692575373e-03,2.099257886715776067e+00,-3.025785436653778151e-06,1.087827546494074364e-03,-5.417133539556886340e-04
2.105880289924658371e+02,-9.651719746535407016e-05,6.335110082139691449e-03,-2.946942357648264007e-03,2.101353312526669015e+00,-3.085221837887877757e-07,1.089050843381109135e-03,-5.423228536488590955e-04
2.126893823049925061e+02,-9.682571964914285794e-05,7.424160925520800584e-03,-3.489265211297123102e-03,2.103433995112595767e+00,-2.291350907683385859e-07,1.090278833562381526e-03,-5.429341212368054420e-04
2.147928163001051018e+02,-9.705485473991119652e-05,8.514439759083182110e-03,-4.032199332533928544e-03,2.105514729516954731e+00,-2.382934333770907144e-07,1.091508899202286997e-03,-5.435467864516284331e-04
2.168983310296220566e+02,-9.729314817328828724e-05,9.605948658285469108e-03,-4.575746118985556977e-03,2.107611091441498274e+00,-2.370928527952950466e-07,1.092741753686756606e-03,-5.441606652413361056e-04
2.190059421210635549e+02,-9.753024102608358228e-05,1.069869041197222571e-02,-5.119906784226893083e-03,2.109677151726714328e+00,-2.356801895282641156e-07,1.093978842733359449e-03,-5.447765096681890171e-04
2.211156192727902692e+02,-9.776592121561184640e-05,1.179266925470558516e-02,-5.664683293895082100e-03,2.111758664422410448e+00,-2.343553015537064863e-07,1.095217926450283569e-03,-5.453939492984435922e-04
2.232273779372126796e+02,-9.800027651716555288e-05,1.288788718115586873e-02,-6.210077243193525692e-03,2.113825234880977177e+00,-2.331252266247064563e-07,1.096461185340411384e-03,-5.460129877453874514e-04
2.253412031720936568e+02,-9.823340174379025934e-05,1.398434836649628012e-02,-6.756090230938913144e-03,2.115907451941922091e+00,-2.319464967568573470e-07,1.097707118327505629e-03,-5.466328781163660999e-04
2.274571106240355789e+02,-9.846534824054711669e-05,1.508205548482378575e-02,-7.302723109055279244e-03,2.117974533951553440e+00,-2.308621287699474771e-07,1.098956431731957367e-03,-5.472554997312164410e-04
2.295750851579871323e+02,-9.869621036931706416e-05,1.618101191655574311e-02,-7.849978608786495685e-03,2.120057460228991886e+00,-2.298288128977759573e-07,1.100209095588253888e-03,-5.478789803537859049e-04
2.316951426182161242e+02,-9.892603918221484012e-05,1.728122101214399700e-02,-8.397857589140281590e-03,2.122109681197372311e+00,-2.288679210417024360e-07,1.101465079968839966e-03,-5.485048255093726705e-04
2.338172522994134965e+02,-9.915490710325654256e-05,1.838268609211283697e-02,-8.946362414649654260e-03,2.124193287527987195e+00,-2.279722366952139983e-07,1.102724354984995631e-03,-5.491315361924528626e-04
2.359414455869414837e+02,-9.938287933995175656e-05,1.948541044709783260e-02,-9.495493950842107123e-03,2.126245781903350007e+00,-2.271415411536040641e-07,1.103985431036635240e-03,-5.497598670218990791e-04
2.380676913688448337e+02,-9.961002088110536062e-05,2.058939587813446784e-02,-1.004525381786400620e-02,2.128314475458552124e+00,-2.263756900028237717e-07,1.105251201036685366e-03,-5.503898217000344900e-04
2.401960058443033859e+02,-9.983639657110818439e-05,2.169464707917115320e-02,-1.059564363956404069e-02,2.130383837800906122e+00,-2.256600724698189144e-07,1.106521628762308779e-03,-5.510221573518069016e-04
2.423263896821042920e+02,-1.000620566435780033e-04,2.280116870793346198e-02,-1.114666579691584759e-02,2.132437211704939273e+00,-2.250162999114992558e-07,1.107792313295715564e-03,-5.516553717182133554e-04
2.444588268938092313e+02,-1.002870729434895026e-04,2.390896102122917755e-02,-1.169832116863406095e-02,2.133482832452216371e+00,4.739990132846017305e-04,1.098244822861589587e-03,-5.468777979491731833e-04
2.465923097262614476e+02,3.737119403411122550e-04,2.500720584409076713e-02,-1.224519896658323413e-02,2.132746738307361056e+00,5.763619861011367879e-04,1.075629792566621529e-03,-5.355668087587538845e-04
2.487250564645688087e+02,9.500739264422490430e-04,2.608283563665738866e-02,-1.278076577534198802e-02,2.133871051222968163e+00,-1.038428177926187333e-03,1.076788561704077746e-03,-5.361550576995707806e-04
2.508589275157917768e+02,-8.835425148393828958e-05,2.715962419836146641e-02,-1.331692083304155880e-02,2.136422082664978461e+00,-4.454676828391084540e-06,1.078020573019287248e-03,-5.367629856234124031e-04
2.529953495984567553e+02,-9.280892831232937412e-05,2.823764477138075366e-02,-1.385368381866497120e-02,2.138418534877615684e+00,1.317374082341398410e-06,1.079227096693901461e-03,-5.373656916399238703e-04
2.551337681333343710e+02,-9.149155422998797571e-05,2.931687186807465512e-02,-1.439104951030489507e-02,2.140400435402199264e+00,-1.464468074749382051e-07,1.080440029390485057e-03,-5.379677022360872946e-04
2.572741685687365703e+02,-9.163800103746291392e-05,3.039731189746514017e-02,-1.492901721254098237e-02,2.142382025062374851e+00,-1.849299072220631163e-07,1.081653553500420972e-03,-5.385735560726745419e-04
2.594165505937989451e+02,-9.182293094468497703e-05,3.147896545096556115e-02,-1.546759076861365691e-02,2.144364018752582979e+00,-1.787095991037575835e-07,1.082870536962571295e-03,-5.391787190856690143e-04
2.615609146125515281e+02,-9.200164054378873462e-05,3.256183598792813244e-02,-1.600676948769932592e-02,2.146346418172015547e+00,-1.783873893716905008e-07,1.084090950497371142e-03,-5.397862198680027090e-04
2.637072610307235436e+02,-9.218002793316042512e-05,3.364592693842550358e-02,-1.654655570756732863e-02,2.148345013434663997e+00,-1.782433497851985483e-07,1.085314764860172143e-03,-5.403960636010327057e-04
2.658556060441582076e+02,-9.235827128294562367e-05,3.473124170328567573e-02,-1.708695177116836134e-02,2.150296650595805659e+00,-1.781199776109055515e-07,1.086541950841402038e-03,-5.410067388690910362e-04
2.680059026947540133e+02,-9.253639126055652922e-05,3.581778365412707776e-02,-1.762795851003745237e-02,2.152296062840093782e+00,-1.780456557228654851e-07,1.087772479268341030e-03,-5.416197650437923339e-04
2.701581987575941071e+02,-9.271443691627939470e-05,3.690555613339541879e-02,-1.816957827508124471e-02,2.154232579947006343e+00,-1.780061343715995436e-07,1.089006321002936040e-03,-5.422336290951922100e-04
2.723124313375411134e+02,-9.289244305065099425e-05,3.799456245439835483e-02,-1.871181190417643692e-02,2.156232020283709971e+00,-1.780013327101439462e-07,1.090240580946949533e-03,-5.428483329769327737e-04
2.744686633578248234e+02,-9.307044438336113819e-05,3.908480303534530437e-02,-1.925466023715336969e-02,2.158200924168909296e+00,-1.780310250707611581e-07,1.091480968283445319e-03,-5.434653985598239534e-04
2.766268642819937327e+02,-9.324847540843189935e-05,4.017628400362874969e-02,-1.979812563571319364e-02,2.160201197748051527e+00,-1.781022563549378981e-07,1.092721721989708961e-03,-5.440848311176506302e-04
2.787870654797417842e+02,-9.342657766478683725e-05,4.126900572561845865e-02,-2.034221046683084427e-02,2.162139065108249270e+00,-1.782008249144888170e-07,1.093968538816693370e-03,-5.447051143769726655e-04
2.809492045448500335e+02,-9.360477848970132607e-05,4.236297426443515202e-02,-2.088691558120781694e-02,2.164077188340854718e+00,-1.783337848302576694e-07,1.095218523812960254e-03,-5.453262503313030529e-04
