Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
3.380393142630609873e+02,4.051461899136424449e+02,3.532320596402223345e-02,6.142396938702823772e-02,1.004573789973267139e+01,1.192691151476526557e+01,2.858517738556526355e-03,4.988894969088261688e-03
3.480850521627936587e+02,4.170731014284077105e+02,3.818172370257875980e-02,6.641286435611649941e-02,1.021133543887327733e+01,1.218056199636737347e+01,2.917312973842713097e-03,5.093499199175108294e-03
3.582963876016669360e+02,4.292536634247750840e+02,4.109903667642147290e-02,7.150636355529160770e-02,1.041541413689435558e+01,1.237509035903076438e+01,2.971282163829011558e-03,5.187503809327045912e-03
3.687118017385612916e+02,4.416287537838058483e+02,4.407031884025048446e-02,7.669386736461865361e-02,1.061883599832054870e+01,1.260163974615653615e+01,3.030654327575911522e-03,5.291120658035761148e-03
3.793306377368818403e+02,4.542303935299623845e+02,4.710097316782639598e-02,8.198498802265441476e-02,1.083080560813260718e+01,1.283915384613845845e+01,3.092978851556432707e-03,5.399917136450993471e-03
3.901614433450144475e+02,4.670695473761008429e+02,5.019395201938282869e-02,8.738490515910540823e-02,1.308768220694975071e+01,1.543807850512354207e+01,5.035646940690821638e-03,8.797192135138645619e-03
4.032491255519641982e+02,4.825076258812243850e+02,5.522959896007365033e-02,9.618209729424405385e-02,1.403116863154923522e+01,1.643406127962077790e+01,5.612969783992047268e-03,9.802196189660036807e-03
4.172802941835134334e+02,4.989416871608451629e+02,6.084256874406569759e-02,1.059842934839040907e-01,3.595066141143092864e+00,4.268624476186516858e+00,1.453988394350499980e-03,2.540502764961746762e-03
4.208753603246565262e+02,5.032103116370316798e+02,6.229655713841619757e-02,1.085247962488658374e-01,5.470392254962234801e+00,6.420953606346301967e+00,2.197898431986769485e-03,3.839962379479991417e-03
4.263457525796187610e+02,5.096312652433779817e+02,6.449445557040296706e-02,1.123647586283458288e-01,2.076773857929140377e+00,2.433253691025640819e+00,8.341910192876944574e-04,1.457420756129354511e-03
4.284225264375479014e+02,5.120645189344036226e+02,6.532864658969066152e-02,1.138221793844751834e-01,7.818904737252410087e-01,9.163583192922715170e-01,3.142303285017383763e-04,5.489840322780298321e-04
4.292044169112731424e+02,5.129808772536958941e+02,6.564287691819239989e-02,1.143711634167532132e-01,2.938115342201967906e-01,3.440444553081078993e-01,1.180250963492279759e-04,2.062085800069168862e-04
4.294982284454933392e+02,5.133249217090040020e+02,6.576090201454162787e-02,1.145773719967601301e-01,4.412288705813693923e-01,5.165737175382218993e-01,1.772458950897864982e-04,3.096688749363585291e-04
4.299394573160747086e+02,5.138414954265422239e+02,6.593814790963141437e-02,1.148870408716964886e-01,1.656085293265050495e-01,1.938840457805781625e-01,6.651281711413103981e-05,1.162007272965254190e-04
4.301050658454012137e+02,5.140353794723228020e+02,6.600466072674554541e-02,1.150032415989930140e-01,8.339418044954527431e-03,9.955537189625829342e-03,2.789874339881315279e-08,4.250351125223428284e-08
4.301134052634461682e+02,5.140453350095124279e+02,6.600468862548894422e-02,1.150032841025042663e-01,1.250800218815584230e-02,1.499646266006493533e-02,3.905823961480869855e-08,5.312938647361598044e-08
4.301259132656343240e+02,5.140603314721724928e+02,6.600472768372855903e-02,1.150033372318907399e-01,1.879566262681464650e-02,2.242909183485153335e-02,6.137723020105401162e-08,8.500701238756125377e-08
4.301447089282611387e+02,5.140827605640073443e+02,6.600478906095876008e-02,1.150034222389031274e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
