Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
1.980246453000886930e+01,1.650205309084683591e+01,7.229471249766351219e-05,5.217792426632946568e-05,1.980517627671449787e+00,1.650432218698217213e+00,7.230460773890908790e-06,5.218508188579260997e-06
2.178298215768031909e+01,1.815248530954505313e+01,7.952517327155442098e-05,5.739643245490872668e-05,1.980567250378701516e+00,1.650472334473072067e+00,7.230641304929039050e-06,5.218632286247363173e-06
2.376354940805902061e+01,1.980295764401812519e+01,8.675581457648346003e-05,6.261506474115608985e-05,1.980616874613438938e+00,1.650514358948338867e+00,7.230821831895122790e-06,5.218768022839461482e-06
2.574416628267245954e+01,2.145347200296646406e+01,9.398663640837858282e-05,6.783383276399555133e-05,1.980664592833967674e+00,1.650554476861334052e+00,7.231002354567128958e-06,5.218897936468185018e-06
2.772483087550642722e+01,2.310402647982779811e+01,1.012176387629457118e-04,7.305273070046373635e-05,1.980714220096064793e+00,1.650594595775832119e+00,7.231182872945003345e-06,5.219027848142783216e-06
2.970554509560249201e+01,2.475462107560363023e+01,1.084488216358907151e-04,7.827175854860651957e-05,1.980765756454900384e+00,1.650636623046040086e+00,7.231363387250736344e-06,5.219151937227846328e-06
3.168631085205739240e+01,2.640525769864967032e+01,1.156801850231414515e-04,8.349091048583436590e-05,1.980813478824575924e+00,1.650678651645357320e+00,7.231532256672451239e-06,5.219287664993800340e-06
3.366712433088196832e+01,2.805593635029502764e+01,1.229117172798139027e-04,8.871019815082816624e-05,1.980863111037784563e+00,1.650718773604189948e+00,7.231724402397753061e-06,5.219417569917735684e-06
3.564798744191975288e+01,2.970665512389921759e+01,1.301434416822116558e-04,9.392961572074590192e-05,1.980910836798983610e+00,1.650760803919801845e+00,7.231904903598788611e-06,5.219541652787298134e-06
3.762889827871873649e+01,3.135741592781901943e+01,1.373753465858104444e-04,9.914915737353320005e-05,1.980962379295107212e+00,1.650800928266548340e+00,7.232085400727587907e-06,5.219683193781094496e-06
3.960986065801384370e+01,3.300821685608556777e+01,1.446074319865380323e-04,1.043688405673142945e-04,1.981010107599466608e+00,1.650842960625027445e+00,7.232254253308919006e-06,5.219807272298032457e-06
4.159087076561331031e+01,3.465905981671059521e+01,1.518396862398469513e-04,1.095886478396123270e-04,1.981061653638953146e+00,1.650883086418446055e+00,7.232446381520289983e-06,5.219931348507747537e-06
4.357193241925226346e+01,3.630994290312904127e+01,1.590721326213672413e-04,1.148085791881200745e-04,1.981109385454523419e+00,1.650923213626413144e+00,7.232626865544012360e-06,5.220067063033614354e-06
4.555304180470678688e+01,3.796086611675545441e+01,1.663047594869112536e-04,1.200286462511536889e-04,1.981157118202908407e+00,1.650967157039779920e+00,7.232795705938775514e-06,5.220202774847891537e-06
4.753419892290969528e+01,3.961183327379523433e+01,1.735375551928500292e-04,1.252488490260015804e-04,1.981208668907413539e+00,1.651007285868033136e+00,7.232987820792287836e-06,5.220326844780848533e-06
4.951540759181710882e+01,4.126284055966326747e+01,1.807705430136423170e-04,1.304691758707824290e-04,1.981256404636788204e+00,1.651047415669012253e+00,7.233156652544523108e-06,5.220450912628451070e-06
5.149666399645389703e+01,4.291388797533227972e+01,1.880036996661868401e-04,1.356896267834108800e-04,1.981307958469649577e+00,1.651091362196169143e+00,7.233348759084698432e-06,5.220586617883020506e-06
5.347797195492354660e+01,4.456497933752844887e+01,1.952370484252715385e-04,1.409102134012939005e-04,1.981355697179985498e+00,1.651127679304025264e+00,7.233517582194216086e-06,5.220722321313961889e-06
5.545932765210353210e+01,4.621610701683247413e+01,2.024705660074657546e-04,1.461309357226078624e-04,1.981407253472724506e+00,1.651171627374651507e+00,7.233698040619328858e-06,5.220846382440459633e-06
5.744073490557625661e+01,4.786727864420712564e+01,2.097042640480850835e-04,1.513517821050483221e-04,1.981454997192294343e+00,1.651211761183262183e+00,7.233901772852506865e-06,5.220970441703539104e-06
5.942218990276855095e+01,4.951849040539038782e+01,2.169381658209375903e-04,1.565727525467518612e-04,1.981502739677956981e+00,1.651255711874547671e+00,7.234058944639214315e-06,5.221106138352416427e-06
6.140369264244650793e+01,5.116974611726493549e+01,2.241722247655768047e-04,1.617938586851042776e-04,1.981554300566344295e+00,1.651295848321588267e+00,7.234239389958382806e-06,5.221241832733495170e-06
6.338524694301285223e+01,5.282104196558652376e+01,2.314064641555351875e-04,1.670151005178377728e-04,1.981605863023411018e+00,1.651335985165104603e+00,7.234419831426817547e-06,5.221365885275144588e-06
6.536685280603626325e+01,5.447237795075162836e+01,2.386408839869620050e-04,1.722364664031129174e-04,1.981649795778679390e+00,1.651376123634499038e+00,7.234600268156529852e-06,5.221501575464182737e-06
6.734850260181494264e+01,5.612375407438612740e+01,2.458754842551185349e-04,1.774579679785771001e-04,1.981701362876023609e+00,1.651416262461943063e+00,7.234803978074170853e-06,5.221625623713231808e-06
6.933020396469096625e+01,5.777517033684807046e+01,2.531102882331927057e-04,1.826795936022903319e-04,1.981752928361260047e+00,1.651460218367766686e+00,7.234961129007171088e-06,5.221761309266031732e-06
7.131195689305222629e+01,5.942663055521583715e+01,2.603452493621998768e-04,1.879013549115563636e-04,1.981796865546456843e+00,1.651500359218999847e+00,7.235141553296395300e-06,5.221885353444416641e-06
7.329375375859868313e+01,6.107813091443483700e+01,2.675803909154962721e-04,1.931232402650007803e-04,1.981856067117007569e+00,1.651540501772977620e+00,7.235321972846842867e-06,5.222021034360924130e-06
7.527560982571569070e+01,6.272967141620781462e+01,2.748157128883431150e-04,1.983452612993617044e-04,1.981892375782578597e+00,1.651580643858984843e+00,7.235502388546312738e-06,5.222133435261522901e-06
7.725750220149826930e+01,6.438125206006679946e+01,2.820512152768894277e-04,2.035673947346232273e-04,1.981951580490331821e+00,1.651628420921213092e+00,7.235682799506843333e-06,5.222292390177592832e-06
7.923945378198860112e+01,6.603288048098801255e+01,2.892868980763962710e-04,2.087896871248008201e-04,1.981995525508594369e+00,1.651660934043590601e+00,7.235886482644636464e-06,5.222404786563275602e-06
8.122144930749719549e+01,6.768454141503160315e+01,2.965227845590409075e-04,2.140120919113640957e-04,1.982047099907973120e+00,1.651708711709517274e+00,7.236043608818579047e-06,5.222540458872844144e-06
8.320349640740516861e+01,6.933625012674112043e+01,3.037588281678594865e-04,2.192346323702369399e-04,1.982098677719818625e+00,1.651748859418432858e+00,7.236224007338106553e-06,5.222676128914370162e-06
8.518559508512498724e+01,7.098799898615955328e+01,3.109950521751975931e-04,2.244573084991513100e-04,1.982150257100173008e+00,1.651789006467268450e+00,7.236404401118586363e-06,5.222788519103593570e-06
8.716774534222516024e+01,7.263978799262682173e+01,3.182314565763161795e-04,2.296800970182549036e-04,1.982194206171399742e+00,1.651829156160189882e+00,7.236584791047871636e-06,5.222924184852004246e-06
8.914993954839655999e+01,7.429161714878701162e+01,3.254680413673640511e-04,2.349030212031069079e-04,1.982245788578381962e+00,1.651869306883511967e+00,7.236765176238163424e-06,5.223059848332182661e-06
9.113218533697494195e+01,7.594348645567052358e+01,3.327048065436022145e-04,2.401260810514390905e-04,1.982289742732334048e+00,1.651917089903719216e+00,7.236968832594807641e-06,5.223195509544183027e-06
9.311447507970727600e+01,7.759540354557424280e+01,3.399417753761970222e-04,2.453492765609832735e-04,1.982348958088749669e+00,1.651949609617204828e+00,7.237125934008608371e-06,5.223307891390172562e-06
9.509682403779602566e+01,7.924735315519144763e+01,3.471789013102056305e-04,2.505725844523734461e-04,1.982392913102742682e+00,1.651997396583766431e+00,7.237306306757192338e-06,5.223466825507070647e-06
9.707921695089876835e+01,8.089935055177521406e+01,3.544162076169628229e-04,2.557960512778805168e-04,1.982436869519503375e+00,1.652029918201606051e+00,7.237486674766565979e-06,5.223579203059592474e-06
9.906165382041827172e+01,8.255138046997682011e+01,3.616536942917293889e-04,2.610196304809401092e-04,1.982496091757056433e+00,1.652077703466687808e+00,7.237667038924582453e-06,5.223691578486698572e-06
1.010441499121753282e+02,8.420345817344350792e+01,3.688913613306539713e-04,2.662433220594268078e-04,1.982540051200302855e+00,1.652117862296606177e+00,7.237847398343280180e-06,5.223850505454963843e-06
1.030266899633756310e+02,8.585557603574011409e+01,3.761292087289972515e-04,2.714671725648817716e-04,1.982591644365768957e+00,1.652158018199671119e+00,7.238027753688684555e-06,5.223962877032501707e-06
1.050092816077414000e+02,8.750773405393978521e+01,3.833672364826859360e-04,2.766911354419142734e-04,1.982643241588831984e+00,1.652205808638001372e+00,7.238231378799055843e-06,5.224098522630608431e-06
1.069919248493302320e+02,8.915993986257778658e+01,3.906054678614849919e-04,2.819152339645448818e-04,1.982687200482999401e+00,1.652238337055962347e+00,7.238365177654677071e-06,5.224234166404273950e-06
1.089746120498132314e+02,9.081217819963374893e+01,3.978438330391396690e-04,2.871394681309491557e-04,1.982738803313750964e+00,1.652286129634973122e+00,7.238592067675662673e-06,5.224369807687472868e-06
1.109573508531269823e+02,9.246446432926872205e+01,4.050824251068153316e-04,2.923638379386366286e-04,1.982790402734636359e+00,1.652318657844148220e+00,7.238772405502311505e-06,5.224482170698783578e-06
1.129401412558616187e+02,9.411678298711287027e+01,4.123211975123176431e-04,2.975883201093354122e-04,1.982834365781357633e+00,1.652366454715405553e+00,7.238906192482232656e-06,5.224641083569981151e-06
1.149229756216429763e+02,9.576914944182827583e+01,4.195601037047998758e-04,3.028129611929053933e-04,1.982885973483405451e+00,1.652406614306798360e+00,7.239133068605860602e-06,5.224730166527192122e-06
1.169058615951263818e+02,9.742155605613507419e+01,4.267992367734057364e-04,3.080376913594325855e-04,1.982937571967539725e+00,1.652446781613960525e+00,7.239266847668558019e-06,5.224889074861274654e-06
1.188887991670939215e+02,9.907400283774903471e+01,4.340385036210742944e-04,3.132625804342938601e-04,1.982989182990664290e+00,1.652494579547592934e+00,7.239493714526973669e-06,5.225024705044953831e-06
1.208717883500845858e+02,1.007264974172966276e+02,4.412779973356012681e-04,3.184876051393388139e-04,1.983033157326502760e+00,1.652527112520616015e+00,7.239674030875631675e-06,5.225137057564602748e-06
1.228548215074110885e+02,1.023790245298172437e+02,4.485176713664768998e-04,3.237127421969034167e-04,1.983084760128747348e+00,1.652567280614007927e+00,7.239807798062249545e-06,5.225272683454190801e-06
1.248379062675398359e+02,1.040315918104312516e+02,4.557574791645391493e-04,3.289380148803576075e-04,1.983136376022912373e+00,1.652615081681929610e+00,7.240034651022711227e-06,5.225408307297021993e-06
1.268210426435627483e+02,1.056842068921131812e+02,4.629975138155618605e-04,3.341634231876546295e-04,1.983180354787577926e+00,1.652655249418586436e+00,7.240214954484108529e-06,5.225520653396730376e-06
1.288042229983503262e+02,1.073368621415317676e+02,4.702377287700459691e-04,3.393889438410513599e-04,1.983231961907733876e+00,1.652695423142262143e+00,7.240348709572493827e-06,5.225679547854217722e-06
1.307874549602580601e+02,1.089895575646740298e+02,4.774780774796184629e-04,3.446146233889055776e-04,1.983291215765575544e+00,1.652735592863123770e+00,7.240575548856558255e-06,5.225791889659618140e-06
1.327707461760236356e+02,1.106422931575371535e+02,4.847186530284750211e-04,3.498404152785651957e-04,1.983335192800581126e+00,1.652775766111943767e+00,7.240709296249168113e-06,5.225927504670646855e-06
1.347540813688242167e+02,1.122950689236490973e+02,4.919593623247241893e-04,3.550663427832358426e-04,1.983379183683581459e+00,1.652815937740172103e+00,7.240936126045541960e-06,5.226039842424925856e-06
1.367374605525077982e+02,1.139478848613892694e+02,4.992002984507697312e-04,3.602923826256607684e-04,1.983423169792473573e+00,1.652863747846012643e+00,7.241116408027701602e-06,5.226198727563803950e-06
1.387208837223002718e+02,1.156007486092352821e+02,5.064414148587974328e-04,3.655185813532245724e-04,1.983482417385801000e+00,1.652896289315066269e+00,7.241250143543527182e-06,5.226311061023612356e-06
1.407043661396860728e+02,1.172536448985503483e+02,5.136826650023409600e-04,3.707448924142481847e-04,1.983526412973844799e+00,1.652944098872168865e+00,7.241476959441079699e-06,5.226446667202350703e-06
1.426878925526599176e+02,1.189065889974225172e+02,5.209241419617820397e-04,3.759713390814505354e-04,1.983585670359474307e+00,1.652984277276573266e+00,7.241657228535219697e-06,5.226582270890134559e-06
1.446714782230193919e+02,1.205595732746990905e+02,5.281657991903172594e-04,3.811979213523406700e-04,1.983629662520371539e+00,1.653024453868212618e+00,7.241837493333208586e-06,5.226694598373224279e-06
1.466551078855397634e+02,1.222125977285673031e+02,5.354076366836504680e-04,3.864246159507138943e-04,1.983673649169674036e+00,1.653064634256864451e+00,7.241971213013177235e-06,5.226830197766374909e-06
1.486387815347094374e+02,1.238656623628241675e+02,5.426496078966636452e-04,3.916514461484802692e-04,1.983732918137036449e+00,1.653112451018671436e+00,7.242198010378245177e-06,5.226989068582888094e-06
1.506225144528464739e+02,1.255187748138428390e+02,5.498918059070418904e-04,3.968784352170631573e-04,1.983776914726263385e+00,1.653144998204098215e+00,7.242378262287889161e-06,5.227101389623756925e-06
1.526062913675727373e+02,1.271719198120469372e+02,5.571341841693297795e-04,4.021055366066869142e-04,1.983820905527380773e+00,1.653192811189668987e+00,7.242511970090531430e-06,5.227213708760495691e-06
1.545901122731001180e+02,1.288251126232366062e+02,5.643766961394203110e-04,4.073327503154474099e-04,1.983880179531070098e+00,1.653225366196807045e+00,7.242738753555802260e-06,5.227372572870025817e-06
1.565739924526311881e+02,1.304783379894334132e+02,5.716194348929761132e-04,4.125601228883174357e-04,1.983924180548541472e+00,1.653273181246362356e+00,7.242918992576884499e-06,5.227484887489815702e-06
1.585579166331797296e+02,1.321316111706797756e+02,5.788623538855529977e-04,4.177876077758072514e-04,1.983983450700691265e+00,1.653321003555447533e+00,7.243099227301707209e-06,5.227643746817688987e-06
1.605419000838804209e+02,1.337849321742352231e+02,5.861054531128547049e-04,4.230152515226249404e-04,1.984027447184672610e+00,1.653353549203671946e+00,7.243232919045689000e-06,5.227709510995375442e-06
1.625259275310650935e+02,1.354382857234388950e+02,5.933486860319003939e-04,4.282429610336203158e-04,1.984071460097368345e+00,1.653386114551864239e+00,7.243459684199327238e-06,5.227914912153751141e-06
1.645099989911624618e+02,1.370916718379907593e+02,6.005921457160997212e-04,4.334708759457740670e-04,1.984115466945240769e+00,1.653433927274420512e+00,7.243639906035154521e-06,5.227980672522906415e-06
1.664941144581077026e+02,1.387451057652651798e+02,6.078357856221348757e-04,4.386988566182969734e-04,1.984174743369976568e+00,1.653481753865378323e+00,7.243820123574397016e-06,5.228139522551740297e-06
1.684782892014776792e+02,1.403985875191305581e+02,6.150796057457092727e-04,4.439269961408487137e-04,1.984234021528465064e+00,1.653529581721926434e+00,7.244000336817271561e-06,5.228298370390214739e-06
1.704625232230061442e+02,1.420521171008524846e+02,6.223236060825265443e-04,4.491552945112389284e-04,1.984262764629960429e+00,1.653546872713462790e+00,7.244180545763669737e-06,5.228410670220023319e-06
1.724467859876361047e+02,1.437056639735659473e+02,6.295677866282902140e-04,4.543837051814589518e-04,1.984322037701872432e+00,1.653609961667854122e+00,7.244314213973633912e-06,5.228522968145484992e-06
1.744311080253379771e+02,1.453592739352338015e+02,6.368121008422638479e-04,4.596122281496044367e-04,1.984381328640040465e+00,1.653642526972134874e+00,7.244540951104007018e-06,5.228681809054064409e-06
1.764154893539780176e+02,1.470129164622059363e+02,6.440566417933678550e-04,4.648409099586585012e-04,1.984410075837729437e+00,1.653690352348064607e+00,7.244721147160867666e-06,5.228794102684025495e-06
1.783998994298157470e+02,1.486666068145540009e+02,6.513013629405287226e-04,4.700697040613425266e-04,1.984469361781350472e+00,1.653722912717370264e+00,7.244901338920926685e-06,5.228906394409585465e-06
1.803843687915970975e+02,1.503203297272713712e+02,6.585462642794496493e-04,4.752986104557521121e-04,1.984528649458866312e+00,1.653770747073821212e+00,7.245081526384400915e-06,5.229065228387944596e-06
1.823688974410559638e+02,1.519741004743451924e+02,6.657913458058340502e-04,4.805276756841400567e-04,1.984557400752635203e+00,1.653803309347750883e+00,7.245261709551290355e-06,5.229177515817895559e-06
1.843534548418085990e+02,1.536279037836929433e+02,6.730366075153853406e-04,4.857568531999579523e-04,1.984631960624938074e+00,1.653851145922061505e+00,7.245441888421378165e-06,5.229336344569912327e-06
1.863380868024335371e+02,1.552817549296150048e+02,6.802820494038067187e-04,4.909861895445278646e-04,1.984660714723077035e+00,1.653883710100643611e+00,7.245622062994772766e-06,5.229448628147801391e-06
1.883227475171566141e+02,1.569356386397156484e+02,6.875276714668014915e-04,4.962156381726756660e-04,1.984720008672638869e+00,1.653931541515333947e+00,7.245802233271365737e-06,5.229560909377471180e-06
1.903074675258292530e+02,1.585895701812309824e+02,6.947734737000728572e-04,5.014451990820531372e-04,1.984764034854919146e+00,1.653979381419446781e+00,7.245982399251265499e-06,5.229719731420878585e-06
1.922922315606841721e+02,1.602435495626504292e+02,7.020194560993241227e-04,5.066749188134740157e-04,1.984823332050979161e+00,1.654011948457849712e+00,7.246162560934146790e-06,5.229832008354397266e-06
1.942770548927351513e+02,1.618975615111082789e+02,7.092656186602582695e-04,5.119047508218284130e-04,1.984867361258721985e+00,1.654059782971842196e+00,7.246342718320334872e-06,5.229944283605451015e-06
1.962619222539938733e+02,1.635516212940801211e+02,7.165119613785786044e-04,5.171346951054338640e-04,1.984911391868479313e+00,1.654092359446167393e+00,7.246522871409396063e-06,5.230103098717987613e-06
1.982468336458623526e+02,1.652057136535262885e+02,7.237584842499880005e-04,5.223647982041518516e-04,1.984970693823754573e+00,1.654140203786141683e+00,7.246703020201764045e-06,5.230261910973759906e-06
2.002318043396861071e+02,1.668598538573124301e+02,7.310051872701897645e-04,5.275950601151256115e-04,1.985014727458803918e+00,1.654188033714518724e+00,7.246883164697113557e-06,5.230327638257726945e-06
2.022168190671449111e+02,1.685140418910269489e+02,7.382520704348868781e-04,5.328253877533833385e-04,1.985058762495981455e+00,1.654220613279278496e+00,7.247063304895336178e-06,5.230486446439175895e-06
2.042018778296408925e+02,1.701682625043062274e+02,7.454991337397822142e-04,5.380558741998225144e-04,1.985118069210216163e+00,1.654253193870346195e+00,7.247243440796540329e-06,5.230645251985579884e-06
2.061869958988511087e+02,1.718225156981765736e+02,7.527463771805787546e-04,5.432865194518080943e-04,1.985162107272600451e+00,1.654301034577031260e+00,7.247423572400834429e-06,5.230757514126135703e-06
2.081721580061237091e+02,1.734768167327536048e+02,7.599938007529795890e-04,5.485172769659342300e-04,1.985206146736970823e+00,1.654348876318948669e+00,7.247603699708001640e-06,5.230869774583576069e-06
2.101573641528606800e+02,1.751311656090725535e+02,7.672414044526875906e-04,5.537481467405178060e-04,1.985265458210250245e+00,1.654381460000479365e+00,7.247783822717933540e-06,5.231028572976739385e-06
2.121426296110709302e+02,1.767855470690730328e+02,7.744891882754055242e-04,5.589791753134945454e-04,1.985309510655298482e+00,1.654429303806722373e+00,7.248010471126850249e-06,5.231140829359747987e-06
2.141279391217262287e+02,1.784399763728797552e+02,7.817371987465323744e-04,5.642103161428542934e-04,2.027452162889545662e+00,1.689551896192313052e+00,1.311920476562034466e-04,7.607949666007802862e-05
2.161553912846157743e+02,1.801295282690720683e+02,9.129292464027358210e-04,6.402898128029323220e-04,2.213111348144337853e+00,1.844387488818881593e+00,6.705392521145929268e-04,3.843800809064566943e-04
2.183685026327601122e+02,1.819739157578909499e+02,1.583468498517328748e-03,1.024669893709389016e-03,2.217986849072275390e+00,1.848461346234472558e+00,6.720482726860163049e-04,3.852448924783890161e-04
2.205864894818323876e+02,1.838223771041254224e+02,2.255516771203345053e-03,1.409914786187778032e-03,2.222859332246940767e+00,1.852588367394048419e+00,6.735544149963691198e-04,3.861083690972714338e-04
2.228093488140793283e+02,1.856749654715194708e+02,2.929071186199714173e-03,1.796023155285049466e-03,2.227746787512529636e+00,1.856739277120453835e+00,6.750698321286168098e-04,3.869771077653081162e-04
2.250370956015918580e+02,1.875317047486399247e+02,3.604141018328330982e-03,2.183000263050357583e-03,2.232664455627912048e+00,1.860883446631731886e+00,6.765937460086060909e-04,3.878505399308928778e-04
2.272697600572197700e+02,1.893925881952716566e+02,4.280734764336937073e-03,2.570850802981250460e-03,2.237596868171522146e+00,1.865066773794296751e+00,6.781250103028609033e-04,3.887284695166673756e-04
2.295073569253912922e+02,1.912576549690659533e+02,4.958859774639797977e-03,2.959579272497917836e-03,2.242559525326555558e+00,1.869273968639845407e+00,6.796639641123919731e-04,3.896105151329704377e-04
2.317499164507178477e+02,1.931269289377057987e+02,5.638523738752189950e-03,3.349189787630888274e-03,2.247552713448470740e+00,1.873489960871324911e+00,6.812113153908559357e-04,3.904975950676388939e-04
2.339974691641663185e+02,1.950004188985771236e+02,6.319735054143045885e-03,3.739687382698527168e-03,2.252545821162527773e+00,1.877730083880550183e+00,6.827670296331751765e-04,3.913895127838711539e-04
2.362500149853288463e+02,1.968781489824576738e+02,7.002502083776221062e-03,4.131076895482398322e-03,2.257569374513053617e+00,1.881994188165748483e+00,6.843299632250240613e-04,3.922851449546516100e-04
2.385075843598418999e+02,1.987601431706234223e+02,7.686832047001245123e-03,4.523362040437049932e-03,2.262623925660989244e+00,1.886282706940903608e+00,6.859019316576122141e-04,3.931863360190695697e-04
2.407702082855028891e+02,2.006464258775643259e+02,8.372733978658857337e-03,4.916548376456119501e-03,2.267693847229168114e+00,1.890595566953379603e+00,6.874814214840284377e-04,3.940923328482814555e-04
2.430379021327320572e+02,2.025370214445177055e+02,9.060215400142885775e-03,5.310640709304400957e-03,2.272794977201812117e+00,1.894917342880063416e+00,6.890698755737424686e-04,3.950023837359832937e-04
2.453106971099338693e+02,2.044319387873977689e+02,9.749285275716628243e-03,5.705643093040384251e-03,2.277911842014958665e+00,1.899263656409544865e+00,6.906665196685854435e-04,3.959175897214131656e-04
2.475886089519488280e+02,2.063312024438073138e+02,1.043995179538521369e-02,6.101560682761797416e-03,2.283059947601003614e+00,1.903634581454582531e+00,6.922713187835997234e-04,3.968379392637715053e-04
2.498716688995498316e+02,2.082348370252618963e+02,1.113222311416881341e-02,6.498398622025568921e-03,2.288239780344241581e+00,1.908045324469867410e+00,6.938857104504848883e-04,3.977623108763813503e-04
2.521599086798940732e+02,2.101428823497317637e+02,1.182610882461929830e-02,6.896160932901950272e-03,2.293420016521224625e+00,1.912450333177673656e+00,6.955074480668142767e-04,3.986929136399683382e-04
2.544533286964152978e+02,2.120553326829094374e+02,1.252161627268611258e-02,7.294853846541918610e-03,2.298647252579286260e+00,1.916895298603549236e+00,6.971372337207931702e-04,3.996275160892976547e-04
2.567519759489945841e+02,2.139722279815129866e+02,1.321875350640690575e-02,7.694481362631216265e-03,2.303875987750757304e+00,1.921349863928980994e+00,6.987779711431826163e-04,4.005675864090906674e-04
2.590558519367453414e+02,2.158935778454419676e+02,1.391753147755008836e-02,8.095048949040306932e-03,2.309151967332013555e+00,1.925844699279792849e+00,7.004266797251846449e-04,4.015123735241054453e-04
2.613650039040773549e+02,2.178194225447217605e+02,1.461795815727527301e-02,8.496561322564412377e-03,2.314429256573532712e+00,1.930349273176943825e+00,7.020847914361583175e-04,4.024626047187014610e-04
2.636794331606508877e+02,2.197497718178987043e+02,1.532004294871143132e-02,8.899023927283113838e-03,2.315902191566010515e+00,1.931567924753750276e+00,6.943084186487175069e-04,3.980193556249525533e-04
2.659953353522168982e+02,2.216813397426524546e+02,1.601435136736014883e-02,9.297043282908066392e-03,2.315291020014853984e+00,1.931156644521621502e+00,6.818731389535807874e-04,3.909139319381062239e-04
2.683106263722317522e+02,2.236124963871740761e+02,1.669622450631372962e-02,9.687957214846172616e-03,2.320310244791755849e+00,1.935590196846646904e+00,6.834309014518702430e-04,3.918078127062123162e-04
2.706309366170235080e+02,2.255480865840207230e+02,1.737965540776559986e-02,1.007976502755238493e-02,2.325599830066380491e+00,1.939989233856465489e+00,6.850202770125914109e-04,3.927175411031300772e-04
2.729565364470898885e+02,2.274880758178771885e+02,1.806467568477819127e-02,1.047248256865551501e-02,2.330777744747535962e+00,1.944427418528505314e+00,6.866046061140516910e-04,3.936276118129498208e-04
2.752873141918374245e+02,2.294325032364056938e+02,1.875128029089224296e-02,1.086611018046846483e-02,2.336035070119010015e+00,1.948890396332018327e+00,6.882014275210804333e-04,3.945424412393483404e-04
2.776233492619564345e+02,2.313813936327377121e+02,1.943948171841332340e-02,1.126065262170781317e-02,2.341277486640763073e+00,1.953378069172543974e+00,6.898063132857491786e-04,3.954612820778191651e-04
2.799646267485971975e+02,2.333347717019102561e+02,2.012928803169907258e-02,1.165611390378563234e-02,2.346535735968359404e+00,1.957906459938868693e+00,6.914177692945791542e-04,3.963863329776353556e-04
2.823111624845655570e+02,2.352926781618491248e+02,2.082070580099365173e-02,1.205250023676326769e-02,2.351873044106810084e+00,1.962428811713436971e+00,6.930386816125129468e-04,3.973153731331776489e-04
2.846630355286723670e+02,2.372551069735625617e+02,2.151374448260616468e-02,1.244981560989644534e-02,2.357196081811423483e+00,1.966991855016090085e+00,6.946690113372941400e-04,3.982498638212383230e-04
2.870202316104837905e+02,2.392220988285786518e+02,2.220841349394345882e-02,1.284806547371768366e-02,2.362535244104719823e+00,1.971564419823749859e+00,6.963058067244419502e-04,3.991883223406784281e-04
2.893827668545885103e+02,2.411936632484024017e+02,2.290471930066790077e-02,1.324725379605836209e-02,2.367923492625607196e+00,1.976178364760727391e+00,6.979548582363610809e-04,4.001344136033563315e-04
2.917506903472141175e+02,2.431698416131631291e+02,2.360267415890426185e-02,1.364738820966171842e-02,2.373359768994475871e+00,1.980816913668377310e+00,6.996117555423883583e-04,4.010822444884022675e-04
2.941240501162085934e+02,2.451506585268315064e+02,2.430228591444665021e-02,1.404847045415012069e-02,2.378749972039486238e+00,1.985466428510221704e+00,7.012750101127764035e-04,4.020391522696203923e-04
