Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
2.376484060062648851e+01,3.564725866594994841e+01,6.563622695217006273e-05,1.380624050370371340e-04,1.320551685552480592e+00,1.980832419269255240e+00,3.647238067654959455e-06,7.671786963177025867e-06
2.508539228617896910e+01,3.762809108521920365e+01,6.928346501982502218e-05,1.457341920002141599e-04,1.320584209099909145e+00,1.980874255969233388e+00,3.647323711209463559e-06,7.671949262451252093e-06
2.640597649527887825e+01,3.960896534118843704e+01,7.293078873103448574e-05,1.534061412626654120e-04,1.320612918247601186e+00,1.980916094864639376e+00,3.647409353778346573e-06,7.672134836941624019e-06
2.772658941352647943e+01,4.158988143605307641e+01,7.657819808481283231e-05,1.610782760996070360e-04,1.320641627774186588e+00,1.980965565300657261e+00,3.647489174929215605e-06,7.672308767096950059e-06
2.904723104130066602e+01,4.357084700135373367e+01,8.022568725974204792e-05,1.687505848667039861e-04,1.320672245334250761e+00,1.981007405938179033e+00,3.647568995380177925e-06,7.672471053496438117e-06
3.036790328663491678e+01,4.555185440729191271e+01,8.387325625512222584e-05,1.764230559202004242e-04,1.320702863624482859e+00,1.981053064308852640e+00,3.647654634854978332e-06,7.672656614132142847e-06
3.168860615025939964e+01,4.753290747160076535e+01,8.752091088997720418e-05,1.840957125343325670e-04,1.320731574961033772e+00,1.981098722980561888e+00,3.647740273788165543e-06,7.672818891578343575e-06
3.300933772522043341e+01,4.951400619458132724e+01,9.116865116376536972e-05,1.917685314259109106e-04,1.320764101504884991e+00,1.981144384165880012e+00,3.647814270818782205e-06,7.673004443347551358e-06
3.433010182672531840e+01,5.149515057874720725e+01,9.481646543458415192e-05,1.994415358692584620e-04,1.320788998861530672e+00,1.981186230072637500e+00,3.647899907643453688e-06,7.673166712062428046e-06
3.565089082558684908e+01,5.347633680881984475e+01,9.846436534222760561e-05,2.071147025813208900e-04,1.320825341984772194e+00,1.981231894659295278e+00,3.647985543482409215e-06,7.673363893819380157e-06
3.697171616757162127e+01,5.545756870347914003e+01,1.021123508857100148e-04,2.147880664751402702e-04,1.320850240214490157e+00,1.981281373640776167e+00,3.648065358051913562e-06,7.673514514637173141e-06
3.829256640778611143e+01,5.743885007711991619e+01,1.057604162437619284e-04,2.224615809897774433e-04,1.320882769617689689e+00,1.981319408613359201e+00,3.648156812002323942e-06,7.673688409331308989e-06
3.961344917740380112e+01,5.942016948573327539e+01,1.094085730557642523e-04,2.301352693991087523e-04,1.320911483552258403e+00,1.981368891607743876e+00,3.648224984604273372e-06,7.673862299570376796e-06
4.093436066095605952e+01,6.140153837734101927e+01,1.130567980403685257e-04,2.378091316986791291e-04,1.320940198949244859e+00,1.981410746281738966e+00,3.648316436625617036e-06,7.674059462792621718e-06
4.225530085990530438e+01,6.338294912362275824e+01,1.167051144769941427e-04,2.454831911614717508e-04,1.320972729566470605e+00,1.981456415010988792e+00,3.648396247643925588e-06,7.674210066504658870e-06
4.357627358947177498e+01,6.536440553863374703e+01,1.203535107246380683e-04,2.531574012279764097e-04,1.321001446102634702e+00,1.981502086553334152e+00,3.648487697651187534e-06,7.674383943600377421e-06
4.489727503557440969e+01,6.734590762518708118e+01,1.240019984222892559e-04,2.608317851715767871e-04,1.321030162133993713e+00,1.981547759479710180e+00,3.648555866427678675e-06,7.674557815797074245e-06
4.621830519770840340e+01,6.932745538466679136e+01,1.276505542887169345e-04,2.685063429873738613e-04,1.321062694948913929e+00,1.981593435449539697e+00,3.648647314727782986e-06,7.674754960484205402e-06
4.753936789265731733e+01,7.130904882011633106e+01,1.312992016034447175e-04,2.761810979478580667e-04,1.321091412595919223e+00,1.981639109530732412e+00,3.648727121750643902e-06,7.674905547090269883e-06
4.886045930525323655e+01,7.329068792964706347e+01,1.349479287251953614e-04,2.838560034949483366e-04,1.321120131351918303e+00,1.981677154990507006e+00,3.648818567814554126e-06,7.675079406143346401e-06
5.018157943660515485e+01,7.527236508463757048e+01,1.385967472930099155e-04,2.915310829010916830e-04,1.321152664720052883e+00,1.981730465013200160e+00,3.648886733209378034e-06,7.675253260741273561e-06
5.150273210132520774e+01,7.725409554965077064e+01,1.422456340262192936e-04,2.992063361618329566e-04,1.321177569330721724e+00,1.981768513123839170e+00,3.648978177344031808e-06,7.675427110883942944e-06
5.282390967065592946e+01,7.923586406277460981e+01,1.458946122035633254e-04,3.068817632727168995e-04,1.321213919643760448e+00,1.981814196126975958e+00,3.649057980593245747e-06,7.675624232401836305e-06
5.414512359029968991e+01,8.121767825890158576e+01,1.495436701841565711e-04,3.145573875051187358e-04,1.321238825365853131e+00,1.981859876780504237e+00,3.649149422935550700e-06,7.675774797624940280e-06
5.546636241566554304e+01,8.319953813568209000e+01,1.531928196070921218e-04,3.222331623027436761e-04,1.321271360886633772e+00,1.981905560661729737e+00,3.649217584504577507e-06,7.675948634623772516e-06
5.678763377655217681e+01,8.518144369634381974e+01,1.568420371915966993e-04,3.299091109373674486e-04,1.321300082971056611e+00,1.981951245926779848e+00,3.649309024695472983e-06,7.676122466723420395e-06
5.810893385952323342e+01,8.716339494227059959e+01,1.604913462162921723e-04,3.375852334040908690e-04,1.321332620258381496e+00,1.981996934649899345e+00,3.649388824392867711e-06,7.676319569705413945e-06
5.943026647978161492e+01,8.914539187692049893e+01,1.641407350406850400e-04,3.452615529737962830e-04,1.321361342775098535e+00,1.982042620654667076e+00,3.649468622945941255e-06,7.676470117821921832e-06
6.075162782255671345e+01,9.112743449757516601e+01,1.677902036636309813e-04,3.529380230916182048e-04,1.321390066539201769e+00,1.982088310071333126e+00,3.649560060379737712e-06,7.676643936777515723e-06
6.207301788909591522e+01,9.310952280764649913e+01,1.714397637240107190e-04,3.606146670283957205e-04,1.321418790136654309e+00,1.982126370879853994e+00,3.649639857003337965e-06,7.676841025857381127e-06
6.339443667923256953e+01,9.509164917852635313e+01,1.750894035810140570e-04,3.682915080542531016e-04,1.321451329638207994e+00,1.982179693043619295e+00,3.649719652704634535e-06,7.676991561143765765e-06
6.471588800887077753e+01,9.707382887156997242e+01,1.787391232337186915e-04,3.759684996153968674e-04,1.321476238920496371e+00,1.982217754290189760e+00,3.649799447483627422e-06,7.677165366733152644e-06
6.603736424779127390e+01,9.905604662586016218e+01,1.823889226812023189e-04,3.836456649821300201e-04,1.321516411097661603e+00,1.982263449124857857e+00,3.649890880973313215e-06,7.677339167867064905e-06
6.735888065888893550e+01,1.010383100749850200e+02,1.860388135621756321e-04,3.913230041499970850e-04,1.321541320689348709e+00,1.982309147740039634e+00,3.649959034676182211e-06,7.677536238410542606e-06
6.868042197957828421e+01,1.030206192227250597e+02,1.896887725968518144e-04,3.990005403884076276e-04,1.321566233161945547e+00,1.982354840548751440e+00,3.650062105118228933e-06,7.677663483125470121e-06
7.000198821274022976e+01,1.050029740632738111e+02,1.933388347019700433e-04,4.066782038715330977e-04,1.321598774617541494e+00,1.982400544420173105e+00,3.650130256976382142e-06,7.677883818043695213e-06
7.132358698735777125e+01,1.069853746076939842e+02,1.969889649589464254e-04,4.143560876895767929e-04,1.321631318284531176e+00,1.982446244881870712e+00,3.650221686299777142e-06,7.678057600776365572e-06
7.264521830564230243e+01,1.089678208525758549e+02,2.006391866452462026e-04,4.220341452903531585e-04,1.321663861703754606e+00,1.982491941565172056e+00,3.650301475596691480e-06,7.678184833418810317e-06
7.396688216734605703e+01,1.109503127941410270e+02,2.042894881208428940e-04,4.297123301237719688e-04,1.321688774708732694e+00,1.982530017132532407e+00,3.650381263749257529e-06,7.678405153898335608e-06
7.528857094205478973e+01,1.129328428112735594e+02,2.079398693845921516e-04,4.373907352776703044e-04,1.321721319205849454e+00,1.982583354418110844e+00,3.650461050979384369e-06,7.678578923486301458e-06
7.661029226126063918e+01,1.149154261656916702e+02,2.115903304355715359e-04,4.450693142011566059e-04,1.321746233233113799e+00,1.982621427565618433e+00,3.650540837509089502e-06,7.678752688396693876e-06
7.793203849449375298e+01,1.168980475932572887e+02,2.152408712730806254e-04,4.527480668895532997e-04,1.321778780652621776e+00,1.982667129297553288e+00,3.650643900951635419e-06,7.678879904646435453e-06
7.925381727514637475e+01,1.188807147225548420e+02,2.188915151740322609e-04,4.604269467941997352e-04,1.321811324980814106e+00,1.982720476348177385e+00,3.650700407272254111e-06,7.679100205873945397e-06
8.057562860012718886e+01,1.208634351989030193e+02,2.225422155813045150e-04,4.681060470000736806e-04,1.321836242475256995e+00,1.982758553470659990e+00,3.650803468921909106e-06,7.679273957639416465e-06
8.189746484260244586e+01,1.228461937523736793e+02,2.261930190502264241e-04,4.757853209577130971e-04,1.321876420904743554e+00,1.982804259076672793e+00,3.650883251369837004e-06,7.679401161150541458e-06
8.321934126350718941e+01,1.248289980114503521e+02,2.298439023015962611e-04,4.834647221188636385e-04,1.321893704489284005e+00,1.982849977588529100e+00,3.650939755399943082e-06,7.679621448160799894e-06
8.454123496799647342e+01,1.268118479890388812e+02,2.334948420569962042e-04,4.911443435670244384e-04,1.321933887987384537e+00,1.982895691768732149e+00,3.651066091215558447e-06,7.679795186559196588e-06
8.586316885598385795e+01,1.287947436808076134e+02,2.371459081482117626e-04,4.988241387535836350e-04,1.321958803770186819e+00,1.982933767989976559e+00,3.651122593400677688e-06,7.679922377775631574e-06
8.718512765975404477e+01,1.307776774487975899e+02,2.407970307416124403e-04,5.065040611313592666e-04,1.321991353263300084e+00,1.982979490811430878e+00,3.651202372380595203e-06,7.680142650346322847e-06
8.850711901301734486e+01,1.327606569396090208e+02,2.444482331139930355e-04,5.141842037817055894e-04,1.322016272035881457e+00,1.983025209024816604e+00,3.651282150215974694e-06,7.680316375377536746e-06
8.982913528505322631e+01,1.347436821486338374e+02,2.480995152642090102e-04,5.218645201570831262e-04,1.322048824728213390e+00,1.983086195490898263e+00,3.651385204421118101e-06,7.680490095953004977e-06
9.115118410978143970e+01,1.367267683441247357e+02,2.517509004686301283e-04,5.295450102530361311e-04,1.322081375927723457e+00,1.983116649718965618e+00,3.651464980241453644e-06,7.680663812072510699e-06
9.247326548570916316e+01,1.387098849938437013e+02,2.554023654488715819e-04,5.372256740651086418e-04,1.322106296323184438e+00,1.983162365538163385e+00,3.651544755361123534e-06,7.680790982797416205e-06
9.379537178203234760e+01,1.406930473593818647e+02,2.590539102042327055e-04,5.449064650479060580e-04,1.322138848600744154e+00,1.983208095737239773e+00,3.651624529336255399e-06,7.681011231301855015e-06
9.511751063063309175e+01,1.426762554551191045e+02,2.627055347335689609e-04,5.525874762792079131e-04,1.322171401445274341e+00,1.983253820867446393e+00,3.651704302610721611e-06,7.681184934054015312e-06
9.643968203207836609e+01,1.446595092759865508e+02,2.663572390361796825e-04,5.602686612132619284e-04,1.322203954856618680e+00,1.983299547380994454e+00,3.651784074740649800e-06,7.681358632350213100e-06
9.776188598693498477e+01,1.466428088233675453e+02,2.700090231109203323e-04,5.679500198456121415e-04,1.322228877352529253e+00,1.983345275277770270e+00,3.651863845947921940e-06,7.681532325968729036e-06
9.908411486428751402e+01,1.486261540986453156e+02,2.736608869568682542e-04,5.756315521715808705e-04,1.322253802668257094e+00,1.983375729862956405e+00,3.651966893151884028e-06,7.681659476645435330e-06
1.004063686669557711e+02,1.506095298285082720e+02,2.773128538500201383e-04,5.833132116482263058e-04,1.322293986901328822e+00,1.983436735011821384e+00,3.652023385731487017e-06,7.681879700861034971e-06
1.017286626538570999e+02,1.525929665635200934e+02,2.809648772357516253e-04,5.909950913490873408e-04,1.322318913356681946e+00,1.983482467058280463e+00,3.652126430698197923e-06,7.682053381333707985e-06
1.030509815672137819e+02,1.545764490305783738e+02,2.846170036664498232e-04,5.986771447304210488e-04,1.322351469552742742e+00,1.983528200488052562e+00,3.652206198266779152e-06,7.682227057128373886e-06
1.043733330367665246e+02,1.565599772310664264e+02,2.882692098647166024e-04,6.063593717875494227e-04,1.322376394694018131e+00,1.983558667142375498e+00,3.652285964690713937e-06,7.682400728910949647e-06
1.056957094314605428e+02,1.585435358982088019e+02,2.919214958294073163e-04,6.140417725164603723e-04,1.322408951968213842e+00,1.983619671379841520e+00,3.652365730191938463e-06,7.682574396015626715e-06
1.070181183834287566e+02,1.605271555695886434e+02,2.955738615595992548e-04,6.217243469124759990e-04,1.322441509809422655e+00,1.983650140566055597e+00,3.652445494992443125e-06,7.682748058664232854e-06
1.083405598932381793e+02,1.625108057101546990e+02,2.992263070545916979e-04,6.294070949711402319e-04,1.322466439063973098e+00,1.983711140154099439e+00,3.652548534750484164e-06,7.682875180207884673e-06
1.096630263323021524e+02,1.644945168503087984e+02,3.028788555893421820e-04,6.370899701513481166e-04,1.322498995462268567e+00,1.983741619430077208e+00,3.652605021296285222e-06,7.683095370950802222e-06
1.109855253277644209e+02,1.664782584697388756e+02,3.065314606106384673e-04,6.447730655222989188e-04,1.322531557561916316e+00,1.983802629668872441e+00,3.652708059260784818e-06,7.683269020231303995e-06
1.123080568853263372e+02,1.684620610994077481e+02,3.101841686698992521e-04,6.524563345425302228e-04,1.322556485887773192e+00,1.983833103918613006e+00,3.652787819978238308e-06,7.683442665055626418e-06
1.136306133712141104e+02,1.704458942033263611e+02,3.138369564898774904e-04,6.601397772075858492e-04,1.322589046513797939e+00,1.983878848178704857e+00,3.652867579772927330e-06,7.683616305423877912e-06
1.149532024177279084e+02,1.724297730515050660e+02,3.174898240696504177e-04,6.678233935130097271e-04,1.322621607706850000e+00,1.983924593821996041e+00,3.652947338866896487e-06,7.683789941114122293e-06
1.162758240254347584e+02,1.744136976453270620e+02,3.211427714085173142e-04,6.755071834541238494e-04,1.322646537594323490e+00,1.983985610061949956e+00,3.653027096815948151e-06,7.683963572791951274e-06
1.175984705630290819e+02,1.763976832553890119e+02,3.247957985053332624e-04,6.831911470269158007e-04,1.322679099865624153e+00,1.984016089374733838e+00,3.653106854064225740e-06,7.684137199791773142e-06
1.189211496628947060e+02,1.783816993447637458e+02,3.284489053593974881e-04,6.908752842267075738e-04,1.322711665501657308e+00,1.984061839166912478e+00,3.653209885589757053e-06,7.684310822335415660e-06
1.202438613283963633e+02,1.803657611839306583e+02,3.321021152449872452e-04,6.985595950490429895e-04,1.322736594183780312e+00,1.984107590342006233e+00,3.653266365263234221e-06,7.684484440422770408e-06
1.215665979225801436e+02,1.823498687742726645e+02,3.357553816102504794e-04,7.062440794894657599e-04,1.322769160959609280e+00,1.984153342900100370e+00,3.653369394773071065e-06,7.684658053832009623e-06
1.228893670835397529e+02,1.843340221171727649e+02,3.394087510050235504e-04,7.139287375432977695e-04,1.322801725504689330e+00,1.984199096841081200e+00,3.653449148159799986e-06,7.684831663228833439e-06
1.242121688090444422e+02,1.863182212140138461e+02,3.430622001531833504e-04,7.216135692065266029e-04,1.322826658577014314e+00,1.984229591003384030e+00,3.653528900401828254e-06,7.685051800083758829e-06
1.255349954676214566e+02,1.883024508050172301e+02,3.467157290535851787e-04,7.292986210066103618e-04,1.322859224200428230e+00,1.984290608846578152e+00,3.653608651942757187e-06,7.685178867852283935e-06
1.268578546918218848e+02,1.902867414138638082e+02,3.503693377055279359e-04,7.369837998744626457e-04,1.322884158295309476e+00,1.984336366936105378e+00,3.653688402338985466e-06,7.685352463658416677e-06
1.281807388501171943e+02,1.922710777807999136e+02,3.540230261078669213e-04,7.446691523381210624e-04,1.322931992256854983e+00,1.984382126408576141e+00,3.653791426638959821e-06,7.685526055008153230e-06
1.295036708423740492e+02,1.942554599072084898e+02,3.576768175345058812e-04,7.523546783931292156e-04,1.322941660201053082e+00,1.984412616877335722e+00,3.653847900499378621e-06,7.685699641679774249e-06
1.308266125025751023e+02,1.962398725240858255e+02,3.613306654350052598e-04,7.600403780348089899e-04,1.322981863234787170e+00,1.984473649384483451e+00,3.653950922783495876e-06,7.685873224338763028e-06
1.321495943658098895e+02,1.982243461734703089e+02,3.649846163577887556e-04,7.677262512591477529e-04,1.323006799492162600e+00,1.984519413005273236e+00,3.654030669317741807e-06,7.686046802319419433e-06
1.334726011653020521e+02,2.002088655864755822e+02,3.686386470271064975e-04,7.754122980614671723e-04,1.323047000702729292e+00,1.984549916671227265e+00,3.654110414929114849e-06,7.686266905476582360e-06
1.347956481660047814e+02,2.021934155031468094e+02,3.722927574420356123e-04,7.830985649669437547e-04,1.323056673512894577e+00,1.984595673514462533e+00,3.654190159839388555e-06,7.686393944553973796e-06
1.361187048395176760e+02,2.041780111766612720e+02,3.759469476018750009e-04,7.907849589114977285e-04,1.323112140383187807e+00,1.984656721606512519e+00,3.654269903826680953e-06,7.686614038082987752e-06
1.374418169799008638e+02,2.061626678982677845e+02,3.796012175057016818e-04,7.984715729495807162e-04,1.323121814160231224e+00,1.984687210175366090e+00,3.654349646669001646e-06,7.686741068962943402e-06
1.387649387940610950e+02,2.081473551084431506e+02,3.832555671523706835e-04,8.061583140185436596e-04,1.323162020898251967e+00,1.984748241913251832e+00,3.654452662512849576e-06,7.686868096237493148e-06
1.400881008149593470e+02,2.101321033503564024e+02,3.869100198148835330e-04,8.138451821147811528e-04,1.323186960340848373e+00,1.984778752182705830e+00,3.654532403782860279e-06,7.687088176261251161e-06
1.414112877753001953e+02,2.121168821025391082e+02,3.905645522186663933e-04,8.215322702910424039e-04,1.323227165071159561e+00,1.984824535201056506e+00,3.654612143464081118e-06,7.687308250533641911e-06
1.427345149403713549e+02,2.141017066377401648e+02,3.942191643621304744e-04,8.292195785415760459e-04,1.323236840731993880e+00,1.984870299787502290e+00,3.654691882666084597e-06,7.687435265018183889e-06
1.440577517811033488e+02,2.160865769375276670e+02,3.978738562447965590e-04,8.369070138065942297e-04,1.323292311456697234e+00,1.984916085755344284e+00,3.654771620944998346e-06,7.687655329662208825e-06
1.453810440925600460e+02,2.180714930232830113e+02,4.015286278657415574e-04,8.445946691362564386e-04,1.323301988084409686e+00,1.984961852922651815e+00,3.654851357856949996e-06,7.687782335949098177e-06
1.467043460806444557e+02,2.200564548762056631e+02,4.051834792235985074e-04,8.522824514722055367e-04,1.323342195083256456e+00,1.985007641839843018e+00,3.654931094511674680e-06,7.688002390964540460e-06
1.480276882757277122e+02,2.220414625180455062e+02,4.088384103181101820e-04,8.599704538631700772e-04,1.323367137649597680e+00,1.985053411587983874e+00,3.655010829577392661e-06,7.688129388831732580e-06
1.493510554133773098e+02,2.240265159296334900e+02,4.124934211476875747e-04,8.676585832520018098e-04,1.323407352848875007e+00,1.985099203454467442e+00,3.655137110873793362e-06,7.688349434440528395e-06
1.506744627662261848e+02,2.260116151330879575e+02,4.161485582585613681e-04,8.753469326864423382e-04,1.394940989106544293e+00,2.092313130399105603e+00,9.780540127627860647e-05,3.839141628907668038e-04
1.520694037553327291e+02,2.281039282634870631e+02,5.139539595348399745e-04,1.259261095577209142e-03,1.468823535788402523e+00,2.202990355387186128e+00,1.924744846870707392e-04,7.622040698696997026e-04
1.535382272911211317e+02,2.303069186188742492e+02,7.064284442219107138e-04,2.021465165446908845e-03,1.471804648815293604e+00,2.207290791156395926e+00,1.928625842681624134e-04,7.637405118177597804e-04
1.550100319399364253e+02,2.325142094100306451e+02,8.992910284900731271e-04,2.785205677264668625e-03,1.474773925243511030e+00,2.211620209500892997e+00,1.932531965943499585e-04,7.652870984217225066e-04
1.564848058651799363e+02,2.347258296195315381e+02,1.092544225084423086e-03,3.550492775686391132e-03,1.477746519251496693e+00,2.215962668533677515e+00,1.936454820671079050e-04,7.668406329293677402e-04
1.579625523844314330e+02,2.369417922880652156e+02,1.286189707151530991e-03,4.317333408615758872e-03,1.480753015897164460e+00,2.220318180450163936e+00,1.940394853383101397e-04,7.684008957288650243e-04
1.594433054003285974e+02,2.391621104685153796e+02,1.480229192489841130e-03,5.085734304344623896e-03,1.483778184703396619e+00,2.224687066508948874e+00,1.944352974971349634e-04,7.699689641076064642e-04
1.609270835850319941e+02,2.413867975350243285e+02,1.674664489986976094e-03,5.855703268452230360e-03,1.486791523960050654e+00,2.229084480462574902e+00,1.948331954534532773e-04,7.715436906092793673e-04
1.624138751089920447e+02,2.436158820154869034e+02,1.869497685440429371e-03,6.627246959061509728e-03,1.489838849298507739e+00,2.233480231307964914e+00,1.952328052557729138e-04,7.731268902657871533e-04
1.639037139582905525e+02,2.458493622467948683e+02,2.064730490696202285e-03,7.400373849327296881e-03,1.492889628723986561e+00,2.237904378911991898e+00,1.956342179206581669e-04,7.747155674523121746e-04
1.653966035870145390e+02,2.480872666257068602e+02,2.260364708616860452e-03,8.175089416779609056e-03,1.495974501690568559e+00,2.242358115132788043e+00,1.960376172693719353e-04,7.763141221307501283e-04
1.668925780887051076e+02,2.503296247408396482e+02,2.456402325886232387e-03,8.951403538910359184e-03,1.499047580242830691e+00,2.246794236012874535e+00,1.964428153935827460e-04,7.779180828668443015e-04
1.683916256689479383e+02,2.525764189768525227e+02,2.652845141279815133e-03,9.729321621777203485e-03,1.502154806757999950e+00,2.251275297483743998e+00,1.968499960282926384e-04,7.795311053564804582e-04
1.698937804757059382e+02,2.548276942743362667e+02,2.849695137308107772e-03,1.050885272713368394e-02,1.505265611918531476e+00,2.255770042378145490e+00,1.972591570222359016e-04,7.811509373154505026e-04
1.713990460876244697e+02,2.570834643167144122e+02,3.046954294330343673e-03,1.129000366444913445e-02,1.508380012997207587e+00,2.260278714453249904e+00,1.976702962160118392e-04,7.827782795005004679e-04
1.729074261006216773e+02,2.593437430311676621e+02,3.244624590546355512e-03,1.207278194394963491e-02,1.511543896729506287e+00,2.264770843940596023e+00,1.980830401938993637e-04,7.844145652712800759e-04
1.744189699973511836e+02,2.616085138751082582e+02,3.442707630740254876e-03,1.285719650922091499e-02,1.514680873042408393e+00,2.269353909023777760e+00,1.984981294277966823e-04,7.860568123751899422e-04
1.759336508703935920e+02,2.638778677841320359e+02,3.641205760168051558e-03,1.364325332159610493e-02,1.517867458595276275e+00,2.273889851035221454e+00,1.989151903403940831e-04,7.877086595105362715e-04
1.774515183289888682e+02,2.661517576351672574e+02,3.840120950508445642e-03,1.443096198110664120e-02,1.521057746045443082e+00,2.278471305247649070e+00,1.993342207434541276e-04,7.893693280216548119e-04
1.789725760750343113e+02,2.684302289404149064e+02,4.039455171251899769e-03,1.522033130912829602e-02,1.524251686302903863e+00,2.283066259265979170e+00,1.997548474876771618e-04,7.910343759537676045e-04
1.804968277613372152e+02,2.707132951996808856e+02,4.239210018739576931e-03,1.601136568508206362e-02,1.527480149523228192e+00,2.287707354320843933e+00,2.001781813039706093e-04,7.927096357066426568e-04
1.820243079108604434e+02,2.730010025540017295e+02,4.439388200043547540e-03,1.680407532078870628e-02,1.530712387464745916e+00,2.292301207149307629e+00,2.006034777777302922e-04,7.943935957713046947e-04
1.835550202983251893e+02,2.752933037611510372e+02,4.639991677821277832e-03,1.759846891656001097e-02,1.533948349601416794e+00,2.296972008111254127e+00,2.010303639607639165e-04,7.960862133332378965e-04
1.850889686479266061e+02,2.775902757692622913e+02,4.841022041782041749e-03,1.839455512989324887e-02,1.534474978652554000e+00,2.297684979308883158e+00,1.985755062865138948e-04,7.862655504091084491e-04
1.866234436265791601e+02,2.798879607485711745e+02,5.039597548068555644e-03,1.918082068030235732e-02,1.534244074098722876e+00,2.297089482832120666e+00,1.952449308444534001e-04,7.729443921088638425e-04
1.881576877006778830e+02,2.821850502314032951e+02,5.234842478913009044e-03,1.995376507241122116e-02,1.537463818429074536e+00,2.301532155715904082e+00,1.956466149475770758e-04,7.745294348425781072e-04
1.896951515191069575e+02,2.844865823871191992e+02,5.430489093860586119e-03,2.072829450725379927e-02,1.540596152027660537e+00,2.306152637649518056e+00,1.960554646461519501e-04,7.761511703662272998e-04
1.912357476711346180e+02,2.867927350247687173e+02,5.626544558506738070e-03,2.150444567762002657e-02,1.543777688900036082e+00,2.310690143301997068e+00,1.964636960439343147e-04,7.777672098526998423e-04
1.927795253600346541e+02,2.891034251680707143e+02,5.823008254550672384e-03,2.228221288747272641e-02,1.546993617434651469e+00,2.315272554846842468e+00,1.968739010832698186e-04,7.793892061059119747e-04
1.943265189774693056e+02,2.914186977229175568e+02,6.019882155633942203e-03,2.306160209357863838e-02,1.550228553562845946e+00,2.319870440202919326e+00,1.972857073902203537e-04,7.810229464972270885e-04
