Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
9.618341099294684682e+01,9.618341099294684682e+01,3.297717163341416595e-04,3.297717163341416595e-04,8.021010879914456382e+00,8.021010879914456382e+00,2.750063272082551224e-05,2.750063272082551224e-05
1.042044218728613032e+02,1.042044218728613032e+02,3.572723490549671718e-04,3.572723490549671718e-04,8.021902388331525913e+00,8.021902388331525913e+00,2.750364686239438906e-05,2.750364686239438906e-05
1.122263242611928291e+02,1.122263242611928291e+02,3.847759959173615608e-04,3.847759959173615608e-04,8.022778741260808033e+00,8.022778741260808033e+00,2.750666073424764668e-05,2.750666073424764668e-05
1.202491030024536371e+02,1.202491030024536371e+02,4.122826566516092075e-04,4.122826566516092075e-04,8.023655211474419957e+00,8.023655211474419957e+00,2.750974415489850639e-05,2.750974415489850639e-05
1.282727582139280571e+02,1.282727582139280571e+02,4.397924008065077139e-04,4.397924008065077139e-04,8.024547041765515587e+00,8.024547041765515587e+00,2.751271093978023509e-05,2.751271093978023509e-05
1.362973052556935727e+02,1.362973052556935727e+02,4.673051117462879490e-04,4.673051117462879490e-04,8.025431360786200230e+00,8.025431360786200230e+00,2.751577054484866764e-05,2.751577054484866764e-05
1.443227366164797729e+02,1.443227366164797729e+02,4.948208822911366166e-04,4.948208822911366166e-04,8.026315782799088083e+00,8.026315782799088083e+00,2.751878333498815939e-05,2.751878333498815939e-05
1.523490523992788610e+02,1.523490523992788610e+02,5.223396656261247760e-04,5.223396656261247760e-04,8.027200321231248381e+00,8.027200321231248381e+00,2.752184239583881781e-05,2.752184239583881781e-05
1.603762527205101094e+02,1.603762527205101094e+02,5.498615080219635938e-04,5.498615080219635938e-04,8.028069694309124316e+00,8.028069694309124316e+00,2.752485464407590336e-05,2.752485464407590336e-05
1.684043224148192337e+02,1.684043224148192337e+02,5.773863626660394972e-04,5.773863626660394972e-04,8.028969719329467125e+00,8.028969719329467125e+00,2.752791316065989011e-05,2.752791316065989011e-05
1.764332921341487008e+02,1.764332921341487008e+02,6.049142758266993873e-04,6.049142758266993873e-04,8.029854578668249587e+00,8.029854578668249587e+00,2.753092486739014064e-05,2.753092486739014064e-05
1.844631467128169504e+02,1.844631467128169504e+02,6.324452006940895279e-04,6.324452006940895279e-04,8.030724278104258929e+00,8.030724278104258929e+00,2.753393630407533713e-05,2.753393630407533713e-05
1.924938709909212093e+02,1.924938709909212093e+02,6.599791369981648651e-04,6.599791369981648651e-04,8.068129514020938586e+00,8.068129514020938586e+00,1.205474967576384247e-04,1.205474967576384247e-04
2.005620005049421479e+02,2.005620005049421479e+02,7.805266337558032898e-04,7.805266337558032898e-04,8.969168026784558378e+00,8.969168026784558378e+00,2.332042396461078693e-03,2.332042396461078693e-03
2.095311685317267063e+02,2.095311685317267063e+02,3.112569030216881874e-03,3.112569030216881874e-03,9.120355998528850705e+00,9.120355998528850705e+00,2.371690581185776671e-03,2.371690581185776671e-03
2.186515245302555570e+02,2.186515245302555570e+02,5.484259611402658545e-03,5.484259611402658545e-03,9.180211846712808210e+00,9.180211846712808210e+00,2.387635298551421363e-03,2.387635298551421363e-03
2.278317363769683652e+02,2.278317363769683652e+02,7.871894909954079908e-03,7.871894909954079908e-03,9.272749421582631157e+00,9.272749421582631157e+00,2.412132485270333457e-03,2.412132485270333457e-03
2.371044857985509964e+02,2.371044857985509964e+02,1.028402739522441336e-02,1.028402739522441336e-02,9.365723170075085591e+00,9.365723170075085591e+00,2.433069819309964868e-03,2.433069819309964868e-03
2.464702089686260820e+02,2.464702089686260820e+02,1.271709721453437823e-02,1.271709721453437823e-02,9.423556239149291969e+00,9.423556239149291969e+00,2.380682803048785739e-03,2.380682803048785739e-03
2.558937652077753739e+02,2.558937652077753739e+02,1.509778001758316397e-02,1.509778001758316397e-02,9.517213320291972423e+00,9.517213320291972423e+00,2.404876573609467452e-03,2.404876573609467452e-03
2.654109785280673464e+02,2.654109785280673464e+02,1.750265659119263142e-02,1.750265659119263142e-02,9.615391883454947219e+00,9.615391883454947219e+00,2.430270240657384645e-03,2.430270240657384645e-03
2.750263704115222936e+02,2.750263704115222936e+02,1.993292683185001607e-02,1.993292683185001607e-02,9.714987737001138157e+00,9.714987737001138157e+00,2.456072762917486246e-03,2.456072762917486246e-03
2.847413581485234317e+02,2.847413581485234317e+02,2.238899959476750232e-02,2.238899959476750232e-02,9.834278412076230325e+00,9.834278412076230325e+00,2.513035971734980945e-03,2.513035971734980945e-03
2.945756365605996621e+02,2.945756365605996621e+02,2.490203556650248326e-02,2.490203556650248326e-02,1.020086946594329902e+01,1.020086946594329902e+01,2.981829514740186315e-03,2.981829514740186315e-03
3.047765060265429611e+02,3.047765060265429611e+02,2.788386508124266958e-02,2.788386508124266958e-02,1.034452602261495713e+01,1.034452602261495713e+01,3.025072804939927390e-03,3.025072804939927390e-03
3.151210320491579182e+02,3.151210320491579182e+02,3.090893788618259697e-02,3.090893788618259697e-02,1.047523357651641618e+01,1.047523357651641618e+01,3.064677281380413787e-03,3.064677281380413787e-03
3.255962656256743344e+02,3.255962656256743344e+02,3.397361516756301075e-02,3.397361516756301075e-02,1.061557108247154702e+01,1.061557108247154702e+01,3.107210402328308696e-03,3.107210402328308696e-03
3.362118367081458814e+02,3.362118367081458814e+02,3.708082556989131945e-02,3.708082556989131945e-02,1.076022861178120138e+01,1.076022861178120138e+01,3.151162624949563340e-03,3.151162624949563340e-03
3.469720653199270828e+02,3.469720653199270828e+02,4.023198819484088279e-02,4.023198819484088279e-02,1.090934631121734810e+01,1.090934631121734810e+01,3.196570653841553089e-03,3.196570653841553089e-03
3.578814116311444309e+02,3.578814116311444309e+02,4.342855884868243588e-02,4.342855884868243588e-02,1.106314985134855533e+01,1.106314985134855533e+01,3.243520920949011233e-03,3.243520920949011233e-03
3.689445614824929862e+02,3.689445614824929862e+02,4.667207976963144711e-02,4.667207976963144711e-02,1.163463484233852796e+01,1.163463484233852796e+01,3.857350195285477734e-03,3.857350195285477734e-03
3.805791963248315142e+02,3.805791963248315142e+02,5.052942996491692484e-02,5.052942996491692484e-02,1.216566691188745608e+01,1.216566691188745608e+01,4.344987907089530033e-03,4.344987907089530033e-03
3.927448632367189703e+02,3.927448632367189703e+02,5.487441787200645488e-02,5.487441787200645488e-02,1.241584750300171436e+01,1.241584750300171436e+01,4.438827660079823489e-03,4.438827660079823489e-03
4.051607107397206846e+02,4.051607107397206846e+02,5.931324553208627837e-02,5.931324553208627837e-02,1.266559717015593378e+01,1.266559717015593378e+01,4.533033585993773151e-03,4.533033585993773151e-03
4.178263079098766184e+02,4.178263079098766184e+02,6.384627911808005152e-02,6.384627911808005152e-02,1.293481328940833919e+01,1.293481328940833919e+01,4.634752346802023526e-03,4.634752346802023526e-03
4.307611211992849576e+02,4.307611211992849576e+02,6.848103146488207504e-02,6.848103146488207504e-02,1.492052838954356275e+01,1.492052838954356275e+01,6.763287461106756715e-03,6.763287461106756715e-03
4.456816495888285203e+02,4.456816495888285203e+02,7.524431892598883176e-02,7.524431892598883176e-02,1.678030787886751796e+01,1.678030787886751796e+01,8.476978787516964431e-03,8.476978787516964431e-03
4.624619574676960383e+02,4.624619574676960383e+02,8.372129771350579619e-02,8.372129771350579619e-02,4.372001651648133702e+00,4.372001651648133702e+00,2.212747712120530230e-03,2.212747712120530230e-03
4.668339591193441720e+02,4.668339591193441720e+02,8.593404542562632642e-02,8.593404542562632642e-02,6.569705442268627849e+00,6.569705442268627849e+00,3.328386066130686882e-03,3.328386066130686882e-03
4.734036645616127998e+02,4.734036645616127998e+02,8.926243149175701330e-02,8.926243149175701330e-02,2.494336349381228501e+00,2.494336349381228501e+00,1.264748588811814844e-03,1.264748588811814844e-03
4.758980009109940283e+02,4.758980009109940283e+02,9.052718008056882815e-02,9.052718008056882815e-02,9.398484958372819165e-01,9.398484958372819165e-01,4.767011898262618619e-04,4.767011898262618619e-04
4.768378494068313103e+02,4.768378494068313103e+02,9.100388127039509001e-02,9.100388127039509001e-02,3.530320613896265058e-01,3.530320613896265058e-01,1.790852471755949304e-04,1.790852471755949304e-04
4.771908814682209368e+02,4.771908814682209368e+02,9.118296651757068494e-02,9.118296651757068494e-02,5.301870645769781731e-01,5.301870645769781731e-01,2.689784371697062637e-04,2.689784371697062637e-04
4.777210685327979149e+02,4.777210685327979149e+02,9.145194495474039120e-02,9.145194495474039120e-02,1.990280377808630874e-01,1.990280377808630874e-01,1.009747210773681569e-04,1.009747210773681569e-04
4.779200965705787780e+02,4.779200965705787780e+02,9.155291967581775936e-02,9.155291967581775936e-02,7.465008394484584642e-02,7.465008394484584642e-02,3.788192771406184711e-05,3.788192771406184711e-05
4.779947466545236239e+02,4.779947466545236239e+02,9.159080160353182121e-02,9.159080160353182121e-02,2.800744859979431567e-02,2.800744859979431567e-02,1.420603276931775572e-05,1.420603276931775572e-05
4.780227541031234182e+02,4.780227541031234182e+02,9.160500763630113896e-02,9.160500763630113896e-02,4.201445220144250925e-02,4.201445220144250925e-02,2.131410936728750372e-05,2.131410936728750372e-05
4.780647685553248607e+02,4.780647685553248607e+02,9.162632174566842647e-02,9.162632174566842647e-02,1.576075473542459804e-02,1.576075473542459804e-02,7.994713351708315763e-06,7.994713351708315763e-06
4.780805293100602853e+02,4.780805293100602853e+02,9.163431645902013478e-02,9.163431645902013478e-02,1.006297004636280690e-02,1.006297004636280690e-02,5.101355115763595016e-06,5.101355115763595016e-06
4.780905922801066481e+02,4.780905922801066481e+02,9.163941781413589838e-02,9.163941781413589838e-02,1.006541368576563400e-02,1.006541368576563400e-02,5.106767595214334321e-06,5.106767595214334321e-06
4.781006576937924137e+02,4.781006576937924137e+02,9.164452458173111271e-02,9.164452458173111271e-02,8.073981524717055436e-03,8.073981524717055436e-03,2.719251589178295347e-08,2.719251589178295347e-08
4.781087316753171308e+02,4.781087316753171308e+02,9.164455177424700449e-02,9.164455177424700449e-02,1.217879272149957615e-02,1.217879272149957615e-02,4.350802394748054525e-08,4.350802394748054525e-08
4.781209104680386304e+02,4.781209104680386304e+02,9.164459528227095197e-02,9.164459528227095197e-02,1.821583731327791611e-02,1.821583731327791611e-02,5.982352965783199750e-08,5.982352965783199750e-08
4.781391263053519083e+02,4.781391263053519083e+02,9.164465510580060981e-02,9.164465510580060981e-02,6.841352424487467943e-03,6.841352424487467943e-03,2.719251235294706248e-08,2.719251235294706248e-08
4.781459676577763958e+02,4.781459676577763958e+02,9.164468229831296275e-02,9.164468229831296275e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
