Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.826021037046754714e+01,3.110294686447119972e+01,6.985605468750000568e+01,5.998185879573076328e-04,2.999551512614302717e-04,8.999999612569808743e-04
3.826021037046754714e+01,3.110294686447119972e+01,6.985605468750000568e+01,5.998185879573076328e-04,2.999551512614302717e-04,8.999999612569808743e-04,3.388610502344660347e+01,2.752666891767365343e+01,6.188604125976561932e+01,5.328702166754256068e-04,2.665512994685605348e-04,8.000001311302184842e-04
7.214631539391415060e+01,5.862961578214485314e+01,1.317420959472656250e+02,1.132688804632733240e-03,5.665064507299908065e-04,1.700000092387199358e-03,3.361239465284701566e+01,2.731826010298482288e+01,6.147872314453127274e+01,5.325863242517376965e-04,2.664802688062071481e-04,7.999999448657037129e-04
1.057587100467611663e+02,8.594787588512967602e+01,1.932208190917968977e+02,1.665275128884470936e-03,8.329867195361979545e-04,2.500000037252903071e-03,3.317493436877546742e+01,2.694027602779597430e+01,6.080259399414057953e+01,5.323030128946764587e-04,2.664092759903087353e-04,7.999999448657034960e-04
1.389336444155366337e+02,1.128881519129256503e+02,2.540234130859374773e+02,2.197578141779147395e-03,1.099395995526506690e-03,3.299999982118606567e-03,2.826854848745165327e+01,2.297316310503865111e+01,5.215961914062506821e+01,4.655326544158837343e-04,2.330499215526967132e-04,6.999999284744264430e-04
1.672021929029882870e+02,1.358613150179643014e+02,3.061830322265625455e+02,2.663110796195031129e-03,1.332445917079203403e-03,3.999999910593033010e-03,3.085503925948083292e+01,2.539322517449031125e+01,5.750289306640615905e+01,5.483853578104130010e-04,2.745962079137695324e-04,8.250001817941667384e-04
1.980572321624691199e+02,1.612545401924546127e+02,3.636859252929687045e+02,3.211496154005444130e-03,1.607042124992972935e-03,4.825000092387199749e-03,2.700821100081955706e+01,2.270424902983265270e+01,4.955443115234379547e+01,5.326500765645385271e-04,2.667888956173741083e-04,8.017603307962414133e-04
2.250654431632886769e+02,1.839587892222872654e+02,4.132403564453125000e+02,3.744146230569982657e-03,1.873831020610347044e-03,5.626760423183441162e-03,2.278235698648614971e+01,1.987701072670097346e+01,4.177722167968750000e+01,5.144703845245488655e-04,2.577507675345551766e-04,7.748015224933622533e-04
2.478478001497748267e+02,2.038357999489882388e+02,4.550175781250000000e+02,4.258616615094531523e-03,2.131581788144902220e-03,6.401561945676803415e-03,1.889243403335498783e+01,1.834573996450802724e+01,3.900964355468750000e+01,5.382004620749945498e-04,2.697101763346164416e-04,8.109666407108305150e-04
2.667402341831298145e+02,2.221815399134962661e+02,4.940272216796875000e+02,4.796817077169526072e-03,2.401291964479518662e-03,7.212528586387633930e-03,-2.345596036284052843e+01,-2.303312659102800808e+00,-1.871899414062511369e+00,5.231049028394905986e-04,2.622147056568543272e-04,7.886379957199093210e-04
2.432842738202892860e+02,2.198782272543934653e+02,4.921553222656249886e+02,5.319921980009016671e-03,2.663506670136372989e-03,8.001166582107543251e-03,-6.700187905449755021e+01,-3.244223915796132474e+01,-4.898391113281246589e+01,5.307911264008768198e-04,2.661376469894568587e-04,8.006483316421522667e-04
1.762823947657917358e+02,1.874359880964321405e+02,4.431714111328125227e+02,5.850713106409893491e-03,2.929644317125829848e-03,8.801814913749695518e-03,-5.141213810661875527e+01,-2.465975522334616699e+01,-2.950175781250004547e+01,5.290688751870796513e-04,2.653440221693408388e-04,7.984735071659074257e-04
1.248702566591729806e+02,1.627762328730859736e+02,4.136696533203124773e+02,6.379781981596973142e-03,3.194988339295170687e-03,9.600288420915602944e-03,-3.755676140509288530e+01,-1.528109131492422534e+01,-1.594078369140618179e+01,5.298797633538996493e-04,2.658208442632274161e-04,8.001200854778293264e-04
8.731349525408009526e+01,1.474951415581617482e+02,3.977288696289062955e+02,6.909661744950872792e-03,3.460809183558398103e-03,1.040040850639343227e-02,-3.008475614103907247e+01,-8.925933547023760184e+00,-1.011419677734375000e+01,5.308097590882542016e-04,2.663577638182990266e-04,8.019506931304931641e-04
5.722873911304102279e+01,1.385692080111379880e+02,3.876146728515625455e+02,7.440471504039126993e-03,3.727166947376697129e-03,1.120235919952392543e-02,-1.931514633095774514e+01,-2.362308470065755728e+00,-3.626989746093784106e+00,5.297808759036175263e-04,2.659117103747678755e-04,8.008196949958797800e-04
3.791359278208327765e+01,1.362068995410722323e+02,3.839876831054687614e+02,7.970252379942744519e-03,3.993078657751465005e-03,1.200317889451980521e-02,-1.592385776495653715e+01,-4.788075187125002685e-01,-2.122436523437556843e+00,5.319685244142332431e-04,2.670807203373360555e-04,8.045539259910593904e-04
2.198973501712674050e+01,1.357280920223597320e+02,3.818652465820312045e+02,8.502220904356977763e-03,4.260159378088801060e-03,1.280773282051086460e-02,-1.665216249294100237e+01,-1.800031760730092856e+00,-4.857055664062443157e+00,5.328973284234872487e-04,2.676172242384840597e-04,8.063882589340199553e-04
5.337572524185738132e+00,1.339280602616296392e+02,3.770081909179687614e+02,9.035118232780465011e-03,4.527776602327285120e-03,1.361412107944488456e-02,-9.270747608043514276e+00,1.622255729590278861e+00,-7.299194335938068434e-01,5.230199281007087003e-04,2.627266444804165352e-04,7.918596267700202251e-04
-3.933175083857776144e+00,1.355503159912199180e+02,3.762782714843749545e+02,9.558138160881173712e-03,4.790503246807701655e-03,1.440598070621490479e-02,-5.230318889722520126e+00,4.966118297353062871e+00,1.219152832031284106e+00,5.299652390620152725e-04,2.662848246465978480e-04,8.027970790863044048e-04
-9.163493973580296270e+00,1.405164342885729809e+02,3.774974243164062386e+02,1.008810339994318898e-02,5.056788071454299503e-03,1.520877778530120919e-02,-5.855610399986380443e+00,4.796100383781151777e+00,-4.510498046875000000e-01,5.233262489778324478e-04,2.630179256258649567e-04,7.931575179100022743e-04
-1.501910437356667671e+01,1.453125346723541327e+02,3.770463745117187386e+02,1.061142964892102143e-02,5.319805997080164460e-03,1.600193530321121146e-02,-9.226463835654385548e+00,1.938506854283417624e+00,-4.464428710937511369e+00,5.293978942708613827e-04,2.661391194997940468e-04,8.027836680412313297e-04
-2.424556820922106226e+01,1.472510415266375503e+02,3.725819458007812273e+02,1.114082754319188281e-02,5.585945116579958507e-03,1.680471897125244279e-02,-4.556057844721738803e+00,3.357773817226131996e+00,-2.630236816406238631e+00,5.284041951890694477e-04,2.657094339140750675e-04,8.016988635063150570e-04
-2.880162605394280106e+01,1.506088153438636823e+02,3.699517089843749886e+02,1.166923173838095226e-02,5.851654550494033574e-03,1.760641783475875785e-02,-2.048978887804377536e+00,6.817545555341837371e+00,-7.930908203125000000e-01,5.230737757512572694e-04,2.630977733457532178e-04,7.940292358398458317e-04
-3.085060494174717860e+01,1.574263608992055197e+02,3.691586181640624886e+02,1.219230551413220953e-02,6.114752323839786792e-03,1.840044707059860368e-02,-1.711244137607650373e+00,7.487781447373635046e+00,-1.968139648437500000e+00,5.327763384764903215e-04,2.680486776790256404e-04,8.091866970062235043e-04
-3.256184907935482897e+01,1.649141423465791547e+02,3.671904785156249886e+02,1.272508185260869985e-02,6.382801001518812432e-03,1.920963376760482719e-02,-3.277635735690878960e+00,6.895115627001757730e+00,-5.718481445312534106e+00,5.201117619344358678e-04,2.617450230366037342e-04,7.903665304183973839e-04
