Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.796080882660963596e+01,4.417978781041330194e+01,6.997577514648438068e+01,2.999551512614302717e-04,5.998185879573076328e-04,8.999999612569808743e-04
2.796080882660963596e+01,4.417978781041330194e+01,6.997577514648438068e+01,2.999551512614302717e-04,5.998185879573076328e-04,8.999999612569808743e-04,2.474164642084123500e+01,3.914434253439655720e+01,6.199614868164061932e+01,2.665512994685605348e-04,5.328702166754256068e-04,8.000001311302184842e-04
5.270245524745087096e+01,8.332413034480985914e+01,1.319719238281250000e+02,5.665064507299908065e-04,1.132688804632733240e-03,1.700000092387199358e-03,2.452030908213168914e+01,3.892221838612040585e+01,6.159711303710935226e+01,2.664802688062071481e-04,5.325863242517376965e-04,7.999999448657037129e-04
7.722276432958256009e+01,1.222463487309302650e+02,1.935690368652343523e+02,8.329867195361979545e-04,1.665275128884470936e-03,2.500000037252903071e-03,2.413712594062435812e+01,3.849296302043180162e+01,6.090470581054688637e+01,2.664092759903087353e-04,5.323030128946764587e-04,7.999999448657034960e-04
1.013598902702069182e+02,1.607393117513620666e+02,2.544737426757812386e+02,1.099395995526506690e-03,2.197578141779147395e-03,3.299999982118606567e-03,2.051253404809462211e+01,3.292656144509959404e+01,5.226765136718751137e+01,2.330499215526967132e-04,4.655326544158837343e-04,6.999999284744264430e-04
1.218724243183015403e+02,1.936658731964616607e+02,3.067413940429687500e+02,1.332445917079203403e-03,2.663110796195031129e-03,3.999999910593033010e-03,2.445319630699927416e+01,4.010429648294916660e+01,6.354807128906247726e+01,2.995558032151005110e-04,5.982238996118938168e-04,8.999999612569805491e-04
1.463256206253008145e+02,2.337701696794108273e+02,3.702894653320312273e+02,1.632001720294303914e-03,3.261334695806924946e-03,4.899999871850013559e-03,1.896917834669224590e+01,3.183216998318724222e+01,4.804681396484375000e+01,2.581984959715982741e-04,5.154881146171744026e-04,7.759604603052141017e-04
1.652947989719930604e+02,2.656023396625980695e+02,4.183362792968749773e+02,1.890200216265902188e-03,3.776822810424099348e-03,5.675960332155227661e-03,1.597985246230956591e+01,2.705292318594598555e+01,3.892099609374997726e+01,2.430772432907577288e-04,4.851779387986870570e-04,7.307000458240510768e-04
1.812746514343026263e+02,2.926552628485440550e+02,4.572572753906249545e+02,2.133277459556659917e-03,4.262000749222786405e-03,6.406660377979278738e-03,1.568630864903752808e+01,2.754068457874990372e+01,3.952395019531252274e+01,2.641866514104178158e-04,5.271789238640170808e-04,7.943570613861078780e-04
1.969609600833401544e+02,3.201959474272939588e+02,4.967812255859374773e+02,2.397464110967077733e-03,4.789179673086803486e-03,7.201017439365386616e-03,-3.356027244215113114e+01,-4.912064051145790700e+01,-6.067836914062496589e+01,2.678136798025276301e-04,5.342751478992916261e-04,8.054770529270175589e-04
1.634006876411890232e+02,2.710753069158360518e+02,4.361028564453125114e+02,2.665277790769605363e-03,5.323454820986095112e-03,8.006494492292404175e-03,-2.673616473095535184e+01,-3.509051072896966161e+01,-2.391647949218753411e+01,2.677449463423641624e-04,5.339954056865206175e-04,8.054852485656731342e-04
1.366645229102336714e+02,2.359847961868663901e+02,4.121863769531249773e+02,2.933022737111969525e-03,5.857450226672615730e-03,8.811979740858077309e-03,-2.332399808370189476e+01,-2.879976638805086964e+01,-1.383483886718750000e+01,2.618712816402045396e-04,5.221444539767906151e-04,7.880255579948425293e-04
1.133405248265317766e+02,2.071850297988155205e+02,3.983515380859374773e+02,3.194894018752174065e-03,6.379594680649406345e-03,9.600005298852919838e-03,-1.355895933177133372e+01,-1.281419422748825809e+01,6.627197265625000000e-01,2.690725730853105180e-04,5.363601296348354669e-04,8.099086582660681988e-04
9.978156549476044290e+01,1.943708355713272624e+02,3.990142578124999773e+02,3.463966591837484583e-03,6.915954810284241812e-03,1.040991395711898804e-02,-1.421498751751309442e+01,-2.130657644916820459e+01,-1.783020019531250000e+00,2.734664931350796330e-04,5.449720239933493124e-04,8.233577013015743601e-04
8.556657797724734849e+01,1.730642591221590578e+02,3.972312377929687273e+02,3.737433084972564216e-03,7.460926834277591124e-03,1.123327165842056240e-02,-1.060053501365121065e+01,-1.174204420370674029e+01,1.824291992187511369e+00,2.680324442506190098e-04,5.340000640687500577e-04,8.072160184383388865e-04
7.496604296359613784e+01,1.613222149184523175e+02,3.990555297851562386e+02,4.005465529223183226e-03,7.994926898346341182e-03,1.204048767685890128e-02,-2.545498328186431536e+01,-3.614210597989466578e+01,-1.623967285156248863e+01,2.636784763715670221e-04,5.251871160873756994e-04,7.943145930767066265e-04
4.951105968173182248e+01,1.251801089385576518e+02,3.828158569335937500e+02,4.269144005594750248e-03,8.520114014433716881e-03,1.283480226993560791e-02,-1.143462907780772753e+00,-9.302150118672329882e-01,7.600402832031250000e+00,2.542065385618469051e-04,5.061911540427347506e-04,7.659792900085449219e-04
4.836759677395104973e+01,1.242498939266904188e+02,3.904162597656250000e+02,4.523350544156597153e-03,9.026305168476451632e-03,1.360078155994415283e-02,-3.963639901226088114e+00,-6.152700329274992441e+00,7.860107421875000000e-01,2.695748009492997949e-04,5.366541428249195500e-04,8.125007152557373047e-04
4.440395687272496161e+01,1.180971935974154263e+02,3.912022705078125000e+02,4.792925345105896948e-03,9.562959311301371182e-03,1.441328227519989014e-02,-2.503198632276955138e+01,-3.918160453155589096e+01,-3.603914794921877274e+01,2.643879372384192947e-04,5.261899759989568243e-04,7.970795035362240183e-04
1.937197054995541023e+01,7.891558906585953537e+01,3.551631225585937273e+02,5.057313282344316242e-03,1.008914928730032801e-02,1.521036177873611416e-02,-1.913718805235497200e+00,-4.218109725636665530e+00,2.331323242187522737e+00,2.789447402784979435e-04,5.550104903227111308e-04,8.411929011344927015e-04
1.745825174471991303e+01,7.469747934022286984e+01,3.574944458007812500e+02,5.336258022622814186e-03,1.064415977762303914e-02,1.605155467987060686e-02,-8.628448540676803447e+00,-2.802884691903371106e+01,-7.799365234374988631e+00,2.531197139429893633e-04,5.034949640752295341e-04,7.635191082954392860e-04
8.829803204043109588e+00,4.666863242118915878e+01,3.496950805664062614e+02,5.589377736565803549e-03,1.114765474169826867e-02,1.681507378816604614e-02,-3.413944300600578963e+00,-1.607123283560105520e+01,-4.213745117187386313e-01,2.611276002003571836e-04,5.192911639731682266e-04,7.878765463829040527e-04
5.415858903442530625e+00,3.059739958558810358e+01,3.492737060546875227e+02,5.850505336766160733e-03,1.166694590567143690e-02,1.760295033454895020e-02,-1.286597084191024187e+01,-3.436408113838760414e+01,-2.447204589843750000e+00,2.813801616474501111e-04,5.594180453846429868e-04,8.492127060890190815e-04
-7.450111938467711248e+00,-3.766681552799497013e+00,3.468265014648437727e+02,6.131885498413610844e-03,1.222636395105607988e-02,1.845216304063796928e-02,-1.992990518801986077e+00,-4.889470022435848051e+00,3.937158203124965894e+00,2.650014277677066252e-04,5.267114478378527587e-04,8.000001311302198936e-04
-9.443102457269697325e+00,-8.656151575235345064e+00,3.507636596679687386e+02,6.396886926181317469e-03,1.275307539889393264e-02,1.925216317176818917e-02,-7.483056554593888166e+01,-6.654716950057499503e+01,-7.117395019531215894e+00,2.476590983740986976e-04,4.921182156492030779e-04,7.478371262550354004e-04
