Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.370418773007806834e+01,7.239796090051791566e+01,7.253815002441405113e+01,8.995952041278224964e-04,8.995952041278224964e-04,8.999999612569808743e-04
6.370418773007806834e+01,7.239796090051791566e+01,7.253815002441405113e+01,8.995952041278224964e-04,8.995952041278224964e-04,8.999999612569808743e-04,5.633482280223341121e+01,6.410001265821392735e+01,6.395024108886718750e+01,7.989615236841068717e-04,7.989615236841068717e-04,8.000001311302184842e-04
1.200390105323114796e+02,1.364979735587318430e+02,1.364883911132812386e+02,1.698556727811929368e-03,1.698556727811929368e-03,1.700000092387199358e-03,5.553873178378329101e+01,6.338420155855902749e+01,6.267404785156253411e+01,7.983235079351838018e-04,7.983235079351838018e-04,7.999999448657037129e-04
1.755777423160947706e+02,1.998821751172908705e+02,1.991624389648437727e+02,2.496880235747113170e-03,2.496880235747113170e-03,2.500000037252903071e-03,5.289341035073172748e+01,6.088401900892094432e+01,5.907014160156245453e+01,7.976866958603391101e-04,7.976866958603391101e-04,7.999999448657034960e-04
2.284711526668264980e+02,2.607661941262118148e+02,2.582325805664062273e+02,3.294566931607452280e-03,3.294566931607452280e-03,3.299999982118606567e-03,4.229137152781189002e+01,4.960528211568060897e+01,4.496711425781251137e+01,6.974542488792810288e-04,6.974542488792810288e-04,6.999999284744264430e-04
2.707625241946383881e+02,3.103714762418924238e+02,3.031996948242187386e+02,3.992021180486733309e-03,3.992021180486733309e-03,3.999999910593033010e-03,4.462044578890345292e+01,5.375046605722690174e+01,4.463090820312498863e+01,8.244856710179632175e-04,8.244856710179632175e-04,8.281249552965158980e-04
3.153829699835418410e+02,3.641219422991193255e+02,3.478306030273437273e+02,4.816506851504696526e-03,4.816506851504696526e-03,4.828124865889548908e-03,2.397372642326587311e+01,4.755837925647392694e+01,2.897416992187504547e+01,8.642021812686785653e-04,8.642021812686785653e-04,8.687499910593034572e-04
3.393566964068077141e+02,4.116803215555932525e+02,3.768047729492187727e+02,5.680709032773375092e-03,5.680709032773375092e-03,5.696874856948852366e-03,-1.168437521052200907e+02,-4.114655729502248960e+01,-1.110756835937500000e+02,7.011843388983482819e-04,7.011843388983482819e-04,7.054261863231664140e-04
2.225129443015876234e+02,3.705337642605707629e+02,2.657290893554687727e+02,6.381893371671723374e-03,6.381893371671723374e-03,6.402301043272018780e-03,-6.221595491472336903e+01,-1.084770827288269857e+01,-4.853862304687504547e+01,7.980807012007498646e-04,7.980807012007498646e-04,8.035108447074883198e-04
1.602969893868642544e+02,3.596860559876880643e+02,2.171904663085937273e+02,7.179974072872473238e-03,7.179974072872473238e-03,7.205811887979507099e-03,-3.063908169828684436e+01,9.984628225089352327e+00,-1.939086303710934089e+01,8.754683420908451405e-04,8.754683420908451405e-04,8.821628987789164461e-04
1.296579076885774100e+02,3.696706842127774166e+02,1.977996032714843864e+02,8.055442414963318379e-03,8.055442414963318379e-03,8.087974786758423545e-03,-1.821349894380357171e+01,9.640185995450224254e+00,-1.001770629882815911e+01,7.137936708222613474e-04,7.137936708222613474e-04,7.198236882686604582e-04
