Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.195638666791073490e+01,3.426037879576755074e+01,2.590140304565429830e+01,8.995952041278224964e-04,2.999551512614302717e-04,3.000001423060894121e-04
5.195638666791073490e+01,3.426037879576755074e+01,2.590140304565429830e+01,8.995952041278224964e-04,2.999551512614302717e-04,3.000001423060894121e-04,4.613517143561871592e+01,3.041031091241980278e+01,2.293724136352539489e+01,7.989615236841068717e-04,2.665512994685605348e-04,2.666668035089969527e-04
9.809155810352945082e+01,6.467068970818735352e+01,4.883864440917969318e+01,1.698556727811929368e-03,5.665064507299908065e-04,5.666669458150863647e-04,4.598922998776205873e+01,3.034124572559092314e+01,2.279470825195312500e+01,7.983235079351838018e-04,2.664802688062071481e-04,2.666668035089970069e-04
1.440807880912915095e+02,9.501193543377827666e+01,7.163335266113281818e+01,2.496880235747113170e-03,8.329867195361979545e-04,8.333337493240833716e-04,4.574588664775694724e+01,3.023154045569685877e+01,2.260700988769531250e+01,7.976866958603391101e-04,2.664092759903087353e-04,2.666668035089970069e-04
1.898266747390484568e+02,1.252434758894751354e+02,9.424036254882813068e+01,3.294566931607452280e-03,1.099395995526506690e-03,1.100000552833080378e-03,3.970130473269941263e+01,2.628915806823384571e+01,1.949262695312499716e+01,6.974542488792810288e-04,2.330499215526967132e-04,2.333334647119044390e-04
2.295279794717478694e+02,1.515326339577089811e+02,1.137329895019531278e+02,3.992021180486733309e-03,1.332445917079203403e-03,1.333334017544984818e-03,4.977305799995843927e+01,3.324619411712825467e+01,2.407138061523436079e+01,8.960127647640704976e-04,2.995558032151005110e-04,3.000001423060893579e-04
2.793010374717063087e+02,1.847788280748372358e+02,1.378043701171874886e+02,4.888033945250803806e-03,1.632001720294303914e-03,1.633334159851074175e-03,3.594857219185729491e+01,2.495432736661120998e+01,1.723140869140627274e+01,6.963445205407804012e-04,2.329257523709289419e-04,2.333333715796471076e-04
3.152496096635636036e+02,2.097331554414484458e+02,1.550357788085937614e+02,5.584378465791584208e-03,1.864927472665232856e-03,1.866667531430721283e-03,4.366050068842986320e+01,3.115460769328379342e+01,2.030443115234373863e+01,8.945873950385839490e-04,2.993964545351288867e-04,3.000002354383466893e-04
3.589101103519934668e+02,2.408877631347322392e+02,1.753402099609375000e+02,6.478965860830168157e-03,2.164323927200361743e-03,2.166667766869067972e-03,3.160232925439720475e+01,2.341526052481773945e+01,1.419707031249998863e+01,6.952375794416383592e-04,2.328018082440224193e-04,2.333333715796473244e-04
3.905124396063906715e+02,2.643030236595499787e+02,1.895372802734374886e+02,7.174203440271806516e-03,2.397125735444384162e-03,2.400001138448715297e-03,3.197939078741148933e+01,2.519883767305748279e+01,1.326234741210939205e+01,7.939660315103786239e-04,2.659930488231941441e-04,2.666668966412543383e-04
4.224918303938021609e+02,2.895018613326074615e+02,2.027996276855468807e+02,7.968169471782185140e-03,2.663118784267578306e-03,2.666668035089969635e-03,1.505627662653245125e+01,2.097986488340961841e+01,1.365264892578125000e+00,8.924591140194518268e-04,2.991574242494237680e-04,3.000000491738320264e-04
4.375481070203346121e+02,3.104817262160170799e+02,2.041648925781250057e+02,8.860628585801636967e-03,2.962276208517002074e-03,2.966668084263801661e-03,-3.456305706483868789e+01,-1.756776187064815531e+00,-3.486718750000000000e+01,7.926287256904314404e-04,2.658425995061427204e-04,2.666667103767392417e-04
4.029850499554959242e+02,3.087249500289522643e+02,1.692977050781250057e+02,9.653257311492068407e-03,3.228118808023144794e-03,3.233334794640540903e-03,-1.008609443894482638e+02,-3.678715580677828711e+01,-9.131721496582031250e+01,7.920002256273910718e-04,2.657723172305400706e-04,2.666670829057694349e-04
3.021241055660476604e+02,2.719377942221739772e+02,7.798049011230469318e+01,1.044525753711945948e-02,3.493891125253684865e-03,3.500001877546310338e-03,-4.960865360471819940e+01,-1.258888179612443992e+01,-4.224990234375000853e+01,6.924872152143275728e-04,2.324923386552886495e-04,2.333331853151322278e-04
2.525154519613294610e+02,2.593489124260495373e+02,3.573058776855468466e+01,1.113774475233378705e-02,3.726383463908973515e-03,3.733335062861442566e-03,-2.322340504944489226e+01,2.240126121304570006e+00,-2.126415634155273438e+01,7.908258478995094931e-04,2.656399428467275808e-04,2.666670829057690012e-04
2.292920469118845688e+02,2.615890385473541073e+02,1.446643142700195206e+01,1.192857060023329654e-02,3.992023406755701095e-03,4.000002145767211567e-03,-1.219330265810884839e+01,8.779702676997715116e+00,-1.474191818237304474e+01,8.889324395419638536e-04,2.987600104767734396e-04,2.999998629093173635e-04
2.170987442537757204e+02,2.703687412243518224e+02,-2.754867553710935724e-01,1.281750303977526040e-02,4.290783417232474535e-03,4.300002008676528931e-03,-7.445210331369167989e+00,7.658176906753226376e+00,-9.029719734191896663e+00,6.908477141976329672e-04,2.323075334613551243e-04,2.333335578441619873e-04
2.096535339224065524e+02,2.780269181311050488e+02,-9.305206489562989347e+00,1.350835075397289337e-02,4.523090950693829659e-03,4.533335566520690918e-03,-6.794262874496553195e+00,9.479872207891219205e+00,-7.096600151062007811e+00,7.889533357628153443e-04,2.654280471239217967e-04,2.666667103767396754e-04
2.028592710479099992e+02,2.875067903389962680e+02,-1.640180664062499716e+01,1.429730408973570871e-02,4.788518997817751456e-03,4.800002276897430593e-03,-5.598713782939626071e+00,1.165285775497096665e+01,-5.832846832275393467e+00,8.868309535132751914e-04,2.985225503272298173e-04,3.000002354383466893e-04
1.972605572649703731e+02,2.991596480939672347e+02,-2.223465347290039062e+01,1.518413504324898390e-02,5.087041548144981273e-03,5.100002512335777283e-03,-4.391077157078399296e+00,9.008522341321622662e+00,-2.484869384765623579e+00,6.892137610451879587e-04,2.321226517824886287e-04,2.333335578441619873e-04
1.928694801078919738e+02,3.081681704352888573e+02,-2.471952285766601420e+01,1.587334880429417186e-02,5.319164199927469902e-03,5.333336070179939270e-03,-5.902509274873182221e+00,1.131481337194190928e+01,-1.256111907958988638e+00,8.854349872148628564e-04,2.983642064136324615e-04,3.000002354383466893e-04
1.869669708330187916e+02,3.194829838072307666e+02,-2.597563476562500284e+01,1.675878379150903472e-02,5.617528406341102364e-03,5.633336305618285959e-03,-6.916858323803069197e+00,9.419254146691912410e+00,-4.233657836914019867e-01,7.863955296622537894e-04,2.651377501194148584e-04,2.666667103767396754e-04
1.800501125092157224e+02,3.289022379539226790e+02,-2.639900054931640483e+01,1.754517932117128851e-02,5.882666156460517222e-03,5.900003015995025635e-03,-5.290322923000616129e+00,8.524350326855085314e+00,1.641845703125000000e-01,6.875889750049754556e-04,2.319380641453471295e-04,2.333335578441619873e-04
1.747597895862151063e+02,3.374265882807777643e+02,-2.623481597900390483e+01,1.823276829617626396e-02,6.114604220605864351e-03,6.133336573839187622e-03,-6.584447298680402128e+00,1.074497022366307419e+01,-2.307273864746122172e-01,8.833492586052503481e-04,2.981266351614816901e-04,2.999998629093173635e-04
1.681753422875347042e+02,3.481715585044408385e+02,-2.646554336547851705e+01,1.911611755478151431e-02,6.412730855767346042e-03,6.433336436748504986e-03,-5.884775833866711992e+00,7.945328740549655322e+00,3.460433959960944605e-01,6.865100335777876706e-04,2.318151687880701250e-04,2.333335578441619873e-04
