Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.973999295842003399e+00,1.343272445996644571e+01,5.820440864562987926e+00,6.666447875155136660e-05,1.999800121638574792e-04,6.666670087724923816e-05
6.973999295842003399e+00,1.343272445996644571e+01,5.820440864562987926e+00,6.666447875155136660e-05,1.999800121638574792e-04,6.666670087724923816e-05,3.485350368085787132e+00,6.714164046403213959e+00,2.907248497009279120e+00,3.333057289245535239e-05,9.997499944099476950e-05,3.333335043862462586e-05
1.045934966392779053e+01,2.014688850636965967e+01,8.727689361572267046e+00,9.999505164400671899e-05,2.999550116048522487e-04,1.000000513158738640e-04,3.484748682159617417e+00,6.713192050781074727e+00,2.905952835083006391e+00,3.332946200261451561e-05,9.996502871346707886e-05,3.333335043862461231e-05
1.394409834608740795e+01,2.686008055715073439e+01,1.163364219665527344e+01,1.333245136466212346e-04,3.999200403183193276e-04,1.333334017544984763e-04,3.484144623644294114e+00,6.712223939239390091e+00,2.904652786254882102e+00,3.332835118637794171e-05,9.995499016253158245e-05,3.333335043862462586e-05
1.742824296973170206e+01,3.357230449639012448e+01,1.453829498291015554e+01,1.666528648329991763e-04,4.998750304808509100e-04,1.666667521931231022e-04,3.483540481510761566e+00,6.711250557530775041e+00,2.903352355957029118e+00,3.332724044440422929e-05,9.994504669895497122e-05,3.333335043862462586e-05
2.091178345124246363e+01,4.028355505392089952e+01,1.744164733886718466e+01,1.999801052774034056e-04,5.998200771798058812e-04,2.000001026317477280e-04,3.482937781710042202e+00,6.710279534496116582e+00,2.902052307128908382e+00,3.332611813782512377e-05,9.993505868506125708e-05,3.333333879709243232e-05
2.439472123295250583e+01,4.699383458841701611e+01,2.034369964599609304e+01,2.333062234152285294e-04,6.997551358648671383e-04,2.333334414288401604e-04,3.482333473009674663e+00,6.709304764207900007e+00,2.900753784179688211e+00,3.332503082141061970e-05,9.992507266705201192e-05,3.333336208015679229e-05
2.787705470596218049e+01,5.370313935262491611e+01,2.324445343017578125e+01,2.666312542366391491e-04,7.996802085319191502e-04,2.666668035089969527e-04,3.481730605811041102e+00,6.708341512346230218e+00,2.899455261230468039e+00,3.332389702479112261e-05,9.991499559590334614e-05,3.333333879709245943e-05
3.135878531177322159e+01,6.041148086497114633e+01,2.614390869140624929e+01,2.999551512614302717e-04,8.995952041278224964e-04,3.000001423060894121e-04,3.481126130138040509e+00,6.707365361557471317e+00,2.898156738281251421e+00,3.332280985485512386e-05,9.990510662625400919e-05,3.333336208015679229e-05
3.483991144191126210e+01,6.711884622652861765e+01,2.904206542968750071e+01,3.332779611162853955e-04,9.995003107540765055e-04,3.333335043862462044e-04,3.480524622182812777e+00,6.706394622030856567e+00,2.896861267089843039e+00,3.332167620780199409e-05,9.989512659297180089e-05,3.333333879709245943e-05
