Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.272367934369327358e+01,1.480347957763220457e+01,1.563286662101745605e+00,3.999200403183193276e-04,1.333245136466212346e-04,-2.811579408751384057e-37
2.272367934369327358e+01,1.480347957763220457e+01,1.563286662101745605e+00,3.999200403183193276e-04,1.333245136466212346e-04,-2.811579408751384057e-37,1.703630480816618231e+01,1.109777443324393964e+01,1.170373606681823553e+00,2.998350955465478107e-04,9.998170976860729477e-05,-2.102520771507195884e-37
3.975998415185945589e+01,2.590125401087614421e+01,2.733660268783569158e+00,6.997551358648671383e-04,2.333062234152285294e-04,-4.914100180258579940e-37,1.135511564322007416e+01,7.396406246241269855e+00,7.794323921203614169e-01,1.998400682629553581e-04,6.664892784620174231e-05,-1.399235752985330940e-37
5.111509979507953005e+01,3.329766025711741406e+01,3.513092660903930575e+00,8.995952041278224964e-04,2.999551512614302717e-04,-6.313335933243910880e-37,2.270440429930512494e+01,1.478774598398847928e+01,1.556907129287719460e+00,3.995605542795829281e-04,1.332845309335490311e-04,-2.792614840696149239e-37
7.381950409438465499e+01,4.808540624110589334e+01,5.069999790191650035e+00,1.299155758407405424e-03,4.332396821949793028e-04,-9.105950773940060119e-37,1.134928699468306945e+01,7.391335616418061250e+00,7.774759292602535510e-01,1.997203318511342647e-04,6.663562754297103988e-05,-1.393384109964513269e-37
8.516879108906772444e+01,5.547674185752395459e+01,5.847475719451903586e+00,1.498876090258539689e-03,4.998753097379503426e-04,-1.049933488390457339e-36,1.701933363447366787e+01,1.108365995706288487e+01,1.164959716796875711e+00,2.995057737740641768e-04,9.994504667126780876e-05,-2.086574936655748160e-37
1.021881247235413923e+02,6.656040181458683946e+01,7.012435436248779297e+00,1.798381864032603866e-03,5.998203564092181514e-04,-1.258590982056032155e-36,2.266769338044223048e+01,1.476848280069246755e+01,1.549942684173583274e+00,3.992016675598575055e-04,1.332445721943557263e-04,-2.775656124893909268e-37
1.248558181039836228e+02,8.132888461527930701e+01,8.562378120422362571e+00,2.197583531592461371e-03,7.330649286035738777e-04,-1.536156594545423082e-36,1.696754606754628014e+01,1.106539884495816750e+01,1.159350013732911577e+00,2.992967041546517985e-04,9.992179093262407684e-05,-2.078600315251091345e-37
1.418233641715299029e+02,9.239428346023747451e+01,9.721728134155274148e+00,2.496880235747113170e-03,8.329867195361979545e-04,-1.744016626070532216e-36,1.129623311333494939e+01,7.371346542643138378e+00,7.710208892822247861e-01,1.994813818423663704e-04,6.660894983419351264e-05,-1.382115607600004927e-37
1.531195972848648523e+02,9.976563000288061289e+01,1.049274902343749893e+01,2.696361617589479540e-03,8.995956693703914672e-04,-1.882228186830532709e-36,1.691914452505633903e+01,1.104834481236463262e+01,1.153452301025392757e+00,2.991472953544262875e-04,9.990519961912728512e-05,-2.066947251746417405e-37
1.700387418099211914e+02,1.108139748152452455e+02,1.164620132446289169e+01,2.995508912943905828e-03,9.995008689895187523e-04,-2.088922912005174449e-36,1.688954472727462530e+01,1.103568408505105936e+01,1.149845123291013849e+00,2.990580186635464523e-04,9.989512653698793751e-05,-2.059830000794173086e-37
