Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.796633037528697940e+01,3.177978446837697746e+01,2.233946685791015341e+01,3.999200403183193276e-04,3.999200403183193276e-04,2.666659886017441641e-04
2.796633037528697940e+01,3.177978446837697746e+01,2.233946685791015341e+01,3.999200403183193276e-04,3.999200403183193276e-04,2.666659886017441641e-04,2.095625512778349275e+01,2.381356532591419395e+01,1.671367187500000284e+01,2.998350955465478107e-04,2.998350955465478107e-04,1.999994972720742334e-04
4.892258550307047216e+01,5.559334979429117141e+01,3.905313873291015625e+01,6.997551358648671383e-04,6.997551358648671383e-04,4.666654858738183975e-04,1.396287286912912862e+01,1.586602910492030105e+01,1.112391204833984659e+01,1.998400682629553581e-04,1.998400682629553581e-04,1.333330292254686356e-04
6.288545837219960077e+01,7.145937889921147246e+01,5.017705078125000284e+01,8.995952041278224964e-04,8.995952041278224964e-04,5.999985150992870331e-04,2.790554291502248674e+01,3.170841520633533150e+01,2.220225830078125284e+01,3.995605542795829281e-04,3.995605542795829281e-04,2.666659653186798313e-04
9.079100128722208751e+01,1.031677941055468040e+02,7.237930908203125568e+01,1.299155758407405424e-03,1.299155758407405424e-03,8.666644804179668643e-04,1.392418584306139451e+01,1.583548006649466799e+01,1.106070556640625568e+01,1.997203318511342647e-04,1.997203318511342647e-04,1.333329826593399698e-04
1.047151871302834820e+02,1.190032741720414720e+02,8.344001464843751137e+01,1.498876090258539689e-03,1.498876090258539689e-03,9.999974630773068342e-04,2.084109657582546049e+01,2.372394958156749567e+01,1.653088073730467045e+01,2.995057737740641768e-04,2.995057737740641768e-04,1.999995671212672320e-04
1.255562837061089425e+02,1.427272237536089676e+02,9.997089538574218182e+01,1.798381864032603866e-03,1.798381864032603866e-03,1.199997030198574066e-03,2.768552813777141353e+01,3.154725741131028371e+01,2.188013000488281534e+01,3.992016675598575055e-04,3.992016675598575055e-04,2.666659653186797228e-04
1.532418118438803560e+02,1.742744811649192513e+02,1.218510253906249972e+02,2.197583531592461371e-03,2.197583531592461371e-03,1.466662995517253789e-03,2.065129726292329337e+01,2.356164921352606711e+01,1.624229736328125284e+01,2.992967041546517985e-04,2.992967041546517985e-04,1.999994739890099005e-04
1.738931091068036494e+02,1.978361303784453185e+02,1.380933227539062500e+02,2.496880235747113170e-03,2.496880235747113170e-03,1.666662469506263690e-03,1.368846220512645573e+01,1.563537035912125361e+01,1.071867065429688637e+01,1.994813818423663704e-04,1.994813818423663704e-04,1.333329826593398614e-04
1.875815713119301051e+02,2.134715007375665721e+02,1.488119934082031364e+02,2.696361617589479540e-03,2.696361617589479540e-03,1.799995452165603551e-03,2.032522000717818855e+01,2.327323020363721184e+01,1.582727050781250000e+01,2.991472953544262875e-04,2.991472953544262875e-04,1.999994739890101174e-04
