Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.641209125518799050e-01,6.451418399810791016e-01,1.495645370483398295e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000094994902611e-04
5.641209125518799050e-01,6.451418399810791016e-01,1.495645370483398295e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000094994902611e-04,2.801861286163329634e-01,3.205883502960205078e-01,7.476576232910154829e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999999310821293700e-05
8.443070411682128684e-01,9.657301902770996094e-01,2.243302993774413778e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000026077031981e-04,2.790147781372070979e-01,3.193335533142089844e-01,7.476311492919926138e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000163912773241e-04
1.123321819305419966e+00,1.285063743591308594e+00,2.990934143066406392e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.000000189989805222e-04,2.778429985046386719e-01,3.180786132812500888e-01,7.476051330566399145e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999996982514860414e-05
1.401164817810058638e+00,1.603142356872558683e+00,3.738539276123046307e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.999999888241291263e-04,2.766714096069335938e-01,3.168235778808592418e-01,7.475787353515627842e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000163912772699e-04
1.677836227416992232e+00,1.919965934753417924e+00,4.486118011474609091e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.000000052154063962e-04,2.754997253417967862e-01,3.155687332153320757e-01,7.475523376464849434e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000163912773783e-04
1.953335952758789018e+00,2.235534667968750000e+00,5.233670349121094034e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.000000216066837744e-04,2.743284225463866743e-01,3.143140792846681464e-01,7.475262451171872158e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000163912772699e-04
2.227664375305175692e+00,2.549848747253418146e+00,5.981196594238281250e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000379979610443e-04,2.731569290161135477e-01,3.130594253540035510e-01,7.474999999999994316e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999992325901983000e-05
2.500821304321289240e+00,2.862908172607421697e+00,6.728696594238280682e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.999999612569808743e-04,2.719856262207027697e-01,3.118047714233398438e-01,7.474740600585931816e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000163912773783e-04
2.772806930541992010e+00,3.174712944030761541e+00,7.476170654296873863e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.999999776482582526e-04,2.708143234252933240e-01,3.105501174926761365e-01,7.474481201171897737e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000163912772699e-04
3.043621253967285334e+00,3.485263061523437678e+00,8.223618774414063637e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.099999994039535522e-03,2.696432113647460049e-01,3.092960357666014737e-01,7.474218749999977263e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000163912772699e-04
3.313264465332031339e+00,3.794559097290039151e+00,8.971040649414061363e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.200000010430812792e-03,2.684719085693356710e-01,3.080413818359377665e-01,7.473962402343758527e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000163912772699e-04
3.581736373901367010e+00,4.102600479125976918e+00,9.718436889648437216e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.300000026822090062e-03,2.673011779785157138e-01,3.067871093749996447e-01,7.473699951171866473e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000163912774867e-04
3.849037551879882724e+00,4.409387588500976562e+00,1.046580688476562386e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.400000043213367549e-03,2.661300659179688388e-01,3.055332183837888849e-01,7.473443603515647737e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999992325901972158e-05
4.115167617797851562e+00,4.714920806884765447e+00,1.121315124511718864e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.499999966472387270e-03,2.649589538574215197e-01,3.042785644531251776e-01,7.473187255859357947e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000001095235348181e-04
4.380126571655273082e+00,5.019199371337890625e+00,1.196046997070312443e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.600000075995922089e-03,2.637886047363284803e-01,3.030246734619144178e-01,7.472918701171892053e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000163912772699e-04
4.643915176391601562e+00,5.322224044799805043e+00,1.270776184082031364e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.700000092387199358e-03,2.626174926757816053e-01,3.017711639404296875e-01,7.472668457031232947e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999983012676239014e-05
4.906532669067383168e+00,5.623995208740234730e+00,1.345502868652343693e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.799999922513961749e-03,2.614471435546867895e-01,3.005168914794920099e-01,7.472412109375000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000163912772699e-04
5.167979812622069957e+00,5.924512100219726740e+00,1.420226989746093693e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.899999938905239018e-03,2.602764129638677204e-01,2.992630004882812500e-01,7.472155761718767053e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000163912774867e-04
5.428256225585937678e+00,6.223775100708007990e+00,1.494948547363281364e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.999999955296516505e-03,2.591060638427729046e-01,2.980091094970704901e-01,7.471899414062477263e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000163912770530e-04
5.687362289428710582e+00,6.521784210205078480e+00,1.569667541503906136e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.099999971687793558e-03,2.579345703125000000e-01,2.967552185058588421e-01,7.471643066406272737e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000163912774867e-04
5.945296859741210582e+00,6.818539428710937322e+00,1.644383972167968864e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.199999988079071045e-03,2.557552337646491480e-01,2.948287963867191053e-01,7.469720458984369316e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000163912774867e-04
6.201052093505859730e+00,7.113368225097656428e+00,1.719081176757812557e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.300000004470348532e-03,2.535842895507807171e-01,2.927383422851557171e-01,7.467578124999988631e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000163912770530e-04
6.454636383056640447e+00,7.406106567382812145e+00,1.793756958007812443e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.400000020861625585e-03,2.515762329101560724e-01,2.908821105957031250e-01,7.465966796874994316e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000163912774867e-04
6.706212615966796520e+00,7.696988677978515270e+00,1.868416625976562386e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.500000037252903071e-03,2.497512817382814276e-01,2.890655517578126776e-01,7.464538574218750000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000163912770530e-04
6.955963897705077947e+00,7.986054229736327947e+00,1.943062011718749886e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.600000053644180124e-03,2.484428405761720526e-01,2.875862121582040132e-01,7.463879394531261369e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000163912774867e-04
7.204406738281250000e+00,8.273640441894531961e+00,2.017700805664062500e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.700000070035457611e-03,2.471313476562500000e-01,2.860069274902343750e-01,7.463110351562477263e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000163912774867e-04
7.451538085937500000e+00,8.559647369384766336e+00,2.092331909179687273e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.800000086426735098e-03,2.457977294921871447e-01,2.843681335449215197e-01,7.462243652343772737e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999983012676239014e-05
7.697335815429687145e+00,8.844015502929687855e+00,2.166954345703125000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.899999916553497488e-03,2.444595336914066053e-01,2.829063415527333092e-01,7.461572265624994316e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000163912770530e-04
7.941795349121093750e+00,9.126921844482421164e+00,2.241570068359374943e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.999999932944774541e-03,2.416023254394534803e-01,2.800895690917979408e-01,7.457995605468767053e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000163912774867e-04
8.183397674560547230e+00,9.407011413574219105e+00,2.316150024414062614e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.099999949336052028e-03,2.387969970703114342e-01,2.770866394042972303e-01,7.454125976562494316e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000002026557921496e-04
8.422194671630858664e+00,9.684098052978516336e+00,2.390691284179687557e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.200000151991844177e-03,2.349761962890628553e-01,2.733451843261711645e-01,7.448583984375005684e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999983012676239014e-05
8.657170867919921520e+00,9.957443237304687500e+00,2.465177124023437614e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.299999982118606567e-03,2.313667297363277697e-01,2.705596923828128553e-01,7.444543457031215894e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000002026557921496e-04
8.888537597656249289e+00,1.022800292968750036e+01,2.539622558593749773e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.400000184774398717e-03,2.280654907226562500e-01,2.675567626953121447e-01,7.440563964843818212e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999983012676239014e-05
