Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.135878531177322159e+01,6.041148086497114633e+01,2.614390869140624929e+01,2.999551512614302717e-04,8.995952041278224964e-04,3.000001423060894121e-04
3.135878531177322159e+01,6.041148086497114633e+01,2.614390869140624929e+01,2.999551512614302717e-04,8.995952041278224964e-04,3.000001423060894121e-04,2.783214079788012540e+01,5.363175845096703398e+01,2.314895324707031321e+01,2.665512994685605348e-04,7.989615236841068717e-04,2.666668035089969527e-04
5.919092610965334700e+01,1.140432393159381803e+02,4.929286193847656250e+01,5.665064507299908065e-04,1.698556727811929368e-03,5.666669458150863647e-04,2.779066571320252876e+01,5.356787095030001922e+01,2.306159057617188068e+01,2.664802688062071481e-04,7.983235079351838018e-04,2.666668035089970069e-04
8.698159182285587576e+01,1.676111102662381995e+02,7.235445251464844318e+01,8.329867195361979545e-04,2.496880235747113170e-03,8.333337493240833716e-04,2.769183472362401233e+01,5.344287281087673591e+01,2.286531066894531250e+01,2.664092759903087353e-04,7.976866958603391101e-04,2.666668035089970069e-04
1.146734265464798881e+02,2.210539830771149354e+02,9.521976318359375568e+01,1.099395995526506690e-03,3.294566931607452280e-03,1.100000552833080378e-03,2.406532834975267576e+01,4.649434394984092478e+01,1.967263183593749432e+01,2.330499215526967132e-04,6.974542488792810288e-04,2.333334647119044390e-04
1.387387548962325639e+02,2.675483270269558602e+02,1.148923950195312500e+02,1.332445917079203403e-03,3.992021180486733309e-03,1.333334017544984818e-03,3.040415133383388024e+01,5.860141340264328846e+01,2.436304931640626137e+01,2.995558032151005110e-04,8.960127647640704976e-04,3.000001423060893579e-04
1.691429062300664441e+02,3.261497404295991487e+02,1.392554443359375114e+02,1.632001720294303914e-03,4.888033945250803806e-03,1.633334159851074175e-03,2.266368456049195856e+01,4.287484480961410327e+01,1.724363403320310795e+01,2.329257523709289419e-04,6.963445205407804012e-04,2.333333715796471076e-04
1.918065907905584027e+02,3.690245852392132520e+02,1.564990783691406193e+02,1.864927472665232856e-03,5.584378465791584208e-03,1.866667531430721283e-03,2.839288993213884282e+01,5.254405716580885155e+01,2.082073974609375000e+01,2.993964545351288867e-04,8.945873950385839490e-04,3.000002354383466893e-04
2.201994807226972455e+02,4.215686424050221035e+02,1.773198181152343693e+02,2.164323927200361743e-03,6.478965860830168157e-03,2.166667766869067972e-03,2.160458191520640980e+01,3.980680889831199920e+01,1.546466674804688068e+01,2.328018082440224193e-04,6.952375794416383592e-04,2.333333715796473244e-04
2.418040626379036553e+02,4.613754513033341027e+02,1.927844848632812500e+02,2.397125735444384162e-03,7.174203440271806516e-03,2.400001138448715297e-03,2.393173459976827644e+01,4.452906813817111242e+01,1.686654052734374432e+01,2.659930488231941441e-04,7.939660315103786239e-04,2.666668966412543383e-04
2.657357972376719317e+02,5.059045194415052151e+02,2.096510253906249943e+02,2.663118784267578306e-03,7.968169471782185140e-03,2.666668035089969635e-03,2.592661600334093919e+01,4.850933189853839167e+01,1.818203124999999432e+01,2.991574242494237680e-04,8.924591140194518268e-04,3.000000491738320264e-04
2.916624132410128709e+02,5.544138513400436068e+02,2.278330566406249886e+02,2.962276208517002074e-03,8.860628585801636967e-03,2.966668084263801661e-03,2.245219723931217004e+01,4.203092656333626564e+01,1.577441406250000000e+01,2.658425995061427204e-04,7.926287256904314404e-04,2.666667103767392417e-04
3.141146104803250410e+02,5.964447779033798724e+02,2.436074707031249886e+02,3.228118808023144794e-03,9.653257311492068407e-03,3.233334794640540903e-03,2.173888200596627485e+01,4.094038275409786820e+01,1.444967041015627274e+01,2.657723172305400706e-04,7.920002256273910718e-04,2.666670829057694349e-04
3.358534924862913158e+02,6.373851606574777406e+02,2.580571411132812614e+02,3.493891125253684865e-03,1.044525753711945948e-02,3.500001877546310338e-03,-1.265023965439901872e+02,-2.457000020587862537e+02,-2.287190948486328352e+02,2.382906956060453635e-04,7.097533740695934762e-04,2.391532063484194497e-04
2.093510959423011286e+02,3.916851585986914870e+02,2.933804626464843679e+01,3.732181820859730229e-03,1.115501091118905296e-02,3.739155083894729788e-03,-5.127244129124022720e+00,1.888425260458575394e+00,-1.745305156707763672e+01,2.698304344048111508e-04,8.032894196159760802e-04,2.708759158849714452e-04
2.042238518131771059e+02,3.935735838591500624e+02,1.188499469757080007e+01,4.002012255264541379e-03,1.195830033080502904e-02,4.010030999779701233e-03,-7.238544995306398278e+00,-4.515651931918341688e+00,-1.936959009170531942e+01,2.655663736973621833e-04,7.901789249485022260e-04,2.666667103767396754e-04
1.969853068178707076e+02,3.890579319272317207e+02,-7.484595394134521129e+00,4.267578628961903563e-03,1.274847925575353126e-02,4.276697710156440908e-03,6.461727018506735476e-02,2.863526718020523276e+00,-1.183831110000610387e+01,2.654958669223370094e-04,7.895528300490978202e-04,2.666667103767396754e-04
1.970499240880557750e+02,3.919214586452522440e+02,-1.932290649414062500e+01,4.533074495884240572e-03,1.353803208580262908e-02,4.543364420533180584e-03,-8.357909190863352933e+00,-2.819584231831686338e+01,-2.474806365966796307e+01,2.654257683214894525e-04,7.889313970788902619e-04,2.666670829057690012e-04
1.886920148971924220e+02,3.637256163269353806e+02,-4.407097015380858807e+01,4.798500264205730025e-03,1.432696348288151934e-02,4.810031503438949585e-03,-6.639371711258149844e+00,-1.460682974261308971e+02,-5.548769683837890909e+01,2.822934066555359348e-04,8.386172190390697029e-04,2.836912870407106227e-04
1.820526431859342722e+02,2.176573189008044835e+02,-9.955866699218749716e+01,5.080793670861265959e-03,1.516558070192058905e-02,5.093722790479660208e-03,1.183205298100673986e+01,-1.098765092473465188e+01,-1.893485107421874147e+01,2.652804486208424142e-04,7.876489223505173110e-04,2.666670829057690012e-04
1.938846961669410121e+02,2.066696679760698316e+02,-1.184935180664062386e+02,5.346074119482108374e-03,1.595322962427110636e-02,5.360389873385429209e-03,4.422074596964080229e+00,-1.023405944075082630e+01,-2.528381347656250000e-01,2.652097231234436941e-04,7.870275543804886031e-04,2.666667103767396754e-04
1.983067707639050923e+02,1.964356085353190053e+02,-1.187463562011718636e+02,5.611283842605552068e-03,1.674025717865159496e-02,5.627056583762168884e-03,-3.677762789188173542e+01,-8.457078250335446512e+01,7.478180389404295170e+01,2.483270231056376384e-04,7.365577820583335544e-04,2.497553825378416234e-04
