Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.394409834608740795e+01,2.686008055715073439e+01,1.163364219665527344e+01,1.333245136466212346e-04,3.999200403183193276e-04,1.333334017544984763e-04
1.394409834608740795e+01,2.686008055715073439e+01,1.163364219665527344e+01,1.333245136466212346e-04,3.999200403183193276e-04,1.333334017544984763e-04,1.045062288686509788e+01,2.013375403126628171e+01,8.710057449340819602e+00,9.998170976860729477e-05,2.998350955465478107e-04,1.000000396743416840e-04
2.439472123295250583e+01,4.699383458841701611e+01,2.034369964599609304e+01,2.333062234152285294e-04,6.997551358648671383e-04,2.333334414288401604e-04,6.964064078820715764e+00,1.341764627655413022e+01,5.800209045410156250e+00,6.664892784620174231e-05,1.998400682629553581e-04,6.666670087724925172e-05
3.135878531177322159e+01,6.041148086497114633e+01,2.614390869140624929e+01,2.999551512614302717e-04,8.995952041278224964e-04,3.000001423060894121e-04,1.392089208973208159e+01,2.682364035196527396e+01,1.158484497070312713e+01,1.332845309335490311e-04,3.995605542795829281e-04,1.333334017544984492e-04
4.527967740150530318e+01,8.723512121693642030e+01,3.772875366210937642e+01,4.332396821949793028e-04,1.299155758407405424e-03,4.333335440605878613e-04,6.956828203318927706e+00,1.340600132302934355e+01,5.784643554687498579e+00,6.663562754297103988e-05,1.997203318511342647e-04,6.666672416031358458e-05
5.223650560482423089e+01,1.006411225399657638e+02,4.351339721679687500e+01,4.998753097379503426e-04,1.498876090258539689e-03,5.000002682209014459e-04,1.043072308243452540e+01,2.010172739698421651e+01,8.667251586914062500e+00,9.994504667126780876e-05,2.995057737740641768e-04,1.000000163912773783e-04
6.266722868725875628e+01,1.207428499369499804e+02,5.218064880371093750e+01,5.998203564092181514e-04,1.798381864032603866e-03,6.000002846121788242e-04,1.389920606143162729e+01,2.678874634547484845e+01,1.153822326660156250e+01,1.332445721943557263e-04,3.992016675598575055e-04,1.333334017544985034e-04
7.656643474869038357e+01,1.475315962824248288e+02,6.371887207031250000e+01,7.330649286035738777e-04,2.197583531592461371e-03,7.333336863666773276e-04,1.041515707416549219e+01,2.007951398381337071e+01,8.635580444335943184e+00,9.992179093262407684e-05,2.992967041546517985e-04,1.000000629574060440e-04
8.698159182285587576e+01,1.676111102662381995e+02,7.235445251464844318e+01,8.329867195361979545e-04,2.496880235747113170e-03,8.333337493240833716e-04,6.935352579995893052e+00,1.337746374542672356e+01,5.741827392578116473e+00,6.660894983419351264e-05,1.994813818423663704e-04,6.666667759418481044e-05
9.391694440285176881e+01,1.809885740116649231e+02,7.809627990722655966e+01,8.995956693703914672e-04,2.696361617589479540e-03,9.000004269182681821e-04,1.039270543332183649e+01,2.005266271805862743e+01,8.592544555664076711e+00,9.990519961912728512e-05,2.991472953544262875e-04,1.000001095235347097e-04
1.043096498361736053e+02,2.010412367297235505e+02,8.668882446289063637e+01,9.995008689895187523e-04,2.995508912943905828e-03,1.000000536441802892e-03,1.036377671030628278e+01,2.001274634739138492e+01,8.530938720703119316e+00,9.989512653698793751e-05,2.990580186635464523e-04,1.000000163912774867e-04
1.146734265464798881e+02,2.210539830771149354e+02,9.521976318359375568e+01,1.099395995526506690e-03,3.294566931607452280e-03,1.100000552833080378e-03,1.033702638592193068e+01,1.996962260832339098e+01,8.476702880859363631e+00,9.988514849765305417e-05,2.989684241066288724e-04,1.000000163912772699e-04
1.250104529324018188e+02,2.410236056854383264e+02,1.036964660644531193e+02,1.199281144024159744e-03,3.593535355714081152e-03,1.200000569224357648e-03,1.372830196383074508e+01,2.652472134151753380e+01,1.119592895507813068e+01,1.331647730550436590e-04,3.984858247726521564e-04,1.333334483206271692e-04
1.387387548962325639e+02,2.675483270269558602e+02,1.148923950195312500e+02,1.332445917079203403e-03,3.992021180486733309e-03,1.333334017544984818e-03,1.024374384650474212e+01,1.979026400847726563e+01,8.304296875000005684e+00,9.986187414604452868e-05,2.987603820756752626e-04,1.000000163912772699e-04
1.489824987427373060e+02,2.873385910354331259e+02,1.231966918945312557e+02,1.432307791225247932e-03,4.290781562562408571e-03,1.433334033936262087e-03,1.016305526945686211e+01,1.961561454347059907e+01,8.170361328124982947e+00,9.985199573747552231e-05,2.986707801447240074e-04,1.000001095235348181e-04
1.591455540121941681e+02,3.069542055789037249e+02,1.313670532226562386e+02,1.532159786962723454e-03,4.589452342707132579e-03,1.533334143459796906e-03,9.997352217872276015e+00,1.919553485069542376e+01,7.888391113281272737e+00,9.984193333158046003e-05,2.985816025436712276e-04,1.000000163912772699e-04
1.691429062300664441e+02,3.261497404295991487e+02,1.392554443359375114e+02,1.632001720294303914e-03,4.888033945250803806e-03,1.633334159851074175e-03,9.798533917248732905e+00,1.866021665798479034e+01,7.546112060546875000e+00,9.983196591508715877e-05,2.984928487825156546e-04,1.000000163912772699e-04
1.789414401473151770e+02,3.448099570875839390e+02,1.468015563964843864e+02,1.731833686209391073e-03,5.186526794033319461e-03,1.733334176242351445e-03,6.458917364217626300e+00,1.220316470043587742e+01,4.896160888671886369e+00,6.654910747241849986e-05,1.989456216230922614e-04,6.666667759418491886e-05
1.854003575115328033e+02,3.570131217880198164e+02,1.516977172851562727e+02,1.798382793681809573e-03,5.385472415656411722e-03,1.800000853836536364e-03,1.276609502087728742e+01,2.387066742612370263e+01,9.518780517578079525e+00,1.330849300671974132e-04,3.977721741404019809e-04,1.333333551883698377e-04
1.981664525324100907e+02,3.808837892141435191e+02,1.612164978027343523e+02,1.931467723749006986e-03,5.783244589796813703e-03,1.933334209024906202e-03,6.323975396507336200e+00,1.174354457140566410e+01,4.654864501953170475e+00,6.653600966612582476e-05,1.988269544400183761e-04,6.666686385869958174e-05
2.044904279289174269e+02,3.926273337855491832e+02,1.658713623046875227e+02,1.998003733415132811e-03,5.982071544236832079e-03,2.000001072883605784e-03,1.257676573268773268e+01,2.319675298067568292e+01,9.175549316406232947e+00,1.330583679472522284e-04,3.975357218527590664e-04,1.333333551883698377e-04
2.170671936616051596e+02,4.158240867662248661e+02,1.750469116210937557e+02,2.131062101362385039e-03,6.379607266089591146e-03,2.133334428071975621e-03,6.260500149231802425e+00,1.147722001546884485e+01,4.539263916015613631e+00,6.652254536391490058e-05,1.987080585046756276e-04,6.666667759418513570e-05
2.233276938108369620e+02,4.273013067816937109e+02,1.795861755371093693e+02,2.197584646726299940e-03,6.578315324594266773e-03,2.200001105666160757e-03,1.238873128342115137e+01,2.279007824139239347e+01,8.891625976562494316e+00,1.330318164524182944e-04,3.972984414260874453e-04,1.333333551883694040e-04
2.357164250942581134e+02,4.500913850230861044e+02,1.884778015136718636e+02,2.330616463178718234e-03,6.975613766020354219e-03,2.333334460854530161e-03,6.087637543645541882e+00,1.128406628024799829e+01,4.306683349609386369e+00,6.650927226566592798e-05,1.985896742514522972e-04,6.666667759418513570e-05
2.418040626379036553e+02,4.613754513033341027e+02,1.927844848632812500e+02,2.397125735444384162e-03,7.174203440271806516e-03,2.400001138448715297e-03,9.056069960870615887e+00,1.681951795432917152e+01,6.383209228515625000e+00,9.975580090292122254e-05,2.978116942338772388e-04,1.000002026557921496e-04
2.508601325987742712e+02,4.781949692576632742e+02,1.991676940917968750e+02,2.496881536347305384e-03,7.472015134505683755e-03,2.500001341104507446e-03,1.192360213995902996e+01,2.219809867187120744e+01,8.399114990234380684e+00,1.329920090484344904e-04,3.969436049279509091e-04,1.333333551883698377e-04
2.627837347387333011e+02,5.003930679295344817e+02,2.075668090820312557e+02,2.629873545395739875e-03,7.868958739433634664e-03,2.633334696292877284e-03,5.897123583511415745e+00,1.100360850345862218e+01,4.163012695312488631e+00,6.648937253451179044e-05,1.984123619754082218e-04,6.666667759418470202e-05
2.686808583222447169e+02,5.113966764329931038e+02,2.117298217773437443e+02,2.696362917930251665e-03,8.067371101409042886e-03,2.700001373887061986e-03,1.160674968504667959e+01,2.170735559669026316e+01,8.137768554687482947e+00,1.329654840281132427e-04,3.967073993736934534e-04,1.333333551883698377e-04
2.802876080072913965e+02,5.331040320296833670e+02,2.198675903320312273e+02,2.829328401958364908e-03,8.464078500782736339e-03,2.833334729075431824e-03,5.706368858688108503e+00,1.069032433438098906e+01,3.993005371093772737e+00,6.647611266922572038e-05,1.982943296894943558e-04,6.666667759418470202e-05
2.859939768659795050e+02,5.437943563640643561e+02,2.238605957031250000e+02,2.895804514627590628e-03,8.662372830472230695e-03,2.900001406669616526e-03,1.132586948194398246e+01,2.118999213599806808e+01,7.962036132812500000e+00,1.329389695866392551e-04,3.964714747657811789e-04,1.333333551883698377e-04
