Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.926740771073449920e+01,2.190013167623497381e+01,3.150067901611328125e+01,2.666304395466368403e-04,2.666304395466368403e-04,4.000000189989805222e-04
1.926740771073449920e+01,2.190013167623497381e+01,3.150067901611328125e+01,2.666304395466368403e-04,2.666304395466368403e-04,4.000000189989805222e-04,1.443120583123939937e+01,1.640380383621498694e+01,2.358502655029296591e+01,1.999261918537624332e-04,1.999261918537624332e-04,3.000000026077032523e-04
3.369861354197389858e+01,3.830393551244996075e+01,5.508570556640624716e+01,4.665566314003992735e-04,4.665566314003992735e-04,7.000000216066837744e-04,9.612025163283917095e+00,1.092596305951189350e+01,1.570509033203124716e+01,1.332619565569083593e-04,1.332619565569083593e-04,1.999999396502970999e-04
4.331063870525781567e+01,4.922989857196185426e+01,7.079079589843749432e+01,5.998185879573076328e-04,5.998185879573076328e-04,8.999999612569808743e-04,1.920291648696639442e+01,2.182812204308584114e+01,3.136630554199220455e+01,2.664705556450082911e-04,2.664705556450082911e-04,4.000000655651091879e-04
6.251355519222421009e+01,7.105802061504769540e+01,1.021571014404296989e+02,8.662891436023159239e-04,8.662891436023159239e-04,1.300000026822090062e-03,9.581685616269375316e+00,1.089730844360309447e+01,1.564898986816405113e+01,1.332086550928203786e-04,1.332086550928203786e-04,1.999999396502972083e-04
7.209524080849358540e+01,8.195532905865078988e+01,1.178060913085937500e+02,9.994977986951363025e-04,9.994977986951363025e-04,1.499999966472387270e-03,1.433701543903367792e+01,1.631893425091818983e+01,2.341803588867188068e+01,1.997798105450208309e-04,1.997798105450208309e-04,2.999999560415744781e-04
8.643225624752726333e+01,9.827426330956897971e+01,1.412241271972656307e+02,1.199277609240157133e-03,1.199277609240157133e-03,1.799999922513961749e-03,1.901931050621071506e+01,2.167721309641927974e+01,3.106239013671873295e+01,2.663108865969469712e-04,2.663108865969469712e-04,4.000000655651092963e-04
1.054515667537379784e+02,1.199514764059882594e+02,1.722865173339843636e+02,1.465588495837104105e-03,1.465588495837104105e-03,2.199999988079071045e-03,1.418846781981892491e+01,1.618210267446688988e+01,2.316113281250000000e+01,1.996866330473668315e-04,1.996866330473668315e-04,3.000000491738320264e-04
1.196400345735569033e+02,1.361335790804551493e+02,1.954476501464843636e+02,1.665275128884470936e-03,1.665275128884470936e-03,2.500000037252903071e-03,9.409072194119289634e+00,1.073898284556636895e+01,1.536065673828125000e+01,1.331022728319778900e-04,1.331022728319778900e-04,2.000000327825545397e-04
1.290491067676761929e+02,1.468725619260215183e+02,2.108083068847656136e+02,1.798377401716448826e-03,1.798377401716448826e-03,2.700000070035457611e-03,1.402686636036648338e+01,1.602178954404931233e+01,2.290629272460938637e+01,1.996201972386880182e-04,1.996201972386880182e-04,2.999998629093169299e-04
1.430759731280426763e+02,1.628943514700708306e+02,2.337145996093750000e+02,1.997997598955136844e-03,1.997997598955136844e-03,2.999999932944774541e-03,1.384544844618861248e+01,1.585078242279857363e+01,2.264714355468748863e+01,1.995805428240105504e-04,1.995805428240105504e-04,3.000000491738320264e-04
