Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.786418126707168597e+00,1.321806056409038277e+01,8.367644071578979048e-01,6.666447875155136660e-05,1.999800121638574792e-04,-2.570678938736867520e-37
6.786418126707168597e+00,1.321806056409038277e+01,8.367644071578979048e-01,6.666447875155136660e-05,1.999800121638574792e-04,-2.570678938736867520e-37,3.391466473348147659e+00,6.606778536608270969e+00,4.176522970199585405e-01,3.333057289245535239e-05,9.997499944099476950e-05,-1.282352483982654326e-37
1.017788460005531626e+01,1.982483910069865374e+01,1.254416704177856445e+00,9.999505164400671899e-05,2.999550116048522487e-04,-3.853031422719521846e-37,3.391059972406168299e+00,6.606017100975179801e+00,4.174809932708740678e-01,3.332946200261451561e-05,9.996502871346707886e-05,-1.281913754249056466e-37
1.356894457246148455e+01,2.643085620167383354e+01,1.671897697448730513e+00,1.333245136466212346e-04,3.999200403183193276e-04,-5.134945176968578312e-37,3.390653408216470766e+00,6.605258092390734248e+00,4.173057556152344194e-01,3.332835118637794171e-05,9.995499016253158245e-05,-1.281450989444197003e-37
1.695959798067795532e+01,3.303611429406456779e+01,2.089203453063964933e+00,1.666528648329991763e-04,4.998750304808509100e-04,-6.416396166412775315e-37,3.390246017687019275e+00,6.604495409511187631e+00,4.171305179595945489e-01,3.332724044440422929e-05,9.994504669895497122e-05,-1.280988224639339210e-37
2.034984399836497460e+01,3.964060970357575542e+01,2.506333971023559481e+00,1.999801052774034056e-04,5.998200771798058812e-04,-7.697384391052114525e-37,3.389838563557269424e+00,6.603732101011601685e+00,4.169552326202392578e-01,3.332611813782512377e-05,9.993505868506125708e-05,-1.280526177299294150e-37
2.373968256192224402e+01,4.624434180458735710e+01,2.923289203643798739e+00,2.333062234152285294e-04,6.997551358648671383e-04,-8.977910568351408675e-37,3.389431046932408265e+00,6.602974276520690466e+00,4.167800903320313388e-01,3.332503082141061970e-05,9.992507266705201192e-05,-1.280063412494433852e-37
2.712911360885465228e+01,5.284731608110804757e+01,3.340069293975830078e+00,2.666312542366391491e-04,7.996802085319191502e-04,-1.025797398084584253e-36,3.389023465799464674e+00,6.602209714930602047e+00,4.166051864624025214e-01,3.332389702479112261e-05,9.991499559590334614e-05,-1.279601365154391297e-37
3.051813707465411696e+01,5.944952579603864962e+01,3.756674480438232600e+00,2.999551512614302717e-04,8.995952041278224964e-04,-1.153757534600023382e-36,3.388617349071861184e+00,6.601456758638811095e+00,4.164301872253419745e-01,3.332280985485512386e-05,9.990510662625400919e-05,-1.279140035279158134e-37
3.390675442372597814e+01,6.605098255467746071e+01,4.173104667663574574e+00,3.332779611162853955e-04,9.995003107540765055e-04,-1.281671538127939196e-36,3.388211167673318869e+00,6.600690956242516449e+00,4.162551879882805395e-01,3.332167620780199409e-05,9.989512659297180089e-05,-1.278678705403928311e-37
