Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.080301237391241820e+01,4.016328048706054865e+00,1.551764831542968714e+01,1.999800121638574792e-04,0.000000000000000000e+00,2.000000094994902611e-04
1.080301237391241820e+01,4.016328048706054865e+00,1.551764831542968714e+01,1.999800121638574792e-04,0.000000000000000000e+00,2.000000094994902611e-04,5.398280577332210228e+00,2.005576705932616832e+00,7.753585815429689276e+00,9.997499944099476950e-05,0.000000000000000000e+00,9.999999310821293700e-05
1.620129295124462843e+01,6.021904754638671697e+00,2.327123413085937642e+01,2.999550116048522487e-04,0.000000000000000000e+00,3.000000026077031981e-04,5.396579193940933550e+00,2.003910827636718572e+00,7.750883483886717329e+00,9.996502871346707886e-05,0.000000000000000000e+00,1.000000163912773241e-04
2.159787214518556198e+01,8.025815582275390270e+00,3.102211761474609375e+01,3.999200403183193276e-04,0.000000000000000000e+00,4.000000189989805222e-04,5.394874685262436742e+00,2.002244567871093395e+00,7.748178100585938921e+00,9.995499016253158245e-05,0.000000000000000000e+00,9.999996982514860414e-05
2.699274683044799872e+01,1.002806015014648366e+01,3.877029571533203267e+01,4.998750304808509100e-04,0.000000000000000000e+00,4.999999888241291263e-04,5.393167817547954712e+00,2.000578308105469105e+00,7.745475769042968750e+00,9.994504669895497122e-05,0.000000000000000000e+00,1.000000163912772699e-04
3.238591464799595343e+01,1.202863845825195277e+01,4.651577148437500142e+01,5.998200771798058812e-04,0.000000000000000000e+00,6.000000052154063962e-04,5.391466221655171864e+00,1.998914337158202770e+00,7.742776489257813921e+00,9.993505868506125708e-05,0.000000000000000000e+00,1.000000163912773783e-04
3.777738086965112529e+01,1.402755279541015554e+01,5.425854797363281534e+01,6.997551358648671383e-04,0.000000000000000000e+00,7.000000216066837744e-04,5.389763792632358275e+00,1.997248840332030539e+00,7.740069580078120737e+00,9.992507266705201192e-05,0.000000000000000000e+00,1.000000163912772699e-04
4.316714466228348357e+01,1.602480163574218608e+01,6.199861755371093608e+01,7.996802085319191502e-04,0.000000000000000000e+00,8.000000379979610443e-04,5.388057471457145198e+00,1.995585632324221592e+00,7.737377929687504263e+00,9.991499559590334614e-05,0.000000000000000000e+00,9.999992325901983000e-05
4.855520213374062877e+01,1.802038726806640767e+01,6.973599548339844034e+01,8.995952041278224964e-04,0.000000000000000000e+00,8.999999612569808743e-04,5.386356434390819459e+00,1.993922424316405539e+00,7.734674072265619316e+00,9.990510662625400919e-05,0.000000000000000000e+00,1.000000163912773783e-04
5.394155856813144823e+01,2.001430969238281321e+01,7.747066955566405966e+01,9.995003107540765055e-04,0.000000000000000000e+00,9.999999776482582526e-04,5.384651505978219177e+00,1.992259216308593039e+00,7.731976318359372158e+00,9.989512659297180089e-05,0.000000000000000000e+00,1.000000163912772699e-04
5.932621007410966740e+01,2.200656890869140625e+01,8.520264587402343182e+01,1.099395437347048306e-03,0.000000000000000000e+00,1.099999994039535522e-03,5.382945744435588153e+00,1.990596008300780539e+00,7.729284667968755684e+00,9.988514855340403092e-05,0.000000000000000000e+00,1.000000163912772699e-04
6.470915581854525556e+01,2.399716491699218679e+01,9.293193054199218750e+01,1.199280585900452337e-03,0.000000000000000000e+00,1.200000010430812792e-03,5.381013026105705421e+00,1.988858032226563211e+00,7.726370239257818184e+00,9.987517250695308706e-05,0.000000000000000000e+00,1.000000163912772699e-04
7.009016884465096098e+01,2.598602294921875000e+01,1.006583007812500057e+02,1.299155758407405424e-03,0.000000000000000000e+00,1.300000026822090062e-03,5.375393834386841263e+00,1.985736083984374289e+00,7.719720458984369316e+00,9.986519845280017980e-05,0.000000000000000000e+00,1.000000163912774867e-04
7.546556267903780224e+01,2.797175903320312429e+01,1.083780212402343750e+02,1.399020956860205604e-03,0.000000000000000000e+00,1.400000043213367549e-03,5.368592884662334086e+00,1.982290649414064632e+00,7.712384033203122158e+00,9.985513339833408490e-05,0.000000000000000000e+00,9.999992325901972158e-05
8.083415556370013633e+01,2.995404968261718892e+01,1.160904052734374972e+02,1.498876090258539689e-03,0.000000000000000000e+00,1.499999966472387270e-03,5.362553759246239338e+00,1.979089355468747868e+00,7.705554199218752842e+00,9.984534931301090703e-05,0.000000000000000000e+00,1.000001095235348181e-04
8.619670932294637566e+01,3.193313903808593679e+01,1.237959594726562500e+02,1.598721439571550596e-03,0.000000000000000000e+00,1.600000075995922089e-03,5.357533501659816011e+00,1.975952148437503553e+00,7.699554443359375000e+00,9.983528824037877190e-05,0.000000000000000000e+00,1.000000163912772699e-04
9.155424282460619168e+01,3.390909118652344034e+01,1.314955139160156250e+02,1.698556727811929368e-03,0.000000000000000000e+00,1.700000092387199358e-03,5.352438035818309459e+00,1.972988891601559658e+00,7.693524169921886369e+00,9.982513622067449785e-05,0.000000000000000000e+00,9.999983012676239014e-05
9.690668086042450113e+01,3.588208007812500000e+01,1.391890380859375114e+02,1.798381864032603866e-03,0.000000000000000000e+00,1.799999922513961749e-03,5.349040760537334904e+00,1.970123291015625000e+00,7.688421630859352263e+00,9.981535806883657692e-05,0.000000000000000000e+00,1.000000163912772699e-04
1.022557216209618360e+02,3.785220336914062500e+01,1.468774597167968636e+02,1.898197222101440443e-03,0.000000000000000000e+00,1.899999938905239018e-03,5.344266093964222364e+00,1.967083740234372158e+00,7.683081054687534106e+00,9.980539595727186408e-05,0.000000000000000000e+00,1.000000163912774867e-04
1.075999877149260584e+02,3.981928710937499716e+01,1.545605407714843977e+02,1.998002618058712307e-03,0.000000000000000000e+00,1.999999955296516505e-03,5.337881083152637984e+00,1.962954711914065342e+00,7.674853515624988631e+00,9.979543583449714331e-05,0.000000000000000000e+00,1.000000163912770530e-04
1.129378687980786964e+02,4.178224182128906250e+01,1.622353942871093864e+02,2.097798053893209450e-03,0.000000000000000000e+00,2.099999971687793558e-03,5.332435851393412918e+00,1.958532714843748579e+00,7.666168212890625000e+00,9.978547769925192115e-05,0.000000000000000000e+00,1.000000163912774867e-04
1.182703046494721093e+02,4.374077453613281108e+01,1.699015625000000114e+02,2.197583531592461371e-03,0.000000000000000000e+00,2.199999988079071045e-03,5.322804264653356654e+00,1.952203369140626421e+00,7.653192138671840894e+00,9.977552155116279839e-05,0.000000000000000000e+00,1.000000163912774867e-04
1.235931089141254660e+02,4.569297790527343750e+01,1.775547546386718523e+02,2.297359053143624170e-03,0.000000000000000000e+00,2.300000004470348532e-03,5.315017162776101145e+00,1.947103881835936079e+00,7.643750000000011369e+00,9.976556738963563223e-05,0.000000000000000000e+00,1.000000163912770530e-04
1.289081260769015671e+02,4.764008178710937358e+01,1.851985046386718636e+02,2.397124620533259802e-03,0.000000000000000000e+00,2.400000020861625585e-03,5.305293880478359370e+00,1.940267944335936079e+00,7.629852294921875000e+00,9.975561521385336791e-05,0.000000000000000000e+00,1.000000163912774867e-04
1.342134199573799265e+02,4.958034973144530966e+01,1.928283569335937386e+02,2.496880235747113170e-03,0.000000000000000000e+00,2.500000037252903071e-03,5.299043182408922803e+00,1.935330200195316763e+00,7.621069335937505684e+00,9.974566502388756278e-05,0.000000000000000000e+00,1.000000163912770530e-04
1.395124631397888493e+02,5.151567993164062642e+01,2.004494262695312443e+02,2.596625900771000733e-03,0.000000000000000000e+00,2.600000053644180124e-03,5.292239498499128558e+00,1.930255126953120737e+00,7.611956787109392053e+00,9.973571681847880760e-05,0.000000000000000000e+00,1.000000163912774867e-04
1.448047026382879778e+02,5.344593505859374716e+01,2.080613830566406364e+02,2.696361617589479540e-03,0.000000000000000000e+00,2.700000070035457611e-03,5.283021944959926941e+00,1.924566650390630684e+00,7.601019287109352263e+00,9.972577059725457049e-05,0.000000000000000000e+00,1.000000163912774867e-04
1.500877245832479048e+02,5.537050170898437784e+01,2.156624023437499886e+02,2.796087388186734111e-03,0.000000000000000000e+00,2.800000086426735098e-03,5.274572563248966617e+00,1.919653320312498579e+00,7.591491699218750000e+00,9.971564063366786246e-05,0.000000000000000000e+00,9.999983012676239014e-05
1.553622971464968714e+02,5.729015502929687642e+01,2.232538940429687386e+02,2.895803028820401973e-03,0.000000000000000000e+00,2.899999916553497488e-03,5.261553514151387390e+00,1.910833740234373579e+00,7.574267578125017053e+00,9.970588412350385454e-05,0.000000000000000000e+00,1.000000163912770530e-04
1.606238506606482588e+02,5.920098876953125000e+01,2.308281616210937557e+02,2.995508912943905828e-03,0.000000000000000000e+00,2.999999932944774541e-03,5.246864926677176300e+00,1.901550292968750000e+00,7.554956054687494316e+00,9.969594385104973977e-05,0.000000000000000000e+00,1.000000163912774867e-04
1.658707155873254351e+02,6.110253906250000000e+01,2.383831176757812500e+02,3.095204856794955568e-03,0.000000000000000000e+00,3.099999949336052028e-03,5.229036665159867425e+00,1.891021728515625000e+00,7.533349609375022737e+00,9.968619123126333526e-05,0.000000000000000000e+00,1.000002026557921496e-04
1.710997522524853025e+02,6.299356079101562500e+01,2.459164672851562727e+02,3.194891048026218903e-03,0.000000000000000000e+00,3.200000151991844177e-03,5.212721332018844578e+00,1.882354736328125000e+00,7.514758300781238631e+00,9.967588358123337725e-05,0.000000000000000000e+00,9.999983012676239014e-05
1.763124735845041471e+02,6.487591552734375000e+01,2.534312255859375114e+02,3.294566931607452280e-03,0.000000000000000000e+00,3.299999982118606567e-03,5.188794598333061003e+00,1.870422363281250000e+00,7.488159179687500000e+00,9.966632055647848751e-05,0.000000000000000000e+00,1.000002026557921496e-04
