Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.431751085974414117e+01,2.728741817190494245e+01,2.159438171386718608e+01,1.333245136466212346e-04,3.999200403183193276e-04,2.666659886017441641e-04
1.431751085974414117e+01,2.728741817190494245e+01,2.159438171386718608e+01,1.333245136466212346e-04,3.999200403183193276e-04,2.666659886017441641e-04,1.072620973256194965e+01,2.044941051381814745e+01,1.616772308349609233e+01,9.998170976860729477e-05,2.998350955465478107e-04,1.999994972720742334e-04
2.504372059230609082e+01,4.773682868572308990e+01,3.776210479736327841e+01,2.333062234152285294e-04,6.997551358648671383e-04,4.666654858738183975e-04,7.145507869609684093e+00,1.362564768641339441e+01,1.076607666015625853e+01,6.664892784620174231e-05,1.998400682629553581e-04,1.333330292254686356e-04
3.218922846191577491e+01,6.136247637213648431e+01,4.852818145751953693e+01,2.999551512614302717e-04,8.995952041278224964e-04,5.999985150992870331e-04,1.427831697532150201e+01,2.723378703233639442e+01,2.150241851806640625e+01,1.332845309335490311e-04,3.995605542795829281e-04,2.666659653186798313e-04
4.646754543723727693e+01,8.859626340447287873e+01,7.003059997558594318e+01,4.332396821949793028e-04,1.299155758407405424e-03,8.666644804179668643e-04,7.132813140364703486e+00,1.360815026703235731e+01,1.073635559082029545e+01,6.663562754297103988e-05,1.997203318511342647e-04,1.333329826593399698e-04
5.360035857760198041e+01,1.022044136715052360e+02,8.076695556640623863e+01,4.998753097379503426e-04,1.498876090258539689e-03,9.999974630773068342e-04,1.069020680933726908e+01,2.040060783512494424e+01,1.608428039550781818e+01,9.994504667126780876e-05,2.995057737740641768e-04,1.999995671212672320e-04
6.429056538693924949e+01,1.226050215066301803e+02,9.685123596191405682e+01,5.998203564092181514e-04,1.798381864032603866e-03,1.199997030198574066e-03,1.422039122400937572e+01,2.716541274695944708e+01,2.137903747558594603e+01,1.332445721943557263e-04,3.992016675598575055e-04,2.666659653186797228e-04
7.851095661094862521e+01,1.497704342535896274e+02,1.182302734375000028e+02,7.330649286035738777e-04,2.197583531592461371e-03,1.466662995517253789e-03,1.062880425984204180e+01,2.032967106889338993e+01,1.595611572265623579e+01,9.992179093262407684e-05,2.992967041546517985e-04,1.999994739890099005e-04
8.913976087079066701e+01,1.701001053224830173e+02,1.341863891601562386e+02,8.329867195361979545e-04,2.496880235747113170e-03,1.666662469506263690e-03,7.062148308426344556e+00,1.352370186685618592e+01,1.058801879882813068e+01,6.660894983419351264e-05,1.994813818423663704e-04,1.333329826593398614e-04
9.620190917921701157e+01,1.836238071893392032e+02,1.447744079589843693e+02,8.995956693703914672e-04,2.696361617589479540e-03,1.799995452165603551e-03,1.055432542389273465e+01,2.023252681802816255e+01,1.580675048828126705e+01,9.990519961912728512e-05,2.991472953544262875e-04,1.999994739890101174e-04
1.067562346031097462e+02,2.038563340073673658e+02,1.605811584472656364e+02,9.995008689895187523e-04,2.995508912943905828e-03,1.999994926154613668e-03,1.050351766379252183e+01,2.015466516588625723e+01,1.570466918945311363e+01,9.989512653698793751e-05,2.990580186635464523e-04,1.999996602535247803e-04
1.172597522669022680e+02,2.240109991732536230e+02,1.762858276367187500e+02,1.099395995526506690e-03,3.294566931607452280e-03,2.199994586408138449e-03,1.043092724417182637e+01,2.004423317187283260e+01,1.557199096679687500e+01,9.988514849765305417e-05,2.989684241066288724e-04,1.999994739890096837e-04
1.276906795110740944e+02,2.440552323451264556e+02,1.918578186035156250e+02,1.199281144024159744e-03,3.593535355714081152e-03,2.399994060397148132e-03,1.370613134400598199e+01,2.637773179094756415e+01,2.040680541992185226e+01,1.331647730550436590e-04,3.984858247726521564e-04,2.666659653186797228e-04
1.413968108550800764e+02,2.704329641360740197e+02,2.122646240234374773e+02,1.332445917079203403e-03,3.992021180486733309e-03,2.666660025715827855e-03,1.005218200477992241e+01,1.934723319854225565e+01,1.489552001953126137e+01,9.986187414604452868e-05,2.987603820756752626e-04,1.999994739890101174e-04
1.514489928598599988e+02,2.897801973346162754e+02,2.271601440429687386e+02,1.432307791225247932e-03,4.290781562562408571e-03,2.866659499704837973e-03,9.874810573855256735e+00,1.891861779508423069e+01,1.449046630859373863e+01,9.985199573747552231e-05,2.986707801447240074e-04,1.999994739890096837e-04
1.613238034337152556e+02,3.086988151297005061e+02,2.416506103515624773e+02,1.532159786962723454e-03,4.589452342707132579e-03,3.066658973693847656e-03,9.690795046837735072e+00,1.838413785349052887e+01,1.399570312500003411e+01,9.984193333158046003e-05,2.985816025436712276e-04,1.999996602535247803e-04
1.710145984805529906e+02,3.270829529831910349e+02,2.556463134765625114e+02,1.632001720294303914e-03,4.888033945250803806e-03,3.266658633947372437e-03,9.387890278017636092e+00,1.784264137003026462e+01,1.332888183593746589e+01,9.983196591508715877e-05,2.984928487825156546e-04,1.999992877244950208e-04
1.804024887585706267e+02,3.449255943532212996e+02,2.689751953124999773e+02,1.731833686209391073e-03,5.186526794033319461e-03,3.466657921671867457e-03,6.141231703155398236e+00,1.162203901676491569e+01,8.587780761718761369e+00,6.654910747241849986e-05,1.989456216230922614e-04,1.333329826593396446e-04
1.865437204617260250e+02,3.565476333699862153e+02,2.775629760742187386e+02,1.798382793681809573e-03,5.385472415656411722e-03,3.599990904331207102e-03,1.211188394773915888e+01,2.270241840302207947e+01,1.669692382812502274e+01,1.330849300671974132e-04,3.977721741404019809e-04,2.666659653186801565e-04
1.986556044094651838e+02,3.792500517730082947e+02,2.942598999023437614e+02,1.931467723749006986e-03,5.783244589796813703e-03,3.866656869649887258e-03,5.977319857495444921e+00,1.121516795032914615e+01,8.173693847656238631e+00,6.653600966612582476e-05,1.988269544400183761e-04,1.333329826593400783e-04
2.046329242669606288e+02,3.904652197233374409e+02,3.024335937500000000e+02,1.998003733415132811e-03,5.982071544236832079e-03,3.999989852309227337e-03,1.161086125572418837e+01,2.216285907317211468e+01,1.561933593750001137e+01,1.330583679472522284e-04,3.975357218527590664e-04,2.666659653186792892e-04
2.162437855226848171e+02,4.126280787965095556e+02,3.180529296875000114e+02,2.131062101362385039e-03,6.379607266089591146e-03,4.266655817627906626e-03,5.620784370522358131e+00,1.094708772164466382e+01,7.468762207031261369e+00,6.652254536391490058e-05,1.987080585046756276e-04,1.333333551883702714e-04
2.218645698932071753e+02,4.235751665181542194e+02,3.255216918945312727e+02,2.197584646726299940e-03,6.578315324594266773e-03,4.399989172816276897e-03,1.111780505149104670e+01,2.176369970596311987e+01,1.466523437499995453e+01,1.330318164524182944e-04,3.972984414260874453e-04,2.666659653186792892e-04
2.329823749446982220e+02,4.453388662241173392e+02,3.401869262695312273e+02,2.330616463178718234e-03,6.975613766020354219e-03,4.666655138134956186e-03,5.475345619092422567e+00,1.084414449487712773e+01,7.179553222656295475e+00,6.650927226566592798e-05,1.985896742514522972e-04,1.333329826593400783e-04
2.384577205637906445e+02,4.561830107189944670e+02,3.473664794921875227e+02,2.397125735444384162e-03,7.174203440271806516e-03,4.799988120794296265e-03,8.073672832415468292e+00,1.620225504573926401e+01,1.061044921874997726e+01,9.975580090292122254e-05,2.978116942338772388e-04,1.999992877244945871e-04
2.465313933962061128e+02,4.723852657647337310e+02,3.579769287109375000e+02,2.496881536347305384e-03,7.472015134505683755e-03,4.999987408518790852e-03,1.044663903727177967e+01,2.126225424244546502e+01,1.349382324218748863e+01,1.329920090484344904e-04,3.969436049279509091e-04,2.666659653186801565e-04
2.569780324334778925e+02,4.936475200071791960e+02,3.714707519531249886e+02,2.629873545395739875e-03,7.868958739433634664e-03,5.266653373837471008e-03,5.140330635634370537e+00,1.051884467271321455e+01,6.547900390624988631e+00,6.648937253451179044e-05,1.984123619754082218e-04,1.333329826593400783e-04
