Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.609139857349355651e+01,2.414619097443571505e+01,3.187122650146484304e+01,3.999200403183193276e-04,2.666304395466368403e-04,4.000000189989805222e-04
2.609139857349355651e+01,2.414619097443571505e+01,3.187122650146484304e+01,3.999200403183193276e-04,2.666304395466368403e-04,4.000000189989805222e-04,1.954562143054357648e+01,1.808562954782337684e+01,2.385380706787109162e+01,2.998350955465478107e-04,1.999261918537624332e-04,3.000000026077032523e-04
4.563702000403713299e+01,4.223182052225909189e+01,5.572503356933593466e+01,6.997551358648671383e-04,4.665566314003992735e-04,7.000000216066837744e-04,1.302010626200289778e+01,1.204590472678204804e+01,1.587994384765626421e+01,1.998400682629553581e-04,1.332619565569083593e-04,1.999999396502970999e-04
5.865712626604003077e+01,5.427772524904113993e+01,7.160497741699219887e+01,8.995952041278224964e-04,5.998185879573076328e-04,8.999999612569808743e-04,2.600571000942122879e+01,2.406090394629451623e+01,3.169496765136716476e+01,3.995605542795829281e-04,2.664705556450082911e-04,4.000000655651091879e-04
8.466283627546125956e+01,7.833862919533565616e+01,1.032999450683593636e+02,1.299155758407405424e-03,8.662891436023159239e-04,1.300000026822090062e-03,1.296433607539641741e+01,1.200595840528590941e+01,1.579265136718751705e+01,1.997203318511342647e-04,1.332086550928203786e-04,1.999999396502972083e-04
9.762717235085767697e+01,9.034458760062156557e+01,1.190925964355468807e+02,1.498876090258539689e-03,9.994977986951363025e-04,1.499999966472387270e-03,1.939335223237631567e+01,1.797228487593595503e+01,2.361265258789060795e+01,2.995057737740641768e-04,1.997798105450208309e-04,2.999999560415744781e-04
1.170205245832339926e+02,1.083168724765575206e+02,1.427052490234374886e+02,1.798381864032603866e-03,1.199277609240157133e-03,1.799999922513961749e-03,2.571581629153303084e+01,2.384434318643043582e+01,3.125020141601564205e+01,3.992016675598575055e-04,2.663108865969469712e-04,4.000000655651092963e-04
1.427363408747670235e+02,1.321612156629879564e+02,1.739554504394531307e+02,2.197583531592461371e-03,1.465588495837104105e-03,2.199999988079071045e-03,1.915881837197164828e+01,1.777428336288991773e+01,2.324624633789059658e+01,2.992967041546517985e-04,1.996866330473668315e-04,3.000000491738320264e-04
1.618951592467386718e+02,1.499354990258778741e+02,1.972016967773437273e+02,2.496880235747113170e-03,1.665275128884470936e-03,2.500000037252903071e-03,1.267465372565956727e+01,1.176871672441450301e+01,1.536112670898438637e+01,1.994813818423663704e-04,1.331022728319778900e-04,2.000000327825545397e-04
1.745698129723982390e+02,1.617042157502923772e+02,2.125628234863281136e+02,2.696361617589479540e-03,1.798377401716448826e-03,2.700000070035457611e-03,1.875018479299777141e+01,1.745819030048753007e+01,2.272269897460938637e+01,2.991472953544262875e-04,1.996201972386880182e-04,2.999998629093169299e-04
1.933199977653960104e+02,1.791624060507799072e+02,2.352855224609375000e+02,2.995508912943905828e-03,1.997997598955136844e-03,2.999999932944774541e-03,1.833137908141773664e+01,1.712672076245868880e+01,2.220285644531247726e+01,2.990580186635464523e-04,1.995805428240105504e-04,3.000000491738320264e-04
2.116513768468137471e+02,1.962891268132385960e+02,2.574883789062499773e+02,3.294566931607452280e-03,2.197578141779147395e-03,3.299999982118606567e-03,1.762079809825166876e+01,1.665296030390445026e+01,2.123001708984378411e+01,2.989684241066288724e-04,1.995405325603931412e-04,2.999998629093169299e-04
2.292721749450654158e+02,2.129420871171430463e+02,2.787183959960937614e+02,3.593535355714081152e-03,2.397118674339540536e-03,3.599999845027923497e-03,2.255558577469665238e+01,2.160820455852933719e+01,2.683917236328125000e+01,3.984858247726521564e-04,2.659921218554905931e-04,4.000000655651095131e-04
2.518277607197620682e+02,2.345502916756723835e+02,3.055575683593750114e+02,3.992021180486733309e-03,2.663110796195031129e-03,3.999999910593033010e-03,1.620855700231754781e+01,1.570524061465869181e+01,1.900533447265621589e+01,2.987603820756752626e-04,1.994476708063667829e-04,3.000002354383466893e-04
2.680363177220796160e+02,2.502555322903310753e+02,3.245629028320312273e+02,4.290781562562408571e-03,2.862558467001397912e-03,4.300000146031379700e-03,1.143776697505984430e+01,1.132048677456532459e+01,1.301322021484378411e+01,2.240112621636472165e-04,1.495596058029855305e-04,2.249997109174724924e-04
2.794740846971394603e+02,2.615760190648963999e+02,3.375761230468750114e+02,4.514792824726055788e-03,3.012118072804383442e-03,4.524999856948852192e-03,1.454779318140407440e+01,1.458296755769958963e+01,1.624814453124997726e+01,2.980210882291044541e-04,1.989889224924519875e-04,2.994142472743993241e-04
2.940218778785435347e+02,2.761589866225959895e+02,3.538242675781249886e+02,4.812813912955160242e-03,3.211106995296835430e-03,4.824414104223251516e-03,1.685687628071599420e+01,1.740026033523969318e+01,1.899960937500003411e+01,3.693408809075883134e-04,2.466364670740545106e-04,3.711912781000133860e-04
3.108787541592595289e+02,2.935592469578356827e+02,3.728238769531250227e+02,5.182154793862748555e-03,3.457743462370889941e-03,5.195605382323264902e-03,1.179573419520147581e+01,1.331699013514929675e+01,1.394489746093745453e+01,2.984050818178379458e-04,1.992890763254932980e-04,3.000002354383466893e-04
3.226744883544610047e+02,3.068762370929849794e+02,3.867687744140624773e+02,5.480559875680586501e-03,3.657032538696383239e-03,5.495605617761611592e-03,6.999503231932976632e+00,1.142691779006594288e+01,1.019412841796878411e+01,2.983156924057468393e-04,1.992497391981422339e-04,2.999998629093173635e-04
3.296739915863939814e+02,3.183031548830509223e+02,3.969629028320312614e+02,5.778875568086333341e-03,3.856282277894525472e-03,5.795605480670928955e-03,-2.504596085570824471e+00,5.611797798311158658e+00,1.775903320312465894e+00,2.236785678029276636e-04,1.494110697781414997e-04,2.250000834465026855e-04
3.271693955008231569e+02,3.239149526813620810e+02,3.987388061523437273e+02,6.002554135889261004e-03,4.005693347672666972e-03,6.020605564117431641e-03,-3.922062535513731518e+01,-1.351028817140763749e+01,-3.630366210937495453e+01,2.841860372361088016e-04,1.898445167078368842e-04,2.859376370906831569e-04
2.879487701456858417e+02,3.104046645099544435e+02,3.624351440429687727e+02,6.286740173125369806e-03,4.195537864380503856e-03,6.306543201208114797e-03,-3.346610817728245024e+01,-1.298402670380420432e+01,-2.966121826171877274e+01,2.934181803374760061e-04,1.960310347292430755e-04,2.953119575977323705e-04
2.544826619684033915e+02,2.974206378061502392e+02,3.327739257812500000e+02,6.580158353462845812e-03,4.391568899109746932e-03,6.601855158805847168e-03,-3.108709745181766948e+01,-1.210225143970501449e+01,-2.562059326171879547e+01,2.985702353370690149e-04,1.994920735311732363e-04,3.005862236022949219e-04
2.233955645165857220e+02,2.853183863664452247e+02,3.071533325195312045e+02,6.878728588799914827e-03,4.591060972640920168e-03,6.902441382408142090e-03,-2.811913834776669319e+01,-1.048379852505684084e+01,-2.120046386718746589e+01,3.063340581177719998e-04,2.047005890982419099e-04,3.084957599639890843e-04
1.952764261688190288e+02,2.748345878413883838e+02,2.859528686523437386e+02,7.185062646917686827e-03,4.795761561739162078e-03,7.210937142372131174e-03,-2.193094733636473848e+01,-6.807349120897129069e+00,-1.512644042968747726e+01,3.025605001775420744e-04,2.021989203723050660e-04,3.047883510589599609e-04
1.733454788324542903e+02,2.680272387204912548e+02,2.708264282226562614e+02,7.487623147095228901e-03,4.997960482111467144e-03,7.515725493431091135e-03,-1.623672081521718269e+01,-3.728866604740403545e+00,-9.508093261718784106e+00,2.881202637545913006e-04,1.925676926300048247e-04,2.903275191783903295e-04
1.571087580172371077e+02,2.642983721157508512e+02,2.613183349609374773e+02,7.775743410849820202e-03,5.190528174741471969e-03,7.806053012609481465e-03,-1.495905853226477689e+01,-2.548788105062385512e+00,-8.590783691406215894e+00,2.941856140256460597e-04,1.966408880009354668e-04,2.965256571769714355e-04
1.421496994849723308e+02,2.617495840106884657e+02,2.527275512695312614e+02,8.069929024875466261e-03,5.387169062742407435e-03,8.102578669786452900e-03,-1.008164838383385131e+01,6.112020418086672180e-01,-4.070874023437511369e+00,3.223952617076586424e-04,2.155182074375650014e-04,3.250598907470706594e-04
1.320680511011384795e+02,2.623607860524971329e+02,2.486566772460937500e+02,8.392324286583124904e-03,5.602687270179972437e-03,8.427638560533523560e-03,-7.736557660501190981e+00,1.497870979002129843e+00,-2.558325195312477263e+00,2.974484597634448335e-04,1.988624833995991659e-04,2.999998629093173635e-04
1.243314934406372885e+02,2.638586570314992628e+02,2.460983520507812727e+02,8.689772746346569737e-03,5.801549753579571603e-03,8.727638423442840923e-03,-8.437648275684438204e+00,1.274572329645764057e+00,-3.325952148437522737e+00,2.973607488775363572e-04,1.988225746745973799e-04,3.000006079673760151e-04
1.158938451649528503e+02,2.651332293611450268e+02,2.427723999023437500e+02,8.987133495224106094e-03,6.000372328254168983e-03,9.027639031410216938e-03,-6.772972409460876975e+00,2.052666683360882871e+00,-1.820104980468755684e+00,2.972716135753623867e-04,1.987834223429185698e-04,2.999998629093173635e-04
1.091208727554919733e+02,2.671858960445059097e+02,2.409522949218749943e+02,9.284405108799468481e-03,6.199155750597087552e-03,9.327638894319534302e-03,-5.880456958282650248e+00,2.379245453920475484e+00,-1.481286621093744316e+00,2.971832694246834272e-04,1.987439153471257103e-04,2.999998629093173635e-04
1.032404157972093230e+02,2.695651414984263852e+02,2.394710083007812500e+02,9.581588378224151908e-03,6.397899665944213263e-03,9.627638757228851665e-03,-9.364461107160309439e+00,-3.325879979847172763e-01,-3.853283691406261369e+00,2.970949777669901204e-04,1.987044240517633897e-04,2.999998629093173635e-04
9.387595469004901361e+01,2.692325535004416679e+02,2.356177246093749886e+02,9.878683355991142029e-03,6.596604089995976652e-03,9.927638620138169029e-03,-3.091648181308244148e+00,3.248370834505749372e+00,4.464355468750227374e-01,2.970067385561735163e-04,1.986642084351635321e-04,2.999998629093156288e-04
9.078430650874076946e+01,2.724809243349474173e+02,2.360641601562500114e+02,1.017569009454731555e-02,6.795268298431140185e-03,1.022763848304748466e-02,-3.205236295062874774e+00,3.145422774000678601e+00,2.118530273437500000e-01,2.969185517446345374e-04,1.986254886718755511e-04,2.999998629093173635e-04
8.757907021367789469e+01,2.756263471089480959e+02,2.362760131835937614e+02,1.047260864629195008e-02,6.993893787103015736e-03,1.052763834595680202e-02,-3.604650482012687007e+00,3.271569361558988476e+00,2.006103515624886313e-01,2.968311543638021271e-04,1.985860444216292972e-04,3.000006079673777498e-04
8.397441973166520768e+01,2.788979164705070843e+02,2.364766235351562500e+02,1.076943980065575221e-02,7.192479831524645033e-03,1.082763895392417977e-02,-3.021334063426280636e+00,3.533604924728592778e+00,5.935791015625113687e-01,2.967423349160922680e-04,1.985466158344285567e-04,2.999998629093156288e-04
8.095308566823892704e+01,2.824315213952356771e+02,2.370702026367187614e+02,1.106618213557184448e-02,7.391026447359073590e-03,1.112763881683349540e-02,-2.810491263103187976e+00,3.266230114005793439e+00,4.179321289062443157e-01,2.966543050240914164e-04,1.985064634759461932e-04,2.999998629093173635e-04
7.814259440513573907e+01,2.856977515092414706e+02,2.374881347656250057e+02,1.136283644059593589e-02,7.589532910835019783e-03,1.142763867974281276e-02,-5.097927559332035230e+00,1.596238626035471952e+00,-1.424194335937500000e+00,2.965663273459331895e-04,1.984678057585943095e-04,2.999998629093173635e-04
7.304466684580370384e+01,2.872939901352769425e+02,2.360639404296875057e+02,1.165940276794186908e-02,7.788000716593614092e-03,1.172763854265213013e-02,-3.969697576205021505e+00,1.817402906057111522e+00,-9.383422851562670530e-01,2.964784018345198446e-04,1.984284241045332353e-04,2.999998629093173635e-04
6.907496926959868233e+01,2.891113930413340540e+02,2.351255981445312386e+02,1.195588116977638893e-02,7.986429140698147328e-03,1.202763840556144749e-02,-1.830772195216667342e+00,3.109438226742327060e+00,3.860595703125113687e-01,2.963912644285224968e-04,1.983890580762488753e-04,3.000006079673760151e-04
6.724419707438201499e+01,2.922208312680763811e+02,2.355116577148437500e+02,1.225227243420491142e-02,8.184818198774396203e-03,1.232763901352882351e-02,-2.090525415745702276e+00,2.325923679574714242e+00,2.411132812499943157e-01,2.747003527283908841e-04,1.838875837647906131e-04,2.781249582767490042e-04
6.515367165863631271e+01,2.945467549476510953e+02,2.357527709960937443e+02,1.252697278693330231e-02,8.368705782539186816e-03,1.260576397180557251e-02,-3.235491654047173427e+00,2.022757977145204222e+00,-3.203613281249886313e-01,2.962206001168067593e-04,1.983132405853939295e-04,2.999991178512569773e-04
6.191818000458913929e+01,2.965695129247962996e+02,2.354324096679687557e+02,1.282319338705010907e-02,8.567019023124580746e-03,1.290576308965682949e-02,-1.950207927419874920e+00,2.567025141578767489e+00,3.209716796874886313e-01,2.961343501515067284e-04,1.982739202416178292e-04,3.000006079673777498e-04
5.996797207716926437e+01,2.991365380663750670e+02,2.357533813476562443e+02,1.311932773720161580e-02,8.765292943366198575e-03,1.320576369762420724e-02,-1.811861972126138198e+00,2.717300998064104078e+00,2.518554687499943157e-01,2.960466805595040468e-04,1.982346154871476168e-04,3.000006079673760151e-04
5.815611010504312617e+01,3.018538390644391711e+02,2.360052368164062386e+02,1.341537441776111984e-02,8.963527558853346192e-03,1.350576430559158325e-02,-2.211531003979736454e+00,2.386076095991541024e+00,7.226562500022737368e-03,2.959575930365169333e-04,1.981945880493232726e-04,2.999991178512569773e-04
5.594457910106338971e+01,3.042399151604307121e+02,2.360124633789062614e+02,1.371133201079763678e-02,9.161722146902669464e-03,1.380576342344284023e-02,-2.024132992985890667e+00,2.348005585243640780e+00,8.647460937498863132e-02,2.973996611079186836e-04,1.991798205295373936e-04,3.015503287315379061e-04
5.392044610807749905e+01,3.065879207456743529e+02,2.360989379882812500e+02,1.400873167190555546e-02,9.360901967432206858e-03,1.410731375217437814e-02,-3.068135466056133964e+00,9.126635974209307278e-01,-9.330932617187386313e-01,2.904659094120527751e-04,1.945551426029597242e-04,2.946063876152031635e-04
5.085231064202136508e+01,3.075005843430952837e+02,2.351658447265625114e+02,1.429919758131760824e-02,9.555457110035166582e-03,1.440192013978958130e-02,-2.983861820631084072e+00,2.342784840225021981e+00,-5.633544921875000000e-01,3.726880256855434614e-04,2.496544817536527905e-04,3.781259059906002390e-04
4.786844882139028101e+01,3.098433691833203056e+02,2.346024902343750114e+02,1.467188560700315170e-02,9.805111591788819372e-03,1.478004604578018154e-02,-1.412691618340751631e+00,2.413510615784673519e+00,2.441650390624943157e-01,2.955860074641079166e-04,1.980278773231654299e-04,2.999991178512569773e-04
4.645575720304952938e+01,3.122568797991049792e+02,2.348466552734375057e+02,1.496747161446725961e-02,1.000313946911198480e-02,1.508004516363143852e-02,-1.364972882410377508e+00,2.152538248624011885e+00,1.986083984374715783e-01,2.985775673022671856e-04,2.000514449645163229e-04,3.031253814697269094e-04
4.509078432063915187e+01,3.144094180477289910e+02,2.350452636718749773e+02,1.526604918176952680e-02,1.020319091407650113e-02,1.538317054510116542e-02,-1.662991955547994394e+00,5.114224552640393995e-01,-4.925781249999658939e-01,2.954119262281729164e-04,1.979498073574597478e-04,3.000006079673777498e-04
4.342779236509115748e+01,3.149208405029930304e+02,2.345526855468750114e+02,1.556146110799769972e-02,1.040114072143396087e-02,1.568317115306854317e-02,-1.334712168302324642e+00,2.496762177035520835e-01,-3.928833007812500000e-01,2.461092261040707940e-04,1.649283686161427676e-04,2.499997615814202045e-04
4.209308019678883284e+01,3.151705167206965825e+02,2.341598022460937614e+02,1.580757033410177051e-02,1.056606909005010364e-02,1.593317091464996338e-02,-1.531792126309980517e+00,-2.158127642818499226e-01,-6.623291015625056843e-01,2.748583293214548751e-04,1.842102038444575623e-04,2.792760729789720009e-04
4.056128807047885232e+01,3.149547039564147326e+02,2.334974731445312557e+02,1.608242866342322538e-02,1.075027929389456120e-02,1.621244698762893538e-02,-2.068314107975787408e+00,-1.866074032925268966e+00,-1.393151855468744316e+00,2.862478558635292436e-04,1.918604835669003583e-04,2.909302711486816406e-04
3.849297396250306491e+01,3.130886299234894636e+02,2.321043212890625114e+02,1.636867651928675463e-02,1.094213977746146156e-02,1.650337725877761702e-02,-1.170322665114263572e+01,-4.843702788492527134e+01,-2.227084960937500568e+01,2.984702373163214406e-04,2.000722186663878716e-04,3.034412860870375206e-04
2.678974731136042919e+01,2.646516020385641923e+02,2.098334716796875057e+02,1.666714675660307607e-02,1.114221199612784943e-02,1.680681854486465454e-02,-1.616603513412322002e+00,-9.494522915487266346e+00,-1.976953124999994316e+00,2.956723005982271613e-04,1.982163411302327594e-04,3.006860613822930073e-04
2.517314379794810719e+01,2.551570791230769260e+02,2.078565185546875114e+02,1.696281905720130323e-02,1.134042833725808219e-02,1.710750460624694755e-02,-2.220930943071511621e+00,-1.209770626358942991e+01,-2.241351318359363631e+00,3.466710005524779870e-04,2.324293681175374632e-04,3.526628017425544048e-04
2.295221285487659557e+01,2.430593728594874960e+02,2.056151672363281477e+02,1.730949005775378122e-02,1.157285770537561966e-02,1.746016740798950195e-02,-2.564858692343482716e+01,-2.767502512478939138e+02,-8.087040405273440058e+01,2.484892160011659135e-04,1.666188656505966648e-04,2.528592944145216515e-04
