Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.948839550714695612e+00,3.532401657104492276e+00,3.028040008544921591e+01,1.333245136466212346e-04,0.000000000000000000e+00,4.000000189989805222e-04
7.948839550714695612e+00,3.532401657104492276e+00,3.028040008544921591e+01,1.333245136466212346e-04,0.000000000000000000e+00,4.000000189989805222e-04,5.947940179129825644e+00,2.635185241699218306e+00,2.269741363525390909e+01,9.998170976860729477e-05,0.000000000000000000e+00,3.000000026077032523e-04
1.389677972984452126e+01,6.167586898803710582e+00,5.297781372070312500e+01,2.333062234152285294e-04,0.000000000000000000e+00,7.000000216066837744e-04,3.958979751913233258e+00,1.750123214721679865e+00,1.512634277343750000e+01,6.664892784620174231e-05,0.000000000000000000e+00,1.999999396502970999e-04
1.785575948175775451e+01,7.917710113525390447e+00,6.810415649414062500e+01,2.999551512614302717e-04,0.000000000000000000e+00,8.999999612569808743e-04,7.902815951117471371e+00,3.484252929687500888e+00,3.024006652832031250e+01,1.332845309335490311e-04,0.000000000000000000e+00,4.000000655651091879e-04
2.575857543287522589e+01,1.140196304321289134e+01,9.834422302246093750e+01,4.332396821949793028e-04,0.000000000000000000e+00,1.300000026822090062e-03,3.943835497328809225e+00,1.734133148193357954e+00,1.511372985839844318e+01,6.663562754297103988e-05,0.000000000000000000e+00,1.999999396502972083e-04
2.970241093020403511e+01,1.313609619140624929e+01,1.134579528808593807e+02,4.998753097379503426e-04,0.000000000000000000e+00,1.499999966472387270e-03,5.906270578947992789e+00,2.591200256347656605e+00,2.266270141601560795e+01,9.994504667126780876e-05,0.000000000000000000e+00,2.999999560415744781e-04
3.560868150915202790e+01,1.572729644775390589e+01,1.361206542968749886e+02,5.998203564092181514e-04,0.000000000000000000e+00,1.799999922513961749e-03,7.844254391593729281e+00,3.428851318359376066e+00,3.018374633789062500e+01,1.332445721943557263e-04,0.000000000000000000e+00,4.000000655651092963e-04
4.345293590074575718e+01,1.915614776611328196e+01,1.663044006347656136e+02,7.330649286035738777e-04,0.000000000000000000e+00,2.199999988079071045e-03,5.859186571532774224e+00,2.551168823242186079e+00,2.261204223632813637e+01,9.992179093262407684e-05,0.000000000000000000e+00,3.000000491738320264e-04
4.931212247227853140e+01,2.170731658935546804e+01,1.889164428710937500e+02,8.329867195361979545e-04,0.000000000000000000e+00,2.500000037252903071e-03,3.889652861082794288e+00,1.688424682617188921e+00,1.505557861328125568e+01,6.660894983419351264e-05,0.000000000000000000e+00,2.000000327825545397e-04
5.320177533336132569e+01,2.339574127197265696e+01,2.039720214843750057e+02,8.995956693703914672e-04,0.000000000000000000e+00,2.700000070035457611e-03,5.802274783708512018e+00,2.504008483886718039e+00,2.253465576171876705e+01,9.990519961912728512e-05,0.000000000000000000e+00,2.999998629093169299e-04
5.900405011706983771e+01,2.589974975585937500e+01,2.265066772460937727e+02,9.995008689895187523e-04,0.000000000000000000e+00,2.999999932944774541e-03,5.774268887208265255e+00,2.477474975585938211e+00,2.249617919921871589e+01,9.989512653698793751e-05,0.000000000000000000e+00,3.000000491738320264e-04
6.477831900427810297e+01,2.837722473144531321e+01,2.490028564453124886e+02,1.099395995526506690e-03,0.000000000000000000e+00,3.299999982118606567e-03,5.743871028492506525e+00,2.449057006835936079e+00,2.245487060546878411e+01,9.988514849765305417e-05,0.000000000000000000e+00,2.999998629093169299e-04
7.052219003277060949e+01,3.082628173828124929e+01,2.714577270507812727e+02,1.199281144024159744e-03,0.000000000000000000e+00,3.599999845027923497e-03,7.600615578878972656e+00,3.213183593749999289e+00,2.986445312499995453e+01,1.331647730550436590e-04,0.000000000000000000e+00,4.000000655651095131e-04
7.812280561164958215e+01,3.403946533203124858e+01,3.013221801757812273e+02,1.332445917079203403e-03,0.000000000000000000e+00,3.999999910593033010e-03,5.651029078306265774e+00,2.363269042968752842e+00,2.232971191406250000e+01,9.986187414604452868e-05,0.000000000000000000e+00,3.000002354383466893e-04
8.377383468995584792e+01,3.640273437500000142e+01,3.236518920898437273e+02,1.432307791225247932e-03,0.000000000000000000e+00,4.300000146031379700e-03,5.606321784930415220e+00,2.323071289062497158e+00,2.226846923828122726e+01,9.985199573747552231e-05,0.000000000000000000e+00,2.999998629093173635e-04
8.938015647488626314e+01,3.872580566406249858e+01,3.459203613281249545e+02,1.532159786962723454e-03,0.000000000000000000e+00,4.600000008940697063e-03,5.541450700608180568e+00,2.269650268554691763e+00,2.216505126953131821e+01,9.984193333158046003e-05,0.000000000000000000e+00,2.999998629093164962e-04
9.492160717549444371e+01,4.099545593261719034e+01,3.680854125976562727e+02,1.632001720294303914e-03,0.000000000000000000e+00,4.899999871850013559e-03,4.083321863989581857e+00,1.648397827148436079e+00,1.649169921875000000e+01,7.487486228594116520e-05,0.000000000000000000e+00,2.250000834465026855e-04
9.900492903948402557e+01,4.264385375976562642e+01,3.845771118164062727e+02,1.706876582580245079e-03,0.000000000000000000e+00,5.124999955296516245e-03,5.170607910982184308e+00,2.026141357421870737e+00,2.122370605468745453e+01,9.928585724913881715e-05,0.000000000000000000e+00,2.983808517456054688e-04
1.041755369504662099e+02,4.466999511718749716e+01,4.058008178710937273e+02,1.806162439829383896e-03,0.000000000000000000e+00,5.423380807042121714e-03,4.870335886075750409e+00,1.884878540039068184e+00,2.005128173828126137e+01,9.599598614379030274e-05,0.000000000000000000e+00,2.885222434997562063e-04
1.090458728365419603e+02,4.655487365722656534e+01,4.258520996093749886e+02,1.902158425973174199e-03,0.000000000000000000e+00,5.711903050541877920e-03,5.222020770031150505e+00,1.988613891601559658e+00,2.155849609375002274e+01,1.050028990330095866e-04,0.000000000000000000e+00,3.156248480081554758e-04
1.142678936065731108e+02,4.854348754882812500e+01,4.474105957031250114e+02,2.007161325006183786e-03,0.000000000000000000e+00,6.027527898550033396e-03,4.853492177623664361e+00,1.797921752929688921e+00,2.016711425781244316e+01,9.979452188691373057e-05,0.000000000000000000e+00,2.999998629093173635e-04
1.191213857841967751e+02,5.034140930175781392e+01,4.675777099609374545e+02,2.106955846893097516e-03,0.000000000000000000e+00,6.327527761459350759e-03,4.698132521234214209e+00,1.743374633789059658e+00,1.964978027343755684e+01,9.978456393427764456e-05,0.000000000000000000e+00,3.000006079673768825e-04
