Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.161405740194523695e+00,1.364717316388694002e+01,1.080348701477050710e+01,6.666447875155136660e-05,1.999800121638574792e-04,1.333329943008720821e-04
7.161405740194523695e+00,1.364717316388694002e+01,1.080348701477050710e+01,6.666447875155136660e-05,1.999800121638574792e-04,1.333329943008720821e-04,3.578581878535872285e+00,6.820851998825109064e+00,5.396687698364257102e+00,3.333057289245535239e-05,9.997499944099476950e-05,6.666650297120215135e-05
1.073998761873039598e+01,2.046802516271204908e+01,1.620017471313476420e+01,9.999505164400671899e-05,2.999550116048522487e-04,1.999994972720742334e-04,3.577523241013745192e+00,6.819393009192893373e+00,5.394207000732421875e+00,3.332946200261451561e-05,9.996502871346707886e-05,6.666649132966993071e-05
1.431751085974414117e+01,2.728741817190494245e+01,2.159438171386718608e+01,1.333245136466212346e-04,3.999200403183193276e-04,2.666659886017441641e-04,3.576462184592001492e+00,6.817928591324932341e+00,5.391723632812500000e+00,3.332835118637794171e-05,9.995499016253158245e-05,6.666651461273431778e-05
1.789397304433614266e+01,3.410534676322987480e+01,2.698610534667968608e+01,1.666528648329991763e-04,4.998750304808509100e-04,3.333325032144784819e-04,3.575403287517733730e+00,6.816472489302753957e+00,5.389241027832035513e+00,3.332724044440422929e-05,9.994504669895497122e-05,6.666649132966998492e-05
2.146937633185387639e+01,4.092181925253262875e+01,3.237534637451172159e+01,1.999801052774034056e-04,5.998200771798058812e-04,3.999989945441484668e-04,3.574344260452214428e+00,6.815009433190461152e+00,5.386758422851556816e+00,3.332611813782512377e-05,9.993505868506125708e-05,6.666649132966993071e-05
2.504372059230609082e+01,4.773682868572308990e+01,3.776210479736327841e+01,2.333062234152285294e-04,6.997551358648671383e-04,4.666654858738183975e-04,3.573283578275546546e+00,6.813551638613681405e+00,5.384277343750000000e+00,3.332503082141061970e-05,9.992507266705201192e-05,6.666649132966993071e-05
2.861700417058163737e+01,5.455038032433677131e+01,4.314638214111327841e+01,2.666312542366391491e-04,7.996802085319191502e-04,5.333319772034883282e-04,3.572224291334137547e+00,6.812096047799713006e+00,5.381799316406258527e+00,3.332389702479112261e-05,9.991499559590334614e-05,6.666653789579870485e-05
3.218922846191577491e+01,6.136247637213648431e+01,4.852818145751953693e+01,2.999551512614302717e-04,8.995952041278224964e-04,5.999985150992870331e-04,3.571167928883347997e+00,6.810633514036553038e+00,5.379319763183588066e+00,3.332280985485512386e-05,9.990510662625400919e-05,6.666649132966993071e-05
3.576039639079912291e+01,6.817310988617303735e+01,5.390750122070312500e+01,3.332779611162853955e-04,9.995003107540765055e-04,6.666650064289569638e-04,3.570105329702833785e+00,6.809176239479157289e+00,5.376843261718747158e+00,3.332167620780199409e-05,9.989512659297180089e-05,6.666649132966993071e-05
3.933050172050195670e+01,7.498228612565219464e+01,5.928434448242187216e+01,3.665996373240873896e-04,1.099395437347048306e-03,7.333314977586268945e-04,3.569051761200626061e+00,6.807718120805390072e+00,5.374365234375005684e+00,3.332058918431525431e-05,9.988514855340403092e-05,6.666649132967003913e-05
4.289955348170258276e+01,8.179000424645758471e+01,6.465870971679687784e+01,3.999202265084026440e-04,1.199280585900452337e-03,7.999979890882969336e-04,3.567991955534694171e+00,6.806259158015294020e+00,5.371890258789065342e+00,3.331945568657665880e-05,9.987517250695308706e-05,6.666649132966993071e-05
4.646754543723727693e+01,8.859626340447287873e+01,7.003059997558594318e+01,4.332396821949793028e-04,1.299155758407405424e-03,8.666644804179668643e-04,3.566935074266417871e+00,6.804805463169330437e+00,5.369415283203125000e+00,3.331834553766088421e-05,9.986519845280017980e-05,6.666649132966993071e-05
5.003448051150369480e+01,9.540106886764220917e+01,7.540001525878906818e+01,4.665580277326401870e-04,1.399020956860205604e-03,9.333309717476367950e-04,3.565878066098285615e+00,6.803344803863026868e+00,5.366940307617170447e+00,3.331728200531015567e-05,9.985513339833408490e-05,6.666649132967003913e-05
5.360035857760198041e+01,1.022044136715052360e+02,8.076695556640623863e+01,4.998753097379503426e-04,1.498876090258539689e-03,9.999974630773068342e-04,3.564817870326571381e+00,6.801895555515557135e+00,5.364471435546889211e+00,3.331612545952788908e-05,9.984534931301090703e-05,6.666649132966982229e-05
5.716517644792855180e+01,1.090063092270207932e+02,8.613142700195312784e+01,5.331914351974782317e-04,1.598721439571550596e-03,1.066663954406976656e-03,3.563766707645420695e+00,6.800433210417935470e+00,5.361999511718750000e+00,3.331501553251257474e-05,9.983528824037877190e-05,6.666658446192737057e-05
6.072894315557397249e+01,1.158067424374387286e+02,9.149342651367187784e+01,5.665064507299908065e-04,1.698556727811929368e-03,1.133330538868904027e-03,3.561622231365277003e+00,6.798279069191451640e+00,5.357809448242178973e+00,3.331390567922734493e-05,9.982513622067449785e-05,6.666649132967003913e-05
6.429056538693924949e+01,1.226050215066301803e+02,9.685123596191405682e+01,5.998203564092181514e-04,1.798381864032603866e-03,1.199997030198574066e-03,3.558078929913691013e+00,6.795084352178349718e+00,5.351303100585937500e+00,3.331284243627598025e-05,9.981535806883657692e-05,6.666649132967003913e-05
6.784864431685294051e+01,1.294001058588085300e+02,1.022025390624999943e+02,6.331331988454941316e-04,1.898197222101440443e-03,1.266663521528244105e-03,3.555848375201904332e+00,6.792438666365313793e+00,5.346490478515633527e+00,3.331168619293304808e-05,9.980539595727186408e-05,6.666649132966982229e-05
7.140449269205484484e+01,1.361925445251738438e+02,1.075490295410156278e+02,6.664448850384271797e-04,1.998002618058712307e-03,1.333330012857913928e-03,3.554423804927651531e+00,6.790134297690769927e+00,5.342681884765610789e+00,3.331057656145975342e-05,9.979543583449714331e-05,6.666649132967003913e-05
