Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.555448913574219105e+00,2.099802267922626342e+01,6.822385559082030682e+01,0.000000000000000000e+00,2.999551512614302717e-04,8.999999612569808743e-04
7.555448913574219105e+00,2.099802267922626342e+01,6.822385559082030682e+01,0.000000000000000000e+00,2.999551512614302717e-04,8.999999612569808743e-04,6.630494689941405895e+00,1.857081031154938344e+01,6.056568298339843182e+01,0.000000000000000000e+00,2.665512994685605348e-04,8.000001311302184842e-04
1.418594360351562500e+01,3.956883299077564686e+01,1.287895385742187386e+02,0.000000000000000000e+00,5.665064507299908065e-04,1.700000092387199358e-03,6.531404113769532671e+00,1.846588429307108470e+01,6.045892944335938068e+01,0.000000000000000000e+00,2.664802688062071481e-04,7.999999448657037129e-04
2.071734771728515767e+01,5.803471728384673156e+01,1.892484680175781193e+02,0.000000000000000000e+00,8.329867195361979545e-04,2.500000037252903071e-03,6.363108825683593039e+00,1.827926896129872603e+01,6.019909057617186932e+01,0.000000000000000000e+00,2.664092759903087353e-04,7.999999448657034960e-04
2.708045654296875071e+01,7.631398624514545759e+01,2.494475585937499886e+02,0.000000000000000000e+00,1.099395995526506690e-03,3.299999982118606567e-03,5.391400146484375711e+00,1.579246015568156736e+01,5.239337158203125000e+01,0.000000000000000000e+00,2.330499215526967132e-04,6.999999284744264430e-04
3.247185668945312642e+01,9.210644640082702495e+01,3.018409301757812386e+02,0.000000000000000000e+00,1.332445917079203403e-03,3.999999910593033010e-03,6.643469238281248579e+00,1.992700009705581010e+01,6.684927978515628411e+01,0.000000000000000000e+00,2.995558032151005110e-04,8.999999612569805491e-04
3.911532592773437500e+01,1.120334464978828350e+02,3.686902099609375227e+02,0.000000000000000000e+00,1.632001720294303914e-03,4.899999871850013559e-03,5.142617797851563921e+00,1.573349709252285322e+01,5.280952148437495453e+01,0.000000000000000000e+00,2.446641406220815933e-04,7.352814078330997122e-04
4.425794372558593892e+01,1.277669435904056883e+02,4.214997314453124773e+02,0.000000000000000000e+00,1.876665860916385507e-03,5.635281279683113272e-03,4.930242919921873579e+00,1.673538080280933116e+01,5.696325683593750000e+01,0.000000000000000000e+00,2.771309835844612719e-04,8.330691605806352443e-04
4.918818664550781250e+01,1.445023243932150194e+02,4.784629882812499773e+02,0.000000000000000000e+00,2.153796844500846779e-03,6.468350440263748516e-03,3.795767211914061079e+00,1.431975851604127570e+01,4.731523437500004547e+01,0.000000000000000000e+00,2.454158169031463860e-04,7.379256188869472849e-04
5.298395385742187358e+01,1.588220829092562951e+02,5.257782226562500227e+02,0.000000000000000000e+00,2.399212661403993165e-03,7.206276059150695801e-03,3.187280273437501421e+00,1.395006278808745037e+01,4.298149414062493179e+01,0.000000000000000000e+00,2.641104688860598793e-04,7.943384349346164358e-04
