Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.019993845082701966e+01,1.434161897108347716e+01,1.025562810897826971e+00,1.333241062473146973e-04,1.999800121638574792e-04,-2.777022177899261225e-37
1.019993845082701966e+01,1.434161897108347716e+01,1.025562810897826971e+00,1.333241062473146973e-04,1.999800121638574792e-04,-2.777022177899261225e-37,5.097451767619348928e+00,7.168341603313418631e+00,5.118150234222413886e-01,6.665539379159600257e-05,9.997499944099476950e-05,-1.385096673901068464e-37
1.529739021844636859e+01,2.150996057439689579e+01,1.537377834320068359e+00,1.999795000389106999e-04,2.999550116048522487e-04,-4.162118851800329689e-37,5.096854461332208430e+00,7.167402391235615511e+00,5.115580558776855469e-01,6.665093950772614040e-05,9.996502871346707886e-05,-1.384384948805845201e-37
2.039424467977857702e+01,2.867736296563251130e+01,2.048935890197753906e+00,2.666304395466368403e-04,3.999200403183193276e-04,-5.546503800606174891e-37,5.096254610896941983e+00,7.166468572358219546e+00,5.112989425659177911e-01,6.664652073144885841e-05,9.995499016253158245e-05,-1.383662461738413419e-37
2.549049929067551901e+01,3.584383153799073085e+01,2.560234832763671697e+00,3.332769602780856987e-04,4.998750304808509100e-04,-6.930166262344588309e-37,5.095656030146251680e+00,7.165527939772509569e+00,5.110399246215822089e-01,6.664205599510791356e-05,9.994504669895497122e-05,-1.382939974670983306e-37
3.058615532082177069e+01,4.300935947776324042e+01,3.071274757385253906e+00,3.999190162731936123e-04,5.998200771798058812e-04,-8.313106237015571615e-37,5.095060247620768479e+00,7.164592702275172087e+00,5.107808113098144531e-01,6.663761512720566124e-05,9.993505868506125708e-05,-1.382218922533181999e-37
3.568121556844253917e+01,5.017395218003841251e+01,3.582055568695068359e+00,4.665566314003992735e-04,6.997551358648671383e-04,-9.695325159548753614e-37,5.094456576810657111e+00,7.163653701044808031e+00,5.105223655700683594e-01,6.663317485134360616e-05,9.992507266705201192e-05,-1.381497152930562948e-37
4.077567214525319628e+01,5.733760588108322054e+01,4.092577934265136719e+00,5.331898062517428797e-04,7.996802085319191502e-04,-1.107682231247931656e-36,5.093861812554848711e+00,7.162713983363445891e+00,5.102634429931640625e-01,6.662878170556475309e-05,9.991499559590334614e-05,-1.380776100792761641e-37
4.586953395780804499e+01,6.450031986444666643e+01,4.602841377258300781e+00,5.998185879573076328e-04,8.995952041278224964e-04,-1.245759841327207820e-36,5.093260682165961839e+00,7.161779676189482302e+00,5.100052833557136012e-01,6.662429607150047780e-05,9.990510662625400919e-05,-1.380055048654956992e-37
5.096279463997400683e+01,7.166209954063614873e+01,5.112846660614014382e+00,6.664428840288081106e-04,9.995003107540765055e-04,-1.383765346192703519e-36,5.092662351933981313e+00,7.160844655061538333e+00,5.097467422485344457e-01,6.661985757060564020e-05,9.989512659297180089e-05,-1.379334713981970087e-37
5.605545699190798814e+01,7.882294419569768706e+01,5.622593402862548828e+00,7.330627415994137508e-04,1.099395437347048306e-03,-1.521698817590900528e-36,5.092060712376479614e+00,7.159902814475458399e+00,5.094882011413579548e-01,6.661541966061226231e-05,9.988514855340403092e-05,-1.378615814238606976e-37
6.114751770428446775e+01,8.598284701017314546e+01,6.132081604003906783e+00,7.996781612600260131e-04,1.199280585900452337e-03,-1.659560399014761226e-36,5.091461871485037705e+00,7.158966374890241013e+00,5.092306137084960938e-01,6.661098234228991083e-05,9.987517250695308706e-05,-1.377896914495243865e-37
6.623897957576950546e+01,9.314181338506338648e+01,6.641312217712402877e+00,8.662891436023159239e-04,1.299155758407405424e-03,-1.797350090464285612e-36,5.090862775467272172e+00,7.158035338747268383e+00,5.089719772338865411e-01,6.660654561463244614e-05,9.986519845280017980e-05,-1.377176579822255289e-37
7.132984235123677763e+01,1.002998487238106549e+02,7.150284194946289418e+00,9.328956892169483700e-04,1.399020956860205604e-03,-1.935067748446511141e-36,5.090263424323268282e+00,7.157091360482596087e+00,5.087148666381828832e-01,6.660210947818793244e-05,9.985513339833408490e-05,-1.376459115008524324e-37
7.642010577556004591e+01,1.074569400842932509e+02,7.658999061584472301e+00,9.994977986951363025e-04,1.498876090258539689e-03,-2.072713659947363574e-36,5.089663818052983402e+00,7.156165041590455189e+00,5.084566116333011365e-01,6.659767393283775802e-05,9.984534931301090703e-05,-1.375741650194786677e-37
8.150976959361302931e+01,1.146131051258837061e+02,8.167455673217773438e+00,1.066095472627974061e-03,1.598721439571550596e-03,-2.210287824966842241e-36,5.089063964712408961e+00,7.155219646089221897e+00,5.081993103027340197e-01,6.659333200475917904e-05,9.983528824037877190e-05,-1.375022750451423565e-37
8.659883355832543828e+01,1.217683247719729280e+02,8.675654983520507457e+00,1.132688804632733240e-03,1.698556727811929368e-03,-2.347790100011984598e-36,5.088463840606294752e+00,7.154285755164679017e+00,5.079414367675791908e-01,6.658880460742389387e-05,9.982513622067449785e-05,-1.374305285637692600e-37
