Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.616725311794305497e+01,5.142588700254087541e+01,4.480986213684081676e+00,8.995952041278224964e-04,5.998185879573076328e-04,-9.844930922508631172e-37
5.616725311794305497e+01,5.142588700254087541e+01,4.480986213684081676e+00,8.995952041278224964e-04,5.998185879573076328e-04,-9.844930922508631172e-37,4.987906489354661943e+01,4.566134580141061861e+01,3.965252685546875711e+00,7.989615236841068717e-04,5.328702166754256068e-04,-8.698689047071916798e-37
1.060463180114896744e+02,9.708723280395149402e+01,8.446238899230957387e+00,1.698556727811929368e-03,1.132688804632733240e-03,-1.854361996958054797e-36,4.973442338834207987e+01,4.559027909006648827e+01,3.942127799987792613e+00,7.983235079351838018e-04,5.325863242517376965e-04,-8.648999586467121948e-37
1.557807413998317543e+02,1.426775118940179823e+02,1.238836669921875000e+01,2.496880235747113170e-03,1.665275128884470936e-03,-2.719261955604766992e-36,4.946317120271143608e+01,4.547117450664993044e+01,3.908708190917966618e+00,7.976866958603391101e-04,5.323030128946764587e-04,-8.587319136430380291e-37
2.052439126025431904e+02,1.881486864006679127e+02,1.629707489013671662e+01,3.294566931607452280e-03,2.197578141779147395e-03,-3.577993869247805021e-36,4.293591608629370171e+01,3.962366677823004579e+01,3.382941436767580967e+00,6.974542488792810288e-04,4.655326544158837343e-04,-7.447548793613559383e-37
2.481798286888368921e+02,2.277723531788979585e+02,1.968001632690429759e+01,3.992021180486733309e-03,2.663110796195031129e-03,-4.322748748609160959e-36,5.368040416817615323e+01,5.025963416207827095e+01,4.118165969848632812e+00,8.960127647640704976e-04,5.982238996118938168e-04,-8.792023327225794966e-37
3.018602328570130453e+02,2.780319873409762295e+02,2.379818229675293040e+01,4.888033945250803806e-03,3.261334695806924946e-03,-5.201951081331740456e-36,3.852017026790156251e+01,3.743338315365531344e+01,2.650567626953122868e+00,6.963445205407804012e-04,4.650376337991739099e-04,-4.764907677031414846e-37
3.403804031249146078e+02,3.154653704946315429e+02,2.644874992370605327e+01,5.584378465791584208e-03,3.726372329606098856e-03,-5.678441849034881940e-36,4.714897937606127698e+01,4.592975408850048780e+01,3.549396896362303266e+00,8.945873950385839490e-04,5.975883590995153399e-04,-7.323220750971170242e-37
3.875293825009758848e+02,3.613951245831320307e+02,2.999814682006835653e+01,6.478965860830168157e-03,4.323960688705614196e-03,-6.410763924131998965e-36,3.502131205649317280e+01,3.409947402239970415e+01,2.809226226806643467e+00,6.952375794416383592e-04,4.645442206335876831e-04,-6.387089881166159580e-37
4.225506945574690576e+02,3.954945986055317348e+02,3.280737304687500000e+01,7.174203440271806516e-03,4.788504909339201879e-03,-7.049472912248614923e-36,3.785512645460738668e+01,3.767628486436507274e+01,2.908794403076171875e+00,7.939660315103786239e-04,5.306433568199537057e-04,-6.462722151970785908e-37
4.604058210120764443e+02,4.331708834698968076e+02,3.571616744995117188e+01,7.968169471782185140e-03,5.319148266159155584e-03,-7.695745127445693513e-36,3.924426834689893440e+01,4.111194092678687184e+01,1.297426605224607954e+00,8.924591140194518268e-04,5.966375760251873064e-04,1.557656288646745513e-37
4.996500893589753787e+02,4.742828243966836794e+02,3.701359405517577983e+01,8.860628585801636967e-03,5.915785842184342891e-03,-7.539979498581018962e-36,2.102441789721990517e+01,2.944792366176784526e+01,-6.412501907348630681e+00,7.183459583759727735e-04,4.803659586584086913e-04,3.531857150907657571e-36
