Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.390178948910840262e+00,2.892670440673827947e+00,1.533057708740234304e+01,1.333241062473146973e-04,0.000000000000000000e+00,2.000000094994902611e-04
7.390178948910840262e+00,2.892670440673827947e+00,1.533057708740234304e+01,1.333241062473146973e-04,0.000000000000000000e+00,2.000000094994902611e-04,3.692457051378099209e+00,1.444056320190429510e+00,7.661305236816406961e+00,6.665539379159600257e-05,0.000000000000000000e+00,9.999999310821293700e-05
1.108263600028893947e+01,4.336726760864257457e+00,2.299188232421875000e+01,1.999795000389106999e-04,0.000000000000000000e+00,3.000000026077031981e-04,3.691016935659776621e+00,1.442585372924805043e+00,7.659437561035154829e+00,6.665093950772614040e-05,0.000000000000000000e+00,1.000000163912773241e-04
1.477365293594871609e+01,5.779312133789062500e+00,3.065131988525390483e+01,2.666304395466368403e-04,0.000000000000000000e+00,4.000000189989805222e-04,3.689576434105690694e+00,1.441114807128906605e+00,7.657568359374998579e+00,6.664652073144885841e-05,0.000000000000000000e+00,9.999996982514860414e-05
1.846322937005440679e+01,7.220426940917969105e+00,3.830888824462890341e+01,3.332769602780856987e-04,0.000000000000000000e+00,4.999999888241291263e-04,3.688137071915676302e+00,1.439643096923827414e+00,7.655699157714849434e+00,6.664205599510791356e-05,0.000000000000000000e+00,1.000000163912772699e-04
2.215136644197008309e+01,8.660070037841796520e+00,4.596458740234375284e+01,3.999190162731936123e-04,0.000000000000000000e+00,6.000000052154063962e-04,3.686695797432207655e+00,1.438173675537109730e+00,7.653833007812494316e+00,6.663761512720566124e-05,0.000000000000000000e+00,1.000000163912773783e-04
2.583806223940229074e+01,1.009824371337890625e+01,5.361842041015624716e+01,4.665566314003992735e-04,0.000000000000000000e+00,7.000000216066837744e-04,3.685258716675342328e+00,1.436703491210938211e+00,7.651968383789068184e+00,6.663317485134360616e-05,0.000000000000000000e+00,1.000000163912772699e-04
2.952332095607763307e+01,1.153494720458984446e+01,6.127038879394531534e+01,5.331898062517428797e-04,0.000000000000000000e+00,8.000000379979610443e-04,3.683816671644585483e+00,1.435234069824218750e+00,7.650100708007798289e+00,6.662878170556475309e-05,0.000000000000000000e+00,9.999992325901983000e-05
3.320713762772221855e+01,1.297018127441406321e+01,6.892048950195311363e+01,5.998185879573076328e-04,0.000000000000000000e+00,8.999999612569808743e-04,3.682377291135068731e+00,1.433764648437499289e+00,7.648239135742187500e+00,6.662429607150047780e-05,0.000000000000000000e+00,1.000000163912773783e-04
3.688951491885728728e+01,1.440394592285156250e+01,7.656872863769530113e+01,6.664428840288081106e-04,0.000000000000000000e+00,9.999999776482582526e-04,3.680940580254201677e+00,1.432295227050781605e+00,7.646371459960946027e+00,6.661985757060564020e-05,0.000000000000000000e+00,1.000000163912772699e-04
4.057045549911148896e+01,1.583624114990234411e+01,8.421510009765624716e+01,7.330627415994137508e-04,0.000000000000000000e+00,1.099999994039535522e-03,3.679497375844071883e+00,1.430827331542969816e+00,7.644512939453122158e+00,6.661541966061226231e-05,0.000000000000000000e+00,1.000000163912772699e-04
4.424995287495556084e+01,1.726706848144531392e+01,9.185961303710936932e+01,7.996781612600260131e-04,0.000000000000000000e+00,1.200000010430812792e-03,3.678059893887777321e+00,1.429359436035156250e+00,7.642648315429681816e+00,6.661098234228991083e-05,0.000000000000000000e+00,1.000000163912772699e-04
4.792801276884333816e+01,1.869642791748047017e+01,9.950226135253905113e+01,8.662891436023159239e-04,0.000000000000000000e+00,1.300000026822090062e-03,3.676618972194511059e+00,1.427891540527340908e+00,7.640786743164071027e+00,6.660654561463244614e-05,0.000000000000000000e+00,1.000000163912774867e-04
5.160463174103784922e+01,2.012431945800781108e+01,1.071430480957031222e+02,9.328956892169483700e-04,0.000000000000000000e+00,1.400000043213367549e-03,3.675183774379199519e+00,1.426423645019532671e+00,7.638928222656247158e+00,6.660210947818793244e-05,0.000000000000000000e+00,9.999992325901972158e-05
5.527981551541704874e+01,2.155074310302734375e+01,1.147819763183593693e+02,9.994977986951363025e-04,0.000000000000000000e+00,1.499999966472387270e-03,3.671536362622369154e+00,1.424038696289063211e+00,7.634570312500002842e+00,6.659767393283775802e-05,0.000000000000000000e+00,1.000001095235348181e-04
5.895135187803941790e+01,2.297478179931640696e+01,1.224165466308593722e+02,1.066095472627974061e-03,0.000000000000000000e+00,1.600000075995922089e-03,3.668065332831751846e+00,1.421549987792968039e+00,7.630126953125014211e+00,6.659333200475917904e-05,0.000000000000000000e+00,1.000000163912772699e-04
