Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.700770000206579624e+01,5.238774917274432141e+01,2.685806198120117472e+01,8.995952041278224964e-04,5.998185879573076328e-04,3.000001423060894121e-04
5.700770000206579624e+01,5.238774917274432141e+01,2.685806198120117472e+01,8.995952041278224964e-04,5.998185879573076328e-04,3.000001423060894121e-04,5.060812735038894772e+01,4.650018544136642618e+01,2.375998611450194886e+01,7.989615236841068717e-04,5.328702166754256068e-04,2.666668035089969527e-04
1.076158273524547440e+02,9.888793461411074759e+01,5.061804809570312358e+01,1.698556727811929368e-03,1.132688804632733240e-03,5.666669458150863647e-04,5.040607426474545605e+01,4.639210095064282768e+01,2.355733032226562074e+01,7.983235079351838018e-04,5.325863242517376965e-04,2.666668035089970069e-04
1.580219016172002000e+02,1.452800355647535753e+02,7.417537841796874432e+01,2.496880235747113170e-03,1.665275128884470936e-03,8.333337493240833716e-04,5.004348605243137627e+01,4.619008989267993570e+01,2.323631286621093750e+01,7.976866958603391101e-04,5.323030128946764587e-04,2.666668035089970069e-04
2.080653876696315763e+02,1.914701254574335110e+02,9.741169128417968182e+01,3.294566931607452280e-03,2.197578141779147395e-03,1.100000552833080378e-03,4.314254521815442445e+01,4.001809175935321150e+01,1.971648864746094887e+01,6.974542488792810288e-04,4.655326544158837343e-04,2.333334647119044390e-04
2.512079328877860007e+02,2.314882172167867225e+02,1.171281799316406307e+02,3.992021180486733309e-03,2.663110796195031129e-03,1.333334017544984818e-03,5.255250796947296976e+01,4.985802821939847718e+01,2.315674438476563068e+01,8.960127647640704976e-04,5.982238996118938168e-04,3.000001423060893579e-04
3.037604408572589705e+02,2.813462454361851997e+02,1.402849243164062614e+02,4.888033945250803806e-03,3.261334695806924946e-03,1.633334159851074175e-03,3.819320088120724677e+01,3.719239672223147863e+01,1.609828491210936363e+01,6.963445205407804012e-04,4.650376337991739099e-04,2.333333715796471076e-04
3.419536417384662172e+02,3.185386421584166783e+02,1.563832092285156250e+02,5.584378465791584208e-03,3.726372329606098856e-03,1.866667531430721283e-03,4.669092605277285202e+01,4.570855857395065414e+01,1.848389892578126137e+01,8.945873950385839490e-04,5.975883590995153399e-04,3.000002354383466893e-04
3.886445677912390693e+02,3.642472007323673324e+02,1.748671081542968864e+02,6.478965860830168157e-03,4.323960688705614196e-03,2.166667766869067972e-03,3.195182434495643520e+01,3.353660503360032408e+01,1.200897216796875000e+01,6.952375794416383592e-04,4.645442206335876831e-04,2.333333715796473244e-04
4.205963921361955045e+02,3.977838057659676565e+02,1.868760803222656364e+02,7.174203440271806516e-03,4.788504909339201879e-03,2.400001138448715297e-03,2.313746325383846170e+01,3.378482772509715915e+01,5.785699462890619316e+00,7.939660315103786239e-04,5.306433568199537057e-04,2.666668966412543383e-04
4.437338553900339662e+02,4.315686334910648156e+02,1.926617797851562557e+02,7.968169471782185140e-03,5.319148266159155584e-03,2.666668035089969635e-03,-4.982609227288713782e+01,5.294257336884584220e+00,-5.254363403320311932e+01,8.924591140194518268e-04,5.966375760251873064e-04,3.000000491738320264e-04
3.939077631171468283e+02,4.368628908279493999e+02,1.401181457519531364e+02,8.860628585801636967e-03,5.915785842184342891e-03,2.966668084263801661e-03,-1.163103454872190241e+02,-3.595999833702052229e+01,-1.101515129089355582e+02,7.926287256904314404e-04,5.300452979953469701e-04,2.666667103767392417e-04
2.775974176299278042e+02,4.009028924909288776e+02,2.996663284301757812e+01,9.653257311492068407e-03,6.445831140179689861e-03,3.233334794640540903e-03,-3.423753826551904922e+01,5.305854311912185040e+00,-3.629082050323486186e+01,7.920002256273910718e-04,5.297648687466868442e-04,2.666670829057694349e-04
