Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.371955871582031250e+00,1.209404582805675865e+01,6.478112936019897461e-01,0.000000000000000000e+00,1.999800121638574792e-04,-2.363671506523159616e-37
3.371955871582031250e+00,1.209404582805675865e+01,6.478112936019897461e-01,0.000000000000000000e+00,1.999800121638574792e-04,-2.363671506523159616e-37,1.685260009765625178e+00,6.045067369622360687e+00,3.234338998794555886e-01,0.000000000000000000e+00,9.997499944099476950e-05,-1.179444173988098465e-37
5.057215881347656428e+00,1.813911319767911934e+01,9.712451934814453347e-01,0.000000000000000000e+00,2.999550116048522487e-04,-3.543115680511258081e-37,1.684957885742186967e+00,6.044427200729380445e+00,3.233259201049804021e-01,0.000000000000000000e+00,9.996502871346707886e-05,-1.179210459825024014e-37
6.742173767089843395e+00,2.418354039840849978e+01,1.294571113586425737e+00,0.000000000000000000e+00,3.999200403183193276e-04,-4.722326140336282094e-37,1.684655761718749645e+00,6.043781895870555587e+00,3.232120990753173384e-01,0.000000000000000000e+00,9.995499016253158245e-05,-1.178941410519874484e-37
8.426829528808593039e+00,3.022732229427905537e+01,1.617783212661743075e+00,0.000000000000000000e+00,4.998750304808509100e-04,-5.901267550856156578e-37,1.684353637695313211e+00,6.043142144996906495e+00,3.230984687805176225e-01,0.000000000000000000e+00,9.994504669895497122e-05,-1.178672361214723284e-37
1.011118316650390625e+01,3.627046443927596187e+01,1.940881681442260698e+00,0.000000000000000000e+00,5.998200771798058812e-04,-7.079939912070879862e-37,1.684051513671875000e+00,6.042498785209417633e+00,3.229846477508544478e-01,0.000000000000000000e+00,9.993505868506125708e-05,-1.178403670641980955e-37
1.179523468017578125e+01,4.231296322448537950e+01,2.263866329193115146e+00,0.000000000000000000e+00,6.997551358648671383e-04,-8.258343582712860817e-37,1.683749389648436789e+00,6.041854870612255013e+00,3.228709220886232245e-01,0.000000000000000000e+00,9.992507266705201192e-05,-1.178134621336829755e-37
1.347898406982421804e+01,4.835481809509763451e+01,2.586737251281738370e+00,0.000000000000000000e+00,7.996802085319191502e-04,-9.436478204049690573e-37,1.683447265625000355e+00,6.041213450648349692e+00,3.227575302124026102e-01,0.000000000000000000e+00,9.991499559590334614e-05,-1.177864854566864988e-37
1.516243133544921839e+01,5.439603154574598420e+01,2.909494781494140980e+00,0.000000000000000000e+00,8.995952041278224964e-04,-1.061434305861655556e-36,1.683145141601562145e+00,6.040571486351765884e+00,3.226437568664546340e-01,0.000000000000000000e+00,9.990510662625400919e-05,-1.177596522726529026e-37
1.684557647705078054e+01,6.043660303209775009e+01,3.232138538360595614e+00,0.000000000000000000e+00,9.995003107540765055e-04,-1.179193958134308459e-36,1.682843017578125711e+00,6.039925908546493361e+00,3.225302696228031785e-01,0.000000000000000000e+00,9.989512659297180089e-05,-1.177327473421378661e-37
1.852841949462890625e+01,6.647652894064424345e+01,3.554668807983398793e+00,0.000000000000000000e+00,1.099395437347048306e-03,-1.296926705476446325e-36,1.682540893554687500e+00,6.039285886771409650e+00,3.224168777465816760e-01,0.000000000000000000e+00,9.988514855340403092e-05,-1.177058424116228296e-37
2.021096038818359375e+01,7.251581482741565310e+01,3.877085685729980469e+00,0.000000000000000000e+00,1.199280585900452337e-03,-1.414632547888069154e-36,1.682240295410156961e+00,6.038639200567516241e+00,3.223033905029293322e-01,0.000000000000000000e+00,9.987517250695308706e-05,-1.176790092275892333e-37
2.189320068359375071e+01,7.855445402798316934e+01,4.199389076232909801e+00,0.000000000000000000e+00,1.299155758407405424e-03,-1.532311557115658388e-36,1.681936645507811079e+00,6.038004183675042214e+00,3.221900939941413355e-01,0.000000000000000000e+00,9.986519845280017980e-05,-1.176521760435553030e-37
2.357513732910156179e+01,8.459245821165821155e+01,4.521579170227051137e+00,0.000000000000000000e+00,1.399020956860205604e-03,-1.649963733159213691e-36,1.681636047363280539e+00,6.037356381865350841e+00,3.220766067504872154e-01,0.000000000000000000e+00,9.985513339833408490e-05,-1.176253428595220409e-37
2.525677337646484233e+01,9.062981459352356239e+01,4.843655776977538352e+00,0.000000000000000000e+00,1.498876090258539689e-03,-1.767589076018735731e-36,1.681333923339845882e+00,6.036720277092214815e+00,3.219635009765635658e-01,0.000000000000000000e+00,9.984534931301090703e-05,-1.175983661825252300e-37
2.693810729980468821e+01,9.666653487061577721e+01,5.165619277954101918e+00,0.000000000000000000e+00,1.598721439571550596e-03,-1.885187442201260962e-36,1.681033325195311789e+00,6.036071368104586554e+00,3.218496322631834161e-01,0.000000000000000000e+00,9.983528824037877190e-05,-1.175715329984919679e-37
2.861914062500000000e+01,1.027026062387203638e+02,5.487468910217285334e+00,0.000000000000000000e+00,1.698556727811929368e-03,-2.002758975199752929e-36,1.680734252929688921e+00,6.035434121521447537e+00,3.217370986938474786e-01,0.000000000000000000e+00,9.982513622067449785e-05,-1.175448433074209181e-37
3.029987487792968892e+01,1.087380403602418113e+02,5.809206008911132812e+00,0.000000000000000000e+00,1.798381864032603866e-03,-2.120303818507173847e-36,1.680429077148435368e+00,6.034790247993853995e+00,3.216236114501951349e-01,0.000000000000000000e+00,9.981535806883657692e-05,-1.175178666304244413e-37
3.198030395507812429e+01,1.147728306082356653e+02,6.130829620361327947e+00,0.000000000000000000e+00,1.898197222101440443e-03,-2.237821685137598289e-36,1.680130004882816053e+00,6.034158033835552715e+00,3.215103149414071382e-01,0.000000000000000000e+00,9.980539595727186408e-05,-1.174910334463905110e-37
3.366043395996094034e+01,1.208069886420712180e+02,6.452339935302735086e+00,0.000000000000000000e+00,1.998002618058712307e-03,-2.355312718583988800e-36,1.679827880859370737e+00,6.033500805028765512e+00,3.213975906372059654e-01,0.000000000000000000e+00,9.979543583449714331e-05,-1.174642002623572488e-37
3.534026184082031108e+01,1.268404894470999835e+02,6.773737525939941051e+00,0.000000000000000000e+00,2.097798053893209450e-03,-2.472776918846346049e-36,1.679525756835936079e+00,6.032867487354693026e+00,3.212841033935553980e-01,0.000000000000000000e+00,9.978547769925192115e-05,-1.174375105712861990e-37
3.701978759765624716e+01,1.328733569344546765e+02,7.095021629333496449e+00,0.000000000000000000e+00,2.197583531592461371e-03,-2.590214429417632248e-36,1.679226684570316763e+00,6.032233620364081617e+00,3.211715698242176842e-01,0.000000000000000000e+00,9.977552155116279839e-05,-1.174105338942897223e-37
3.869901428222656392e+01,1.389055905548187582e+02,7.416193199157714133e+00,0.000000000000000000e+00,2.297359053143624170e-03,-2.707624963311921970e-36,1.678924560546875000e+00,6.031586967728912896e+00,3.210580825805671168e-01,0.000000000000000000e+00,9.976556738963563223e-05,-1.173838442032190065e-37
4.037793884277343892e+01,1.449371775225476711e+02,7.737251281738281250e+00,0.000000000000000000e+00,2.397124620533259802e-03,-2.825008807515140976e-36,1.678622436523433237e+00,6.030939762115025360e+00,3.209453582763668322e-01,0.000000000000000000e+00,9.975561521385336791e-05,-1.173568675262225298e-37
4.205656127929687216e+01,1.509681172846626964e+02,8.058196640014648082e+00,0.000000000000000000e+00,2.496880235747113170e-03,-2.942365675041363506e-36,1.678323364257813921e+00,6.030304242292203298e+00,3.208324432373057533e-01,0.000000000000000000e+00,9.974566502388756278e-05,-1.173301778351511459e-37
4.373488464355468608e+01,1.569984215269548997e+02,8.379029083251953836e+00,0.000000000000000000e+00,2.596625900771000733e-03,-3.059695852876514652e-36,1.678021240234379263e+00,6.029655933162587189e+00,3.207199096679680395e-01,0.000000000000000000e+00,9.973571681847880760e-05,-1.173034881440807642e-37
4.541290588378906534e+01,1.630280774601174869e+02,8.699748992919921875e+00,0.000000000000000000e+00,2.696361617589479540e-03,-3.176999341020595416e-36,1.677722167968745737e+00,6.029031553476215777e+00,3.206069946289069605e-01,0.000000000000000000e+00,9.972577059725457049e-05,-1.172765114670846216e-37
4.709062805175781108e+01,1.690571090135937027e+02,9.020355987548828836e+00,0.000000000000000000e+00,2.796087388186734111e-03,-3.294275852487680038e-36,1.677420043945311079e+00,6.028369868322670300e+00,3.204940795898423289e-01,0.000000000000000000e+00,9.971564063366786246e-05,-1.172498217760129036e-37
4.876804809570312216e+01,1.750854788819163730e+02,9.340850067138671164e+00,0.000000000000000000e+00,2.895803028820401973e-03,-3.411525674263692941e-36,1.677120971679691763e+00,6.027744421405060393e+00,3.203811645507812500e-01,0.000000000000000000e+00,9.970588412350385454e-05,-1.172231320849425219e-37
5.044516906738281392e+01,1.811132233033214334e+02,9.661231231689452414e+00,0.000000000000000000e+00,2.995508912943905828e-03,-3.528748806348635463e-36,1.676821899414058237e+00,6.027106152558616259e+00,3.202690124511722303e-01,0.000000000000000000e+00,9.969594385104973977e-05,-1.171961554079457111e-37
5.212199096679687216e+01,1.871403294558800496e+02,9.981500244140624645e+00,0.000000000000000000e+00,3.095204856794955568e-03,-3.645944961756581174e-36,1.676519775390630684e+00,6.026455124167313215e+00,3.201557159423824572e-01,0.000000000000000000e+00,9.968619123126333526e-05,-1.171697527028010904e-37
5.379851074218750284e+01,1.931667845800473629e+02,1.030165596008300710e+01,0.000000000000000000e+00,3.194891048026218903e-03,-3.763114714459382265e-36,1.676214599609373579e+00,6.025815682515798244e+00,3.200435638427734375e-01,0.000000000000000000e+00,9.967588358123337725e-05,-1.171427760258036114e-37
5.547472534179687642e+01,1.991926002625631611e+02,1.062169952392578054e+01,0.000000000000000000e+00,3.294566931607452280e-03,-3.880257490485185876e-36,1.675921630859370737e+00,6.025175837239089560e+00,3.199314117431644178e-01,0.000000000000000000e+00,9.966632055647848751e-05,-1.171160863347332298e-37
5.715064697265624716e+01,2.052177760998022507e+02,1.094163093566894496e+01,0.000000000000000000e+00,3.394233252163930768e-03,-3.997373576819919106e-36,1.675616455078127842e+00,6.024535292494675787e+00,3.198181152343746447e-01,0.000000000000000000e+00,9.965601694112693684e-05,-1.170891096577370871e-37
5.882626342773437500e+01,2.112423113922969264e+02,1.126144905090331960e+01,0.000000000000000000e+00,3.493889269105057704e-03,-4.114462686477656193e-36,1.675317382812501421e+00,6.023906523372403399e+00,3.197063446044925428e-01,0.000000000000000000e+00,9.964608660902344803e-05,-1.170627069525911301e-37
6.050158081054687642e+01,2.172662179156693298e+02,1.158115539550781214e+01,0.000000000000000000e+00,3.593535355714081152e-03,-4.231525393430247323e-36,1.675061035156247158e+00,6.021182165739361380e+00,3.198516845703132105e-01,0.000000000000000000e+00,9.963652941138122221e-05,-1.171378972650710200e-37
6.217664184570312358e+01,2.232874000814086912e+02,1.190100708007812536e+01,0.000000000000000000e+00,3.693171885125462375e-03,-4.348663290695318343e-36,1.674755859375004263e+00,6.017672253959943873e+00,3.200366973876942467e-01,0.000000000000000000e+00,9.962623184377097235e-05,-1.172274368738249277e-37
6.385139770507812784e+01,2.293050723353686351e+02,1.222104377746581960e+01,0.000000000000000000e+00,3.792798116969233347e-03,-4.465890727569143271e-36,1.674395751953127842e+00,6.015705188376017531e+00,3.198825836181651283e-01,0.000000000000000000e+00,9.961667852832105721e-05,-1.171668828435454850e-37
6.552579345703125568e+01,2.353207775237446526e+02,1.254092636108398473e+01,0.000000000000000000e+00,3.892414795497554404e-03,-4.583057610412688756e-36,1.673937988281238631e+00,6.013663470389332133e+00,3.199897766113277697e-01,0.000000000000000000e+00,9.960638498917890465e-05,-1.172443690434287901e-37
6.719973144531249432e+01,2.413344409941339848e+02,1.286091613769531250e+01,0.000000000000000000e+00,3.992021180486733309e-03,-4.700301979456117546e-36,1.673443603515636369e+00,6.011204221751512478e+00,3.196231842041008520e-01,0.000000000000000000e+00,9.959683555314444159e-05,-1.170799261081214216e-37
