Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.468910123106676124e+01,2.771274997977435106e+01,3.155473632812499929e+01,1.333245136466212346e-04,3.999200403183193276e-04,4.000000189989805222e-04
1.468910123106676124e+01,2.771274997977435106e+01,3.155473632812499929e+01,1.333245136466212346e-04,3.999200403183193276e-04,4.000000189989805222e-04,1.099750309716899821e+01,2.076047944601591411e+01,2.362450866699218821e+01,9.998170976860729477e-05,2.998350955465478107e-04,3.000000026077032523e-04
2.568660432823575945e+01,4.847322942579026517e+01,5.517924499511718750e+01,2.333062234152285294e-04,6.997551358648671383e-04,7.000000216066837744e-04,7.322795038032538173e+00,1.382919125661256743e+01,1.573106689453125284e+01,6.664892784620174231e-05,1.998400682629553581e-04,1.999999396502970999e-04
3.300939936626829763e+01,6.230242068240283260e+01,7.091031188964844034e+01,2.999551512614302717e-04,8.995952041278224964e-04,8.999999612569808743e-04,1.462431281234417213e+01,2.763169417291154417e+01,3.141756896972655966e+01,1.332845309335490311e-04,3.995605542795829281e-04,4.000000655651091879e-04
4.763371217861246976e+01,8.993411485531437677e+01,1.023278808593750000e+02,4.332396821949793028e-04,1.299155758407405424e-03,1.300000026822090062e-03,7.297511694756451561e+00,1.379975631430858130e+01,1.567994384765624716e+01,6.663562754297103988e-05,1.997203318511342647e-04,1.999999396502972083e-04
5.493122387336892132e+01,1.037338711696229581e+02,1.180078247070312472e+02,4.998753097379503426e-04,1.498876090258539689e-03,1.499999966472387270e-03,1.091879713413109698e+01,2.067025693354774774e+01,2.346621093750000853e+01,9.994504667126780876e-05,2.995057737740641768e-04,2.999999560415744781e-04
6.585002100750001830e+01,1.244041281031707058e+02,1.414740356445312557e+02,5.998203564092181514e-04,1.798381864032603866e-03,1.799999922513961749e-03,1.447117937972197410e+01,2.746112680713227405e+01,3.111053466796875000e+01,1.332445721943557263e-04,3.992016675598575055e-04,4.000000655651092963e-04
8.032120038722199240e+01,1.518652549103029799e+02,1.725845703125000057e+02,7.330649286035738777e-04,2.197583531592461371e-03,2.199999988079071045e-03,1.078003255062743904e+01,2.050401014126825316e+01,2.318885498046873295e+01,9.992179093262407684e-05,2.992967041546517985e-04,3.000000491738320264e-04
9.110123293784943144e+01,1.723692650515712330e+02,1.957734252929687386e+02,8.329867195361979545e-04,2.496880235747113170e-03,2.500000037252903071e-03,7.144408478567413567e+00,1.361289449633116533e+01,1.537847900390625000e+01,6.660894983419351264e-05,1.994813818423663704e-04,2.000000327825545397e-04
9.824564141641684500e+01,1.859821595479023983e+02,2.111519042968749886e+02,8.995956693703914672e-04,2.696361617589479540e-03,2.700000070035457611e-03,1.063466337826089614e+01,2.030535977424383987e+01,2.291728515625001705e+01,9.990519961912728512e-05,2.991472953544262875e-04,2.999998629093169299e-04
1.088803047946777411e+02,2.062875193221462382e+02,2.340691894531250057e+02,9.995008689895187523e-04,2.995508912943905828e-03,2.999999932944774541e-03,1.047776138329538753e+01,2.007155947264757856e+01,2.263985595703124432e+01,9.989512653698793751e-05,2.990580186635464523e-04,3.000000491738320264e-04
1.193580661779731287e+02,2.263590787947938168e+02,2.567090454101562500e+02,1.099395995526506690e-03,3.294566931607452280e-03,3.299999982118606567e-03,1.022396715253564992e+01,1.965604027854561764e+01,2.219711914062497726e+01,9.988514849765305417e-05,2.989684241066288724e-04,2.999998629093169299e-04
1.295820333305087786e+02,2.460151190733394344e+02,2.789061645507812273e+02,1.199281144024159744e-03,3.593535355714081152e-03,3.599999845027923497e-03,1.326667418897480388e+01,2.559779017981699667e+01,2.886607666015629547e+01,1.331647730550436590e-04,3.984858247726521564e-04,4.000000655651095131e-04
