Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.173959567973796325e+01,7.832984475213021547e+00,1.074867744445800710e+01,1.999800121638574792e-04,6.666447875155136660e-05,1.333329943008720821e-04
1.173959567973796325e+01,7.832984475213021547e+00,1.074867744445800710e+01,1.999800121638574792e-04,6.666447875155136660e-05,1.333329943008720821e-04,5.867337342921459253e+00,3.914605114394272611e+00,5.369836044311522727e+00,9.997499944099476950e-05,3.333057289245535239e-05,6.666650297120215135e-05
1.760693302265942251e+01,1.174758958960729416e+01,1.611851348876952983e+01,2.999550116048522487e-04,9.999505164400671899e-05,1.999994972720742334e-04,5.866206751956287491e+00,3.913490281459230502e+00,5.367438507080080967e+00,9.996502871346707886e-05,3.332946200261451561e-05,6.666649132966993071e-05
2.347313977461571000e+01,1.566107987106652466e+01,2.148595199584961080e+01,3.999200403183193276e-04,1.333245136466212346e-04,2.666659886017441641e-04,5.865072415303156816e+00,3.912372258699692296e+00,5.365041351318360796e+00,9.995499016253158245e-05,3.332835118637794171e-05,6.666651461273431778e-05
2.933821218991886681e+01,1.957345212976621696e+01,2.685099334716797159e+01,4.998750304808509100e-04,1.666528648329991763e-04,3.333325032144784819e-04,5.863935862632775553e+00,3.911257913537131259e+00,5.362643432617190342e+00,9.994504669895497122e-05,3.332724044440422929e-05,6.666649132966998492e-05
3.520214805255164237e+01,2.348471004330334821e+01,3.221363677978516193e+01,5.998200771798058812e-04,1.999801052774034056e-04,3.999989945441484668e-04,5.862804724519094179e+00,3.910141904339024421e+00,5.360247802734363631e+00,9.993505868506125708e-05,3.332611813782512377e-05,6.666649132966993071e-05
4.106495277707073654e+01,2.739485194764237264e+01,3.757388458251952557e+01,6.997551358648671383e-04,2.333062234152285294e-04,4.666654858738183975e-04,5.861666787699235215e+00,3.909025758463094746e+00,5.357852172851565342e+00,9.992507266705201192e-05,3.332503082141061970e-05,6.666649132966993071e-05
4.692661956476997176e+01,3.130387770610546738e+01,4.293173675537109091e+01,7.996802085319191502e-04,2.666312542366391491e-04,5.333319772034883282e-04,5.860537317342000563e+00,3.907912526259835317e+00,5.355456542968752842e+00,9.991499559590334614e-05,3.332389702479112261e-05,6.666653789579870485e-05
5.278715688211197232e+01,3.521179023236530270e+01,4.828719329833984375e+01,8.995952041278224964e-04,2.999551512614302717e-04,5.999985150992870331e-04,5.859401057252313194e+00,3.906799158275639172e+00,5.353062438964840908e+00,9.990510662625400919e-05,3.332280985485512386e-05,6.666649132966993071e-05
5.864655793936428552e+01,3.911858939064094187e+01,5.364025573730468466e+01,9.995003107540765055e-04,3.332779611162853955e-04,6.666650064289569638e-04,5.858261046457712951e+00,3.905682598355404878e+00,5.350671386718751421e+00,9.989512659297180089e-05,3.332167620780199409e-05,6.666649132966993071e-05
6.450481898582199847e+01,4.302427198899634675e+01,5.899092712402343608e+01,1.099395437347048306e-03,3.665996373240873896e-04,7.333314977586268945e-04,5.857132565204025809e+00,3.904568955691175347e+00,5.348278808593754263e+00,9.988514855340403092e-05,3.332058918431525431e-05,6.666649132967003913e-05
7.036195155102602428e+01,4.692884094468752210e+01,6.433920593261719034e+01,1.199280585900452337e-03,3.999202265084026440e-04,7.999979890882969336e-04,5.855997284023473526e+00,3.903455173604214679e+00,5.345889282226565342e+00,9.987517250695308706e-05,3.331945568657665880e-05,6.666649132966993071e-05
7.621794883504949780e+01,5.083229611829173678e+01,6.968509521484375568e+01,1.299155758407405424e-03,4.332396821949793028e-04,8.666644804179668643e-04,5.854861312535149409e+00,3.902341255189526237e+00,5.343493652343738631e+00,9.986519845280017980e-05,3.331834553766088421e-05,6.666649132966993071e-05
8.207281014758464721e+01,5.473463737348126301e+01,7.502858886718749432e+01,1.399020956860205604e-03,4.665580277326401870e-04,9.333309717476367950e-04,5.852667150497225634e+00,3.900873021266470175e+00,5.340118408203125000e+00,9.985513339833408490e-05,3.331728200531015567e-05,6.666649132967003913e-05
8.792547729808187285e+01,5.863551039474773319e+01,8.036870727539061932e+01,1.498876090258539689e-03,4.998753097379503426e-04,9.999974630773068342e-04,5.844896693407918065e+00,3.897719140586694664e+00,5.332403564453130684e+00,9.984534931301090703e-05,3.331612545952788908e-05,6.666649132966982229e-05
9.377037399148979091e+01,6.253322953533442785e+01,8.570111083984375000e+01,1.598721439571550596e-03,5.331914351974782317e-04,1.066663954406976656e-03,5.839465155270502805e+00,3.895096228030794805e+00,5.326147460937505684e+00,9.983528824037877190e-05,3.331501553251257474e-05,6.666658446192737057e-05
9.960983914676029372e+01,6.642832576336522266e+01,9.102725830078125568e+01,1.698556727811929368e-03,5.665064507299908065e-04,1.133330538868904027e-03,5.836410171255650425e+00,3.893279174850064805e+00,5.322033691406232947e+00,9.982513622067449785e-05,3.331390567922734493e-05,6.666649132967003913e-05
1.054462493180159441e+02,7.032160493821528746e+01,9.634929199218748863e+01,1.798381864032603866e-03,5.998203564092181514e-04,1.199997030198574066e-03,5.831794608303923155e+00,3.890930575440108896e+00,5.317355346679704553e+00,9.981535806883657692e-05,3.331284243627598025e-05,6.666649132967003913e-05
1.112780439263198673e+02,7.421253551365539636e+01,1.016666473388671932e+02,1.898197222101440443e-03,6.331331988454941316e-04,1.266663521528244105e-03,5.828161927830507238e+00,3.888612246606854228e+00,5.311886596679670447e+00,9.980539595727186408e-05,3.331168619293304808e-05,6.666649132966982229e-05
1.171062058541503745e+02,7.810114776026225059e+01,1.069785339355468636e+02,1.998002618058712307e-03,6.664448850384271797e-04,1.333330012857913928e-03,5.825494192425267670e+00,3.886599052882246497e+00,5.307690429687511369e+00,9.979543583449714331e-05,3.331057656145975342e-05,6.666649132967003913e-05
1.229317000465756422e+02,8.198774681314449708e+01,1.122862243652343750e+02,2.097798053893209450e-03,6.997554615998869331e-04,1.399996504187583967e-03,5.821406179920231239e+00,3.883913753037518291e+00,5.302239990234369316e+00,9.978547769925192115e-05,3.330946700368694457e-05,6.666649132966982229e-05
1.287531062264958734e+02,8.587166056618201537e+01,1.175884643554687443e+02,2.197583531592461371e-03,7.330649286035738777e-04,1.466662995517253789e-03,5.816974013362141704e+00,3.881356435274355476e+00,5.296838378906244316e+00,9.977552155116279839e-05,3.330840405068387529e-05,6.666649132967003913e-05
1.345700802398580151e+02,8.975301700145637085e+01,1.228853027343749886e+02,2.297359053143624170e-03,7.663733326542577530e-04,1.533329486846923828e-03,5.811022868532319308e+00,3.877766508630557496e+00,5.289459228515625000e+00,9.976556738963563223e-05,3.330724810899493571e-05,6.666649132967003913e-05
1.403811031083903345e+02,9.363078351008692835e+01,1.281747619628906136e+02,2.397124620533259802e-03,7.996805807632526887e-04,1.599995978176593867e-03,5.804775894844652839e+00,3.874090681034488171e+00,5.282330322265636369e+00,9.975561521385336791e-05,3.330613877294526584e-05,6.666649132966982229e-05
1.461858790032349873e+02,9.750487419112141652e+01,1.334570922851562500e+02,2.496880235747113170e-03,8.329867195361979545e-04,1.666662469506263690e-03,5.796176861830417693e+00,3.868355792972053564e+00,5.270288085937494316e+00,9.974566502388756278e-05,3.330502951123229163e-05,6.666649132967003913e-05
1.519820558650654050e+02,1.013732299840934701e+02,1.387273803710937443e+02,2.596625900771000733e-03,8.662917490474302462e-04,1.733328960835933729e-03,5.790439067829510122e+00,3.864147558352470924e+00,5.262225341796892053e+00,9.973571681847880760e-05,3.330392032296122101e-05,6.666649132966982229e-05
1.577724949328949151e+02,1.052373775424459410e+02,1.439896057128906364e+02,2.696361617589479540e-03,8.995956693703914672e-04,1.799995452165603551e-03,5.783364920068407855e+00,3.858955294394917246e+00,5.251770019531250000e+00,9.972577059725457049e-05,3.330281120901188406e-05,6.666649132967003913e-05
1.635558598529633230e+02,1.090963328368408582e+02,1.492413757324218864e+02,2.796087388186734111e-03,9.328984805794033512e-04,1.866661943495273590e-03,5.775296642957215454e+00,3.853347045736498444e+00,5.240270996093727263e+00,9.971564063366786246e-05,3.330170216871142490e-05,6.666649132967003913e-05
