Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.348551241859047956e+00,1.386129526441387405e+01,1.578644790649413920e+01,6.666447875155136660e-05,1.999800121638574792e-04,2.000000094994902611e-04
7.348551241859047956e+00,1.386129526441387405e+01,1.578644790649413920e+01,6.666447875155136660e-05,1.999800121638574792e-04,2.000000094994902611e-04,3.671162527856162150e+00,6.926842382735044268e+00,7.886006164550785513e+00,3.333057289245535239e-05,9.997499944099476950e-05,9.999999310821293700e-05
1.101971376971521011e+01,2.078813764714891832e+01,2.367245407104492472e+01,9.999505164400671899e-05,2.999550116048522487e-04,3.000000026077031981e-04,3.669387461351551138e+00,6.924612332625432742e+00,7.882282257080074572e+00,3.332946200261451561e-05,9.996502871346707886e-05,1.000000163912773241e-04
1.468910123106676124e+01,2.771274997977435106e+01,3.155473632812499929e+01,1.333245136466212346e-04,3.999200403183193276e-04,4.000000189989805222e-04,3.667609140630318620e+00,6.922387303163965555e+00,7.878558349609381395e+00,3.332835118637794171e-05,9.995499016253158245e-05,9.999996982514860414e-05
1.835671037169707986e+01,3.463513728293831662e+01,3.943329467773438068e+01,1.666528648329991763e-04,4.998750304808509100e-04,4.999999888241291263e-04,3.665834433113946744e+00,6.920158140862255891e+00,7.874835205078113631e+00,3.332724044440422929e-05,9.994504669895497122e-05,1.000000163912772699e-04
2.202254480481102661e+01,4.155529542380057251e+01,4.730812988281249432e+01,1.999801052774034056e-04,5.998200771798058812e-04,6.000000052154063962e-04,3.664059523424732845e+00,6.917934001989692661e+00,7.871115112304693184e+00,3.332611813782512377e-05,9.993505868506125708e-05,1.000000163912773783e-04
2.568660432823575945e+01,4.847322942579026517e+01,5.517924499511718750e+01,2.333062234152285294e-04,6.997551358648671383e-04,7.000000216066837744e-04,3.662284412758506136e+00,6.915705727679906545e+00,7.867395019531251421e+00,3.332503082141061970e-05,9.992507266705201192e-05,1.000000163912772699e-04
2.934888874099426559e+01,5.538893515347017171e+01,6.304664001464843892e+01,2.666312542366391491e-04,7.996802085319191502e-04,8.000000379979610443e-04,3.660510625274032037e+00,6.913485528932660884e+00,7.863671875000001421e+00,3.332389702479112261e-05,9.991499559590334614e-05,9.999992325901983000e-05
3.300939936626829763e+01,6.230242068240283260e+01,7.091031188964844034e+01,2.999551512614302717e-04,8.995952041278224964e-04,8.999999612569808743e-04,3.658736637519709234e+00,6.911255097301669537e+00,7.859963989257806816e+00,3.332280985485512386e-05,9.990510662625400919e-05,1.000000163912773783e-04
3.666813600378800686e+01,6.921367577970450213e+01,7.877027587890624716e+01,3.332779611162853955e-04,9.995003107540765055e-04,9.999999776482582526e-04,3.656962446422326707e+00,6.909035798821761887e+00,7.856246948242201711e+00,3.332167620780199409e-05,9.989512659297180089e-05,1.000000163912772699e-04
4.032509845021033357e+01,7.612271157852626402e+01,8.662652282714844887e+01,3.665996373240873896e-04,1.099395437347048306e-03,1.099999994039535522e-03,3.655191108374147291e+00,6.906809311010633223e+00,7.852536010742170447e+00,3.332058918431525431e-05,9.988514855340403092e-05,1.000000163912772699e-04
4.398028955858448086e+01,8.302952088953689724e+01,9.447905883789061932e+01,3.999202265084026440e-04,1.199280585900452337e-03,1.200000010430812792e-03,3.653422620027988899e+00,6.904593965777479525e+00,7.848822021484380684e+00,3.331945568657665880e-05,9.987517250695308706e-05,1.000000163912772699e-04
4.763371217861246976e+01,8.993411485531437677e+01,1.023278808593750000e+02,4.332396821949793028e-04,1.299155758407405424e-03,1.300000026822090062e-03,3.651275336945623451e+00,6.902133061462038199e+00,7.844537353515619316e+00,3.331834553766088421e-05,9.986519845280017980e-05,1.000000163912774867e-04
5.128498751555809321e+01,9.683624791677641497e+01,1.101724182128906193e+02,4.665580277326401870e-04,1.399020956860205604e-03,1.400000043213367549e-03,3.646236357810828110e+00,6.897623252846543096e+00,7.835406494140627842e+00,3.331728200531015567e-05,9.985513339833408490e-05,9.999992325901972158e-05
5.493122387336892132e+01,1.037338711696229581e+02,1.180078247070312472e+02,4.998753097379503426e-04,1.498876090258539689e-03,1.499999966472387270e-03,3.642265530674023921e+00,6.893509073145850152e+00,7.827783203125008527e+00,3.331612545952788908e-05,9.984534931301090703e-05,1.000001095235348181e-04
5.857348940404294524e+01,1.106273802427688082e+02,1.258356079101562557e+02,5.331914351974782317e-04,1.598721439571550596e-03,1.600000075995922089e-03,3.639937060864454565e+00,6.890077976077691346e+00,7.822119140625005684e+00,3.331501553251257474e-05,9.983528824037877190e-05,1.000000163912772699e-04
