Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.356894457246148455e+01,2.643085620167383354e+01,1.671897697448730513e+00,1.333245136466212346e-04,3.999200403183193276e-04,-5.134945176968578312e-37
1.356894457246148455e+01,2.643085620167383354e+01,1.671897697448730513e+00,1.333245136466212346e-04,3.999200403183193276e-04,-5.134945176968578312e-37,1.017073798946075947e+01,1.981348560291352356e+01,1.251391506195068226e+00,9.998170976860729477e-05,2.998350955465478107e-04,-3.842965391382830363e-37
2.373968256192224402e+01,4.624434180458735710e+01,2.923289203643798739e+00,2.333062234152285294e-04,6.997551358648671383e-04,-8.977910568351408675e-37,6.778454512731872939e+00,1.320518399145129251e+01,8.333852767944338602e-01,6.664892784620174231e-05,1.998400682629553581e-04,-2.559664777648825150e-37
3.051813707465411696e+01,5.944952579603864962e+01,3.756674480438232600e+00,2.999551512614302717e-04,8.995952041278224964e-04,-1.153757534600023382e-36,1.355202595220676542e+01,2.640124805696907373e+01,1.664671611785888850e+00,1.332845309335490311e-04,3.995605542795829281e-04,-5.113790009470808722e-37
4.407016302686088238e+01,8.585077385300772335e+01,5.421346092224121449e+00,4.332396821949793028e-04,1.299155758407405424e-03,-1.665136535547104255e-36,6.773571955336549877e+00,1.319605408862273066e+01,8.312875747680656957e-01,6.663562754297103988e-05,1.997203318511342647e-04,-2.554128819146052244e-37
5.084373498219743226e+01,9.904682794163045401e+01,6.252633666992187145e+00,4.998753097379503426e-04,1.498876090258539689e-03,-1.920549417461709479e-36,1.015730293920653082e+01,1.978838298911944094e+01,1.245622634887696201e+00,9.994504667126780876e-05,2.995057737740641768e-04,-3.827736483246502803e-37
6.100103792140396308e+01,1.188352109307498949e+02,7.498256301879883345e+00,5.998203564092181514e-04,1.798381864032603866e-03,-2.303323065786359759e-36,1.353737872069532955e+01,2.637387982924164476e+01,1.658390808105468572e+00,1.332445721943557263e-04,3.992016675598575055e-04,-5.097207245230967366e-37
7.453841664209929263e+01,1.452090907599915397e+02,9.156647109985351918e+00,7.330649286035738777e-04,2.197583531592461371e-03,-2.813043790309456496e-36,1.014875987625474352e+01,1.977243948905908155e+01,1.241965866088866832e+00,9.992179093262407684e-05,2.992967041546517985e-04,-3.818077971924016917e-37
8.468717651835403615e+01,1.649815302490506213e+02,1.039861297607421875e+01,8.329867195361979545e-04,2.496880235747113170e-03,-3.194851587501858188e-36,6.763805395652951802e+00,1.317781897970183991e+01,8.271087646484378553e-01,6.660894983419351264e-05,1.994813818423663704e-04,-2.543091340451564344e-37
9.145098191400698795e+01,1.781593492287524612e+02,1.122572174072265661e+01,8.995956693703914672e-04,2.696361617589479540e-03,-3.449160721547014622e-36,1.014266117022280866e+01,1.976105398067190322e+01,1.239361190795898793e+00,9.990519961912728512e-05,2.991472953544262875e-04,-3.811198919289927042e-37
