Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.076912642065401116e+01,2.910660563898051123e+01,1.200834922790527415e+01,2.666304395466368403e-04,3.999200403183193276e-04,1.333334017544984763e-04
2.076912642065401116e+01,2.910660563898051123e+01,1.200834922790527415e+01,2.666304395466368403e-04,3.999200403183193276e-04,1.333334017544984763e-04,1.556659365873480994e+01,2.181657058221176726e+01,8.987501144409179688e+00,1.999261918537624332e-04,2.998350955465478107e-04,1.000000396743416840e-04
3.633572007938882109e+01,5.092317622119227849e+01,2.099585037231445384e+01,4.665566314003992735e-04,6.997551358648671383e-04,2.333334414288401604e-04,1.037367295920411436e+01,1.453856111941345830e+01,5.983456420898438211e+00,1.332619565569083593e-04,1.998400682629553581e-04,6.666670087724925172e-05
4.670939303859293545e+01,6.546173734060573679e+01,2.697930679321289205e+01,5.998185879573076328e-04,8.995952041278224964e-04,3.000001423060894121e-04,2.073760889903977045e+01,2.906315833819586203e+01,1.194722976684570170e+01,2.664705556450082911e-04,3.995605542795829281e-04,1.333334017544984492e-04
6.744700193763270590e+01,9.452489567880159882e+01,3.892653656005859375e+01,8.662891436023159239e-04,1.299155758407405424e-03,4.333335440605878613e-04,1.036394030290827573e+01,1.452460300529185133e+01,5.963783264160156250e+00,1.332086550928203786e-04,1.997203318511342647e-04,6.666672416031358458e-05
7.781094224054098163e+01,1.090494986840934502e+02,4.489031982421875000e+01,9.994977986951363025e-04,1.498876090258539689e-03,5.000002682209014459e-04,1.553982964320256599e+01,2.177818275842416540e+01,8.933404541015619316e+00,1.997798105450208309e-04,2.995057737740641768e-04,1.000000163912773783e-04
9.335077188374354762e+01,1.308276814425176156e+02,5.382372436523436932e+01,1.199277609240157133e-03,1.798381864032603866e-03,6.000002846121788242e-04,2.068861600387802469e+01,2.901361495450689176e+01,1.186905212402344034e+01,2.663108865969469712e-04,3.992016675598575055e-04,1.333334017544985034e-04
1.140393878876215723e+02,1.598412963970245073e+02,6.569277648925780966e+01,1.465588495837104105e-03,2.197583531592461371e-03,7.333336863666773276e-04,1.548330126692108877e+01,2.173720141245732407e+01,8.861602783203139211e+00,1.996866330473668315e-04,2.992967041546517985e-04,1.000000629574060440e-04
1.295226891545426611e+02,1.815784978094818314e+02,7.455437927246094887e+01,1.665275128884470936e-03,2.496880235747113170e-03,8.333337493240833716e-04,1.030665137767147144e+01,1.447825082115548412e+01,5.885241699218738631e+00,1.331022728319778900e-04,1.994813818423663704e-04,6.666667759418481044e-05
1.398293405322141325e+02,1.960567486306373155e+02,8.043962097167968750e+01,1.798377401716448826e-03,2.696361617589479540e-03,9.000004269182681821e-04,1.542445519041351076e+01,2.167961409894664371e+01,8.767968749999994316e+00,1.996201972386880182e-04,2.991472953544262875e-04,1.000001095235347097e-04
