Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.514017280744228700e+00,6.923622860242542032e+00,1.554474258422851562e+01,1.333241062473146973e-04,6.666447875155136660e-05,2.000000094994902611e-04
8.514017280744228700e+00,6.923622860242542032e+00,1.554474258422851562e+01,1.333241062473146973e-04,6.666447875155136660e-05,2.000000094994902611e-04,4.254150154549567020e+00,3.459155884415570981e+00,7.767005920410156250e+00,6.665539379159600257e-05,3.333057289245535239e-05,9.999999310821293700e-05
1.276816743529379572e+01,1.038277874465811301e+01,2.331174850463867188e+01,1.999795000389106999e-04,9.999505164400671899e-05,3.000000026077031981e-04,4.252585725775526626e+00,3.457500218691073712e+00,7.764257049560548296e+00,6.665093950772614040e-05,3.332946200261451561e-05,1.000000163912773241e-04
1.702075316106932235e+01,1.384027896334918672e+01,3.107600555419922017e+01,2.666304395466368403e-04,1.333245136466212346e-04,4.000000189989805222e-04,4.251020108225073812e+00,3.455843601301230805e+00,7.761506652832032671e+00,6.664652073144885841e-05,3.332835118637794171e-05,9.999996982514860414e-05
2.127177326929439616e+01,1.729612256465041753e+01,3.883751220703125284e+01,3.332769602780856987e-04,1.666528648329991763e-04,4.999999888241291263e-04,4.249455589943092804e+00,3.454187558328403185e+00,7.758757019042967329e+00,6.664205599510791356e-05,3.332724044440422929e-05,1.000000163912772699e-04
2.552122885923748896e+01,2.075031012297882071e+01,4.659626922607422017e+01,3.999190162731936123e-04,1.999801052774034056e-04,6.000000052154063962e-04,4.247890646033017248e+00,3.452534378945056659e+00,7.756007385253901987e+00,6.663761512720566124e-05,3.332611813782512377e-05,1.000000163912773783e-04
2.976911950527050621e+01,2.420284450192387737e+01,5.435227661132812216e+01,4.665566314003992735e-04,2.333062234152285294e-04,7.000000216066837744e-04,4.246329856176803474e+00,3.450877959541603701e+00,7.753262329101559658e+00,6.663317485134360616e-05,3.332503082141061970e-05,1.000000163912772699e-04
3.401544936144730968e+01,2.765372246146548108e+01,6.210553894042968182e+01,5.331898062517428797e-04,2.666312542366391491e-04,8.000000379979610443e-04,4.244761009020237452e+00,3.449224403005718642e+00,7.750515747070323869e+00,6.662878170556475309e-05,3.332389702479112261e-05,9.999992325901983000e-05
3.826021037046754714e+01,3.110294686447119972e+01,6.985605468750000568e+01,5.998185879573076328e-04,2.999551512614302717e-04,8.999999612569808743e-04,4.243200893242210725e+00,3.447573712318956041e+00,7.747772216796875000e+00,6.662429607150047780e-05,3.332280985485512386e-05,1.000000163912773783e-04
4.250341126370975786e+01,3.455052057679015576e+01,7.760382690429688068e+01,6.664428840288081106e-04,3.332779611162853955e-04,9.999999776482582526e-04,4.241634246252218077e+00,3.445916726362142413e+00,7.745028686523426131e+00,6.661985757060564020e-05,3.332167620780199409e-05,1.000000163912772699e-04
4.674504550996197594e+01,3.799643730315229817e+01,8.534885559082030682e+01,7.330627415994137508e-04,3.665996373240873896e-04,1.099999994039535522e-03,4.240073281636369984e+00,3.444268712430648804e+00,7.742285156250005684e+00,6.661541966061226231e-05,3.332058918431525431e-05,1.000000163912772699e-04
5.098511879159834592e+01,4.144070601558294697e+01,9.309114074707031250e+01,7.996781612600260131e-04,3.999202265084026440e-04,1.200000010430812792e-03,4.238511892216969557e+00,3.442614402806640328e+00,7.739541625976556816e+00,6.661098234228991083e-05,3.331945568657665880e-05,1.000000163912772699e-04
5.522363068381531548e+01,4.488332041838958730e+01,1.008306823730468693e+02,8.662891436023159239e-04,4.332396821949793028e-04,1.300000026822090062e-03,4.236892040477840737e+00,3.440935480317783401e+00,7.736737060546886369e+00,6.660654561463244614e-05,3.331834553766088421e-05,1.000000163912774867e-04
5.946052272429315622e+01,4.832425589870737070e+01,1.085674194335937557e+02,9.328956892169483700e-04,4.665580277326401870e-04,1.400000043213367549e-03,4.232342189967980062e+00,3.437940404231895286e+00,7.730407714843750000e+00,6.660210947818793244e-05,3.331728200531015567e-05,9.999992325901972158e-05
