Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.721823462576105257e+01,3.092329882260876062e+01,2.425617933273315430e+00,3.999200403183193276e-04,3.999200403183193276e-04,-5.957124338999813028e-37
2.721823462576105257e+01,3.092329882260876062e+01,2.425617933273315430e+00,3.999200403183193276e-04,3.999200403183193276e-04,-5.957124338999813028e-37,2.040183758290873683e+01,2.317874900143536010e+01,1.814486360549926403e+00,2.998350955465478107e-04,2.998350955465478107e-04,-4.453590726041925976e-37
4.762007220866978940e+01,5.410204782404412072e+01,4.240104293823241832e+00,6.997551358648671383e-04,6.997551358648671383e-04,-1.041071506504173900e-36,1.359683870204654710e+01,1.544663472331259868e+01,1.207834339141846236e+00,1.998400682629553581e-04,1.998400682629553581e-04,-2.963827773986449000e-37
6.121691091071633650e+01,6.954868254735671940e+01,5.447938632965088068e+00,8.995952041278224964e-04,8.995952041278224964e-04,-1.337454283902818800e-36,2.718313216233036655e+01,3.087922009510398880e+01,2.411300563812255326e+00,3.995605542795829281e-04,3.995605542795829281e-04,-5.915125742465841071e-37
8.840004307304670306e+01,1.004279026424607082e+02,7.859239196777343395e+00,1.299155758407405424e-03,1.299155758407405424e-03,-1.928966858149402907e-36,1.358629495149317279e+01,1.543257846327972516e+01,1.203469657897949574e+00,1.997203318511342647e-04,1.997203318511342647e-04,-2.951311600310855696e-37
1.019863380245398758e+02,1.158604811057404333e+02,9.062708854675292969e+00,1.498876090258539689e-03,1.498876090258539689e-03,-2.224098018180488477e-36,2.036292609441477452e+01,2.313802152511004806e+01,1.801784515380859375e+00,2.995057737740641768e-04,2.995057737740641768e-04,-4.418801215956356662e-37
1.223492641189546504e+02,1.389985026308504814e+02,1.086449337005615234e+01,1.798381864032603866e-03,1.798381864032603866e-03,-2.665978139776124143e-36,2.708804139928737698e+01,3.082133900043032781e+01,2.393347358703614702e+00,3.992016675598575055e-04,3.992016675598575055e-04,-5.873474040169308649e-37
1.494373055182420273e+02,1.698198416312808092e+02,1.325784072875976705e+01,2.197583531592461371e-03,2.197583531592461371e-03,-3.253325543793055008e-36,2.026751473952901961e+01,2.309121379580960820e+01,1.788362121582029118e+00,2.992967041546517985e-04,2.992967041546517985e-04,-4.392511870251502873e-37
1.697048202577710470e+02,1.929110554270904174e+02,1.504620285034179616e+01,2.496880235747113170e-03,2.496880235747113170e-03,-3.692576730818205295e-36,1.347624200477943646e+01,1.537661360601251204e+01,1.186661911010741477e+00,1.994813818423663704e-04,1.994813818423663704e-04,-2.914149792818672897e-37
1.831810622625504834e+02,2.082876690331029295e+02,1.623286476135253764e+01,2.696361617589479540e-03,2.696361617589479540e-03,-3.983991710100072585e-36,2.016806620285859708e+01,2.303731124928350482e+01,1.777864456176757812e+00,2.991472953544262875e-04,2.991472953544262875e-04,-4.378613141879840554e-37
