Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.477365293594871609e+01,5.779312133789062500e+00,3.065131988525390483e+01,2.666304395466368403e-04,0.000000000000000000e+00,4.000000189989805222e-04
1.477365293594871609e+01,5.779312133789062500e+00,3.065131988525390483e+01,2.666304395466368403e-04,0.000000000000000000e+00,4.000000189989805222e-04,1.106440930345357465e+01,4.318931579589843750e+00,2.296710052490234233e+01,1.999261918537624332e-04,0.000000000000000000e+00,3.000000026077032523e-04
2.583806223940229074e+01,1.009824371337890625e+01,5.361842041015624716e+01,4.665566314003992735e-04,0.000000000000000000e+00,7.000000216066837744e-04,7.369075388319927811e+00,2.871937561035156961e+00,1.530206909179686647e+01,1.332619565569083593e-04,0.000000000000000000e+00,1.999999396502970999e-04
3.320713762772221855e+01,1.297018127441406321e+01,6.892048950195311363e+01,5.998185879573076328e-04,0.000000000000000000e+00,8.999999612569808743e-04,1.472087514112111961e+01,5.726246643066406961e+00,3.058177185058593750e+01,2.664705556450082911e-04,0.000000000000000000e+00,4.000000655651091879e-04
4.792801276884333816e+01,1.869642791748047017e+01,9.950226135253905113e+01,8.662891436023159239e-04,0.000000000000000000e+00,1.300000026822090062e-03,7.351802746573710579e+00,2.854315185546873579e+00,1.527971496582031818e+01,1.332086550928203786e-04,0.000000000000000000e+00,1.999999396502972083e-04
5.527981551541704874e+01,2.155074310302734375e+01,1.147819763183593693e+02,9.994977986951363025e-04,0.000000000000000000e+00,1.499999966472387270e-03,1.100426852624956808e+01,4.264945983886718750e+00,2.289119262695314205e+01,1.997798105450208309e-04,0.000000000000000000e+00,2.999999560415744781e-04
6.628408404166661683e+01,2.581568908691406250e+01,1.376731689453125114e+02,1.199277609240157133e-03,0.000000000000000000e+00,1.799999922513961749e-03,1.461695900893650446e+01,5.650128173828125711e+00,3.045551147460935226e+01,2.663108865969469712e-04,0.000000000000000000e+00,4.000000655651092963e-04
8.090104305060312129e+01,3.146581726074218821e+01,1.681286804199218636e+02,1.465588495837104105e-03,0.000000000000000000e+00,2.199999988079071045e-03,1.091886157360707443e+01,4.206069946289058947e+00,2.278636474609376705e+01,1.996866330473668315e-04,0.000000000000000000e+00,3.000000491738320264e-04
9.181990462421019572e+01,3.567188720703124716e+01,1.909150451660156307e+02,1.665275128884470936e-03,0.000000000000000000e+00,2.500000037252903071e-03,7.256830880604667300e+00,2.784136962890627842e+00,1.515424194335938068e+01,1.331022728319778900e-04,0.000000000000000000e+00,2.000000327825545397e-04
9.907673550481486302e+01,3.845602416992187500e+01,2.060692871093750114e+02,1.798377401716448826e-03,0.000000000000000000e+00,2.700000070035457611e-03,1.084150195128550820e+01,4.141967773437500000e+00,2.267016601562500000e+01,1.996201972386880182e-04,0.000000000000000000e+00,2.999998629093169299e-04
1.099182374561003712e+02,4.259799194335937500e+01,2.287394531250000114e+02,1.997997598955136844e-03,0.000000000000000000e+00,2.999999932944774541e-03,1.079161365943838291e+01,4.104986572265623579e+00,2.260928955078125568e+01,1.995805428240105504e-04,0.000000000000000000e+00,3.000000491738320264e-04
1.207098511155387541e+02,4.670297851562499858e+01,2.513487426757812671e+02,2.197578141779147395e-03,0.000000000000000000e+00,3.299999982118606567e-03,1.073108397476414666e+01,4.055984497070312500e+00,2.252540283203123295e+01,1.995405325603931412e-04,0.000000000000000000e+00,2.999998629093169299e-04
1.314409350903029008e+02,5.075896301269531108e+01,2.738741455078125000e+02,2.397118674339540536e-03,0.000000000000000000e+00,3.599999845027923497e-03,1.416638582029779059e+01,5.310488891601565342e+00,2.984772949218751137e+01,2.659921218554905931e-04,0.000000000000000000e+00,4.000000655651095131e-04
1.456073209106006914e+02,5.606945190429687642e+01,3.037218750000000114e+02,2.663110796195031129e-03,0.000000000000000000e+00,3.999999910593033010e-03,1.045475611782299552e+01,3.881475830078123579e+00,2.216901855468751137e+01,1.994476708063667829e-04,0.000000000000000000e+00,3.000002354383466893e-04
1.560620770284236869e+02,5.995092773437500000e+01,3.258908935546875227e+02,2.862558467001397912e-03,0.000000000000000000e+00,4.300000146031379700e-03,1.012078354112014722e+01,3.698065185546873579e+00,2.168375244140622726e+01,1.994078993651665112e-04,0.000000000000000000e+00,2.999998629093173635e-04
1.661828605695438341e+02,6.364899291992187358e+01,3.475746459960937500e+02,3.061966366366564423e-03,0.000000000000000000e+00,4.600000008940697063e-03,9.760522826441587085e+00,3.503509521484382105e+00,2.109307861328125000e+01,1.993683294403605227e-04,0.000000000000000000e+00,2.999998629093164962e-04
1.759433833959854212e+02,6.715250244140625568e+01,3.686677246093750000e+02,3.261334695806924946e-03,0.000000000000000000e+00,4.899999871850013559e-03,7.096975541037750190e+00,2.516223144531238631e+00,1.530407714843750000e+01,1.494999813345301160e-04,0.000000000000000000e+00,2.250000834465026855e-04
1.830403589370231714e+02,6.966872558593749432e+01,3.839718017578125000e+02,3.410834677141455062e-03,0.000000000000000000e+00,5.124999955296516245e-03,8.570788083635733301e+00,2.990008544921877842e+00,1.835982666015627274e+01,1.848387464466277018e-04,0.000000000000000000e+00,2.782318741083146876e-04
1.916111470206589047e+02,7.265873413085937216e+01,4.023316284179687727e+02,3.595673423588082764e-03,0.000000000000000000e+00,5.403231829404830933e-03,9.509107835973850342e+00,3.241387939453133527e+00,2.067608642578125000e+01,2.125608887169130878e-04,0.000000000000000000e+00,3.200247883796691895e-04
2.011202548566327550e+02,7.590012207031250568e+01,4.230077148437500227e+02,3.808234312304995851e-03,0.000000000000000000e+00,5.723256617784500122e-03,7.781862013174048798e+00,2.579632568359372158e+00,1.708422851562500000e+01,1.856109230029623705e-04,0.000000000000000000e+00,2.795051783323291433e-04
2.089021168698068038e+02,7.847975463867187784e+01,4.400919433593750227e+02,3.993845235307958222e-03,0.000000000000000000e+00,6.002761796116829265e-03,7.915753673786213085e+00,2.722430419921877842e+00,1.818579101562500000e+01,1.983056732229610680e-04,0.000000000000000000e+00,2.986792474985117476e-04
2.168178705435930169e+02,8.120218505859375568e+01,4.582777343750000227e+02,4.192150908530919290e-03,0.000000000000000000e+00,6.301441043615341013e-03,7.222440364202014962e+00,2.263507080078113631e+00,1.646437988281252274e+01,2.003400391757054547e-04,0.000000000000000000e+00,3.018036484718324489e-04
2.240403109077950319e+02,8.346569213867186932e+01,4.747421142578125455e+02,4.392490947706624745e-03,0.000000000000000000e+00,6.603244692087173462e-03,7.250834012698788911e+00,2.306304931640625000e+00,1.687915039062494316e+01,1.974798057595662445e-04,0.000000000000000000e+00,2.975538372993469238e-04
2.312911449204938208e+02,8.577199707031249432e+01,4.916212646484374886e+02,4.589970753466190989e-03,0.000000000000000000e+00,6.900798529386520386e-03,6.563601969163585181e+00,2.147247314453125000e+00,1.646154785156255684e+01,1.999570911997081146e-04,0.000000000000000000e+00,3.013461828231811523e-04
2.378547468896574060e+02,8.791924438476561932e+01,5.080828125000000455e+02,4.789927844665899104e-03,0.000000000000000000e+00,7.202144712209701538e-03,5.774496780572405896e+00,1.904669189453130684e+00,1.611528320312504547e+01,2.065555092732604750e-04,0.000000000000000000e+00,3.113538026809688913e-04
2.436292436702298119e+02,8.982391357421875000e+01,5.241980957031250909e+02,4.996483353939159579e-03,0.000000000000000000e+00,7.513498514890670429e-03,4.871343962431836871e+00,1.505700683593744316e+00,1.463491210937490905e+01,1.964859627695270117e-04,0.000000000000000000e+00,2.962350845336914062e-04
2.485005876326616487e+02,9.132961425781249432e+01,5.388330078125000000e+02,5.192969316708686590e-03,0.000000000000000000e+00,7.809733599424361836e-03,1.953551831626072044e+00,3.402770996093806843e-01,1.191049804687509095e+01,1.948196384310750887e-04,0.000000000000000000e+00,2.937801182270050049e-04
2.504541394642877208e+02,9.166989135742187500e+01,5.507435058593750909e+02,5.387788955139761679e-03,0.000000000000000000e+00,8.103513717651366841e-03,-1.820852461306117220e+00,-1.144427490234377842e+00,8.655615234374863576e+00,1.968380855800070175e-04,0.000000000000000000e+00,2.968825399875651277e-04
2.486332870029816036e+02,9.052546386718749716e+01,5.593991210937499545e+02,5.584627040719768697e-03,0.000000000000000000e+00,8.400396257638931968e-03,-2.546902780007300748e+01,-1.400940551757811647e+01,-1.881169433593743179e+01,2.008287201346421399e-04,0.000000000000000000e+00,3.029614686965928505e-04
2.231642592029085961e+02,7.651605834960938068e+01,5.405874267578125227e+02,5.785455760854410837e-03,0.000000000000000000e+00,8.703357726335524819e-03,-1.487782735154581815e+01,-9.609155273437508527e+00,-7.746655273437568212e+00,1.974500851262403142e-04,0.000000000000000000e+00,2.979233860969550396e-04
2.082864318513627779e+02,6.690690307617187216e+01,5.328407714843749545e+02,5.982905845980651151e-03,0.000000000000000000e+00,9.001281112432479858e-03,-1.752635992690136391e+01,-1.171231689453124858e+01,-1.154008789062493179e+01,2.001611990402199850e-04,0.000000000000000000e+00,3.020748496055606497e-04
1.907600719244614140e+02,5.519458618164062358e+01,5.213006835937500227e+02,6.183067045020871136e-03,0.000000000000000000e+00,9.303355962038040508e-03,-1.688017271191228019e+01,-1.120032348632812358e+01,-1.184162597656251137e+01,1.989373743925288568e-04,0.000000000000000000e+00,3.002867102622989309e-04
1.738798992125491338e+02,4.399426269531250000e+01,5.094590576171875114e+02,6.382004419413399993e-03,0.000000000000000000e+00,9.603642672300339439e-03,-1.854021628157045143e+01,-1.229881896972656108e+01,-1.395246582031251137e+01,1.988970660138826910e-04,0.000000000000000000e+00,3.002874553203575825e-04
1.553396829309786824e+02,3.169544372558593892e+01,4.955065917968750000e+02,6.580901485427282684e-03,0.000000000000000000e+00,9.903930127620697021e-03,-1.629837352202537204e+01,-1.061815490722656463e+01,-1.110205078125000000e+01,1.988582538614818568e-04,0.000000000000000000e+00,3.002874553203575825e-04
1.390413094089533104e+02,2.107728881835937429e+01,4.844045410156250000e+02,6.779759739288764540e-03,0.000000000000000000e+00,1.020421758294105460e-02,-1.380529563846445740e+01,-8.993009185791015270e+00,-8.456542968750000000e+00,1.970437513069247040e-04,0.000000000000000000e+00,2.976059913635253906e-04
1.252360137704888530e+02,1.208427963256835902e+01,4.759479980468750000e+02,6.976803490595689244e-03,0.000000000000000000e+00,1.050182357430457999e-02,-1.508872431234981093e+01,-9.512927818298340554e+00,-8.784033203124977263e+00,2.030773765796523023e-04,0.000000000000000000e+00,3.067798912525180471e-04
1.101472894581390420e+02,2.571351814270019354e+00,4.671639648437500227e+02,7.179880867175341547e-03,0.000000000000000000e+00,1.080860346555709804e-02,-1.489284254908885430e+01,-8.943261146545410156e+00,-9.486621093750045475e+00,1.953844452674720344e-04,0.000000000000000000e+00,2.952180802822113037e-04
9.525444690905018774e+01,-6.371909332275390803e+00,4.576773437499999773e+02,7.375265312442813581e-03,0.000000000000000000e+00,1.110382154583930935e-02,-1.241962539452849512e+01,-7.155054473876952592e+00,-7.594677734374954525e+00,1.987136763230935507e-04,0.000000000000000000e+00,3.003083169460293161e-04
8.283482151452169262e+01,-1.352696380615234339e+01,4.500826660156250227e+02,7.573978988765907132e-03,0.000000000000000000e+00,1.140412986278533866e-02,-1.321976254535287865e+01,-6.737666320800782316e+00,-8.334179687500068212e+00,2.020416547248767708e-04,0.000000000000000000e+00,3.053985536098490633e-04
6.961505896916881397e+01,-2.026463012695312571e+01,4.417484863281249545e+02,7.776020643490783903e-03,0.000000000000000000e+00,1.170952841639518772e-02,-1.309257555914926030e+01,-6.326333618164060368e+00,-7.751879882812431788e+00,2.020008421403365548e-04,0.000000000000000000e+00,3.053978085517886770e-04
5.652248341001955367e+01,-2.659096374511718608e+01,4.339966064453125227e+02,7.978021485631120457e-03,0.000000000000000000e+00,1.201492622494697640e-02,-9.725294860872040204e+00,-4.393087768554689632e+00,-7.397143554687545475e+00,1.918631971408544384e-04,0.000000000000000000e+00,2.901278436183915566e-04
4.679718854914751347e+01,-3.098405151367187571e+01,4.265994628906249773e+02,8.169884682771974896e-03,0.000000000000000000e+00,1.230505406856536796e-02,-7.696113757946626777e+00,-3.505511474609374289e+00,-6.118749999999977263e+00,2.019213049691322842e-04,0.000000000000000000e+00,3.053978085517886770e-04
3.910107479120088669e+01,-3.448956298828125000e+01,4.204807128906250000e+02,8.371805987741107180e-03,0.000000000000000000e+00,1.261045187711715664e-02,-6.508166911869778914e+00,-2.686926269531248579e+00,-5.135961914062477263e+00,1.917869277991441496e-04,0.000000000000000000e+00,2.901285886764536776e-04
3.259290787933110778e+01,-3.717648925781249858e+01,4.153447509765625227e+02,8.563592915540251330e-03,0.000000000000000000e+00,1.290058046579361031e-02,-6.197614358368596754e+00,-2.390802001953126421e+00,-5.096594238281284106e+00,2.018418305573671523e-04,0.000000000000000000e+00,3.053978085517869423e-04
2.639529352096251102e+01,-3.956729125976562500e+01,4.102481567382812386e+02,8.765434746097618482e-03,0.000000000000000000e+00,1.320597827434539726e-02,-4.958681681843192024e+00,-1.628479003906250000e+00,-5.157324218750034106e+00,1.986480965851713382e-04,0.000000000000000000e+00,3.006264567375193514e-04
2.143661183911931900e+01,-4.119577026367187500e+01,4.050908325195312045e+02,8.964082842682789820e-03,0.000000000000000000e+00,1.350660473108291661e-02,-4.064577846459986432e+00,-7.761627197265639211e-01,-6.162829589843681788e+00,1.957714965326786544e-04,0.000000000000000000e+00,2.963319420814514160e-04
1.737203399265933257e+01,-4.197193298339843892e+01,3.989280029296875227e+02,9.159854339215468474e-03,0.000000000000000000e+00,1.380293667316436802e-02,-4.068744795039485496e+00,2.723559570312502842e+00,-2.104165039062502274e+01,1.973319444330962069e-04,0.000000000000000000e+00,2.987518906593326223e-04
1.330328919761984707e+01,-3.924837341308593608e+01,3.778863525390625000e+02,9.357186283648564681e-03,0.000000000000000000e+00,1.410168856382370065e-02,-2.716114546497099269e+00,8.990905761718721578e-01,-1.151055908203125000e+01,2.044328785751701322e-04,0.000000000000000000e+00,3.095641732215881348e-04
1.058717465112274780e+01,-3.834928283691406392e+01,3.663757934570312500e+02,9.561619162223734814e-03,0.000000000000000000e+00,1.441125273704528878e-02,-2.321672957769878920e+00,7.498168945311078915e-03,-7.443017578125022737e+00,2.011978162469556242e-04,0.000000000000000000e+00,3.047272562980637978e-04
8.265501693352868884e+00,-3.834178466796875284e+01,3.589327758789062273e+02,9.762816978470690438e-03,0.000000000000000000e+00,1.471597999334335258e-02,-2.254954868698868076e+00,-2.106628417968750000e-01,-6.772277832031250000e+00,1.982841104439473506e-04,0.000000000000000000e+00,3.003746271133429790e-04
6.010546824654000808e+00,-3.855244750976562784e+01,3.521604980468749773e+02,9.961101088914637788e-03,0.000000000000000000e+00,1.501635462045669556e-02,-2.288368986234873947e+00,-7.207946777343465783e-02,-7.154528808593681788e+00,2.068635059286685896e-04,0.000000000000000000e+00,3.134340047836296772e-04
3.722177838419126861e+00,-3.862452697753906250e+01,3.450059692382812955e+02,1.016796459484330638e-02,0.000000000000000000e+00,1.532978862524032523e-02,-1.671198289994574537e+00,-9.048156738280965783e-02,-5.814184570312590949e+00,1.809697337243863779e-04,0.000000000000000000e+00,2.742558717727661133e-04
2.050979548424552323e+00,-3.871500854492187216e+01,3.391917846679687045e+02,1.034893432856769276e-02,0.000000000000000000e+00,1.560404449701309135e-02,-1.535362059491263587e+00,-2.260528564453139211e-01,-5.473205566406193157e+00,2.229367224669473457e-04,0.000000000000000000e+00,3.379210829734802246e-04
5.156174889332886258e-01,-3.894106140136718608e+01,3.337185791015625114e+02,1.057187105103464010e-02,0.000000000000000000e+00,1.594196557998657157e-02,-1.150064370856646701e+00,-2.173187255859403422e-01,-4.290808105468784106e+00,1.962390613720575716e-04,0.000000000000000000e+00,2.975180745124830772e-04
-6.344468819233581858e-01,-3.915838012695312642e+01,3.294277709960937273e+02,1.076811011240669767e-02,0.000000000000000000e+00,1.623948365449905465e-02,-1.180823958056563372e+00,-2.658050537109346578e-01,-3.599511718749965894e+00,1.798522898247018748e-04,0.000000000000000000e+00,2.727240324020378803e-04
-1.815270839979921558e+00,-3.942418518066406108e+01,3.258282592773437614e+02,1.094796240223139955e-02,0.000000000000000000e+00,1.651220768690109253e-02,-1.281697248894791752e+00,-2.367675781250042633e-01,-3.716381835937511369e+00,1.961660154734031630e-04,0.000000000000000000e+00,2.975180745124830772e-04
-3.096968088874713310e+00,-3.966095275878906534e+01,3.221118774414062500e+02,1.114412841770480271e-02,0.000000000000000000e+00,1.680972576141357561e-02,-1.119240020746071096e+00,-1.442077636718721578e-01,-3.572546386718727263e+00,1.961275419148558047e-04,0.000000000000000000e+00,2.975165843963623047e-04
-4.216208109620784406e+00,-3.980516052246093750e+01,3.185393310546875227e+02,1.134025595961965852e-02,0.000000000000000000e+00,1.710724234580993791e-02,-7.767706350235066282e-01,-1.031158447265596578e-01,-3.813415527343750000e+00,1.960883469324242734e-04,0.000000000000000000e+00,2.975180745124796078e-04
-4.992978744644291034e+00,-3.990827636718749716e+01,3.147259155273437727e+02,1.153634430655208279e-02,0.000000000000000000e+00,1.740476042032241752e-02,-5.491675419108705825e-01,-2.886047363281818434e-02,-3.458068847656250000e+00,1.960506401987409386e-04,0.000000000000000000e+00,2.975180745124830772e-04
-5.542146286555161616e+00,-3.993713684082031534e+01,3.112678466796875227e+02,1.173239494675082373e-02,0.000000000000000000e+00,1.770227849483490060e-02,-6.561232545909794212e-01,6.243286132812642109e-02,-4.060327148437522737e+00,2.450088940954015665e-04,0.000000000000000000e+00,3.718972206115701840e-04
-6.198269541146141037e+00,-3.987470397949218892e+01,3.072075195312500000e+02,1.197740384084622529e-02,0.000000000000000000e+00,1.807417571544647078e-02,-4.833341306153622341e-01,3.909301757815342171e-03,-2.873217773437488631e+00,1.959641977309547339e-04,0.000000000000000000e+00,2.975165843963623047e-04
-6.681603671761503271e+00,-3.987079467773437358e+01,3.043343017578125114e+02,1.217336803857718003e-02,0.000000000000000000e+00,1.837169229984283308e-02,-4.392289320413862441e-01,4.889526367187357891e-02,-2.979260253906261369e+00,1.959250673892586753e-04,0.000000000000000000e+00,2.975180745124830772e-04
-7.120832603802889516e+00,-3.982189941406250000e+01,3.013550415039062500e+02,1.236929310596643870e-02,0.000000000000000000e+00,1.866921037435531616e-02,-3.759572636872139384e-01,7.888183593750142109e-02,-3.202185058593727263e+00,1.958866882765340073e-04,0.000000000000000000e+00,2.975180745124830772e-04
-7.496789867490103454e+00,-3.974301757812499858e+01,2.981528564453125227e+02,1.256517979424297271e-02,0.000000000000000000e+00,1.896672844886779924e-02,-2.128376526933903889e-01,1.396179199218750000e-01,-3.512756347656250000e+00,1.958490598072768624e-04,0.000000000000000000e+00,2.975180745124796078e-04
-7.709627520183493843e+00,-3.960339965820312358e+01,2.946401000976562727e+02,1.276102885405024957e-02,0.000000000000000000e+00,1.926424652338027885e-02,-8.277364943846698964e-02,1.887664794921875000e-01,-3.641809082031272737e+00,1.958107104638295154e-04,0.000000000000000000e+00,2.975165843963623047e-04
-7.792401169621960833e+00,-3.941463317871093608e+01,2.909982910156250000e+02,1.295683956451407909e-02,0.000000000000000000e+00,1.956176310777664115e-02,5.227577945346961741e-02,2.653472900390596578e-01,-3.915551757812522737e+00,2.126287730801253856e-04,0.000000000000000000e+00,3.231391310691833496e-04
