Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.785575948175775451e+01,7.917710113525390447e+00,6.810415649414062500e+01,2.999551512614302717e-04,0.000000000000000000e+00,8.999999612569808743e-04
1.785575948175775451e+01,7.917710113525390447e+00,6.810415649414062500e+01,2.999551512614302717e-04,0.000000000000000000e+00,8.999999612569808743e-04,1.578544273730392788e+01,6.947191619873046342e+00,6.046333007812501137e+01,2.665512994685605348e-04,0.000000000000000000e+00,8.000001311302184842e-04
3.364120221906168240e+01,1.486490173339843679e+01,1.285674865722656364e+02,5.665064507299908065e-04,0.000000000000000000e+00,1.700000092387199358e-03,1.567092025321684901e+01,6.842414855957031250e+00,6.034895629882811363e+01,2.664802688062071481e-04,0.000000000000000000e+00,7.999999448657037129e-04
4.931212247227853140e+01,2.170731658935546804e+01,1.889164428710937500e+02,8.329867195361979545e-04,0.000000000000000000e+00,2.500000037252903071e-03,1.546619653199957156e+01,6.669908142089845171e+00,6.008641357421873863e+01,2.664092759903087353e-04,0.000000000000000000e+00,7.999999448657034960e-04
6.477831900427810297e+01,2.837722473144531321e+01,2.490028564453124886e+02,1.099395995526506690e-03,0.000000000000000000e+00,3.299999982118606567e-03,1.334448660737147918e+01,5.662240600585935368e+00,5.231932373046873863e+01,2.330499215526967132e-04,0.000000000000000000e+00,6.999999284744264430e-04
7.812280561164958215e+01,3.403946533203124858e+01,3.013221801757812273e+02,1.332445917079203403e-03,0.000000000000000000e+00,3.999999910593033010e-03,1.679880156384486156e+01,6.955990600585941763e+00,6.676323242187504547e+01,2.995558032151005110e-04,0.000000000000000000e+00,8.999999612569805491e-04
9.492160717549444371e+01,4.099545593261719034e+01,3.680854125976562727e+02,1.632001720294303914e-03,0.000000000000000000e+00,4.899999871850013559e-03,1.292633116986677067e+01,5.095413208007812500e+00,5.279632568359375000e+01,2.464214103658087483e-04,0.000000000000000000e+00,7.405627518892289943e-04
1.078479383453612144e+02,4.609086914062500284e+01,4.208817382812500227e+02,1.878423130660112662e-03,0.000000000000000000e+00,5.640562623739242554e-03,1.286924075231399911e+01,4.844766235351556816e+00,5.333857421874995453e+01,2.617953438855502406e-04,0.000000000000000000e+00,7.869653403758999216e-04
1.207171790976752135e+02,5.093563537597655966e+01,4.742203124999999773e+02,2.140218474545662903e-03,0.000000000000000000e+00,6.427527964115142475e-03,1.141098557845729999e+01,4.024307250976562500e+00,4.833818359375004547e+01,2.587576403097042142e-04,0.000000000000000000e+00,7.780365645885470999e-04
1.321281646761325135e+02,5.495994262695312216e+01,5.225584960937500227e+02,2.398976114855367117e-03,0.000000000000000000e+00,7.205564528703689575e-03,1.120268744410654449e+01,3.890606689453129263e+00,4.678674316406238631e+01,2.744379416181243897e-04,0.000000000000000000e+00,8.254043757915489887e-04
1.433308521202390580e+02,5.885054931640625142e+01,5.693452392578124091e+02,2.673414056473491507e-03,0.000000000000000000e+00,8.030968904495238564e-03,1.004933670651689681e+01,3.571746826171875000e+00,4.125798339843754547e+01,2.615171272333282129e-04,0.000000000000000000e+00,7.867537438869479788e-04
1.533801888267559548e+02,6.242229614257812642e+01,6.106032226562499545e+02,2.934931183706819720e-03,0.000000000000000000e+00,8.817722648382186543e-03,8.986416405409840991e+00,3.720806884765629263e+00,3.507709960937506821e+01,2.606111957641431796e-04,0.000000000000000000e+00,7.842332124710083008e-04
1.623666052321657958e+02,6.614310302734375568e+01,6.456803222656250227e+02,3.195542379470962899e-03,0.000000000000000000e+00,9.601955860853194843e-03,4.131005157633381941e+00,1.711169433593738631e+00,1.836557617187497726e+01,2.685170225707536606e-04,0.000000000000000000e+00,8.082374930381778372e-04
1.664976103897991777e+02,6.785427246093749432e+01,6.640458984375000000e+02,3.464059402041716560e-03,0.000000000000000000e+00,1.041019335389137268e-02,-2.443838490896899884e+01,-1.614658813476562216e+01,-7.247221679687504547e+01,2.628150845007718416e-04,0.000000000000000000e+00,7.912851870059967041e-04
1.420592254808301789e+02,5.170768432617187216e+01,5.915736816406249545e+02,3.726874486542488402e-03,0.000000000000000000e+00,1.120147854089736938e-02,-4.134270601075144214e+00,-6.647885131835934658e+00,-3.709597167968740905e+01,2.670230659926782490e-04,0.000000000000000000e+00,8.041672408580780029e-04
1.379249548797550347e+02,4.505979919433593750e+01,5.544777099609375455e+02,3.993897552535166651e-03,0.000000000000000000e+00,1.200564578175544739e-02,1.249618042377363736e+00,-3.608282470703123579e+00,-4.018210449218759095e+01,2.688584397900518896e-04,0.000000000000000000e+00,8.099116384983062744e-04
1.391745729221323984e+02,4.145151672363281392e+01,5.142956054687499545e+02,4.262755992325218540e-03,0.000000000000000000e+00,1.281555742025375366e-02,5.735111286383187235e+00,-7.515533447265667633e-01,-3.064582519531245453e+01,2.609238645843664842e-04,0.000000000000000000e+00,7.862165570259090769e-04
1.449096842085155856e+02,4.069996337890624716e+01,4.836497802734375000e+02,4.523679856909585024e-03,0.000000000000000000e+00,1.360177397727966274e-02,7.225742393845422384e+00,6.639709472656250000e-01,-2.338781738281250000e+01,2.701449219498367263e-04,0.000000000000000000e+00,8.142203092575076712e-04
1.521354266023610080e+02,4.136393432617187216e+01,4.602619628906250000e+02,4.793824778859421751e-03,0.000000000000000000e+00,1.441599428653717041e-02,5.626151938059109625e+00,3.965789794921903422e-01,-1.896364746093752274e+01,2.700723340275839116e-04,0.000000000000000000e+00,8.142188191413886333e-04
1.577615785404201176e+02,4.176051330566406250e+01,4.412983154296874773e+02,5.063897112887005662e-03,0.000000000000000000e+00,1.523021310567855904e-02,5.522988129781992939e+00,8.246673583984360789e-01,-1.903881835937500000e+01,2.699990441074415909e-04,0.000000000000000000e+00,8.142188191413886333e-04
1.632845666702021106e+02,4.258518066406249858e+01,4.222594970703124773e+02,5.333896156994447253e-03,0.000000000000000000e+00,1.604443192481994768e-02,6.520314011115061703e+00,2.321984863281251421e+00,-2.194724121093747726e+01,2.506482723923196543e-04,0.000000000000000000e+00,7.560610771179185341e-04
1.698048806813171723e+02,4.490716552734375000e+01,4.003122558593750000e+02,5.584544429386766907e-03,0.000000000000000000e+00,1.680049300193786621e-02,7.405864725102702550e+00,3.244586181640627842e+00,-2.478125000000000000e+01,2.653950033889096796e-04,0.000000000000000000e+00,8.007496595382676552e-04
1.772107454064198748e+02,4.815175170898437784e+01,3.755310058593750000e+02,5.849939432775676587e-03,0.000000000000000000e+00,1.760124266147613387e-02,-4.363576430860973687e-01,7.784820556640568157e-01,-2.151756591796873863e+01,2.648899047371254187e-04,0.000000000000000000e+00,7.994383573532125309e-04
1.767743877633337775e+02,4.893023376464843466e+01,3.540134399414062614e+02,6.114829337512802006e-03,0.000000000000000000e+00,1.840068101882934640e-02,-1.489294547593834750e+01,-3.861389160156250000e+00,-2.180133056640630684e+01,2.649282135278978323e-04,0.000000000000000000e+00,7.997646927833564068e-04
1.618814422873954300e+02,4.506884460449218466e+01,3.322121093749999545e+02,6.379757551040699838e-03,0.000000000000000000e+00,1.920044571161270280e-02,-2.615829665641840052e+01,-7.247845458984372158e+00,-2.936433105468745453e+01,2.647884735147163285e-04,0.000000000000000000e+00,7.995545864105217670e-04
