Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.753904702539882976e+01,6.641207918383067010e+01,4.935305328369140909e+01,5.998185879573076328e-04,8.995952041278224964e-04,5.999985150992870331e-04
4.753904702539882976e+01,6.641207918383067010e+01,4.935305328369140909e+01,5.998185879573076328e-04,8.995952041278224964e-04,5.999985150992870331e-04,4.215792267662251902e+01,5.891319767221055770e+01,4.364431610107421022e+01,5.328702166754256068e-04,7.989615236841068717e-04,5.333320237696169940e-04
8.969696970202134878e+01,1.253252768560412278e+02,9.299736938476561932e+01,1.132688804632733240e-03,1.698556727811929368e-03,1.133330538868904027e-03,4.189680466926627389e+01,5.868126077897025539e+01,4.319450683593751705e+01,5.325863242517376965e-04,7.983235079351838018e-04,5.333319306373596625e-04
1.315937743712876227e+02,1.840065376350114832e+02,1.361918762207031364e+02,1.665275128884470936e-03,2.496880235747113170e-03,1.666662469506263690e-03,4.136062054895540996e+01,5.807654975569352018e+01,4.228329467773437500e+01,5.323030128946764587e-04,7.976866958603391101e-04,5.333321169018747591e-04
1.729543949202430326e+02,2.420830873907050034e+02,1.784751708984375114e+02,2.197578141779147395e-03,3.294566931607452280e-03,2.199994586408138449e-03,3.496552557764331937e+01,4.921346736851111814e+01,3.519952392578125000e+01,4.655326544158837343e-04,6.974542488792810288e-04,4.666654393076894065e-04
2.079199204978863520e+02,2.912965547592161215e+02,2.136746948242187614e+02,2.663110796195031129e-03,3.992021180486733309e-03,2.666660025715827855e-03,4.227964698780692743e+01,5.934639648268915835e+01,4.044331054687501137e+01,5.982238996118938168e-04,8.960127647640704976e-04,5.999986082315445814e-04
2.501995674856932794e+02,3.506429512419052799e+02,2.541180053710937727e+02,3.261334695806924946e-03,4.888033945250803806e-03,3.266658633947372437e-03,3.068601375104250906e+01,4.322628810314103021e+01,2.765520019531243179e+01,4.650376337991739099e-04,6.963445205407804012e-04,4.666652530431747437e-04
2.808855812367357885e+02,3.938692393450463101e+02,2.817732055664062045e+02,3.726372329606098856e-03,5.584378465791584208e-03,3.733323886990547180e-03,3.696019400352696493e+01,5.382309089558447113e+01,3.245989990234375000e+01,5.975883590995153399e-04,8.945873950385839490e-04,5.999986082315441477e-04
3.178457752402627534e+02,4.476923302406307812e+02,3.142331054687499545e+02,4.323960688705614196e-03,6.478965860830168157e-03,4.333322495222091328e-03,2.605621991272033711e+01,4.054708273412404651e+01,2.266152343750002274e+01,4.645442206335876831e-04,6.952375794416383592e-04,4.666656255722049368e-04
3.439019951529830905e+02,4.882394129747548277e+02,3.368946289062499773e+02,4.788504909339201879e-03,7.174203440271806516e-03,4.799988120794296265e-03,-1.713420598047309795e+01,2.423871349683429344e+01,-1.675074462890620453e+01,5.306433568199537057e-04,7.939660315103786239e-04,5.333319306373594457e-04
