Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.855520213374062877e+01,1.802038726806640767e+01,6.973599548339844034e+01,8.995952041278224964e-04,0.000000000000000000e+00,8.999999612569808743e-04
4.855520213374062877e+01,1.802038726806640767e+01,6.973599548339844034e+01,8.995952041278224964e-04,0.000000000000000000e+00,8.999999612569808743e-04,4.299904069086556291e+01,1.588870391845703267e+01,6.175951843261718466e+01,7.989615236841068717e-04,0.000000000000000000e+00,8.000001311302184842e-04
9.155424282460619168e+01,3.390909118652344034e+01,1.314955139160156250e+02,1.698556727811929368e-03,0.000000000000000000e+00,1.700000092387199358e-03,4.265917713277373480e+01,1.567125854492186932e+01,6.133284301757811363e+01,7.983235079351838018e-04,0.000000000000000000e+00,7.999999448657037129e-04
1.342134199573799265e+02,4.958034973144530966e+01,1.928283569335937386e+02,2.496880235747113170e-03,0.000000000000000000e+00,2.500000037252903071e-03,4.209905362712422061e+01,1.529556579589844034e+01,6.060286865234377274e+01,7.976866958603391101e-04,0.000000000000000000e+00,7.999999448657034960e-04
1.763124735845041471e+02,6.487591552734375000e+01,2.534312255859375114e+02,3.294566931607452280e-03,0.000000000000000000e+00,3.299999982118606567e-03,3.544607854507611933e+01,1.268172607421874432e+01,5.138060302734373863e+01,6.974542488792810288e-04,0.000000000000000000e+00,6.999999284744264430e-04
2.117585521295802664e+02,7.755764160156249432e+01,3.048118286132812500e+02,3.992021180486733309e-03,0.000000000000000000e+00,3.999999910593033010e-03,3.776969411345504568e+01,1.323637695312500284e+01,5.494709472656251137e+01,8.213759069861832629e-04,0.000000000000000000e+00,8.250001817941667384e-04
2.495282462430353121e+02,9.079401855468749716e+01,3.597589233398437614e+02,4.813397087472916572e-03,0.000000000000000000e+00,4.825000092387199749e-03,3.263739651327568936e+01,1.149385375976562784e+01,5.015330810546873863e+01,8.385129505656908552e-04,0.000000000000000000e+00,8.429121226072311401e-04
2.821656427563110014e+02,1.022878723144531250e+02,4.099122314453125000e+02,5.651910038038607427e-03,0.000000000000000000e+00,5.667912214994430889e-03,2.382162002783223897e+01,8.081317138671877842e+00,4.010117187499997726e+01,7.827555325222446125e-04,0.000000000000000000e+00,7.875002920627593994e-04
3.059872627841432404e+02,1.103691894531250028e+02,4.500134033203124773e+02,6.434665570560852040e-03,0.000000000000000000e+00,6.455412507057190288e-03,-2.475342204133045243e+01,-1.456514892578125853e+01,-3.998388671874977263e+00,7.790402571899411599e-04,0.000000000000000000e+00,7.843747735023498535e-04
2.812338407428127880e+02,9.580404052734374432e+01,4.460150146484375000e+02,7.213705827750793199e-03,0.000000000000000000e+00,7.239787280559540142e-03,-5.406055362655055774e+01,-3.611071777343749289e+01,-3.599383544921875000e+01,7.644834421058023174e-04,0.000000000000000000e+00,7.703125476837147795e-04
2.271732871162622303e+02,5.969332275390625142e+01,4.100211791992187500e+02,7.978189269856595517e-03,0.000000000000000000e+00,8.010099828243254921e-03,-6.288762308906862586e+01,-4.135075683593750284e+01,-3.732198486328127274e+01,8.695090890601039901e-04,0.000000000000000000e+00,8.768551051616668701e-04
1.642856640271936044e+02,1.834256591796874858e+01,3.726991943359374773e+02,8.847698358916699507e-03,0.000000000000000000e+00,8.886954933404921791e-03,-4.417389614154072319e+01,-2.580804138183593466e+01,-2.293825683593752274e+01,7.258536754507684957e-04,0.000000000000000000e+00,7.325701415538798250e-04
1.201117678856528812e+02,-7.465475463867187855e+00,3.497609374999999545e+02,9.573552034367468003e-03,0.000000000000000000e+00,9.619525074958801616e-03,-2.888836042606138221e+01,-1.529862823486328161e+01,-9.920898437499943157e+00,8.052681534034111105e-04,0.000000000000000000e+00,8.133418858051293110e-04
9.122340745959149899e+01,-2.276410369873046946e+01,3.398400390625000114e+02,1.037882018777087911e-02,0.000000000000000000e+00,1.043286696076393093e-02,-1.902467063993640295e+01,-9.666908264160152697e+00,-4.639160156250056843e+00,7.609058334881214913e-04,0.000000000000000000e+00,7.691368460655215872e-04
7.219873681965509604e+01,-3.243101196289062216e+01,3.352008789062499545e+02,1.113972602125900060e-02,0.000000000000000000e+00,1.120200380682945251e-02,-1.315695372733600266e+01,-7.379336547851565342e+00,2.378417968750454747e-01,8.116856484590376924e-04,0.000000000000000000e+00,8.211113512516018259e-04
5.904178309231909338e+01,-3.981034851074218750e+01,3.354387207031250000e+02,1.195141166971803830e-02,0.000000000000000000e+00,1.202311515808105434e-02,-9.943708177021250094e+00,-5.444027709960934658e+00,1.202172851562522737e+00,7.963540343898286439e-04,0.000000000000000000e+00,8.062496781349182129e-04
4.909807491529784329e+01,-4.525437622070312216e+01,3.366408935546875227e+02,1.274776570410786694e-02,0.000000000000000000e+00,1.282936483621597255e-02,-9.564613700007676300e+00,-4.051519775390630684e+00,-7.566528320312500000e-01,7.772222872653705011e-04,0.000000000000000000e+00,7.874995470047007479e-04
