Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.039424467977857702e+01,2.867736296563251130e+01,2.048935890197753906e+00,2.666304395466368403e-04,3.999200403183193276e-04,-5.546503800606174891e-37
2.039424467977857702e+01,2.867736296563251130e+01,2.048935890197753906e+00,2.666304395466368403e-04,3.999200403183193276e-04,-5.546503800606174891e-37,1.528697088866396214e+01,2.149658921440590120e+01,1.533119678497314453e+00,1.999261918537624332e-04,2.998350955465478107e-04,-4.148821358942578724e-37
3.568121556844253917e+01,5.017395218003841251e+01,3.582055568695068359e+00,4.665566314003992735e-04,6.997551358648671383e-04,-9.695325159548753614e-37,1.018831838936550582e+01,1.432636768440825392e+01,1.020785808563232422e+00,1.332619565569083593e-04,1.998400682629553581e-04,-2.762273253723324589e-37
4.586953395780804499e+01,6.450031986444666643e+01,4.602841377258300781e+00,5.998185879573076328e-04,8.995952041278224964e-04,-1.245759841327207820e-36,2.036944561796146047e+01,2.864149352061672005e+01,2.038470840454102095e+00,2.664705556450082911e-04,3.995605542795829281e-04,-5.515902491370777920e-37
6.623897957576950546e+01,9.314181338506338648e+01,6.641312217712402877e+00,8.662891436023159239e-04,1.299155758407405424e-03,-1.797350090464285612e-36,1.018112619979054045e+01,1.431512669922986447e+01,1.017686843872069424e+00,1.332086550928203786e-04,1.997203318511342647e-04,-2.753635694830779613e-37
7.642010577556004591e+01,1.074569400842932509e+02,7.658999061584472301e+00,9.994977986951363025e-04,1.498876090258539689e-03,-2.072713659947363574e-36,1.526719162337168711e+01,2.146567044284435610e+01,1.524597358703614347e+00,1.997798105450208309e-04,2.995057737740641768e-04,-4.125069686283902842e-37
9.168729739893173303e+01,1.289226105271376071e+02,9.183596420288086648e+00,1.199277609240157133e-03,1.798381864032603866e-03,-2.485220628575753858e-36,2.034750679649391714e+01,2.860770466874251383e+01,2.029166221618650567e+00,2.663108865969469712e-04,3.992016675598575055e-04,-5.490035014976403578e-37
1.120348041954256502e+02,1.575303151958801209e+02,1.121276264190673722e+01,1.465588495837104105e-03,2.197583531592461371e-03,-3.034224130073394216e-36,1.524441819198759163e+01,2.144386089719631627e+01,1.518371772766114347e+00,1.996866330473668315e-04,2.992967041546517985e-04,-4.109104659248685721e-37
1.272792223874132418e+02,1.789741760930764372e+02,1.273113441467285156e+01,1.665275128884470936e-03,2.496880235747113170e-03,-3.445134595998262788e-36,1.014812166644732372e+01,1.428790124708248754e+01,1.009706497192382812e+00,1.331022728319778900e-04,1.994813818423663704e-04,-2.733351529616885309e-37
1.374273440538605655e+02,1.932620773401589247e+02,1.374084091186523438e+01,1.798377401716448826e-03,2.696361617589479540e-03,-3.718469748959951319e-36,1.519607936763341627e+01,2.141748617087938555e+01,1.510910415649414418e+00,1.996201972386880182e-04,2.991472953544262875e-04,-4.093053536435820483e-37
1.526234234214939818e+02,2.146795635110383103e+02,1.525175132751464879e+01,1.997997598955136844e-03,2.995508912943905828e-03,-4.127775102603533367e-36,1.517365424145111774e+01,2.140096809852366277e+01,1.507456970214844816e+00,1.995805428240105504e-04,2.990580186635464523e-04,-4.086352415075548743e-37
1.677970776629450995e+02,2.360805316095619730e+02,1.675920829772949361e+01,2.197578141779147395e-03,3.294566931607452280e-03,-4.536410344111088241e-36,1.513181742500634641e+01,2.137361830185486156e+01,1.501736450195309658e+00,1.995405325603931412e-04,2.989684241066288724e-04,-4.074433889589793110e-37
1.829288950879514459e+02,2.574541499114168346e+02,1.826094474792480327e+01,2.397118674339540536e-03,3.593535355714081152e-03,-4.943853733070067552e-36,2.009327049445747093e+01,2.837327662563001240e+01,2.018445587158204546e+00,2.659921218554905931e-04,3.984858247726521564e-04,-5.539827073049557756e-37
2.030221655824089169e+02,2.858274265370468470e+02,2.027939033508300781e+01,2.663110796195031129e-03,3.992021180486733309e-03,-5.497836440375023328e-36,1.495352265312749296e+01,2.106353205005746076e+01,1.498960113525392046e+00,1.994476708063667829e-04,2.987603820756752626e-04,-4.114896035225157060e-37
2.179756882355364098e+02,3.068909585871043078e+02,2.177835044860839986e+01,2.862558467001397912e-03,4.290781562562408571e-03,-5.909326043897539034e-36,1.479822342322538020e+01,2.075329792948355134e+01,1.481314849853514914e+00,1.994078993651665112e-04,2.986707801447240074e-04,-4.078787466079531545e-37
2.327739116587617900e+02,3.276442565165878591e+02,2.325966529846191477e+01,3.061966366366564423e-03,4.589452342707132579e-03,-6.317204790505492188e-36,1.461898305806218445e+01,2.041816746246291814e+01,1.432265090942383523e+00,1.993683294403605227e-04,2.985816025436712276e-04,-3.893870954846909039e-37
2.473928947168239745e+02,3.480624239790507772e+02,2.469193038940429830e+01,3.261334695806924946e-03,4.888033945250803806e-03,-6.706591885990183092e-36,1.433587985773513651e+01,1.990102425358253413e+01,1.268462371826171164e+00,1.993282183901552707e-04,2.984928487825156546e-04,-3.163244966569457910e-37
2.617287745745591110e+02,3.679634482326333114e+02,2.596039276123046946e+01,3.460662914197080216e-03,5.186526794033319461e-03,-7.022916382647128883e-36,9.361861425566303296e+00,1.287485532628392093e+01,7.711868286132812500e-01,1.328635328911630456e-04,1.989456216230922614e-04,-1.784449786127417357e-37
