Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.205644144352075386e+01,7.050964795686542175e+01,2.781379394531249716e+01,8.995952041278224964e-04,8.995952041278224964e-04,3.000001423060894121e-04
6.205644144352075386e+01,7.050964795686542175e+01,2.781379394531249716e+01,8.995952041278224964e-04,8.995952041278224964e-04,3.000001423060894121e-04,5.506691532265267597e+01,6.257311798070182363e+01,2.457484741210937784e+01,7.989615236841068717e-04,7.989615236841068717e-04,2.666668035089969527e-04
1.171233567661734298e+02,1.330827659375672454e+02,5.238864135742187500e+01,1.698556727811929368e-03,1.698556727811929368e-03,5.666669458150863647e-04,5.479579900193382969e+01,6.240616586291000090e+01,2.429952392578124432e+01,7.983235079351838018e-04,7.983235079351838018e-04,2.666668035089970069e-04
1.719191557681072595e+02,1.954889318004772463e+02,7.668816528320311932e+01,2.496880235747113170e-03,2.496880235747113170e-03,8.333337493240833716e-04,5.418931847835116855e+01,6.195370860264927160e+01,2.365552062988282955e+01,7.976866958603391101e-04,7.976866958603391101e-04,2.666668035089970069e-04
2.261084742464584281e+02,2.574426404031265179e+02,1.003436859130859489e+02,3.294566931607452280e-03,3.294566931607452280e-03,1.100000552833080378e-03,4.582173920588851956e+01,5.272813388565879222e+01,1.909483337402342329e+01,6.974542488792810288e-04,6.974542488792810288e-04,2.333334647119044390e-04
2.719302134523469476e+02,3.101707742887853101e+02,1.194385192871093722e+02,3.992021180486733309e-03,3.992021180486733309e-03,1.333334017544984818e-03,5.483505276086503955e+01,6.372067093208880806e+01,2.125549926757811647e+01,8.960127647640704976e-04,8.960127647640704976e-04,3.000001423060893579e-04
3.267652662132119872e+02,3.738914452208741181e+02,1.406940185546874886e+02,4.888033945250803806e-03,4.888033945250803806e-03,1.633334159851074175e-03,4.013302496313576739e+01,4.680190407018926635e+01,1.497568359375000568e+01,6.963445205407804012e-04,6.963445205407804012e-04,2.333333715796471076e-04
3.668982911763477546e+02,4.206933492910633845e+02,1.556697021484374943e+02,5.584378465791584208e-03,5.584378465791584208e-03,1.866667531430721283e-03,4.742020933586047704e+01,5.761324126946402657e+01,1.767730102539061932e+01,8.945873950385839490e-04,8.945873950385839490e-04,3.000002354383466893e-04
4.143185005122082316e+02,4.783065905605274111e+02,1.733470031738281136e+02,6.478965860830168157e-03,6.478965860830168157e-03,2.166667766869067972e-03,3.116664950695326297e+01,4.251436537295103335e+01,1.063535766601563637e+01,6.952375794416383592e-04,6.952375794416383592e-04,2.333333715796473244e-04
4.454851500191614946e+02,5.208209559334784444e+02,1.839823608398437500e+02,7.174203440271806516e-03,7.174203440271806516e-03,2.400001138448715297e-03,-2.110459931319434190e+01,2.553113850085162539e+01,-2.869317626953125000e+01,7.939660315103786239e-04,7.939660315103786239e-04,2.666668966412543383e-04
4.243805507059671527e+02,5.463520944343300698e+02,1.552891845703125000e+02,7.968169471782185140e-03,7.968169471782185140e-03,2.666668035089969635e-03,-1.517718542798157273e+02,-4.163243036266192121e+01,-1.473775197982787972e+02,8.924591140194518268e-04,8.924591140194518268e-04,3.000000491738320264e-04
2.726086964261514254e+02,5.047196640716681486e+02,7.911664772033692117e+00,8.860628585801636967e-03,8.860628585801636967e-03,2.966668084263801661e-03,-3.107830019560350365e+01,1.540273880031986664e+01,-3.958569660186768147e+01,7.926287256904314404e-04,7.926287256904314404e-04,2.666667103767392417e-04
2.415303962305479217e+02,5.201224028719880152e+02,-3.167403182983398580e+01,9.653257311492068407e-03,9.653257311492068407e-03,3.233334794640540903e-03,-1.131382589507833814e+01,2.524331211221772264e+01,-2.180026779174804830e+01,7.920002256273910718e-04,7.920002256273910718e-04,2.666670829057694349e-04
2.302165703354695836e+02,5.453657149842057379e+02,-5.347429962158203409e+01,1.044525753711945948e-02,1.044525753711945948e-02,3.500001877546310338e-03,-7.637649946874773832e+00,2.410840208548484043e+01,-1.486192169189452272e+01,6.924872152143275728e-04,6.924872152143275728e-04,2.333331853151322278e-04
2.225789203885948098e+02,5.694741170696905783e+02,-6.833622131347655682e+01,1.113774475233378705e-02,1.113774475233378705e-02,3.733335062861442566e-03,-6.403614000577533716e+00,2.918001714664183055e+01,-1.153514404296876705e+01,7.908258478995094931e-04,7.908258478995094931e-04,2.666670829057690012e-04
2.161753063880172760e+02,5.986541342163324089e+02,-7.987136535644532387e+01,1.192857060023329654e-02,1.192857060023329654e-02,4.000002145767211567e-03,-7.217177111690659785e+00,3.335703648761943896e+01,-1.024292297363280113e+01,8.889324395419638536e-04,8.889324395419638536e-04,2.999998629093173635e-04
2.089581292763266163e+02,6.320111707039518478e+02,-9.011428833007812500e+01,1.281750303977526040e-02,1.281750303977526040e-02,4.300002008676528931e-03,-7.299699432015557932e+00,2.504928868141382736e+01,-6.738357543945312500e+00,6.908477141976329672e-04,6.908477141976329672e-04,2.333335578441619873e-04
2.016584298443110583e+02,6.570604593853656752e+02,-9.685264587402343750e+01,1.350835075397289337e-02,1.350835075397289337e-02,4.533335566520690918e-03,-6.910049572694617837e+00,2.937218222641308785e+01,-4.961428833007801131e+00,7.889533357628153443e-04,7.889533357628153443e-04,2.666667103767396754e-04
1.947483802716164405e+02,6.864326416117787630e+02,-1.018140747070312386e+02,1.429730408973570871e-02,1.429730408973570871e-02,4.800002276897430593e-03,-5.757870329755064631e+00,2.700914974967975013e+01,-8.856823730468761369e+00,8.868309535132751914e-04,8.868309535132751914e-04,3.000002354383466893e-04
1.889905099418613759e+02,7.134417913614585132e+02,-1.106708984375000000e+02,1.518413504324898390e-02,1.518413504324898390e-02,5.100002512335777283e-03,-7.276025883068122369e+01,-4.766418348595520342e+02,-7.128729248046880684e+00,7.574003819174907753e-04,7.574003819174907753e-04,2.564266324043273926e-04
1.162302511111801522e+02,2.367999565019064789e+02,-1.177996276855468807e+02,1.594153542516647468e-02,1.594153542516647468e-02,5.356429144740104675e-03,-2.750357929107480004e+00,-1.059949542560772784e+01,6.661175537109386369e+00,7.870382198664205298e-04,7.870382198664205298e-04,2.666670829057690012e-04
1.134798931820726722e+02,2.262004610762987511e+02,-1.111384521484374943e+02,1.672857364503289521e-02,1.672857364503289521e-02,5.623096227645873676e-03,-3.210147051494743664e+00,-1.211295726592211963e+01,7.342141723632806816e+00,7.864192778058061439e-04,7.864192778058061439e-04,2.666667103767396754e-04
1.102697461305779285e+02,2.140875038103766315e+02,-1.037963104248046875e+02,1.751499292283870135e-02,1.751499292283870135e-02,5.889762938022613352e-03,-5.009373017021516716e-01,-6.225333523309473094e+00,-4.357727050781221578e-01,7.858013084766912737e-04,7.858013084766912737e-04,2.666667103767396754e-04
1.097688088288757768e+02,2.078621702870671584e+02,-1.042320831298828097e+02,1.830079423131539262e-02,1.830079423131539262e-02,6.156429648399353027e-03,-3.745513243834182049e-01,-5.503076640780392381e+00,-1.590948486328130684e+00,7.851843095868782374e-04,7.851843095868782374e-04,2.666667103767396754e-04
1.093942575044923586e+02,2.023590936462867660e+02,-1.058230316162109403e+02,1.908597854090227086e-02,1.908597854090227086e-02,6.423096358776092703e-03,-9.300074728013072445e-01,-6.699399009040888586e+00,-9.625762939453039735e-01,7.166490474570311187e-04,7.166490474570311187e-04,2.435736358165742702e-04
