Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.833751150322371615e+01,3.220483540222294749e+01,3.229566955566406250e+01,3.999200403183193276e-04,3.999200403183193276e-04,4.000000189989805222e-04
2.833751150322371615e+01,3.220483540222294749e+01,3.229566955566406250e+01,3.999200403183193276e-04,3.999200403183193276e-04,4.000000189989805222e-04,2.122702695884499491e+01,2.412408141906163905e+01,2.416188049316406250e+01,2.998350955465478107e-04,2.998350955465478107e-04,3.000000026077032523e-04
4.956453846206871106e+01,5.632891682128458655e+01,5.645755004882812500e+01,6.997551358648671383e-04,6.997551358648671383e-04,7.000000216066837744e-04,1.413964926800935729e+01,1.606904407923332911e+01,1.608059997558592613e+01,1.998400682629553581e-04,1.998400682629553581e-04,1.999999396502970999e-04
6.370418773007806834e+01,7.239796090051791566e+01,7.253815002441405113e+01,8.995952041278224964e-04,8.995952041278224964e-04,8.999999612569808743e-04,2.823187931156922303e+01,3.209654348216402298e+01,3.207346191406250568e+01,3.995605542795829281e-04,3.995605542795829281e-04,4.000000655651091879e-04
9.193606704164729138e+01,1.044945043826819386e+02,1.046116119384765568e+02,1.299155758407405424e-03,1.299155758407405424e-03,1.300000026822090062e-03,1.406950491525314817e+01,1.601665567187741601e+01,1.596804504394532387e+01,1.997203318511342647e-04,1.997203318511342647e-04,1.999999396502972083e-04
1.060055719569004395e+02,1.205111600545593546e+02,1.205796569824218807e+02,1.498876090258539689e-03,1.498876090258539689e-03,1.499999966472387270e-03,2.103143622907444410e+01,2.396274455584807583e+01,2.382861328124997158e+01,2.995057737740641768e-04,2.995057737740641768e-04,2.999999560415744781e-04
1.270370081859748836e+02,1.444739046104074305e+02,1.444082702636718523e+02,1.798381864032603866e-03,1.798381864032603866e-03,1.799999922513961749e-03,2.785757728581549486e+01,3.177674074394141712e+01,3.146653442382813637e+01,3.992016675598575055e-04,3.992016675598575055e-04,4.000000655651092963e-04
1.548945854717903785e+02,1.762506453543488476e+02,1.758748046874999886e+02,2.197583531592461371e-03,2.197583531592461371e-03,2.199999988079071045e-03,2.068315684430439205e+01,2.363152976294202290e+01,2.328763427734378411e+01,2.992967041546517985e-04,2.992967041546517985e-04,3.000000491738320264e-04
1.755777423160947706e+02,1.998821751172908705e+02,1.991624389648437727e+02,2.496880235747113170e-03,2.496880235747113170e-03,2.500000037252903071e-03,1.358104965756658089e+01,1.556353812529641800e+01,1.525219726562497158e+01,1.994813818423663704e-04,1.994813818423663704e-04,2.000000327825545397e-04
1.891587919736613514e+02,2.154457132425872885e+02,2.144146362304687443e+02,2.696361617589479540e-03,2.696361617589479540e-03,2.700000070035457611e-03,1.997356445766968136e+01,2.293121899245269901e+01,2.235839843750002842e+01,2.991472953544262875e-04,2.991472953544262875e-04,2.999998629093169299e-04
2.091323564313310328e+02,2.383769322350399875e+02,2.367730346679687727e+02,2.995508912943905828e-03,2.995508912943905828e-03,2.999999932944774541e-03,1.933879623549546523e+01,2.238926189117182730e+01,2.145954589843745453e+01,2.990580186635464523e-04,2.990580186635464523e-04,3.000000491738320264e-04
2.284711526668264980e+02,2.607661941262118148e+02,2.582325805664062273e+02,3.294566931607452280e-03,3.294566931607452280e-03,3.299999982118606567e-03,1.859019980478888101e+01,2.177369244148763983e+01,2.021322021484377274e+01,2.989684241066288724e-04,2.989684241066288724e-04,2.999998629093169299e-04
2.470613524716153790e+02,2.825398865676994546e+02,2.784458007812500000e+02,3.593535355714081152e-03,3.593535355714081152e-03,3.599999845027923497e-03,2.370117172302300901e+01,2.783158967419296914e+01,2.475389404296873863e+01,3.984858247726521564e-04,3.984858247726521564e-04,4.000000655651095131e-04
2.707625241946383881e+02,3.103714762418924238e+02,3.031996948242187386e+02,3.992021180486733309e-03,3.992021180486733309e-03,3.999999910593033010e-03,1.682976537842927200e+01,1.997775796141581850e+01,1.701026611328126137e+01,2.987603820756752626e-04,2.987603820756752626e-04,3.000002354383466893e-04
2.875922895730676601e+02,3.303492342033082423e+02,3.202099609375000000e+02,4.290781562562408571e-03,4.290781562562408571e-03,4.300000146031379700e-03,1.593872188471181062e+01,1.935308043359310659e+01,1.590083007812501137e+01,2.986707801447240074e-04,2.986707801447240074e-04,2.999998629093173635e-04
3.035310114577794707e+02,3.497023146369013489e+02,3.361107910156250114e+02,4.589452342707132579e-03,4.589452342707132579e-03,4.600000008940697063e-03,1.185195852576237030e+01,1.441962766221797665e+01,1.171981201171871589e+01,2.270545087975639476e-04,2.270545087975639476e-04,2.281248569488518452e-04
3.153829699835418410e+02,3.641219422991193255e+02,3.478306030273437273e+02,4.816506851504696526e-03,4.816506851504696526e-03,4.828124865889548908e-03,1.664754615157949047e+01,2.247542605931698745e+01,1.716370849609381821e+01,3.669109583573394728e-04,3.669109583573394728e-04,3.687500953674319876e-04
3.320305161351213314e+02,3.865973683584363130e+02,3.649943115234375455e+02,5.183417809862035999e-03,5.183417809862035999e-03,5.196874961256980896e-03,8.710600433023785172e+00,1.661267183625119515e+01,1.026032714843745453e+01,2.984043344915641646e-04,2.984043344915641646e-04,2.999998629093173635e-04
3.407411165681451166e+02,4.032100401946875081e+02,3.752546386718750000e+02,5.481822144353600164e-03,5.481822144353600164e-03,5.496874824166298260e-03,-1.684635867960196265e+00,8.631773411560743625e+00,1.395092773437511369e+00,2.051017557388613161e-04,2.051017557388613161e-04,2.062503248453136789e-04
3.390564807001849204e+02,4.118418136062482517e+02,3.766497314453125114e+02,5.686923900092461480e-03,5.686923900092461480e-03,5.703125149011611938e-03,-6.103241703858964229e+01,-2.153504007206913684e+01,-5.973339843750000000e+01,2.994739336491056975e-04,2.994739336491056975e-04,3.012269735336303711e-04
2.780240636615952781e+02,3.903067735341791149e+02,3.169163330078125114e+02,5.986397833741567177e-03,5.986397833741567177e-03,6.004352122545242310e-03,-4.125833252598744139e+01,-1.427847233613550770e+01,-3.836313476562503411e+01,2.985017312177665194e-04,2.985017312177665194e-04,3.003388643264773977e-04
2.367657311356078367e+02,3.760283011980436072e+02,2.785531982421874773e+02,6.284899564959333697e-03,6.284899564959333697e-03,6.304690986871719707e-03,-3.445740422372469425e+01,-1.023842761790518807e+01,-2.959221191406246021e+01,3.133306538760710289e-04,3.133306538760710289e-04,3.153555095195765060e-04
