Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.935315322875976740e+00,1.273758729138074131e+01,1.559945144653320348e+01,0.000000000000000000e+00,1.999800121638574792e-04,2.000000094994902611e-04
3.935315322875976740e+00,1.273758729138074131e+01,1.559945144653320348e+01,0.000000000000000000e+00,1.999800121638574792e-04,2.000000094994902611e-04,1.965070343017577770e+00,6.365257932362904825e+00,7.793739318847654474e+00,0.000000000000000000e+00,9.997499944099476950e-05,9.999999310821293700e-05
5.900385665893554510e+00,1.910284522374364613e+01,2.339319076538085795e+01,0.000000000000000000e+00,2.999550116048522487e-04,3.000000026077031981e-04,1.963447189331055220e+00,6.363196495489987115e+00,7.790857696533205257e+00,0.000000000000000000e+00,9.996502871346707886e-05,1.000000163912773241e-04
7.863832855224609730e+00,2.546604171923363324e+01,3.118404846191406321e+01,0.000000000000000000e+00,3.999200403183193276e-04,4.000000189989805222e-04,1.961823272705077059e+00,6.361137110366907876e+00,7.787973022460935368e+00,0.000000000000000000e+00,9.995499016253158245e-05,9.999996982514860414e-05
9.825656127929686789e+00,3.182717882960054112e+01,3.897202148437499858e+01,0.000000000000000000e+00,4.998750304808509100e-04,4.999999888241291263e-04,1.960199737548828480e+00,6.359079782659037505e+00,7.785090637207034092e+00,0.000000000000000000e+00,9.994504669895497122e-05,1.000000163912772699e-04
1.178585586547851527e+01,3.818625861225957863e+01,4.675711212158203267e+01,0.000000000000000000e+00,5.998200771798058812e-04,6.000000052154063962e-04,1.958577728271484020e+00,6.357021455840850876e+00,7.782209777832029829e+00,0.000000000000000000e+00,9.993505868506125708e-05,1.000000163912773783e-04
1.374443359374999929e+01,4.454328006810042950e+01,5.453932189941406250e+01,0.000000000000000000e+00,6.997551358648671383e-04,7.000000216066837744e-04,1.956954956054687500e+00,6.354962131097678935e+00,7.779330444335940342e+00,0.000000000000000000e+00,9.992507266705201192e-05,1.000000163912772699e-04
1.570138854980468679e+01,5.089824219919810844e+01,6.231865234375000284e+01,0.000000000000000000e+00,7.996802085319191502e-04,8.000000379979610443e-04,1.955334472656250711e+00,6.352901803102405154e+00,7.776452636718744316e+00,0.000000000000000000e+00,9.991499559590334614e-05,9.999992325901983000e-05
1.765672302246093750e+01,5.725114400230051359e+01,7.009510498046874716e+01,0.000000000000000000e+00,8.995952041278224964e-04,8.999999612569808743e-04,1.953713989257813921e+00,6.350852706484367616e+00,7.773574829101576711e+00,0.000000000000000000e+00,9.990510662625400919e-05,1.000000163912773783e-04
1.961043701171875142e+01,6.360199670878488121e+01,7.786867980957032387e+01,0.000000000000000000e+00,9.995003107540765055e-04,9.999999776482582526e-04,1.952091979980465908e+00,6.348790390408012740e+00,7.770700073242181816e+00,0.000000000000000000e+00,9.989512659297180089e-05,1.000000163912772699e-04
