Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.151362421637328382e+01,2.995900639949474353e+01,3.192527618408202983e+01,2.666304395466368403e-04,3.999200403183193276e-04,4.000000189989805222e-04
2.151362421637328382e+01,2.995900639949474353e+01,3.192527618408202983e+01,2.666304395466368403e-04,3.999200403183193276e-04,4.000000189989805222e-04,1.611295066495880590e+01,2.244274926936130399e+01,2.389337615966797301e+01,1.999261918537624332e-04,2.998350955465478107e-04,3.000000026077032523e-04
3.762657488133208972e+01,5.240175566885604752e+01,5.581865234375000284e+01,4.665566314003992735e-04,6.997551358648671383e-04,7.000000216066837744e-04,1.073189660818273694e+01,1.494957750724783097e+01,1.590600891113281534e+01,1.332619565569083593e-04,1.998400682629553581e-04,1.999999396502970999e-04
4.835847148951482666e+01,6.735133317610387849e+01,7.172466125488281818e+01,5.998185879573076328e-04,8.995952041278224964e-04,8.999999612569808743e-04,2.143627261950324225e+01,2.986800922213025444e+01,3.175261840820311932e+01,2.664705556450082911e-04,3.995605542795829281e-04,4.000000655651091879e-04
6.979474410901806891e+01,9.721934239823413293e+01,1.034772796630859375e+02,8.662891436023159239e-04,1.299155758407405424e-03,1.300000026822090062e-03,1.069263898167336890e+01,1.491100354527766569e+01,1.582956848144530682e+01,1.332086550928203786e-04,1.997203318511342647e-04,1.999999396502972083e-04
8.048738309069143781e+01,1.121303459435117986e+02,1.193068481445312443e+02,9.994977986951363025e-04,1.498876090258539689e-03,1.499999966472387270e-03,1.598856394247349044e+01,2.232447028632293495e+01,2.365982055664062500e+01,1.997798105450208309e-04,2.995057737740641768e-04,2.999999560415744781e-04
9.647594703316492826e+01,1.344548162298347336e+02,1.429666687011718693e+02,1.199277609240157133e-03,1.798381864032603866e-03,1.799999922513961749e-03,2.119298733691977077e+01,2.963632443715874842e+01,3.131152954101563068e+01,2.663108865969469712e-04,3.992016675598575055e-04,4.000000655651092963e-04
1.176689343700846990e+02,1.640911406669934820e+02,1.742781982421875000e+02,1.465588495837104105e-03,2.197583531592461371e-03,2.199999988079071045e-03,1.577683509028518927e+01,2.209530825349941097e+01,2.327672119140623863e+01,1.996866330473668315e-04,2.992967041546517985e-04,3.000000491738320264e-04
1.334457694603698883e+02,1.861864489204928930e+02,1.975549194335937386e+02,1.665275128884470936e-03,2.496880235747113170e-03,2.500000037252903071e-03,1.044477433465772265e+01,1.464590326028266531e+01,1.539860839843751705e+01,1.331022728319778900e-04,1.994813818423663704e-04,2.000000327825545397e-04
1.438905437950276109e+02,2.008323521807755583e+02,2.129535278320312557e+02,1.798377401716448826e-03,2.696361617589479540e-03,2.700000070035457611e-03,1.545218738052761864e+01,2.171796977700216758e+01,2.277346191406249432e+01,1.996201972386880182e-04,2.991472953544262875e-04,2.999998629093169299e-04
1.593427311755552296e+02,2.225503219577777259e+02,2.357269897460937500e+02,1.997997598955136844e-03,2.995508912943905828e-03,2.999999932944774541e-03,1.510682820194338660e+01,2.127085531082596503e+01,2.225445556640625000e+01,1.995805428240105504e-04,2.990580186635464523e-04,3.000000491738320264e-04
1.744495593774986162e+02,2.438211772686036909e+02,2.579814453125000000e+02,2.197578141779147395e-03,3.294566931607452280e-03,3.299999982118606567e-03,1.471775836880024713e+01,2.082520245615566523e+01,2.161744384765620453e+01,1.995405325603931412e-04,2.989684241066288724e-04,2.999998629093169299e-04
