Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.300939936626829763e+01,6.230242068240283260e+01,7.091031188964844034e+01,2.999551512614302717e-04,8.995952041278224964e-04,8.999999612569808743e-04
3.300939936626829763e+01,6.230242068240283260e+01,7.091031188964844034e+01,2.999551512614302717e-04,8.995952041278224964e-04,8.999999612569808743e-04,2.920402709863910218e+01,5.521503753644366697e+01,6.274741516113282103e+01,2.665512994685605348e-04,7.989615236841068717e-04,8.000001311302184842e-04
6.221342646490739980e+01,1.175174582188464996e+02,1.336577270507812614e+02,5.665064507299908065e-04,1.698556727811929368e-03,1.700000092387199358e-03,2.888780647294203163e+01,5.485180683272473345e+01,6.211569824218747726e+01,2.664802688062071481e-04,7.983235079351838018e-04,7.999999448657037129e-04
9.110123293784943144e+01,1.723692650515712330e+02,1.957734252929687386e+02,8.329867195361979545e-04,2.496880235747113170e-03,2.500000037252903071e-03,2.825683324012369724e+01,5.398981374322258375e+01,6.093562011718751137e+01,2.664092759903087353e-04,7.976866958603391101e-04,7.999999448657034960e-04
1.193580661779731287e+02,2.263590787947938168e+02,2.567090454101562500e+02,1.099395995526506690e-03,3.294566931607452280e-03,3.299999982118606567e-03,2.349064134151045380e+01,4.525383045836261431e+01,5.106319580078127274e+01,2.330499215526967132e-04,6.974542488792810288e-04,6.999999284744264430e-04
1.428487075194835825e+02,2.716129092531564311e+02,3.077722412109375227e+02,1.332445917079203403e-03,3.992021180486733309e-03,3.999999910593033010e-03,2.513458170792762303e+01,4.890762156244619518e+01,5.296428222656248863e+01,2.745962079137695324e-04,8.213759069861832629e-04,8.250001817941667384e-04
1.679832892274112055e+02,3.205205308156026263e+02,3.607365234375000114e+02,1.607042124992972935e-03,4.813397087472916572e-03,4.825000092387199749e-03,2.136212658371724160e+01,4.197397197953853265e+01,4.297381591796875000e+01,2.588671773431506628e-04,7.739157439863352320e-04,7.779508829116816085e-04
1.893454158111284471e+02,3.624945027951411589e+02,4.037103393554687614e+02,1.865909302336123598e-03,5.587312831459251804e-03,5.602950975298881357e-03,2.019395131657404363e+01,4.133478464173583689e+01,4.039376220703121589e+01,2.661589019841714438e-04,7.952993890417529854e-04,8.000735193490985525e-04
2.095393671277024907e+02,4.038292874368769958e+02,4.441041015624999773e+02,2.132068204320295042e-03,6.382612220501004789e-03,6.403024494647979910e-03,-6.619695071147023668e+01,-1.009991465298044773e+02,-1.294150878906249886e+02,2.668458472522674055e-04,7.969305910173300755e-04,8.023530244827270508e-04
1.433424164162322541e+02,3.028301409070725185e+02,3.146890136718749886e+02,2.398914051572562448e-03,7.179542811518334865e-03,7.205377519130706961e-03,-2.531109459530804884e+01,-3.456354561564910455e+01,-2.863555908203125000e+01,2.679492740441883486e-04,7.998009904382251747e-04,8.058860898017888505e-04
1.180313218209242052e+02,2.682665952914234140e+02,2.860534545898437386e+02,2.666863325616750796e-03,7.979343801956560039e-03,8.011263608932495811e-03,-1.918861180437995984e+01,-2.855035845168154651e+01,-1.667542724609376137e+01,2.681217164950391516e-04,7.998907648104468943e-04,8.066214621067040180e-04
9.884271001654424538e+01,2.397162368397418675e+02,2.693780273437499773e+02,2.934985042111789948e-03,8.779234566767006934e-03,8.817885071039199829e-03,-1.365580265929854420e+01,-2.249281725668856780e+01,-8.936767578125000000e+00,2.624857067037291922e-04,7.826642853077363932e-04,7.898747920989986765e-04
8.518690735724570118e+01,2.172234195830532997e+02,2.604412597656249773e+02,3.197470748815519140e-03,9.561898852074743327e-03,9.607759863138198506e-03,-1.120664530658315527e+01,-2.369784565739669802e+01,-5.535510253906238631e+00,2.656089482757483661e-04,7.915630240415225810e-04,7.994845509529113770e-04
7.398026205066254590e+01,1.935255739256566017e+02,2.549057495117187386e+02,3.463079697091267506e-03,1.035346187611626591e-02,1.040724441409110988e-02,-7.609330413327754172e+00,-3.154471348766711003e+01,-4.369433593749988631e+00,2.687825710794900826e-04,8.005970979185639963e-04,8.092530071735389019e-04
6.637093163733479173e+01,1.619808604379894916e+02,2.505363159179687500e+02,3.731862268170757588e-03,1.115405897403482990e-02,1.121649742126464878e-02,-9.547070613579151654e+00,-4.614978242149419430e+01,-5.997729492187488631e+00,2.898880679998148448e-04,8.629855655462159020e-04,8.730418980121609079e-04
5.682386102375564008e+01,1.158310780164952973e+02,2.445385864257812614e+02,4.021750336170572433e-03,1.201704453958104581e-02,1.208953931927680969e-02,-1.507235888335383578e+01,-4.350555501164275540e+01,-1.315180664062501137e+01,2.373366382713891845e-04,7.061732066187490636e-04,7.149629294872280466e-04
4.175150214040180430e+01,7.232552300485254193e+01,2.313867797851562500e+02,4.259086974441961618e-03,1.272321774619979487e-02,1.280450224876403774e-02,-3.163181038544813362e+00,-1.495931397507860794e+01,5.763439941406261369e+00,2.828669743408845569e-04,8.412136665584199480e-04,8.523434400558478619e-04
3.858832110185699094e+01,5.736620902977393399e+01,2.371502197265625114e+02,4.541953948782846175e-03,1.356443141275821482e-02,1.365684568881988560e-02,-3.700708437781379700e+00,-1.194902743396640687e+01,5.676586914062482947e+00,2.654234118090962463e-04,7.889105783088403573e-04,8.000001311302181589e-04
3.488761266407561124e+01,4.541718159580752712e+01,2.428268066406249943e+02,4.807377360591942421e-03,1.435334199106705518e-02,1.445684581995010376e-02,-1.054181064450963490e+01,-1.651714940083290273e+01,2.660778808593761369e+00,2.653526102712111187e-04,7.882886889911035894e-04,8.000001311302181589e-04
2.434580201956597634e+01,2.890003219497462439e+01,2.454875854492187557e+02,5.072729970863153540e-03,1.514163068005815876e-02,1.525684595108032192e-02,-1.818820800586068032e+01,-2.386549612051943114e+01,-1.009179687499994316e+00,2.665832022711927748e-04,7.915292445725627402e-04,8.039236068725589407e-04
6.157594013705294245e+00,5.034536074455195021e+00,2.444784057617187614e+02,5.339313173134346314e-03,1.593315992463072150e-02,1.606076955795288086e-02,-1.269918786612169548e+01,-8.513709697398464726e+00,5.440429687500000000e+00,2.652115159602419850e-04,7.870448091394748047e-04,8.000001311302198936e-04
-6.541593852416401234e+00,-3.479173622943270594e+00,2.499188354492187614e+02,5.604524689094588299e-03,1.672020473377019631e-02,1.686076968908310075e-02,-2.122488515819745558e+01,-1.368814522817155677e+01,3.142272949218750000e+00,2.651411974611290329e-04,7.864258567194630511e-04,8.000001311302164242e-04
