Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.038734365329848508e+01,1.455639885694977487e+01,6.008468055725098012e+00,1.333241062473146973e-04,1.999800121638574792e-04,6.666670087724923816e-05
1.038734365329848508e+01,1.455639885694977487e+01,6.008468055725098012e+00,1.333241062473146973e-04,1.999800121638574792e-04,6.666670087724923816e-05,5.191294820011401967e+00,7.275684387278280596e+00,3.000760459899902699e+00,6.665539379159600257e-05,9.997499944099476950e-05,3.333335043862462586e-05
1.557863847330988705e+01,2.183208324422805546e+01,9.009228515625000711e+00,1.999795000389106999e-04,2.999550116048522487e-04,1.000000513158738640e-04,5.190487947344124109e+00,7.274522394752455767e+00,2.999120712280273438e+00,6.665093950772614040e-05,9.996502871346707886e-05,3.333335043862461231e-05
2.076912642065401116e+01,2.910660563898051123e+01,1.200834922790527415e+01,2.666304395466368403e-04,3.999200403183193276e-04,1.333334017544984763e-04,5.189676196557531540e+00,7.273355035661950296e+00,2.997477340698241122e+00,6.664652073144885841e-05,9.995499016253158245e-05,3.333335043862462586e-05
2.595880261721154270e+01,3.637996067464246153e+01,1.500582656860351527e+01,3.332769602780856987e-04,4.998750304808509100e-04,1.666667521931231022e-04,5.188862617596658566e+00,7.272191474022562829e+00,2.995832824707031605e+00,6.664205599510791356e-05,9.994504669895497122e-05,3.333335043862462586e-05
3.114766523480820126e+01,4.365215214866502436e+01,1.800165939331054688e+01,3.999190162731936123e-04,5.998200771798058812e-04,2.000001026317477280e-04,5.188054844580619829e+00,7.271024072527254134e+00,2.994190979003906961e+00,6.663761512720566124e-05,9.993505868506125708e-05,3.333333879709243232e-05
3.633572007938882109e+01,5.092317622119227849e+01,2.099585037231445384e+01,4.665566314003992735e-04,6.997551358648671383e-04,2.333334414288401604e-04,5.187240665111914950e+00,7.269861993907795750e+00,2.992549133300780539e+00,6.663317485134360616e-05,9.992507266705201192e-05,3.333336208015679229e-05
4.152296074450073604e+01,5.819303821510007424e+01,2.398839950561523438e+01,5.331898062517428797e-04,7.996802085319191502e-04,2.666668035089969527e-04,5.186432294092199413e+00,7.268699125505662550e+00,2.990907287597657671e+00,6.662878170556475309e-05,9.991499559590334614e-05,3.333333879709245943e-05
4.670939303859293545e+01,6.546173734060573679e+01,2.697930679321289205e+01,5.998185879573076328e-04,8.995952041278224964e-04,3.000001423060894121e-04,5.185617511699639692e+00,7.267535484918695943e+00,2.989266204833981533e+00,6.662429607150047780e-05,9.990510662625400919e-05,3.333336208015679229e-05
5.189501055029257515e+01,7.272927282552443273e+01,2.996857299804687358e+01,6.664428840288081106e-04,9.995003107540765055e-04,3.333335043862462044e-04,5.184811592324379603e+00,7.266371055224865927e+00,2.987628173828127842e+00,6.661985757060564020e-05,9.989512659297180089e-05,3.333333879709245943e-05
5.707982214261695475e+01,7.999564388074929866e+01,3.295620117187500142e+01,7.330627415994137508e-04,1.099395437347048306e-03,3.666668431833386638e-04,5.183993157080784897e+00,7.265205841839502909e+00,2.985986328125001421e+00,6.661541966061226231e-05,9.988514855340403092e-05,3.333336208015679229e-05
6.226381529969773965e+01,8.726084972258880157e+01,3.594218750000000284e+01,7.996781612600260131e-04,1.199280585900452337e-03,4.000002052634954561e-04,5.183186637934966257e+00,7.264045956212797250e+00,2.984349060058590908e+00,6.661098234228991083e-05,9.987517250695308706e-05,3.333333879709240522e-05
6.744700193763270590e+01,9.452489567880159882e+01,3.892653656005859375e+01,8.662891436023159239e-04,1.299155758407405424e-03,4.333335440605878613e-04,5.182379819717652936e+00,7.262885288725598798e+00,2.982710266113286934e+00,6.660654561463244614e-05,9.986519845280017980e-05,3.333333879709245943e-05
7.262938175735035884e+01,1.017877809675271976e+02,4.190924682617188068e+01,9.328956892169483700e-04,1.399020956860205604e-03,4.666668828576803207e-04,5.181560483190622790e+00,7.261717716566252534e+00,2.981072998046869316e+00,6.660210947818793244e-05,9.985513339833408490e-05,3.333338536322112515e-05
7.781094224054098163e+01,1.090494986840934502e+02,4.489031982421875000e+01,9.994977986951363025e-04,1.498876090258539689e-03,5.000002682209014459e-04,5.180753065202807761e+00,7.260555504419016870e+00,2.979438781738281250e+00,6.659767393283775802e-05,9.984534931301090703e-05,3.333333879709245943e-05
