Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.384485059432491738e+01,1.608656536690455496e+01,3.144668884277343679e+01,3.999200403183193276e-04,1.333245136466212346e-04,4.000000189989805222e-04
2.384485059432491738e+01,1.608656536690455496e+01,3.144668884277343679e+01,3.999200403183193276e-04,1.333245136466212346e-04,4.000000189989805222e-04,1.786312705855316096e+01,1.204487808980993435e+01,2.354532470703125213e+01,2.998350955465478107e-04,9.998170976860729477e-05,3.000000026077032523e-04
4.170797765287807835e+01,2.813144345671448932e+01,5.499201354980468892e+01,6.997551358648671383e-04,2.333062234152285294e-04,7.000000216066837744e-04,1.189950303840623747e+01,8.020527427029687573e+00,1.567889099121094176e+01,1.998400682629553581e-04,6.664892784620174231e-05,1.999999396502970999e-04
5.360748069128431581e+01,3.615197088374417689e+01,7.067090454101563068e+01,8.995952041278224964e-04,2.999551512614302717e-04,8.999999612569808743e-04,2.377339766711175884e+01,1.601717137374517108e+01,3.131098632812499716e+01,3.995605542795829281e-04,1.332845309335490311e-04,4.000000655651091879e-04
7.738087835839607465e+01,5.216914225748934797e+01,1.019818908691406278e+02,1.299155758407405424e-03,4.332396821949793028e-04,1.300000026822090062e-03,1.185462989056968297e+01,7.989187272188118527e+00,1.561276245117186079e+01,1.997203318511342647e-04,6.663562754297103988e-05,1.999999396502972083e-04
8.923550824896575762e+01,6.015832952967746650e+01,1.175946533203124886e+02,1.498876090258539689e-03,4.998753097379503426e-04,1.499999966472387270e-03,1.773785016072893939e+01,1.195652600719242997e+01,2.336130371093750568e+01,2.995057737740641768e-04,9.994504667126780876e-05,2.999999560415744781e-04
1.069733584096946970e+02,7.211485553686989647e+01,1.409559570312499943e+02,1.798381864032603866e-03,5.998203564092181514e-04,1.799999922513961749e-03,2.355364915711209051e+01,1.587024339757070379e+01,3.100341796875002842e+01,3.992016675598575055e-04,1.332445721943557263e-04,4.000000655651092963e-04
1.305270075668067875e+02,8.798509893444060026e+01,1.719593750000000227e+02,2.197583531592461371e-03,7.330649286035738777e-04,2.199999988079071045e-03,1.756462491550291816e+01,1.182736681546060709e+01,2.310626831054685226e+01,2.992967041546517985e-04,9.992179093262407684e-05,3.000000491738320264e-04
1.480916324823097057e+02,9.981246574990120735e+01,1.950656433105468750e+02,2.496880235747113170e-03,8.329867195361979545e-04,2.500000037252903071e-03,1.165820839310615042e+01,7.845655398313596152e+00,1.533280029296875568e+01,1.994813818423663704e-04,6.660894983419351264e-05,2.000000327825545397e-04
1.597498408754158561e+02,1.076581211482148035e+02,2.103984436035156307e+02,2.696361617589479540e-03,8.995956693703914672e-04,2.700000070035457611e-03,1.735449231586889596e+01,1.167450785860737028e+01,2.282366333007811932e+01,2.991472953544262875e-04,9.990519961912728512e-05,2.999998629093169299e-04
1.771043331912847520e+02,1.193326290068221738e+02,2.332221069335937500e+02,2.995508912943905828e-03,9.995008689895187523e-04,2.999999932944774541e-03,1.709790284041031327e+01,1.151858332495871196e+01,2.252834472656249432e+01,2.990580186635464523e-04,9.989512653698793751e-05,3.000000491738320264e-04
1.942022360316950653e+02,1.308512123317808857e+02,2.557504516601562443e+02,3.294566931607452280e-03,1.099395995526506690e-03,3.299999982118606567e-03,1.670055513691002602e+01,1.128576145508463924e+01,2.204261474609373295e+01,2.989684241066288724e-04,9.988514849765305417e-05,2.999998629093169299e-04
2.109027911686050913e+02,1.421369737868655250e+02,2.777930664062499773e+02,3.593535355714081152e-03,1.199281144024159744e-03,3.599999845027923497e-03,2.121825851775562910e+01,1.446923722509151844e+01,2.794427490234375000e+01,3.984858247726521564e-04,1.331647730550436590e-04,4.000000655651095131e-04
2.321210496863607204e+02,1.566062110119570434e+02,3.057373413085937273e+02,3.992021180486733309e-03,1.332445917079203403e-03,3.999999910593033010e-03,1.525167293749942132e+01,1.051683938775849469e+01,1.994592285156250000e+01,2.987603820756752626e-04,9.986187414604452868e-05,3.000002354383466893e-04
2.473727226238601418e+02,1.671230503997155381e+02,3.256832641601562273e+02,4.290781562562408571e-03,1.432307791225247932e-03,4.300000146031379700e-03,1.459848226616665556e+01,1.019655587083173032e+01,1.914102783203128411e+01,2.986707801447240074e-04,9.985199573747552231e-05,2.999998629093173635e-04
2.619712048900267973e+02,1.773196062705472684e+02,3.448242919921875114e+02,4.589452342707132579e-03,1.532159786962723454e-03,4.600000008940697063e-03,9.245568561075401703e+00,6.630807440724538537e+00,1.226564941406246589e+01,2.021742720186864989e-04,6.760232321896151794e-05,2.031248062849041330e-04
2.712167734511021990e+02,1.839504137112718070e+02,3.570899414062499773e+02,4.791626614725819078e-03,1.599762110181684972e-03,4.803124815225601196e-03,1.317966743202379121e+01,9.512497569725695712e+00,1.719862060546876137e+01,2.988110907125984123e-04,9.993206336205524495e-05,3.002911806106569118e-04
2.843964408831259902e+02,1.934629112809975027e+02,3.742885620117187386e+02,5.090437705438417490e-03,1.699694173543740217e-03,5.103415995836258108e-03,1.262121716409330929e+01,9.360455411267707859e+00,1.687460937500003411e+01,2.997922807015714758e-04,1.002803642405213254e-04,3.013674169778822118e-04
2.970176580472192995e+02,2.028233666922652105e+02,3.911631713867187727e+02,5.390229986139988966e-03,1.799974537784261542e-03,5.404783412814140320e-03,1.112811263534121053e+01,8.817370338080991132e+00,1.544417724609371589e+01,3.077785662261136104e-04,1.029723345082349164e-04,3.094896674156188965e-04
3.081457706825605101e+02,2.116407370303462017e+02,4.066073486328124886e+02,5.698008552366102576e-03,1.902946872292496459e-03,5.714273080229759216e-03,8.553609833193092982e+00,7.371933233744982772e+00,1.248668212890623863e+01,2.914920670561227736e-04,9.754298739336926538e-05,2.932004630565639841e-04
3.166993805157536030e+02,2.190126702640911844e+02,4.190940307617187273e+02,5.989500619422225350e-03,2.000489859685865724e-03,6.007473543286323200e-03,9.055234319546343613e-01,4.375140181234655756e+00,6.503356933593750000e+00,2.914067539941259458e-04,9.753347368718920732e-05,2.932000905275346583e-04
3.176049039477082374e+02,2.233878104453258402e+02,4.255973876953124773e+02,6.280907373416351296e-03,2.098023333373054931e-03,6.300673633813857859e-03,-1.590504505067531227e+01,-4.432906536118537133e+00,-1.019139404296873863e+01,3.003123854921118177e-04,1.005337095486670898e-04,3.022499382495883596e-04
3.016998588970329251e+02,2.189549039092073031e+02,4.154059936523437386e+02,6.581219758908463113e-03,2.198557042921722021e-03,6.602923572063446218e-03,-2.757180831963648870e+01,-1.232313436697657494e+01,-2.255567626953126137e+01,2.988237212325928899e-04,1.000554806057686597e-04,3.008417785167688888e-04
2.741280505773964364e+02,2.066317695422307281e+02,3.928503173828124773e+02,6.880043480141056003e-03,2.298612523527490681e-03,6.903765350580215107e-03,-2.505495108481102307e+01,-1.237628374637623097e+01,-1.934924316406250000e+01,2.974776526005439015e-04,9.962422041149329027e-05,2.995759248733522243e-04
2.490730994925854134e+02,1.942554857958544972e+02,3.735010742187499773e+02,7.177521132741599905e-03,2.398236743938983971e-03,7.203341275453567331e-03,-2.872675641085893972e+01,-1.468340876666701433e+01,-2.170939941406243179e+01,2.956897915028016896e-04,9.904556295967396548e-05,2.978637814521787816e-04
2.203463430817264737e+02,1.795720770291874828e+02,3.517916748046875455e+02,7.473210924244401594e-03,2.497282306898657937e-03,7.501205056905746113e-03,-2.606064430665009013e+01,-1.339128322278349970e+01,-1.815461425781256821e+01,3.033885807530219830e-04,1.016441233309527820e-04,3.057107329368594778e-04
1.942856987750763835e+02,1.661807938064039831e+02,3.336370605468749773e+02,7.776599504997423577e-03,2.598926430229610719e-03,7.806915789842605591e-03,-1.928254061008996700e+01,-8.907297430420584305e+00,-1.084187011718745453e+01,3.051915180390012486e-04,1.022690992898206072e-04,3.076210618019100534e-04
1.750031581649864165e+02,1.572734963759833988e+02,3.227951904296875227e+02,8.081791023036424826e-03,2.701195529519431326e-03,8.114536851644515644e-03,-1.946305102508489426e+01,-8.938066868357026351e+00,-1.052457275390628411e+01,2.882417312566228074e-04,9.660832147648928947e-05,2.906225621700283396e-04
1.555401071399015223e+02,1.483354295076263725e+02,3.122706176757812386e+02,8.370032754293047633e-03,2.797803850995920615e-03,8.405159413814543984e-03,-1.560073320640660199e+01,-6.248257069165191524e+00,-7.218481445312477263e+00,3.014362874182129060e-04,1.010500926905901105e-04,3.040157258510593069e-04
1.399393739334949203e+02,1.420871724384611809e+02,3.050521362304687614e+02,8.671469041711260539e-03,2.898853943686510726e-03,8.709175139665603291e-03,-1.262738279087666626e+01,-4.295213282444194647e+00,-4.882775878906215894e+00,3.242600392648169183e-04,1.087243912915761106e-04,3.271371126174933697e-04
1.273119911426182540e+02,1.377919591560169863e+02,3.001693603515625455e+02,8.995729080976077457e-03,3.007578334978086836e-03,9.036312252283096660e-03,-9.054597135641955674e+00,-2.297691840721455492e+00,-2.710083007812500000e+00,2.757505411574157073e-04,9.247744633690373195e-05,2.782806754112240183e-04
1.182573940069762983e+02,1.354942673152955308e+02,2.974592773437500455e+02,9.271479622133493165e-03,3.100055781314990568e-03,9.314592927694320679e-03,-8.421534349214525150e+00,-1.758361437473638489e+00,-2.264160156250056843e+00,2.841398418595465769e-04,9.530872604191159905e-05,2.868272364139560354e-04
1.098358596577617732e+02,1.337359058778218923e+02,2.951951171874999886e+02,9.555619463993039742e-03,3.195364507356902167e-03,9.601420164108276714e-03,-9.055821301972429183e+00,-1.933915067239126984e+00,-2.529870605468715894e+00,2.969263689116593413e-04,9.961679912473325391e-05,2.998217940330498432e-04
1.007800383557893440e+02,1.318019908105827653e+02,2.926652465820312727e+02,9.852545832904699083e-03,3.294981306481635421e-03,9.901241958141326557e-03,-6.826748387829155718e+00,-1.541100945922835308e-02,-5.433227539062954747e-01,3.344820158133320759e-04,1.122398851063663265e-04,3.378503024578094482e-04
9.395328996796018828e+01,1.317865798011235370e+02,2.921219238281249773e+02,1.018702784871803116e-02,3.407221191588001748e-03,1.023909226059913601e-02,-4.832206431699276550e+00,5.754512209194047045e-01,-7.492675781247726263e-02,2.874793331603918423e-04,9.648779801026954525e-05,2.904646098613739014e-04
8.912108353626091173e+01,1.323620310220429417e+02,2.920469970703125000e+02,1.047450718187842300e-02,3.503708989598271293e-03,1.052955687046050991e-02,-5.294247082298497276e+00,8.182703384989338247e-01,-6.483154296876136868e-02,3.113427720978171470e-04,1.045176954978912012e-04,3.146700561046603811e-04
8.382683645396241445e+01,1.331803013605418755e+02,2.919821655273437386e+02,1.078584995397624015e-02,3.608226685096162494e-03,1.084422692656517029e-02,-5.493922092520733713e+00,2.519404436879995046e-01,-6.245605468749886313e-01,2.873072604339665936e-04,9.646840631702749413e-05,2.904646098613739014e-04
7.833291436144168074e+01,1.334322418042298750e+02,2.913576049804687500e+02,1.107315721441020674e-02,3.704695091413189988e-03,1.113469153642654419e-02,-5.981836687420383214e+00,-7.972610224375102916e-01,-1.725805664062477263e+00,2.692755632047755948e-04,9.043030870818733608e-05,2.723105251789086079e-04
7.235107767402129753e+01,1.326349807817923647e+02,2.896317993164062727e+02,1.134243277761498234e-02,3.795125400121377324e-03,1.140700206160545280e-02,-3.751781518942308935e+00,8.510302267183931235e-01,3.194946289062272626e-01,3.050914397940245049e-04,1.024782188740317769e-04,3.086186945438391949e-04
6.859929615507898859e+01,1.334860110085107578e+02,2.899512939453125000e+02,1.164752421740900684e-02,3.897603618995409101e-03,1.171562075614929199e-02,-2.717695883079144892e+00,1.219479585789542853e+00,1.014514160156295475e+00,2.960291525751137381e-04,9.945374056532802626e-05,2.995416522026065481e-04
6.588160027199984370e+01,1.347054905943003007e+02,2.909658081054687955e+02,1.194355336998412058e-02,3.997057359560737128e-03,1.201516240835189854e-02,-2.617763940826478120e+00,1.127705147228368787e+00,8.378662109374772626e-01,2.959415452494038729e-04,9.944385050241009300e-05,2.995416522026065481e-04
6.326383633117336558e+01,1.358331957415286695e+02,2.918036743164062727e+02,1.223949491523352445e-02,4.096501210063147221e-03,1.231470406055450509e-02,-2.512055784548863357e+00,1.002842516407781659e+00,6.254272460937500000e-01,2.958539897620852260e-04,9.943433337537485595e-05,2.995416522026048134e-04
6.075178054662450222e+01,1.368360382579364511e+02,2.924291015625000227e+02,1.253534890499560968e-02,4.195935543438522076e-03,1.261424571275710990e-02,-2.691233354636210606e+00,4.892403056215357537e-01,2.063110351562045253e-01,2.957664860662855694e-04,9.942407623955793611e-05,2.995416522026065481e-04
5.806054719198829162e+01,1.373252785635579869e+02,2.926354125976562273e+02,1.283111539106189525e-02,4.295359619678080013e-03,1.291378736495971645e-02,-2.138432697737727040e+00,1.710838058556419128e+00,1.026208496093772737e+00,3.538296393933437756e-04,1.189683503465049572e-04,3.584623336791992188e-04
5.592211449425056458e+01,1.390361166221144060e+02,2.936616210937500000e+02,1.318494503045523902e-02,4.414327970024584970e-03,1.327224969863891567e-02,-1.651274455785532780e+00,1.155621936776896064e+00,5.862182617187272626e-01,2.451392218703850323e-04,8.243985367753156601e-05,2.484232187271121634e-04
5.427084003846503180e+01,1.401917385588913021e+02,2.942478393554687273e+02,1.343008425232562406e-02,4.496767823702116536e-03,1.352067291736602783e-02,-3.781876678639491729e+00,2.715013094305618324e-01,-6.776977539062158939e-01,2.859203182930206838e-04,9.617099305719942898e-05,2.898275852203369141e-04
5.048896335982554007e+01,1.404632398683218639e+02,2.935701416015625114e+02,1.371600457061864474e-02,4.592938816759315965e-03,1.381050050258636475e-02,-2.712181572596641388e+00,7.085872157068422439e-01,-2.154907226562841061e-01,2.960449716642478413e-04,9.959559104934494894e-05,3.001779317855831491e-04
4.777678178722889868e+01,1.411718270840287062e+02,2.933546508789062273e+02,1.401204954228289258e-02,4.692534407808660914e-03,1.411067843437194790e-02,-1.951405867333669164e+00,1.139543034203455818e+00,2.116210937500113687e-01,3.061606110805140807e-04,1.030199064775642187e-04,3.105282783508311190e-04
4.582537591989522952e+01,1.423113701182321620e+02,2.935662719726562386e+02,1.431821015336340666e-02,4.795554314286225132e-03,1.442120671272277901e-02,-1.482596697087551263e+00,1.312546330227490898e+00,4.913330078125568434e-01,2.820334268209927220e-04,9.491928720427745408e-05,2.861410379409786570e-04
4.434277922280767825e+01,1.436239164484596529e+02,2.940576049804687955e+02,1.460024358018439938e-02,4.890473601490502586e-03,1.470734775066375767e-02,-1.659331109478223709e+00,1.386984567950435121e+00,4.549316406249772626e-01,3.155142033501069643e-04,1.062091741459445307e-04,3.202050924301143991e-04
4.268344811332945454e+01,1.450109010164100880e+02,2.945125366210937727e+02,1.491575778353450635e-02,4.996682775636447117e-03,1.502755284309387207e-02,-1.759014252044657667e+00,2.633951111392320854e-01,-7.934570312500000000e-02,2.756113341636917680e-04,9.279460754605013684e-05,2.797916531562805176e-04
4.092443386128479688e+01,1.452742961275493201e+02,2.944331909179687727e+02,1.519136911769819812e-02,5.089477383182497254e-03,1.530734449625015259e-02,-1.065057262918948311e+00,1.679689322601149115e+00,6.994873046874658939e-01,3.145443008843607641e-04,1.059234339703101629e-04,3.194093704223625874e-04
3.985937659836584857e+01,1.469539854501504692e+02,2.951326782226562386e+02,1.550591341858255888e-02,5.195400817152807417e-03,1.562675386667251518e-02,-8.316174414947425930e-01,2.227690196150319935e+00,7.600219726562613687e-01,3.183864827530791947e-04,1.072402992577112593e-04,3.234133124351522282e-04
3.902775915687110597e+01,1.491816756463007891e+02,2.958927001953125000e+02,1.582429990133563807e-02,5.302641116410518676e-03,1.595016717910766740e-02,-6.641862095220858464e-01,1.834587587482133131e+00,5.034179687500000000e-01,2.546359267008753424e-04,8.578366340710168875e-05,2.587303519248941586e-04
3.836357294734902013e+01,1.510162632337829223e+02,2.963961181640625000e+02,1.607893582803651342e-02,5.388424779817620365e-03,1.620889753103256156e-02,-9.268793404256925328e-01,2.263359546474276840e+00,4.655883789062613687e-01,3.182041214410576135e-04,1.072192319299817079e-04,3.234133124351522282e-04
