Sigma_1,Sigma_2,Sigma_12,Epsilon_1,Epsilon_2,Epsilon_12,dSigma_1,dSigma_2,dSigma_12,dEpsilon_1,dEpsilon_2,dEpsilon_12
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.347313977461571000e+01,1.566107987106652466e+01,2.148595199584961080e+01,3.999200403183193276e-04,1.333245136466212346e-04,2.666659886017441641e-04
2.347313977461571000e+01,1.566107987106652466e+01,2.148595199584961080e+01,3.999200403183193276e-04,1.333245136466212346e-04,2.666659886017441641e-04,1.759181300245502655e+01,1.173377207657584798e+01,1.608793258666991477e+01,2.998350955465478107e-04,9.998170976860729477e-05,1.999994972720742334e-04
4.106495277707073654e+01,2.739485194764237264e+01,3.757388458251952557e+01,6.997551358648671383e-04,2.333062234152285294e-04,4.666654858738183975e-04,1.172220410504123578e+01,7.816938284722930064e+00,1.071330871582031818e+01,1.998400682629553581e-04,6.664892784620174231e-05,1.333330292254686356e-04
5.278715688211197232e+01,3.521179023236530270e+01,4.828719329833984375e+01,8.995952041278224964e-04,2.999551512614302717e-04,5.999985150992870331e-04,2.343079195293752548e+01,1.562050588592643408e+01,2.139790191650391193e+01,3.995605542795829281e-04,1.332845309335490311e-04,2.666659653186798313e-04
7.621794883504949780e+01,5.083229611829173678e+01,6.968509521484375568e+01,1.299155758407405424e-03,4.332396821949793028e-04,8.666644804179668643e-04,1.170752846303237504e+01,7.803214276455996412e+00,1.068361206054686363e+01,1.997203318511342647e-04,6.663562754297103988e-05,1.333329826593399698e-04
8.792547729808187285e+01,5.863551039474773319e+01,8.036870727539061932e+01,1.498876090258539689e-03,4.998753097379503426e-04,9.999974630773068342e-04,1.752077201993407130e+01,1.168609454346755427e+01,1.598058471679686932e+01,2.995057737740641768e-04,9.994504667126780876e-05,1.999995671212672320e-04
1.054462493180159441e+02,7.032160493821528746e+01,9.634929199218748863e+01,1.798381864032603866e-03,5.998203564092181514e-04,1.199997030198574066e-03,2.330685690847992930e+01,1.555005562796672791e+01,2.123917236328125568e+01,3.992016675598575055e-04,1.332445721943557263e-04,2.666659653186797228e-04
1.287531062264958734e+02,8.587166056618201537e+01,1.175884643554687443e+02,2.197583531592461371e-03,7.330649286035738777e-04,1.466662995517253789e-03,1.743277277673911385e+01,1.163321362493940114e+01,1.586862792968750568e+01,2.992967041546517985e-04,9.992179093262407684e-05,1.999994739890099005e-04
1.461858790032349873e+02,9.750487419112141652e+01,1.334570922851562500e+02,2.496880235747113170e-03,8.329867195361979545e-04,1.666662469506263690e-03,1.158661592965992782e+01,7.732503351324524488e+00,1.053251342773438637e+01,1.994813818423663704e-04,6.660894983419351264e-05,1.333329826593398614e-04
1.577724949328949151e+02,1.052373775424459410e+02,1.439896057128906364e+02,2.696361617589479540e-03,8.995956693703914672e-04,1.799995452165603551e-03,1.732409965989126022e+01,1.156024828918957326e+01,1.572252807617184089e+01,2.991472953544262875e-04,9.990519961912728512e-05,1.999994739890101174e-04
1.750965945927861753e+02,1.167976258316355143e+02,1.597121337890624773e+02,2.995508912943905828e-03,9.995008689895187523e-04,1.999994926154613668e-03,1.723419055393247845e+01,1.150927471773445632e+01,1.562811889648440911e+01,2.990580186635464523e-04,9.989512653698793751e-05,1.999996602535247803e-04
1.923307851467186538e+02,1.283069005493699706e+02,1.753402526855468864e+02,3.294566931607452280e-03,1.099395995526506690e-03,2.199994586408138449e-03,1.710063923500425176e+01,1.142803653202835790e+01,1.547225952148437500e+01,2.989684241066288724e-04,9.988514849765305417e-05,1.999994739890096837e-04
2.094314243817229055e+02,1.397349370813983285e+02,1.908125122070312614e+02,3.593535355714081152e-03,1.199281144024159744e-03,2.399994060397148132e-03,2.243482598825423224e+01,1.504347389675766067e+01,2.025700683593748863e+01,3.984858247726521564e-04,1.331647730550436590e-04,2.666659653186797228e-04
2.318662503699771378e+02,1.547784109781559891e+02,2.110695190429687500e+02,3.992021180486733309e-03,1.332445917079203403e-03,2.666660025715827855e-03,1.647644559386779406e+01,1.111078113659803535e+01,1.483643798828126137e+01,2.987603820756752626e-04,9.986187414604452868e-05,1.999994739890101174e-04
2.483426959638449318e+02,1.658891921147540245e+02,2.259059570312500114e+02,4.290781562562408571e-03,1.432307791225247932e-03,2.866659499704837973e-03,1.576607993206030756e+01,1.077040711180234211e+01,1.400211181640622726e+01,2.986707801447240074e-04,9.985199573747552231e-05,1.999994739890096837e-04
2.641087758959052394e+02,1.766595992265563666e+02,2.399080688476562386e+02,4.589452342707132579e-03,1.532159786962723454e-03,3.066658973693847656e-03,1.523058320177273117e+01,1.056335112568828549e+01,1.357276611328126137e+01,2.985816025436712276e-04,9.984193333158046003e-05,1.999996602535247803e-04
2.793393590976779706e+02,1.872229503522446521e+02,2.534808349609375000e+02,4.888033945250803806e-03,1.632001720294303914e-03,3.266658633947372437e-03,1.471540937120749959e+01,1.037612776161634542e+01,1.320089111328127274e+01,2.984928487825156546e-04,9.983196591508715877e-05,1.999992877244950208e-04
2.940547684688854702e+02,1.975990781138609975e+02,2.666817260742187727e+02,5.186526794033319461e-03,1.731833686209391073e-03,3.466657921671867457e-03,9.440759127108037774e+00,6.813650641903450378e+00,8.540624999999977263e+00,1.989456216230922614e-04,6.654910747241849986e-05,1.333329826593396446e-04
3.034955275959935079e+02,2.044127287557644479e+02,2.752223510742187500e+02,5.385472415656411722e-03,1.798382793681809573e-03,3.599990904331207102e-03,1.865337231148964747e+01,1.342225485910287830e+01,1.663908691406254547e+01,3.977721741404019809e-04,1.330849300671974132e-04,2.666659653186801565e-04
3.221488999074831554e+02,2.178349836148673262e+02,2.918614379882812955e+02,5.783244589796813703e-03,1.931467723749006986e-03,3.866656869649887258e-03,9.143478417492701738e+00,6.576346752372444371e+00,8.017065429687477263e+00,1.988269544400183761e-04,6.653600966612582476e-05,1.333329826593400783e-04
3.312923783249758571e+02,2.244113303672397706e+02,2.998785034179687727e+02,5.982071544236832079e-03,1.998003733415132811e-03,3.999989852309227337e-03,1.552763280166556115e+01,1.204385724868257057e+01,1.406889648437498863e+01,3.807480843628250830e-04,1.274388191564758410e-04,2.554032951593392109e-04
3.468200111266414183e+02,2.364551876159223411e+02,3.139473999023437614e+02,6.362819628599657162e-03,2.125442552571608652e-03,4.255393147468566548e-03,1.205764959757044608e+01,9.278664105238561888e+00,1.067121582031251137e+01,2.980526557454727180e-04,9.978271935549409138e-05,1.999992877244954545e-04
3.588776607242118644e+02,2.457338517211609030e+02,3.246186157226562727e+02,6.660872284345129880e-03,2.225225271927102743e-03,4.455392435193062002e-03,1.047644088637684945e+01,8.701725486646637364e+00,9.480822753906181788e+00,2.979645867204486556e-04,9.977276375780020148e-05,1.999996602535247803e-04
3.693541016105887138e+02,2.544355772078075404e+02,3.340994384765624545e+02,6.958836871065578536e-03,2.324998035684902944e-03,4.655392095446586782e-03,5.502445252102347695e+00,6.889469013034130285e+00,5.903125000000045475e+00,2.978750906002178289e-04,9.976281014650346946e-05,1.999992877244945871e-04
